"distance"	"species"	"replicate"	"rid"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"
"1"	"long"	"LP"	5	1	"low"	"0"	"hist"	"rhyolite"	"10"	37.933118249402	0.624739572328943	0.437327054413882	7.54646825790405	337.897868861529	-88.7737918036568
"3"	"long"	"LP"	5	10	"med"	"0"	"hist"	"rhyolite"	"20"	0.241514096442851	1.69465780258179	1.69465780258179	0	1349.70172919742	-99.982106113431
"5"	"long"	"LP"	5	100	"low"	"8"	"2070"	"rhyolite"	"100"	0	NA	0	0	3159.44761102185	-100
"7"	"long"	"LP"	5	101	"low"	"8"	"2070"	"andesite"	"10"	0	NA	0	0	328.763221893151	-100
"9"	"long"	"LP"	5	102	"low"	"8"	"2070"	"andesite"	"20"	13.4563866852988	0.485642732097235	0.0985164046287537	5.30783796310425	1170.82684280033	-98.8506936983855
"11"	"long"	"LP"	5	103	"low"	"8"	"2070"	"andesite"	"50"	0	NA	0	0	2350.29147698282	-100
"13"	"long"	"LP"	5	104	"low"	"8"	"2070"	"andesite"	"100"	0	NA	0	0	4163.15270095914	-100
"15"	"long"	"LP"	5	105	"med"	"8"	"2070"	"rhyolite"	"10"	0	NA	0	0	333.297745506961	-100
"17"	"long"	"LP"	5	106	"med"	"8"	"2070"	"rhyolite"	"20"	1	4.00385856628418	0	4.00385856628418	962.809873202923	-99.8961373342929
"19"	"long"	"LP"	5	107	"med"	"8"	"2070"	"rhyolite"	"50"	5.68988005027723	1.00676986575127	1.00676986575127	0	2221.50976572301	-99.7438732821224
"21"	"long"	"LP"	5	108	"med"	"8"	"2070"	"rhyolite"	"100"	0.548289245468175	1.04318594932556	1.04318594932556	0	2242.31595785182	-99.9755480826175
"23"	"long"	"LP"	5	109	"med"	"8"	"2070"	"andesite"	"10"	0.538537610796146	1.85594916343689	1.85594916343689	0	320.670111330927	-99.8320586821887
"25"	"long"	"LP"	5	11	"med"	"0"	"hist"	"rhyolite"	"50"	0.0628135357201308	3.95910167694092	3.95910167694092	0	2288.99573522992	-99.9972558474115
"27"	"long"	"LP"	5	110	"med"	"8"	"2070"	"andesite"	"20"	0	NA	0	0	1339.16456491637	-100
"29"	"long"	"LP"	5	111	"med"	"8"	"2070"	"andesite"	"50"	0	NA	0	0	2466.09375414206	-100
"31"	"long"	"LP"	5	112	"med"	"8"	"2070"	"andesite"	"100"	0	NA	0	0	2826.60123886712	-100
"33"	"long"	"LP"	5	113	"high"	"8"	"2070"	"rhyolite"	"10"	0.548289245468175	0.978963911533356	0.978963911533356	0	331.467546615911	-99.8345873521961
"35"	"long"	"LP"	5	114	"high"	"8"	"2070"	"rhyolite"	"20"	62.4487067775279	0.797799686997671	0.668244543062015	8.75879573822021	1333.11134292936	-95.3155670673161
"37"	"long"	"LP"	5	115	"high"	"8"	"2070"	"rhyolite"	"50"	0.178538430401348	3.27678859233856	3.27678859233856	0	2073.35727092424	-99.9913889211037
"39"	"long"	"LP"	5	116	"high"	"8"	"2070"	"rhyolite"	"100"	0.157554745771547	3.52469098567963	3.52469098567963	0	2555.02399725295	-99.9938335316639
"41"	"long"	"LP"	5	117	"high"	"8"	"2070"	"andesite"	"10"	1.72758927044533	2.36559414863586	2.36559414863586	0	325.225071422477	-99.4688019398722
"43"	"long"	"LP"	5	118	"high"	"8"	"2070"	"andesite"	"20"	109.189800045994	0.879910339648995	0.788365156660157	10.7841653823853	1853.80046535345	-94.1099486116929
"45"	"long"	"LP"	5	119	"high"	"8"	"2070"	"andesite"	"50"	38.3691600558964	0.231920088691349	0.103887654840946	5.01638460159302	3029.61257068938	-98.7335291506542
"47"	"long"	"LP"	5	12	"med"	"0"	"hist"	"rhyolite"	"100"	0	NA	0	0	3434.54011231734	-100
"49"	"long"	"LP"	5	120	"high"	"8"	"2070"	"andesite"	"100"	26.2435928497559	1.55727930236036	1.41665752977133	5.10707807540894	3616.24524773706	-99.2742861434473
"51"	"long"	"LP"	5	13	"med"	"0"	"hist"	"andesite"	"10"	0	NA	0	0	339.476933581299	-100
"53"	"long"	"LP"	5	14	"med"	"0"	"hist"	"andesite"	"20"	67.901144808147	0.847783167091103	0.721006725111912	9.32927227020264	2290.27703076533	-97.0352431650831
"55"	"long"	"LP"	5	15	"med"	"0"	"hist"	"andesite"	"50"	0	NA	0	0	2544.29583713977	-100
"57"	"long"	"LP"	5	16	"med"	"0"	"hist"	"andesite"	"100"	54.9551526972645	0.516358780000037	0.383828463032842	7.66705226898193	3357.82587803767	-98.3633709818991
"59"	"long"	"LP"	5	17	"high"	"0"	"hist"	"rhyolite"	"10"	0	NA	0	0	327.301291459131	-100
"61"	"long"	"LP"	5	18	"high"	"0"	"hist"	"rhyolite"	"20"	100.723153310103	0.70474487462125	0.570712878834456	7.32077550888062	1850.43442035024	-94.5567834124574
"63"	"long"	"LP"	5	19	"high"	"0"	"hist"	"rhyolite"	"50"	0.246604953720707	3.44820054372152	3.44820054372152	0	2737.51378889267	-99.9909916452395
"65"	"long"	"LP"	5	2	"low"	"0"	"hist"	"rhyolite"	"20"	0.265434165121596	1.61959838867188	1.61959838867188	0	953.93115377493	-99.9721747042151
"67"	"long"	"LP"	5	20	"high"	"0"	"hist"	"rhyolite"	"100"	0.220906211844682	1.76568841934204	1.76568841934204	0	3481.87844763498	-99.9936555449834
"69"	"long"	"LP"	5	21	"high"	"0"	"hist"	"andesite"	"10"	0.265434165121596	1.60929584503174	1.60929584503174	0	329.686927251999	-99.9194890233186
"71"	"long"	"LP"	5	22	"high"	"0"	"hist"	"andesite"	"20"	1.5296129891864	3.3492931836523	1.66917300224304	4.23910665512085	2680.44779433412	-99.9429344234042
"73"	"long"	"LP"	5	23	"high"	"0"	"hist"	"andesite"	"50"	0.131984084047769	2.4803683757782	2.4803683757782	0	3309.60819395518	-99.9960120933865
"75"	"long"	"LP"	5	24	"high"	"0"	"hist"	"andesite"	"100"	0	NA	0	0	3605.80301966341	-100
"77"	"long"	"LP"	5	25	"low"	"4.5"	"2030"	"rhyolite"	"10"	5.48687212107158	0.246341854333878	0.246341854333878	0	336.501469073278	-98.3694359087993
"79"	"long"	"LP"	5	26	"low"	"4.5"	"2030"	"rhyolite"	"20"	50.0239843338215	0.736564378989647	0.568070412359454	8.99680995941162	913.561013949848	-94.524286438457
"81"	"long"	"LP"	5	27	"low"	"4.5"	"2030"	"rhyolite"	"50"	5.48687212107158	0.245399221777916	0.245399221777916	0	1894.80065871926	-99.7104248356774
"83"	"long"	"LP"	5	28	"low"	"4.5"	"2030"	"rhyolite"	"100"	0	NA	0	0	2432.60262679903	-100
"85"	"long"	"LP"	5	29	"low"	"4.5"	"2030"	"andesite"	"10"	0.131984084047769	2.48505854606628	2.48505854606628	0	326.912142072147	-99.9596270474351
"87"	"long"	"LP"	5	3	"low"	"0"	"hist"	"rhyolite"	"50"	0	NA	0	0	1937.6659988948	-100
"89"	"long"	"LP"	5	30	"low"	"4.5"	"2030"	"andesite"	"20"	3.19734383074075	0.292726278305054	0.292726278305054	0	971.026160065417	-99.6707252634136
"91"	"long"	"LP"	5	31	"low"	"4.5"	"2030"	"andesite"	"50"	3.19734383074075	0.279205292463303	0.279205292463303	0	2249.5553571057	-99.857867741701
"93"	"long"	"LP"	5	32	"low"	"4.5"	"2030"	"andesite"	"100"	0	NA	0	0	2828.52492071302	-100
"95"	"long"	"LP"	5	33	"med"	"4.5"	"2030"	"rhyolite"	"10"	0	NA	0	0	333.122456604509	-100
"97"	"long"	"LP"	5	34	"med"	"4.5"	"2030"	"rhyolite"	"20"	3.4388579271836	1.01089179515839	1.01089179515839	0	994.071998657219	-99.6540634952168
"99"	"long"	"LP"	5	35	"med"	"4.5"	"2030"	"rhyolite"	"50"	0.124082039932169	2.5671718120575	2.5671718120575	0	2488.89953480979	-99.9950145822201
"101"	"long"	"LP"	5	36	"med"	"4.5"	"2030"	"rhyolite"	"100"	0	NA	0	0	3516.52382177085	-100
"103"	"long"	"LP"	5	37	"med"	"4.5"	"2030"	"andesite"	"10"	0	NA	0	0	324.086889637442	-100
"105"	"long"	"LP"	5	38	"med"	"4.5"	"2030"	"andesite"	"20"	53.7498497855717	0.555536404550948	0.409462898348769	8.26089191436768	1253.73507884976	-95.7128223743341
"107"	"long"	"LP"	5	39	"med"	"4.5"	"2030"	"andesite"	"50"	0.0940221360636132	3.12539124488831	3.12539124488831	0	2905.8806598215	-99.9967644185336
"109"	"long"	"LP"	5	4	"low"	"0"	"hist"	"rhyolite"	"100"	3.19734383074075	0.253909647464752	0.253909647464752	0	2782.14819988336	-99.8850764373057
"111"	"long"	"LP"	5	40	"med"	"4.5"	"2030"	"andesite"	"100"	0	NA	0	0	3389.20312301133	-100
"113"	"long"	"LP"	5	41	"high"	"4.5"	"2030"	"rhyolite"	"10"	0	NA	0	0	333.729441846476	-100
"115"	"long"	"LP"	5	42	"high"	"4.5"	"2030"	"rhyolite"	"20"	0	NA	0	0	1359.80935535619	-100
"117"	"long"	"LP"	5	43	"high"	"4.5"	"2030"	"rhyolite"	"50"	4.19734383074075	1.22862242814927	0.254269540309906	4.34396362304688	2862.40665320339	-99.8533631192464
"119"	"long"	"LP"	5	44	"high"	"4.5"	"2030"	"rhyolite"	"100"	0.161348752101997	2.17933869361877	2.17933869361877	0	3089.6763167201	-99.994777810503
"121"	"long"	"LP"	5	45	"high"	"4.5"	"2030"	"andesite"	"10"	59.4358116281997	0.531912244416658	0.439447568356991	5.93516063690186	336.340473085494	-82.3286769258091
"123"	"long"	"LP"	5	46	"high"	"4.5"	"2030"	"andesite"	"20"	5.48687212107158	0.191461801528931	0.191461801528931	0	1871.27139772804	-99.706783733897
"125"	"long"	"LP"	5	47	"high"	"4.5"	"2030"	"andesite"	"50"	3.19734383074075	0.28912165760994	0.28912165760994	0	3246.06872662995	-99.9015010432616
"127"	"long"	"LP"	5	48	"high"	"4.5"	"2030"	"andesite"	"100"	0.116920207872518	2.65575575828552	2.65575575828552	0	3185.90790821689	-99.9963300819973
"129"	"long"	"LP"	5	49	"low"	"8"	"2030"	"rhyolite"	"10"	0	NA	0	0	326.247865048401	-100
"131"	"long"	"LP"	5	5	"low"	"0"	"hist"	"andesite"	"10"	0	NA	0	0	331.860063312157	-100
"133"	"long"	"LP"	5	50	"low"	"8"	"2030"	"rhyolite"	"20"	0	NA	0	0	955.898267355632	-100
"135"	"long"	"LP"	5	51	"low"	"8"	"2030"	"rhyolite"	"50"	5.48687212107158	0.219902098178864	0.219902098178864	0	1966.23820082809	-99.7209457064378
"137"	"long"	"LP"	5	52	"low"	"8"	"2030"	"rhyolite"	"100"	54.3465769559807	0.451132364688492	0.334125349467451	6.69305610656738	3077.24445232273	-98.2339207106228
"139"	"long"	"LP"	5	53	"low"	"8"	"2030"	"andesite"	"10"	21.1342997112176	1.44980738860655	0.997393577297529	10.5588426589966	331.698262493063	-93.6284563107534
"141"	"long"	"LP"	5	54	"low"	"8"	"2030"	"andesite"	"20"	0	NA	0	0	943.100575623286	-100
"143"	"long"	"LP"	5	55	"low"	"8"	"2030"	"andesite"	"50"	0	NA	0	0	2229.04040445613	-100
"145"	"long"	"LP"	5	56	"low"	"8"	"2030"	"andesite"	"100"	0.643831418217273	0.90112841129303	0.90112841129303	0	3228.5656109602	-99.9800582829715
"147"	"long"	"LP"	5	57	"med"	"8"	"2030"	"rhyolite"	"10"	0	NA	0	0	331.663907983021	-100
