"distance"	"species"	"replicate"	"rid"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"
"1"	"long"	"LP"	17	1	"low"	"0"	"hist"	"rhyolite"	"10"	34.4953994110979	0.44724698207659	0.260543094575405	6.70096826553345	327.245804830571	-89.4588719238257
"3"	"long"	"LP"	17	10	"med"	"0"	"hist"	"rhyolite"	"20"	0	NA	0	0	768.082565745747	-100
"5"	"long"	"LP"	17	100	"low"	"8"	"2070"	"rhyolite"	"100"	0	NA	0	0	3078.04996249335	-100
"7"	"long"	"LP"	17	101	"low"	"8"	"2070"	"andesite"	"10"	0	NA	0	0	335.052042471334	-100
"9"	"long"	"LP"	17	102	"low"	"8"	"2070"	"andesite"	"20"	0	NA	0	0	827.25882211753	-100
"11"	"long"	"LP"	17	103	"low"	"8"	"2070"	"andesite"	"50"	0	NA	0	0	2431.56052684222	-100
"13"	"long"	"LP"	17	104	"low"	"8"	"2070"	"andesite"	"100"	0	NA	0	0	3491.69588770915	-100
"15"	"long"	"LP"	17	105	"med"	"8"	"2070"	"rhyolite"	"10"	0	NA	0	0	321.629219740644	-100
"17"	"long"	"LP"	17	106	"med"	"8"	"2070"	"rhyolite"	"20"	0	NA	0	0	915.767259412692	-100
"19"	"long"	"LP"	17	107	"med"	"8"	"2070"	"rhyolite"	"50"	0.293451393961363	1.54716944694519	1.54716944694519	0	2093.41089531186	-99.9859821406959
"21"	"long"	"LP"	17	108	"med"	"8"	"2070"	"rhyolite"	"100"	12.4563866852988	0.102294117212296	0.102294117212296	0	2255.55187645999	-99.4477455023181
"23"	"long"	"LP"	17	109	"med"	"8"	"2070"	"andesite"	"10"	70.9283893425403	0.39634309800503	0.303566415722554	6.88406705856323	343.400877076138	-79.3453092064135
"25"	"long"	"LP"	17	11	"med"	"0"	"hist"	"rhyolite"	"50"	59.9788974077261	0.593426266878863	0.465195979674657	8.15630722045898	2752.47003037218	-97.8209064314638
"27"	"long"	"LP"	17	110	"med"	"8"	"2070"	"andesite"	"20"	13.5376358500007	1.98807853273011	1.7542231567204	4.92007207870483	1037.57271185619	-98.6952590700094
"29"	"long"	"LP"	17	111	"med"	"8"	"2070"	"andesite"	"50"	0.203007929205656	1.88882160186768	1.88882160186768	0	2507.16740165202	-99.9919028969078
"31"	"long"	"LP"	17	112	"med"	"8"	"2070"	"andesite"	"100"	0.503877854810059	2.19950217008591	2.19950217008591	0	2470.57342837268	-99.979604821738
"33"	"long"	"LP"	17	113	"high"	"8"	"2070"	"rhyolite"	"10"	0.548289245468175	1.04770851135254	1.04770851135254	0	326.38325319054	-99.8320106071288
"35"	"long"	"LP"	17	114	"high"	"8"	"2070"	"rhyolite"	"20"	0.414455570863977	1.20811426639557	1.20811426639557	0	879.016679741158	-99.9528500902866
"37"	"long"	"LP"	17	115	"high"	"8"	"2070"	"rhyolite"	"50"	0.265434165121596	1.59469854831696	1.59469854831696	0	2171.42909224182	-99.9877760611171
"39"	"long"	"LP"	17	116	"high"	"8"	"2070"	"rhyolite"	"100"	91.4307003482769	0.828669572276213	0.725618842388353	10.1476192474365	2730.94018947861	-96.6520431058678
"41"	"long"	"LP"	17	117	"high"	"8"	"2070"	"andesite"	"10"	0	NA	0	0	331.404644881156	-100
"43"	"long"	"LP"	17	118	"high"	"8"	"2070"	"andesite"	"20"	103.74233512743	0.659363507978914	0.48613536109527	9.47168159484863	1650.73480216755	-93.7153845068749
"45"	"long"	"LP"	17	119	"high"	"8"	"2070"	"andesite"	"50"	0	NA	0	0	2723.81679893089	-100
"47"	"long"	"LP"	17	12	"med"	"0"	"hist"	"rhyolite"	"100"	0.161348752101997	2.17530155181885	2.17530155181885	0	3289.9720440864	-99.9950957409382
"49"	"long"	"LP"	17	120	"high"	"8"	"2070"	"andesite"	"100"	92.0003936246144	1.0562009062316	1.0562009062316	0	3138.09497705912	-97.0682724934338
"51"	"long"	"LP"	17	13	"med"	"0"	"hist"	"andesite"	"10"	53.4268944688891	0.688988019797268	0.510570639842435	10.042857170105	331.87071272253	-83.9012927562673
"53"	"long"	"LP"	17	14	"med"	"0"	"hist"	"andesite"	"20"	0	NA	0	0	1282.2892823957	-100
"55"	"long"	"LP"	17	15	"med"	"0"	"hist"	"andesite"	"50"	126.14343626855	0.709209056721778	0.601530097424984	7.39302706718445	2589.29678265799	-95.1282743209119
