"distance"	"species"	"replicate"	"rid"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"
"1"	"long"	"LP"	14	1	"low"	"0"	"hist"	"rhyolite"	"10"	58.4484740438454	0.280185998212332	0.163202432294687	7.00071334838867	346.06016995948	-83.1103145875791
"3"	"long"	"LP"	14	10	"med"	"0"	"hist"	"rhyolite"	"20"	0	NA	0	0	1436.33229513365	-100
"5"	"long"	"LP"	14	100	"low"	"8"	"2070"	"rhyolite"	"100"	0.241514096442851	1.70489823818207	1.70489823818207	0	2887.73221980178	-99.9916365480571
"7"	"long"	"LP"	14	101	"low"	"8"	"2070"	"andesite"	"10"	61.4150668014354	0.873802853445955	0.731092602480203	9.4956521987915	322.016614518802	-80.9279819635364
"9"	"long"	"LP"	14	102	"low"	"8"	"2070"	"andesite"	"20"	0.468442094327252	1.73528754711151	1.73528754711151	0	1254.02326496126	-99.9626448641412
"11"	"long"	"LP"	14	103	"low"	"8"	"2070"	"andesite"	"50"	0	NA	0	0	2366.33220505175	-100
"13"	"long"	"LP"	14	104	"low"	"8"	"2070"	"andesite"	"100"	0	NA	0	0	3802.17866934655	-100
"15"	"long"	"LP"	14	105	"med"	"8"	"2070"	"rhyolite"	"10"	12.1399084519366	0.876301826682604	0.31852550059557	7.08987903594971	335.966646980452	-96.3865733217729
"17"	"long"	"LP"	14	106	"med"	"8"	"2070"	"rhyolite"	"20"	0.326605059980743	1.42809462547302	1.42809462547302	0	1577.08829012792	-99.9792906293183
"19"	"long"	"LP"	14	107	"med"	"8"	"2070"	"rhyolite"	"50"	0	NA	0	0	2170.00377722518	-100
"21"	"long"	"LP"	14	108	"med"	"8"	"2070"	"rhyolite"	"100"	0	NA	0	0	1982.94267339106	-100
"23"	"long"	"LP"	14	109	"med"	"8"	"2070"	"andesite"	"10"	55.1612352906222	0.654914734406871	0.498690401017666	9.11621761322021	333.413256812763	-83.4555962717465
"25"	"long"	"LP"	14	11	"med"	"0"	"hist"	"rhyolite"	"50"	0.150471632747994	2.25416564941406	2.25416564941406	0	2547.60446810296	-99.9940936030443
"27"	"long"	"LP"	14	110	"med"	"8"	"2070"	"andesite"	"20"	0	NA	0	0	2190.2454377711	-100
"29"	"long"	"LP"	14	111	"med"	"8"	"2070"	"andesite"	"50"	0.0681324618254654	3.82781434059143	3.82781434059143	0	2651.85942163487	-99.9974307664551
"31"	"long"	"LP"	14	112	"med"	"8"	"2070"	"andesite"	"100"	25.9127733705976	0.284150483862335	0.10477514192462	4.75288772583008	2585.33367101349	-98.9977010062133
"33"	"long"	"LP"	14	113	"high"	"8"	"2070"	"rhyolite"	"10"	71.0480208633029	0.38393509176472	0.280925738492182	7.59953641891479	329.307982308657	-78.4250535425193
"35"	"long"	"LP"	14	114	"high"	"8"	"2070"	"rhyolite"	"20"	0	NA	0	0	2037.5951078494	-100
"37"	"long"	"LP"	14	115	"high"	"8"	"2070"	"rhyolite"	"50"	88.1929561242879	0.563411890333388	0.474714820683002	8.2971715927124	2289.71392321156	-96.148298037137
"39"	"long"	"LP"	14	116	"high"	"8"	"2070"	"rhyolite"	"100"	0.0681324618254654	3.81281042098999	3.81281042098999	0	2447.16144047542	-99.9972158574952
"41"	"long"	"LP"	14	117	"high"	"8"	"2070"	"andesite"	"10"	0	NA	0	0	330.712497097137	-100
"43"	"long"	"LP"	14	118	"high"	"8"	"2070"	"andesite"	"20"	0	NA	0	0	3032.69179581748	-100
"45"	"long"	"LP"	14	119	"high"	"8"	"2070"	"andesite"	"50"	89.3379112803422	0.797305235905725	0.687398140247051	10.5062685012817	2971.82164755577	-96.9938333495276
"47"	"long"	"LP"	14	12	"med"	"0"	"hist"	"rhyolite"	"100"	7.85454996776329	0.474333549539248	0.474333549539248	0	3267.58239997546	-99.7596219771589
"49"	"long"	"LP"	14	120	"high"	"8"	"2070"	"andesite"	"100"	28.1702244231998	2.00151465641298	1.89181062678496	4.98219776153564	2770.45365022132	-98.9831909145656
"51"	"long"	"LP"	14	13	"med"	"0"	"hist"	"andesite"	"10"	0	NA	0	0	335.634899714378	-100
"53"	"long"	"LP"	14	14	"med"	"0"	"hist"	"andesite"	"20"	60.4699717255916	0.891084980928592	0.604748518930541	9.26212739944458	2097.40243119968	-97.1169113363236
"55"	"long"	"LP"	14	15	"med"	"0"	"hist"	"andesite"	"50"	0	NA	0	0	2935.09702813787	-100
"57"	"long"	"LP"	14	16	"med"	"0"	"hist"	"andesite"	"100"	0.769664005584797	0.755904078483582	0.755904078483582	0	3354.30823762987	-99.9770544639592
"59"	"long"	"LP"	14	17	"high"	"0"	"hist"	"rhyolite"	"10"	1.73903107221991	1.41847391923269	1.41847391923269	0	323.519017540708	-99.462464035209
"61"	"long"	"LP"	14	18	"high"	"0"	"hist"	"rhyolite"	"20"	0.0742230001642421	3.63637542724609	3.63637542724609	0	2179.98087527525	-99.9965952453526
"63"	"long"	"LP"	14	19	"high"	"0"	"hist"	"rhyolite"	"50"	107.370126547416	0.706587373196095	0.625213476900871	9.36233901977539	4242.53067093345	-97.4691962209482
"65"	"long"	"LP"	14	2	"low"	"0"	"hist"	"rhyolite"	"20"	0	NA	0	0	1247.96616908066	-100
"67"	"long"	"LP"	14	20	"high"	"0"	"hist"	"rhyolite"	"100"	3.09575391942871	0.474915891885757	0.474915891885757	0	5013.20495747927	-99.9382480080969
"69"	"long"	"LP"	14	21	"high"	"0"	"hist"	"andesite"	"10"	1.47729031730722	1.00640064477921	1.00640064477921	0	338.922330371428	-99.5641212794423
"71"	"long"	"LP"	14	22	"high"	"0"	"hist"	"andesite"	"20"	0.161348752101997	2.20654606819153	2.20654606819153	0	2228.3355683521	-99.9927592255676
"73"	"long"	"LP"	14	23	"high"	"0"	"hist"	"andesite"	"50"	162.223847744676	0.344624990778245	0.268088970906459	6.47607278823853	3844.93943569523	-95.7808477751654
"75"	"long"	"LP"	14	24	"high"	"0"	"hist"	"andesite"	"100"	0.940903804688947	0.737107574939728	0.737107574939728	0	4401.60438229157	-99.9786236171412
"77"	"long"	"LP"	14	25	"low"	"4.5"	"2030"	"rhyolite"	"10"	0	NA	0	0	323.501318982818	-100
"79"	"long"	"LP"	14	26	"low"	"4.5"	"2030"	"rhyolite"	"20"	0.0742230001642421	3.63124990463257	3.63124990463257	0	891.110550471759	-99.9916707304021
"81"	"long"	"LP"	14	27	"low"	"4.5"	"2030"	"rhyolite"	"50"	0.414455570863977	1.18573939800262	1.18573939800262	0	2932.82987801459	-99.9858684073709
"83"	"long"	"LP"	14	28	"low"	"4.5"	"2030"	"rhyolite"	"100"	2.99715004818181	0.893633236487707	0.893633236487707	0	2418.29423563697	-99.8760634663882
