"distance"	"species"	"replicate"	"rid"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"
"1"	"mid"	"LPS"	1	1	"low"	"0"	"hist"	"rhyolite"	"10"	108.531765828891	1.35845929388074	1.01674789044203	7.19783822695414	42735.7028361303	-99.7460395907257
"3"	"mid"	"LPS"	1	10	"med"	"0"	"hist"	"rhyolite"	"20"	334.308908625264	0.73036596996006	0.62840676730549	6.30938506126404	5676.20551019129	-94.110345229308
"5"	"mid"	"LPS"	1	100	"low"	"8"	"2070"	"rhyolite"	"100"	55540.0534058635	0.599542564683853	0.525589659756297	6.47826833974931	7025.2627391844	690.576174412395
"7"	"mid"	"LPS"	1	101	"low"	"8"	"2070"	"andesite"	"10"	339.518212505194	0.688811338372056	0.564287148225002	6.60403435570853	42923.7110733789	-99.2090194346785
"9"	"mid"	"LPS"	1	102	"low"	"8"	"2070"	"andesite"	"20"	230.843510349708	0.870597269648115	0.728366409400196	7.29498062133789	5912.78305611372	-96.0958569228915
"11"	"mid"	"LPS"	1	103	"low"	"8"	"2070"	"andesite"	"50"	61147.3547393193	0.844397419931386	0.817044707502897	7.72839185604571	32145.7215433535	90.2192634153583
"13"	"mid"	"LPS"	1	104	"low"	"8"	"2070"	"andesite"	"100"	52093.6143942426	0.900071239385463	0.742435715245629	7.3916698928771	12187.5245275453	327.43392455543
"15"	"mid"	"LPS"	1	105	"med"	"8"	"2070"	"rhyolite"	"10"	332.20962682469	0.876042606657839	0.700107744092057	7.19424719280667	42794.6814045689	-99.223712816824
"17"	"mid"	"LPS"	1	106	"med"	"8"	"2070"	"rhyolite"	"20"	450.038996771904	0.681582414445317	0.55339932140954	6.9631093872918	5897.9377572319	-92.3695533032698
"19"	"mid"	"LPS"	1	107	"med"	"8"	"2070"	"rhyolite"	"50"	61338.263101465	0.698290137680862	0.665291133441891	7.81759362141485	9427.47433796332	550.63304234585
"21"	"mid"	"LPS"	1	108	"med"	"8"	"2070"	"rhyolite"	"100"	50047.1301581976	0.904002350108073	0.729822558930077	6.51045828838154	4156.09332405711	1104.18687108167
"23"	"mid"	"LPS"	1	109	"med"	"8"	"2070"	"andesite"	"10"	448.157093606818	0.884778519532904	0.717471071483946	7.53383649479259	43165.7516704018	-98.9617762317015
"25"	"mid"	"LPS"	1	11	"med"	"0"	"hist"	"rhyolite"	"50"	65711.6964126772	0.856105011154866	0.810072004186305	7.622925560224	13913.9266096685	372.272840414548
"27"	"mid"	"LPS"	1	110	"med"	"8"	"2070"	"andesite"	"20"	494.301903194349	0.779778655399733	0.652489827752113	7.64350202348497	7196.94607119973	-93.1317825880006
"29"	"mid"	"LPS"	1	111	"med"	"8"	"2070"	"andesite"	"50"	64660.0850778917	1.01483847232024	0.940383503512527	9.29848179791926	14524.8347331934	345.169162098107
"31"	"mid"	"LPS"	1	112	"med"	"8"	"2070"	"andesite"	"100"	30825.3312747248	1.5582283750948	1.13215592855615	7.05897195364027	7069.85916926468	336.01054188935
"33"	"mid"	"LPS"	1	113	"high"	"8"	"2070"	"rhyolite"	"10"	457.490943099548	0.721316445726152	0.599748823334251	7.55175960063934	43365.83702535	-98.94504297742
"35"	"mid"	"LPS"	1	114	"high"	"8"	"2070"	"rhyolite"	"20"	773.726008321884	0.665339843623272	0.573041622698003	7.06518108194525	5332.11332704427	-85.4893180083481
"37"	"mid"	"LPS"	1	115	"high"	"8"	"2070"	"rhyolite"	"50"	117935.605537195	0.697715124241385	0.668541632140921	7.11160053944949	4815.41169436118	2349.12819552473
"39"	"mid"	"LPS"	1	116	"high"	"8"	"2070"	"rhyolite"	"100"	33849.4697882013	1.72181034100182	1.29755463389909	6.53300149501675	3161.87920008252	970.549114821271
"41"	"mid"	"LPS"	1	117	"high"	"8"	"2070"	"andesite"	"10"	320.188927829356	1.10567509837738	0.984440327486919	8.7480465888977	42640.5512826019	-99.2490975885671
"43"	"mid"	"LPS"	1	118	"high"	"8"	"2070"	"andesite"	"20"	392.739692512432	0.777193334227763	0.616222405787742	7.64063051011827	13032.6654794674	-96.9864975577622
"45"	"mid"	"LPS"	1	119	"high"	"8"	"2070"	"andesite"	"50"	45030.4322251768	1.51282445934736	1.3361481663953	9.06774178697161	16859.6963279267	167.08922479575
"47"	"mid"	"LPS"	1	12	"med"	"0"	"hist"	"rhyolite"	"100"	61262.2075907796	0.990764090537783	0.878566366876629	8.61897204046056	5212.06909946533	1075.39131622534
"49"	"mid"	"LPS"	1	120	"high"	"8"	"2070"	"andesite"	"100"	30476.9996575216	2.05509496155827	1.51109461612709	7.04497256719444	5127.21270688721	494.416526089952
"51"	"mid"	"LPS"	1	13	"med"	"0"	"hist"	"andesite"	"10"	208.073114625816	1.29922379502028	1.07056465042898	9.00020138422648	42494.923043262	-99.5103577092869
