"distance"	"species"	"replicate"	"rid"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"
"1"	"mid"	"LPS"	8	1	"low"	"0"	"hist"	"rhyolite"	"10"	86.3333037803119	1.31934153884373	1.0605660321251	6.6458021402359	42990.8185205177	-99.7991819957112
"3"	"mid"	"LPS"	8	10	"med"	"0"	"hist"	"rhyolite"	"20"	211.69086859516	0.837993305230197	0.595375439595608	6.30204062991672	5172.64671168244	-95.9074941631514
"5"	"mid"	"LPS"	8	100	"low"	"8"	"2070"	"rhyolite"	"100"	53481.1112074522	0.703074898766296	0.604905372428094	6.53735210155385	6286.42745761758	750.739335942649
"7"	"mid"	"LPS"	8	101	"low"	"8"	"2070"	"andesite"	"10"	286.083804386179	0.993335342966821	0.816150116293054	7.15237808227539	43005.9590250381	-99.3347810143715
"9"	"mid"	"LPS"	8	102	"low"	"8"	"2070"	"andesite"	"20"	323.569180300371	0.67904580665265	0.520824229016024	6.20922713809543	5639.73761379943	-94.2626908828408
"11"	"mid"	"LPS"	8	103	"low"	"8"	"2070"	"andesite"	"50"	43513.5630198292	0.813330343448705	0.77933788705859	8.28762668568842	30734.4616084436	41.5790638345681
"13"	"mid"	"LPS"	8	104	"low"	"8"	"2070"	"andesite"	"100"	57369.6911210993	0.83687099976275	0.718895276705772	7.77648734299063	10513.3470655383	445.684364488938
"15"	"mid"	"LPS"	8	105	"med"	"8"	"2070"	"rhyolite"	"10"	257.372752586546	0.847400221105229	0.68910222862448	5.7818009853363	42758.722260424	-99.3980812826468
"17"	"mid"	"LPS"	8	106	"med"	"8"	"2070"	"rhyolite"	"20"	114.193667769138	1.05817188470333	0.84363705633829	6.96826678514481	6026.00251133301	-98.1049847298541
"19"	"mid"	"LPS"	8	107	"med"	"8"	"2070"	"rhyolite"	"50"	48752.4884915579	0.992431195556481	0.962898095117055	7.36206315864216	5347.77848090768	811.640013991064
"21"	"mid"	"LPS"	8	108	"med"	"8"	"2070"	"rhyolite"	"100"	41657.4746540864	1.33823190402874	1.1322820941617	7.06954782741446	3383.93411162798	1131.03681336293
