"distance"	"species"	"replicate"	"rid"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"
"1"	"mid"	"LPS"	20	1	"low"	"0"	"hist"	"rhyolite"	"10"	106.46653172038	0.773730585089252	0.532734727859497	5.66433334350586	41935.0310251906	-99.7461155289084
"3"	"mid"	"LPS"	20	10	"med"	"0"	"hist"	"rhyolite"	"20"	225.141038877906	0.972232617974303	0.748122523464854	6.35438691245185	5293.27386836992	-95.7466580328813
"5"	"mid"	"LPS"	20	100	"low"	"8"	"2070"	"rhyolite"	"100"	62684.9460073802	0.796900710444741	0.730930852449526	6.26683043283048	6828.95082557859	817.929380492634
"7"	"mid"	"LPS"	20	101	"low"	"8"	"2070"	"andesite"	"10"	336.667021377809	0.920791038007839	0.721789522419784	7.42151427268982	43638.8352198915	-99.2285151065986
"9"	"mid"	"LPS"	20	102	"low"	"8"	"2070"	"andesite"	"20"	297.800586491958	0.840039315769377	0.638403765479975	7.31031322479248	5688.93641372061	-94.7652677963895
"11"	"mid"	"LPS"	20	103	"low"	"8"	"2070"	"andesite"	"50"	383.680409317863	0.641931042663635	0.491580899889496	6.90118137995402	26676.4554367217	-98.5617264249069
"13"	"mid"	"LPS"	20	104	"low"	"8"	"2070"	"andesite"	"100"	65176.9936294885	0.703598025141982	0.606424783425883	7.41659656437961	11696.5943256497	457.230522106424
"15"	"mid"	"LPS"	20	105	"med"	"8"	"2070"	"rhyolite"	"10"	712.827253404349	0.690209365800504	0.539762696666377	6.84814422270831	43949.9000938967	-98.3780912996812
"17"	"mid"	"LPS"	20	106	"med"	"8"	"2070"	"rhyolite"	"20"	40.4783133848081	1.30221489928975	0.909700640722325	4.88177943229675	5961.5240973478	-99.3210073007536
"19"	"mid"	"LPS"	20	107	"med"	"8"	"2070"	"rhyolite"	"50"	49778.1684884928	0.75543161943864	0.715240772308783	7.42875339017881	9699.22848649495	413.217814775713
"21"	"mid"	"LPS"	20	108	"med"	"8"	"2070"	"rhyolite"	"100"	62838.8305941846	0.895720641219161	0.782984459040666	7.19984121062539	5740.58870605292	994.640877649479
"23"	"mid"	"LPS"	20	109	"med"	"8"	"2070"	"andesite"	"10"	636.455463913292	0.946140978595795	0.781971157641611	8.24531255449567	42787.0129394916	-98.5125031634871
"25"	"mid"	"LPS"	20	11	"med"	"0"	"hist"	"rhyolite"	"50"	48719.9235401478	0.864483006954487	0.829847616197678	7.71733165478908	23452.2045813831	107.741337796545
"27"	"mid"	"LPS"	20	110	"med"	"8"	"2070"	"andesite"	"20"	379.360461592154	1.02829092449015	0.80036409513666	6.97653746604919	5855.10198674042	-93.5208564692594
"29"	"mid"	"LPS"	20	111	"med"	"8"	"2070"	"andesite"	"50"	64635.5538044766	1.03713852547937	0.981469159507721	9.46783779045525	19099.4415108568	238.415936234237
"31"	"mid"	"LPS"	20	112	"med"	"8"	"2070"	"andesite"	"100"	56118.9887259733	1.13282111070563	0.970928778897013	8.2683054404145	6249.82980934886	797.928270655101
"33"	"mid"	"LPS"	20	113	"high"	"8"	"2070"	"rhyolite"	"10"	583.702735474333	0.807419071090405	0.663686662536077	7.11730205095731	43049.3157651817	-98.644106822375
"35"	"mid"	"LPS"	20	114	"high"	"8"	"2070"	"rhyolite"	"20"	266.699790311788	1.06564745120134	0.909869897781926	6.10310000181198	5714.73923754387	-95.3331240634802
