"distance"	"species"	"replicate"	"rid"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"
"1"	"mid"	"LPS"	5	1	"low"	"0"	"hist"	"rhyolite"	"10"	196.559161590406	0.564160264590746	0.433527244953439	6.85280644893646	42311.1000868507	-99.5354430369645
"3"	"mid"	"LPS"	5	10	"med"	"0"	"hist"	"rhyolite"	"20"	592.203076661727	0.665636859604593	0.554162954805153	7.88918399810791	5569.79291384707	-89.3675925510722
"5"	"mid"	"LPS"	5	100	"low"	"8"	"2070"	"rhyolite"	"100"	60315.7396665722	0.921936840785722	0.861629817653889	6.50110688321292	9482.74931401481	536.057515275976
"7"	"mid"	"LPS"	5	101	"low"	"8"	"2070"	"andesite"	"10"	322.110291595963	0.879771877029716	0.733007189709889	7.48649522236415	42729.6419293462	-99.246166649071
"9"	"mid"	"LPS"	5	102	"low"	"8"	"2070"	"andesite"	"20"	411.374140767005	0.847364439780898	0.683623270399995	7.41951155662537	5204.67252059946	-92.0960610078956
"11"	"mid"	"LPS"	5	103	"low"	"8"	"2070"	"andesite"	"50"	29514.5113352449	0.800646628149252	0.755382266120965	8.05568568779591	17403.1336497968	69.5930855279585
"13"	"mid"	"LPS"	5	104	"low"	"8"	"2070"	"andesite"	"100"	60301.9419541904	0.827014865497981	0.737968977422804	7.67548832363553	9779.83133389003	516.594907370501
"15"	"mid"	"LPS"	5	105	"med"	"8"	"2070"	"rhyolite"	"10"	317.593645870267	0.748298072498707	0.626616734741391	7.06748668352763	43124.1065549245	-99.2635357083497
"17"	"mid"	"LPS"	5	106	"med"	"8"	"2070"	"rhyolite"	"20"	415.616749546713	0.557171525777327	0.42662571426481	6.45518414179484	5959.59804310129	-93.0260942677531
"19"	"mid"	"LPS"	5	107	"med"	"8"	"2070"	"rhyolite"	"50"	40763.7411667535	0.841641310645993	0.795596050008929	7.79924189540056	6345.17749799951	542.436577693932
"21"	"mid"	"LPS"	5	108	"med"	"8"	"2070"	"rhyolite"	"100"	73311.6002677194	0.996193163312339	0.915931182183369	6.61761168336775	4589.68001605284	1497.31397420529
"23"	"mid"	"LPS"	5	109	"med"	"8"	"2070"	"andesite"	"10"	150.617760866887	1.11049294849694	0.930159552570652	7.7205126285553	42894.7097241766	-99.6488663477725
"25"	"mid"	"LPS"	5	11	"med"	"0"	"hist"	"rhyolite"	"50"	37911.0954080768	1.10264235411886	1.07786709576078	8.08724906123018	16011.7018678449	136.771179734559
"27"	"mid"	"LPS"	5	110	"med"	"8"	"2070"	"andesite"	"20"	703.323819065496	0.767723579279908	0.616916680416545	8.19306554113116	7310.3725533463	-90.3790974545675
"29"	"mid"	"LPS"	5	111	"med"	"8"	"2070"	"andesite"	"50"	52721.9960555199	1.07009854334583	1.01026629152545	8.91622053830925	8794.130628135	499.513451470083
"31"	"mid"	"LPS"	5	112	"med"	"8"	"2070"	"andesite"	"100"	49872.4220078519	1.33216959510374	1.14870304271225	7.75991787305476	7178.87479314223	594.710848773872
"33"	"mid"	"LPS"	5	113	"high"	"8"	"2070"	"rhyolite"	"10"	393.538402238014	0.834383212938786	0.696559908986092	6.72308911217584	42740.4287340311	-99.0792361848147
"35"	"mid"	"LPS"	5	114	"high"	"8"	"2070"	"rhyolite"	"20"	744.003310112526	0.667873364342001	0.52046794287718	6.29257960068552	5518.87588643086	-86.5189338295904
"37"	"mid"	"LPS"	5	115	"high"	"8"	"2070"	"rhyolite"	"50"	52485.1455237445	0.838399940083209	0.790006729008751	7.98526090919053	5562.58369934034	843.538980455586
"39"	"mid"	"LPS"	5	116	"high"	"8"	"2070"	"rhyolite"	"100"	55458.6750189205	1.20819286807392	1.07746387694419	7.53918993275084	3670.7179903899	1410.83998182682
"41"	"mid"	"LPS"	5	117	"high"	"8"	"2070"	"andesite"	"10"	662.650932716014	0.829823353103446	0.707757525886131	7.44834371407827	42849.283032984	-98.4535308742367
"43"	"mid"	"LPS"	5	118	"high"	"8"	"2070"	"andesite"	"20"	486.885470926577	0.746968821590123	0.571719327288815	7.13529106286856	11766.1036616283	-95.8619651421701
