"rid"	"frost.short"	"frost.long"	"replicate"
"1"	1	46	54.6206896551724	19
"2"	5	46	54.6206896551724	19
"3"	9	40.6666666666667	48	19
"4"	13	40.6666666666667	48	19
"5"	17	33.6666666666667	37.8620689655172	19
"6"	21	33.6666666666667	37.8620689655172	19
"7"	25	34.6666666666667	40.2758620689655	19
"8"	29	34.6666666666667	40.2758620689655	19
"9"	33	29.3333333333333	31.5172413793103	19
"10"	37	29.3333333333333	31.5172413793103	19
"11"	41	27	27.4137931034483	19
"12"	45	27	27.4137931034483	19
"13"	49	21	31.8965517241379	19
"14"	53	21	31.8965517241379	19
"15"	57	17.3333333333333	25.3448275862069	19
"16"	61	17.3333333333333	25.3448275862069	19
"17"	65	13.3333333333333	20.9310344827586	19
"18"	69	13.3333333333333	20.9310344827586	19
"19"	73	38.3333333333333	30.7586206896552	19
"20"	77	38.3333333333333	30.7586206896552	19
"21"	81	21.3333333333333	22.4137931034483	19
"22"	85	21.3333333333333	22.4137931034483	19
"23"	89	19.3333333333333	18.5172413793103	19
"24"	93	19.3333333333333	18.5172413793103	19
"25"	97	21	21.0344827586207	19
"26"	101	21	21.0344827586207	19
"27"	105	17.3333333333333	16.3793103448276	19
"28"	109	17.3333333333333	16.3793103448276	19
"29"	113	14.3333333333333	12.3103448275862	19
"30"	117	14.3333333333333	12.3103448275862	19
"31"	2	53	52.448275862069	19
"32"	6	53	52.448275862069	19
"33"	10	47.6666666666667	46.6551724137931	19
"34"	14	47.6666666666667	46.6551724137931	19
"35"	18	37	37.4137931034483	19
"36"	22	37	37.4137931034483	19
"37"	26	48.6666666666667	42.448275862069	19
"38"	30	48.6666666666667	42.448275862069	19
"39"	34	35	33.3793103448276	19
"40"	38	35	33.3793103448276	19
"41"	42	31	28.6896551724138	19
"42"	46	31	28.6896551724138	19
"43"	50	27.6666666666667	33.448275862069	19
"44"	54	27.6666666666667	33.448275862069	19
"45"	58	20	26.5172413793103	19
"46"	62	20	26.5172413793103	19
"47"	66	15.3333333333333	21.8620689655172	19
"48"	70	15.3333333333333	21.8620689655172	19
"49"	74	33.3333333333333	32.4827586206897	19
"50"	78	33.3333333333333	32.4827586206897	19
"51"	82	22	23.1724137931034	19
"52"	86	22	23.1724137931034	19
"53"	90	16.3333333333333	19.6896551724138	19
"54"	94	16.3333333333333	19.6896551724138	19
"55"	98	22.6666666666667	20.6551724137931	19
"56"	102	22.6666666666667	20.6551724137931	19
"57"	106	14.3333333333333	16.2068965517241	19
"58"	110	14.3333333333333	16.2068965517241	19
"59"	114	10.6666666666667	12.9655172413793	19
"60"	118	10.6666666666667	12.9655172413793	19
"61"	3	59.6666666666667	57.0344827586207	19
"62"	7	59.6666666666667	57.0344827586207	19
"63"	11	51	48.0344827586207	19
"64"	15	51	48.0344827586207	19
"65"	19	41	40	19
"66"	23	41	40	19
"67"	27	36	35.9655172413793	19
"68"	31	36	35.9655172413793	19
"69"	35	29.6666666666667	29.1034482758621	19
"70"	39	29.6666666666667	29.1034482758621	19
"71"	43	26	24.5862068965517	19
"72"	47	26	24.5862068965517	19
"73"	51	32.6666666666667	32.2758620689655	19
"74"	55	32.6666666666667	32.2758620689655	19
"75"	59	29	26.448275862069	19
"76"	63	29	26.448275862069	19
"77"	67	23	21.7931034482759	19
"78"	71	23	21.7931034482759	19
"79"	75	28	29.3448275862069	19
"80"	79	28	29.3448275862069	19
"81"	83	19.6666666666667	21	19
"82"	87	19.6666666666667	21	19
"83"	91	18.6666666666667	18.4827586206897	19
"84"	95	18.6666666666667	18.4827586206897	19
"85"	99	16	20.2758620689655	19
"86"	103	16	20.2758620689655	19
"87"	107	12.3333333333333	15.6896551724138	19
"88"	111	12.3333333333333	15.6896551724138	19
"89"	115	8.33333333333333	12.3448275862069	19
"90"	119	8.33333333333333	12.3448275862069	19
"91"	4	54.3333333333333	53.3448275862069	19
"92"	8	54.3333333333333	53.3448275862069	19
"93"	12	48.3333333333333	45.5172413793103	19
"94"	16	48.3333333333333	45.5172413793103	19
"95"	20	38	36.551724137931	19
"96"	24	38	36.551724137931	19
"97"	28	32.3333333333333	38.8275862068966	19
"98"	32	32.3333333333333	38.8275862068966	19
"99"	36	26	30.9310344827586	19
"100"	40	26	30.9310344827586	19
"101"	44	19.3333333333333	25.4827586206897	19
"102"	48	19.3333333333333	25.4827586206897	19
"103"	52	33.3333333333333	35.0689655172414	19
"104"	56	33.3333333333333	35.0689655172414	19
"105"	60	28.3333333333333	27.5172413793103	19
"106"	64	28.3333333333333	27.5172413793103	19
"107"	68	24	23.4827586206897	19
"108"	72	24	23.4827586206897	19
"109"	76	26.6666666666667	35.9310344827586	19
"110"	80	26.6666666666667	35.9310344827586	19
"111"	84	17.6666666666667	25.1379310344828	19
"112"	88	17.6666666666667	25.1379310344828	19
"113"	92	14.6666666666667	20.8275862068966	19
"114"	96	14.6666666666667	20.8275862068966	19
"115"	100	27	24.3103448275862	19
"116"	104	27	24.3103448275862	19
"117"	108	24.6666666666667	18.9310344827586	19
"118"	112	24.6666666666667	18.9310344827586	19
"119"	116	20	15.3793103448276	19
"120"	120	20	15.3793103448276	19
