"rid"	"frost.short"	"frost.long"	"replicate"
"1"	1	64.6666666666667	54.1034482758621	7
"2"	5	64.6666666666667	54.1034482758621	7
"3"	9	54	45.7241379310345	7
"4"	13	54	45.7241379310345	7
"5"	17	40.3333333333333	36.1379310344828	7
"6"	21	40.3333333333333	36.1379310344828	7
"7"	25	49	42.6206896551724	7
"8"	29	49	42.6206896551724	7
"9"	33	38.6666666666667	33.551724137931	7
"10"	37	38.6666666666667	33.551724137931	7
"11"	41	32.6666666666667	27.6551724137931	7
"12"	45	32.6666666666667	27.6551724137931	7
"13"	49	23.3333333333333	33.9655172413793	7
"14"	53	23.3333333333333	33.9655172413793	7
"15"	57	18	27.448275862069	7
"16"	61	18	27.448275862069	7
"17"	65	17	22.5172413793103	7
"18"	69	17	22.5172413793103	7
"19"	73	31.3333333333333	34.7241379310345	7
"20"	77	31.3333333333333	34.7241379310345	7
"21"	81	24.3333333333333	24.1379310344828	7
"22"	85	24.3333333333333	24.1379310344828	7
"23"	89	23	20.3103448275862	7
"24"	93	23	20.3103448275862	7
"25"	97	23.3333333333333	21.7586206896552	7
"26"	101	23.3333333333333	21.7586206896552	7
"27"	105	18	17.1379310344828	7
"28"	109	18	17.1379310344828	7
"29"	113	14	14.1034482758621	7
"30"	117	14	14.1034482758621	7
"31"	2	41.6666666666667	53.2068965517241	7
"32"	6	41.6666666666667	53.2068965517241	7
"33"	10	33.6666666666667	44.9310344827586	7
"34"	14	33.6666666666667	44.9310344827586	7
"35"	18	29	36.7241379310345	7
"36"	22	29	36.7241379310345	7
"37"	26	43	40.7931034482759	7
"38"	30	43	40.7931034482759	7
"39"	34	32.3333333333333	32.4137931034483	7
"40"	38	32.3333333333333	32.4137931034483	7
"41"	42	25.6666666666667	26.8620689655172	7
"42"	46	25.6666666666667	26.8620689655172	7
"43"	50	27.3333333333333	36.551724137931	7
"44"	54	27.3333333333333	36.551724137931	7
"45"	58	22.3333333333333	29.1034482758621	7
"46"	62	22.3333333333333	29.1034482758621	7
"47"	66	17.6666666666667	24.3448275862069	7
"48"	70	17.6666666666667	24.3448275862069	7
"49"	74	21	34.7931034482759	7
"50"	78	21	34.7931034482759	7
"51"	82	14.3333333333333	24.0344827586207	7
"52"	86	14.3333333333333	24.0344827586207	7
"53"	90	11.6666666666667	18.9310344827586	7
"54"	94	11.6666666666667	18.9310344827586	7
"55"	98	27	20.448275862069	7
"56"	102	27	20.448275862069	7
"57"	106	21.3333333333333	15.9310344827586	7
"58"	110	21.3333333333333	15.9310344827586	7
"59"	114	18	13.1724137931034	7
"60"	118	18	13.1724137931034	7
"61"	3	59.3333333333333	55.0689655172414	7
"62"	7	59.3333333333333	55.0689655172414	7
"63"	11	51.3333333333333	45.551724137931	7
"64"	15	51.3333333333333	45.551724137931	7
"65"	19	41	37.0344827586207	7
"66"	23	41	37.0344827586207	7
"67"	27	33	40.6551724137931	7
"68"	31	33	40.6551724137931	7
"69"	35	27.3333333333333	31.3793103448276	7
"70"	39	27.3333333333333	31.3793103448276	7
"71"	43	21	26.6206896551724	7
"72"	47	21	26.6206896551724	7
"73"	51	36.3333333333333	35.4827586206897	7
"74"	55	36.3333333333333	35.4827586206897	7
"75"	59	32	29.2758620689655	7
"76"	63	32	29.2758620689655	7
"77"	67	30	25	7
"78"	71	30	25	7
"79"	75	41.3333333333333	33.0689655172414	7
"80"	79	41.3333333333333	33.0689655172414	7
"81"	83	23.6666666666667	22.5862068965517	7
"82"	87	23.6666666666667	22.5862068965517	7
"83"	91	19	19.9655172413793	7
"84"	95	19	19.9655172413793	7
"85"	99	24	23.5172413793103	7
"86"	103	24	23.5172413793103	7
"87"	107	18.6666666666667	19	7
"88"	111	18.6666666666667	19	7
"89"	115	15.3333333333333	15.6551724137931	7
"90"	119	15.3333333333333	15.6551724137931	7
"91"	4	45	54.2068965517241	7
"92"	8	45	54.2068965517241	7
"93"	12	37	47	7
"94"	16	37	47	7
"95"	20	31.6666666666667	38.0344827586207	7
"96"	24	31.6666666666667	38.0344827586207	7
"97"	28	38	39.8965517241379	7
"98"	32	38	39.8965517241379	7
"99"	36	29.6666666666667	32.1379310344828	7
"100"	40	29.6666666666667	32.1379310344828	7
"101"	44	28.6666666666667	27.1379310344828	7
"102"	48	28.6666666666667	27.1379310344828	7
"103"	52	23.6666666666667	32.2758620689655	7
"104"	56	23.6666666666667	32.2758620689655	7
"105"	60	20.6666666666667	25.6896551724138	7
"106"	64	20.6666666666667	25.6896551724138	7
"107"	68	17.3333333333333	21.551724137931	7
"108"	72	17.3333333333333	21.551724137931	7
"109"	76	34.3333333333333	33.0689655172414	7
"110"	80	34.3333333333333	33.0689655172414	7
"111"	84	19	23.3448275862069	7
"112"	88	19	23.3448275862069	7
"113"	92	18.3333333333333	19.7931034482759	7
"114"	96	18.3333333333333	19.7931034482759	7
"115"	100	19	20.6206896551724	7
"116"	104	19	20.6206896551724	7
"117"	108	17.3333333333333	16.3448275862069	7
"118"	112	17.3333333333333	16.3448275862069	7
"119"	116	14.6666666666667	12.6551724137931	7
"120"	120	14.6666666666667	12.6551724137931	7
