"rid"	"temp.short"	"temp.long"	"prec.short"	"prec.long"	"potential.short"	"potential.long"	"content.short"	"content.long"	"replicate"
"1"	1	12.8350658207885	12.1117501668521	371.666666666667	392.28275862069	-0.228145069949745	-0.248234721297488	30.5396931442008	30.3578222019845	8
"2"	5	12.8350658207885	12.1117501668521	371.666666666667	392.28275862069	-0.175627250615295	-0.188770513279005	49.633347375088	49.5278336482286	8
"3"	9	11.2067093333333	10.5262213793103	844.566666666667	889.265517241379	-0.176676833424719	-0.122237348331778	33.7081998473028	35.0004411848053	8
"4"	13	11.2067093333333	10.5262213793103	844.566666666667	889.265517241379	-0.11876512112052	-0.0733843863911895	53.885769076485	55.6715858090975	8
"5"	17	9.31543397849462	8.66222740378198	1144.96666666667	1211.04482758621	-0.0770772501442252	-0.0460156106358571	37.8766022152356	38.6730548591614	8
"6"	21	9.31543397849462	8.66222740378198	1144.96666666667	1211.04482758621	-0.0594206402635434	-0.0332887726834541	58.6072226263915	59.7496765479247	8
"7"	25	13.0033136917563	14.2332589662588	510.333333333333	438.644827586207	-0.0424856499272493	-0.249865360385802	35.0989995298363	30.4333734268401	8
"8"	29	13.0033136917563	14.2332589662588	510.333333333333	438.644827586207	-0.028619337509869	-0.187590827013346	56.4586253185119	49.9534832406305	8
"9"	33	11.416711297491	12.6586809640341	1116.23333333333	1012.1275862069	-0.0329998669801384	-0.184786246304339	37.1824423231079	34.0449031135253	8
"10"	37	11.416711297491	12.6586809640341	1116.23333333333	1012.1275862069	-0.0241290028526469	-0.133530571204223	58.5420681117835	54.2011039516867	8
"11"	41	9.51857667383513	10.8113708476085	1468.1	1374.6	-0.0167319671027668	-0.0704615302113968	40.2100207257125	37.8407358901962	8
"12"	45	9.51857667383513	10.8113708476085	1468.1	1374.6	-0.0161639766353362	-0.049474193170113	61.5696465143881	58.9320720040202	8
"13"	49	15.1125188530466	14.8869971865035	419.666666666667	428	-0.370483011383655	-0.299063129143268	28.2954029815886	29.6015115051895	8
"14"	53	15.1125188530466	14.8869971865035	419.666666666667	428	-0.263607524576014	-0.226015182737515	46.8574117476955	48.8565321976701	8
"15"	57	13.5441301075269	13.372673558769	999.633333333333	977.965517241379	-0.256744558611671	-0.257342239216691	31.8102472703555	32.3927165599507	8
"16"	61	13.5441301075269	13.372673558769	999.633333333333	977.965517241379	-0.178117330185727	-0.190967173928416	51.3486163018094	51.9519414629899	8
"17"	65	11.6553135913978	11.5280671738969	1394.7	1346.85172413793	-0.0680893968208707	-0.104311802076274	37.224453918739	36.3179850497055	8
"18"	69	11.6553135913978	11.5280671738969	1394.7	1346.85172413793	-0.0312130286819643	-0.0637273772437502	58.4461204472341	57.1038534852053	8
"19"	73	16.0381450896057	15.5247369076752	451.8	461.175862068966	-0.164904393804011	-0.278752878638118	31.482617189772	29.7980894820749	8
"20"	77	16.0381450896057	15.5247369076752	451.8	461.175862068966	-0.114779869203345	-0.209251717604095	51.5411201760193	49.1645252622313	8
"21"	81	14.5530913978495	14.0439439851687	980.766666666667	1041.51724137931	-0.18805237205076	-0.24853840435863	33.2806578669454	32.572062560403	8
"22"	85	14.5530913978495	14.0439439851687	980.766666666667	1041.51724137931	-0.127987276688708	-0.184444104677066	53.2445617250941	52.1321293797377	8
