"rid"	"temp.short"	"temp.long"	"prec.short"	"prec.long"	"potential.short"	"potential.long"	"content.short"	"content.long"	"replicate"
"1"	1	11.7734331612903	12.1812985999258	353.6	376.575862068966	-0.32210844437869	-0.289216181485754	28.2708464842249	29.9091270750702	14
"2"	5	11.7734331612903	12.1812985999258	353.6	376.575862068966	-0.27669357578629	-0.229040942513127	46.6323684219712	48.7843531800087	14
"3"	9	10.1819586810036	10.5961436514646	883.8	891.341379310345	-0.119950828765612	-0.162856853365286	35.982564592887	34.646334595482	14
"4"	13	10.1819586810036	10.5961436514646	883.8	891.341379310345	-0.07368689532091	-0.11188560396932	56.7026893561344	54.8623730765761	14
"5"	17	8.31436253763441	8.73131534000742	1237.16666666667	1226.18275862069	-0.028692605904507	-0.055948071452338	39.2312431289072	38.6851434690463	14
"6"	21	8.31436253763441	8.73131534000742	1237.16666666667	1226.18275862069	-0.0204244400922917	-0.0358855608292595	60.5825268536793	59.8246296943732	14
"7"	25	13.8629833835125	14.4793089788654	352.2	415.724137931034	-0.372893948808468	-0.307856160115578	28.069744704487	29.5789701098723	14
"8"	29	13.8629833835125	14.4793089788654	352.2	415.724137931034	-0.308324068128312	-0.232632622759718	45.4553515695589	48.6108054725516	14
"9"	33	12.4233876272401	12.9487638012607	821.2	950.924137931034	-0.314851030865796	-0.23639322727662	31.1583386646997	33.1842920400722	14
"10"	37	12.4233876272401	12.9487638012607	821.2	950.924137931034	-0.249695910717822	-0.181681637472872	50.3706873214979	53.0804190670167	14
"11"	41	10.6231895770609	11.1111359258435	1167.3	1311.88275862069	-0.0757940427097478	-0.11419683558503	36.8208055980957	36.6958878291885	14
"12"	45	10.6231895770609	11.1111359258435	1167.3	1311.88275862069	-0.0411302248769186	-0.0812929686917367	57.7851063703893	57.4735580837902	14
"13"	49	14.9110515698925	14.7361596766778	373.966666666667	433.679310344828	-0.406301367799669	-0.298101615445163	27.0242569385623	29.9583025434646	14
"14"	53	14.9110515698925	14.7361596766778	373.966666666667	433.679310344828	-0.343906385620607	-0.235777106567547	44.9500700089856	48.939664889369	14
"15"	57	13.3418718996416	13.1710860037078	875.866666666667	1017.55517241379	-0.268426629802464	-0.230399948168315	30.732195685151	33.0333236310504	14
"16"	61	13.3418718996416	13.1710860037078	875.866666666667	1017.55517241379	-0.20113216518789	-0.167511463340369	50.0300441006837	52.7574698719902	14
"17"	65	11.4869765448029	11.3374194660734	1215.66666666667	1406.0275862069	-0.11036951816602	-0.0774575575522731	34.9528324722641	37.4269964491709	14
"18"	69	11.4869765448029	11.3374194660734	1215.66666666667	1406.0275862069	-0.0656833489628426	-0.0501534772669722	55.7867690383337	58.4558972123655	14
"19"	73	15.5599585663082	15.462712080089	363.866666666667	444.431034482759	-0.449741028114565	-0.309840238294555	27.4993329057938	30.2666053718028	14
"20"	77	15.5599585663082	15.462712080089	363.866666666667	444.431034482759	-0.362582065710799	-0.240782926411013	45.4642042193605	49.228532580318	14
"21"	81	14.078302078853	13.9601533007045	953.5	1029.36206896552	-0.372478644000286	-0.285425086037508	30.5209026021509	32.4306463196402	14
"22"	85	14.078302078853	13.9601533007045	953.5	1029.36206896552	-0.289450167068265	-0.220853444303095	49.5574422092796	51.5862904945129	14
"23"	89	12.2894713548387	12.1467845799036	1315.93333333333	1417.90344827586	-0.21762075677055	-0.169389672338074	34.5659564515302	35.2999652468129	14
"24"	93	12.2894713548387	12.1467845799036	1315.93333333333	1417.90344827586	-0.169975398773172	-0.118633911576606	54.548358088324	55.5915796249819	14
"25"	97	17.2291929605735	17.3146355031516	386.433333333333	448.655172413793	-0.443195522658333	-0.389890690643039	25.7322771890938	28.0304981173554	14
"26"	101	17.2291929605735	17.3146355031516	386.433333333333	448.655172413793	-0.344082412061732	-0.304776464014283	43.0243788632124	46.2548560422149	14
"27"	105	15.8188036702509	15.908836642195	936.166666666667	1059.82068965517	-0.362792158398166	-0.330466313895986	29.1911149793139	30.8090094364428	14
"28"	109	15.8188036702509	15.908836642195	936.166666666667	1059.82068965517	-0.262621613275462	-0.252215028051085	47.973752048463	49.8008086627569	14
"29"	113	14.0933323297491	14.1240184738598	1261.36666666667	1435.69310344828	-0.231707141692928	-0.250208527984342	32.2263171819659	32.9270942869999	14
"30"	117	14.0933323297491	14.1240184738598	1261.36666666667	1435.69310344828	-0.143574400895656	-0.186267077114438	52.2439844210641	52.5971622909561	14
"31"	2	12.1902727311828	11.7187106325547	387.1	379.924137931034	-0.200007809889331	-0.265201916431627	31.4295807040638	30.5689111561509	14
"32"	6	12.1902727311828	11.7187106325547	387.1	379.924137931034	-0.157959102701253	-0.20184048051544	50.3638792343947	49.5096299756241	14
"33"	10	10.6114888315412	10.1679387719689	877.833333333333	864.589655172414	-0.0759720094960156	-0.152142876501597	35.8542385343451	34.6542164864306	14
"34"	14	10.6114888315412	10.1679387719689	877.833333333333	864.589655172414	-0.0428259317371893	-0.101280470819419	56.5479928258373	54.9702259744558	14
"35"	18	8.68895690322581	8.30512272747497	1186.6	1188.14827586207	-0.0222896579667499	-0.0562957505251343	39.4359222840237	38.6426575843437	14
"36"	22	8.68895690322581	8.30512272747497	1186.6	1188.14827586207	-0.0192137999888134	-0.0367933282510695	60.7512183790241	59.7492453047319	14
"37"	26	14.8587519569892	14.4341946295884	438.233333333333	433.848275862069	-0.257745747210449	-0.288573748625717	29.6677449943365	30.205664531927	14
"38"	30	14.8587519569892	14.4341946295884	438.233333333333	433.848275862069	-0.186141318737777	-0.220395316182774	49.4023000125467	49.5534669161539	14
