"distance"	"species"	"replicate"	"rid"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"
"1"	"mid"	"DF"	11	1	"low"	"0"	"hist"	"rhyolite"	"10"	0	NA	0	0	1401.55059413052	-100
"3"	"mid"	"DF"	11	10	"med"	"0"	"hist"	"rhyolite"	"20"	0	NA	0	0	91.5939462239141	-100
"5"	"mid"	"DF"	11	100	"low"	"8"	"2070"	"rhyolite"	"100"	602.779927808693	0.120006731549241	0.0868260785937309	6.75370327631633	20579.3947401852	-97.0709540517649
"7"	"mid"	"DF"	11	101	"low"	"8"	"2070"	"andesite"	"10"	64.7603866553471	2.28448584312843	1.59312725067139	9.05523554484049	1040.0802357681	-93.7735201162128
"9"	"mid"	"DF"	11	102	"low"	"8"	"2070"	"andesite"	"20"	267.195054939634	0.354314345696898	0.23993581533432	10.4270617167155	127.035199593061	110.331511105233
"11"	"mid"	"DF"	11	103	"low"	"8"	"2070"	"andesite"	"50"	18.5411782212222	3.28094524145435	2.51350808143616	7.25657113393148	64	-71.0294090293402
"13"	"mid"	"DF"	11	104	"low"	"8"	"2070"	"andesite"	"100"	59.0023106957255	0.994859357927771	0.627792835235596	11.4566793441772	19191.0652098676	-99.6925532269809
"15"	"mid"	"DF"	11	105	"med"	"8"	"2070"	"rhyolite"	"10"	183.438818992091	2.0619238077397	1.98312948431287	4.39211908976237	1139.59191391256	-83.9031133204263
"17"	"mid"	"DF"	11	106	"med"	"8"	"2070"	"rhyolite"	"20"	19.5514334879961	3.22823898397	2.17191165685654	9.05614948272705	1307.38657690223	-98.5045407507302
"19"	"mid"	"DF"	11	107	"med"	"8"	"2070"	"rhyolite"	"50"	461.08887677196	1.83215553752395	1.72140403588613	7.3954357571072	295.599599534919	55.9842697680961
"21"	"mid"	"DF"	11	108	"med"	"8"	"2070"	"rhyolite"	"100"	277.96406093894	1.31226651011686	1.21237924695015	5.83989079793294	14470.7192038636	-98.0791275331725
"23"	"mid"	"DF"	11	109	"med"	"8"	"2070"	"andesite"	"10"	273.195054939634	0.451854288477937	0.172383740544319	8.65571392907037	1367.02215372791	-80.015316196989
"25"	"mid"	"DF"	11	11	"med"	"0"	"hist"	"rhyolite"	"50"	0	NA	0	0	61	-100
"27"	"mid"	"DF"	11	110	"med"	"8"	"2070"	"andesite"	"20"	26.1240916595393	6.13071040974667	2.36012375354767	10.5687197049459	80.3738455780476	-67.4967752610875
"29"	"mid"	"DF"	11	111	"med"	"8"	"2070"	"andesite"	"50"	186.332042818849	1.08906020352094	0.983277127146721	10.8386654853821	107.62973543486	73.1232006341047
"31"	"mid"	"DF"	11	112	"med"	"8"	"2070"	"andesite"	"100"	217.478122017191	1.59322663666502	1.45436358451843	7.49429874420166	13729.2012981161	-98.4159448368855
"33"	"mid"	"DF"	11	113	"high"	"8"	"2070"	"rhyolite"	"10"	26.2579978430238	2.594352547212	1.67168426513672	9.74749151865641	1125.23087339838	-97.6664346434327
"35"	"mid"	"DF"	11	114	"high"	"8"	"2070"	"rhyolite"	"20"	26.7200016123249	2.13603436946869	2.13603436946869	0	695.649016914823	-96.1589823369798
"37"	"mid"	"DF"	11	115	"high"	"8"	"2070"	"rhyolite"	"50"	97.1598845313741	1.86280136467777	1.10160267353058	7.82505512237549	161.441445529756	-39.817260547592
"39"	"mid"	"DF"	11	116	"high"	"8"	"2070"	"rhyolite"	"100"	42.9072570500644	2.36398568749428	2.36398568749428	0	19027.9895045613	-99.7745045158881
"41"	"mid"	"DF"	11	117	"high"	"8"	"2070"	"andesite"	"10"	139.247838783553	0.890402480959892	0.890402480959892	0	1073.30092300341	-87.0262071149723
"43"	"mid"	"DF"	11	118	"high"	"8"	"2070"	"andesite"	"20"	170.453837909669	2.22331034392118	2.22331034392118	0	397.566093748255	-57.125660213468
"45"	"mid"	"DF"	11	119	"high"	"8"	"2070"	"andesite"	"50"	367.281611998725	1.20696618017739	1.04456870630383	10.9855030377706	342.797405484764	7.14247136128019
"47"	"mid"	"DF"	11	12	"med"	"0"	"hist"	"rhyolite"	"100"	0	NA	0	0	3018.94216109384	-100
"49"	"mid"	"DF"	11	120	"high"	"8"	"2070"	"andesite"	"100"	5	8.06817064285278	0	8.06817064285278	14697.492691406	-99.9659805920303
"51"	"mid"	"DF"	11	13	"med"	"0"	"hist"	"andesite"	"10"	0	NA	0	0	1325.7886997741	-100
"53"	"mid"	"DF"	11	14	"med"	"0"	"hist"	"andesite"	"20"	0	NA	0	0	81.3900744123791	-100
"55"	"mid"	"DF"	11	15	"med"	"0"	"hist"	"andesite"	"50"	7.97459912196731	4.51779764197355	2.64064693450928	10.1254091262817	56	-85.7596444250584
"57"	"mid"	"DF"	11	16	"med"	"0"	"hist"	"andesite"	"100"	0	NA	0	0	1533.86503320972	-100
"59"	"mid"	"DF"	11	17	"high"	"0"	"hist"	"rhyolite"	"10"	8.35708212926136	2.05845093727112	2.05845093727112	0	1469.53597285905	-99.4313114967167
"61"	"mid"	"DF"	11	18	"high"	"0"	"hist"	"rhyolite"	"20"	0	NA	0	0	102.377010758997	-100
"63"	"mid"	"DF"	11	19	"high"	"0"	"hist"	"rhyolite"	"50"	40.0596251841973	1.37410742279647	0.827033519744873	8.13222535451253	57	-29.7199558171977
"65"	"mid"	"DF"	11	2	"low"	"0"	"hist"	"rhyolite"	"20"	0	NA	0	0	102.03597501398	-100
"67"	"mid"	"DF"	11	20	"high"	"0"	"hist"	"rhyolite"	"100"	0	NA	0	0	3137.69668268504	-100
"69"	"mid"	"DF"	11	21	"high"	"0"	"hist"	"andesite"	"10"	0	NA	0	0	1450.62487416966	-100
"71"	"mid"	"DF"	11	22	"high"	"0"	"hist"	"andesite"	"20"	3	9.13195101420085	0	9.13195101420085	79.3658406367895	-96.2200362575012
"73"	"mid"	"DF"	11	23	"high"	"0"	"hist"	"andesite"	"50"	0	NA	0	0	61	-100
"75"	"mid"	"DF"	11	24	"high"	"0"	"hist"	"andesite"	"100"	3	13.1131067276001	0	13.1131067276001	2392.53521041958	-99.8746099958348
"77"	"mid"	"DF"	11	25	"low"	"4.5"	"2030"	"rhyolite"	"10"	3	9.34076722462972	0	9.34076722462972	1410.14615037401	-99.7872560940436
"79"	"mid"	"DF"	11	26	"low"	"4.5"	"2030"	"rhyolite"	"20"	0	NA	0	0	127.788741300195	-100
