"distance"	"species"	"replicate"	"rid"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"
"1"	"mid"	"DF"	3	1	"low"	"0"	"hist"	"rhyolite"	"10"	0	NA	0	0	1464.46281970463	-100
"3"	"mid"	"DF"	3	10	"med"	"0"	"hist"	"rhyolite"	"20"	0	NA	0	0	94.3962928279006	-100
"5"	"mid"	"DF"	3	100	"low"	"8"	"2070"	"rhyolite"	"100"	276.333657571119	1.40500492131397	1.34642995893955	6.74184115727742	15040.4774514686	-98.1627334739687
"7"	"mid"	"DF"	3	101	"low"	"8"	"2070"	"andesite"	"10"	309.611762253093	1.02676452696323	1.02676452696323	0	1350.37139287359	-77.0721029868502
"9"	"mid"	"DF"	3	102	"low"	"8"	"2070"	"andesite"	"20"	9	8.38613414764404	0	8.38613414764404	347.975044295096	-97.4136076286069
"11"	"mid"	"DF"	3	103	"low"	"8"	"2070"	"andesite"	"50"	45.1506657288393	2.78831029079127	2.18155169487	6.74747745196025	668.353794516989	-93.2444962384826
"13"	"mid"	"DF"	3	104	"low"	"8"	"2070"	"andesite"	"100"	608.509360247662	0.564279725150051	0.474737279117107	9.55597337086996	14393.8710555498	-95.7724412154363
"15"	"mid"	"DF"	3	105	"med"	"8"	"2070"	"rhyolite"	"10"	62.4346892594888	1.27546933328315	1.09556353092194	4.83968448638916	1418.36004103444	-95.5981071481714
"17"	"mid"	"DF"	3	106	"med"	"8"	"2070"	"rhyolite"	"20"	116.167059337972	1.59835254257854	1.35386860370636	6.08736530939738	1041.9420326889	-88.8509095810077
"19"	"mid"	"DF"	3	107	"med"	"8"	"2070"	"rhyolite"	"50"	242.433509517043	1.12511959809505	0.977494709193707	6.09024041039603	1274.18960970329	-80.9735138576827
"21"	"mid"	"DF"	3	108	"med"	"8"	"2070"	"rhyolite"	"100"	699.841863688616	0.594970839885752	0.538058663407961	7.17631260553996	19515.2993444016	-96.4138809692951
"23"	"mid"	"DF"	3	109	"med"	"8"	"2070"	"andesite"	"10"	1262.26101859192	1.3084873158339	1.24832970897357	9.68550772137112	1594.56550852	-20.8398142410913
"25"	"mid"	"DF"	3	11	"med"	"0"	"hist"	"rhyolite"	"50"	0	NA	0	0	57	-100
"27"	"mid"	"DF"	3	110	"med"	"8"	"2070"	"andesite"	"20"	37.000736513348	1.79779303667833	0.86345249414444	6.6253338654836	235.599197601785	-84.2950498601071
"29"	"mid"	"DF"	3	111	"med"	"8"	"2070"	"andesite"	"50"	608.75452693066	1.3794986327133	1.33370973169804	10.6251099904378	703.801171005028	-13.5047578762396
"31"	"mid"	"DF"	3	112	"med"	"8"	"2070"	"andesite"	"100"	39.9753356353153	2.56776238457233	1.74530825018883	12.7046016057332	9436.87273060338	-99.5763921292943
"33"	"mid"	"DF"	3	113	"high"	"8"	"2070"	"rhyolite"	"10"	664.610690106238	1.80903130627433	1.7283468991518	7.68653795454237	1319.3595827527	-49.6262657432935
"35"	"mid"	"DF"	3	114	"high"	"8"	"2070"	"rhyolite"	"20"	65.6707054469869	2.31225615259916	1.93411709864934	6.90064878463745	465.809438825201	-85.9018087712838
"37"	"mid"	"DF"	3	115	"high"	"8"	"2070"	"rhyolite"	"50"	82.6547893821241	2.32246517155534	1.86580653190613	6.05969805187649	1344.44582688748	-93.8521294254393
"39"	"mid"	"DF"	3	116	"high"	"8"	"2070"	"rhyolite"	"100"	104.739578254088	0.938608924547831	0.938608924547831	0	11914.9285857675	-99.1209382624483
"41"	"mid"	"DF"	3	117	"high"	"8"	"2070"	"andesite"	"10"	13.5272029044513	6.55935441729233	3.07267832756042	8.31323109732734	1456.10591419566	-99.0710014448418
"43"	"mid"	"DF"	3	118	"high"	"8"	"2070"	"andesite"	"20"	3	5.04712740580241	0	5.04712740580241	144.687927173101	-97.9265719962863
"45"	"mid"	"DF"	3	119	"high"	"8"	"2070"	"andesite"	"50"	10.7677904152414	7.74612788373368	2.99671077728271	11.5201654434204	146.816149289258	-92.6657997315904
"47"	"mid"	"DF"	3	12	"med"	"0"	"hist"	"rhyolite"	"100"	105.851898786562	0.629939662178268	0.411829859018326	8.10760879516602	2021.56477829949	-94.7638631260878
"49"	"mid"	"DF"	3	120	"high"	"8"	"2070"	"andesite"	"100"	245.033902786929	1.0951985629008	0.944488398730755	8.33030834197998	10581.4602602648	-97.6843091902252
"51"	"mid"	"DF"	3	13	"med"	"0"	"hist"	"andesite"	"10"	0	NA	0	0	1208.44308026777	-100
"53"	"mid"	"DF"	3	14	"med"	"0"	"hist"	"andesite"	"20"	0	NA	0	0	85.890479241945	-100
"55"	"mid"	"DF"	3	15	"med"	"0"	"hist"	"andesite"	"50"	0	NA	0	0	62	-100
"57"	"mid"	"DF"	3	16	"med"	"0"	"hist"	"andesite"	"100"	5	11.299005317688	0	11.299005317688	1926.34346400169	-99.7404408874411
"59"	"mid"	"DF"	3	17	"high"	"0"	"hist"	"rhyolite"	"10"	0	NA	0	0	1494.94542768948	-100
"61"	"mid"	"DF"	3	18	"high"	"0"	"hist"	"rhyolite"	"20"	3	5.21632289886475	0	5.21632289886475	96.6168516098227	-96.8949516052177
"63"	"mid"	"DF"	3	19	"high"	"0"	"hist"	"rhyolite"	"50"	3	4.55209334691366	0	4.55209334691366	64	-95.3125
"65"	"mid"	"DF"	3	2	"low"	"0"	"hist"	"rhyolite"	"20"	0	NA	0	0	100.950456114607	-100
"67"	"mid"	"DF"	3	20	"high"	"0"	"hist"	"rhyolite"	"100"	102.851898786562	0.391757130622864	0.391757130622864	0	4130.47968645837	-97.509928468508
"69"	"mid"	"DF"	3	21	"high"	"0"	"hist"	"andesite"	"10"	0	NA	0	0	1016.94841141957	-100
"71"	"mid"	"DF"	3	22	"high"	"0"	"hist"	"andesite"	"20"	0	NA	0	0	72.8030593058334	-100
"73"	"mid"	"DF"	3	23	"high"	"0"	"hist"	"andesite"	"50"	9	7.76314708921644	0	7.76314708921644	60	-85
"75"	"mid"	"DF"	3	24	"high"	"0"	"hist"	"andesite"	"100"	338.725940549496	0.369967319071293	0.369967319071293	0	1986.22584920397	-82.9462525278659
"77"	"mid"	"DF"	3	25	"low"	"4.5"	"2030"	"rhyolite"	"10"	279.921217288816	0.798140585422516	0.798140585422516	0	1417.39379357711	-80.2509917457467
"79"	"mid"	"DF"	3	26	"low"	"4.5"	"2030"	"rhyolite"	"20"	8.31609089658756	4.37270304842001	2.77472615242004	7.20436652501424	253.458382757243	-96.7189521190339
