"distance"	"species"	"replicate"	"rid"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"
"1"	"mid"	"DF"	17	1	"low"	"0"	"hist"	"rhyolite"	"10"	3	6.26927916208903	0	6.26927916208903	1332.24201115641	-99.7748156885252
"3"	"mid"	"DF"	17	10	"med"	"0"	"hist"	"rhyolite"	"20"	0	NA	0	0	106.858297975164	-100
"5"	"mid"	"DF"	17	100	"low"	"8"	"2070"	"rhyolite"	"100"	1338.86084233821	0.889130182539009	0.877535176277161	6.05223512649536	22238.8048365611	-93.9796187242172
"7"	"mid"	"DF"	17	101	"low"	"8"	"2070"	"andesite"	"10"	607.75452693066	1.38118434073576	1.35203623399138	10.2094831466675	1490.09679194477	-59.2137550918783
"9"	"mid"	"DF"	17	102	"low"	"8"	"2070"	"andesite"	"20"	489.973301113606	1.02055892385507	0.978517996768157	7.84482860565186	130.642013104363	275.050329882925
"11"	"mid"	"DF"	17	103	"low"	"8"	"2070"	"andesite"	"50"	179.440247878907	1.37533735613332	1.31502237915993	4.9226671854655	89.7036669731862	100.03669184733
"13"	"mid"	"DF"	17	104	"low"	"8"	"2070"	"andesite"	"100"	273.962845354875	1.66359059453382	1.56805757433176	6.80255718231201	16903.3413376041	-98.3792385192778
"15"	"mid"	"DF"	17	105	"med"	"8"	"2070"	"rhyolite"	"10"	840.165022900842	0.475173292187819	0.427336923778057	7.12574418385824	1197.83693963873	-29.8598168834034
"17"	"mid"	"DF"	17	106	"med"	"8"	"2070"	"rhyolite"	"20"	912.131786855546	1.25740692496844	1.24436237911383	5.21047735214233	171.335358951977	432.36634424725
"19"	"mid"	"DF"	17	107	"med"	"8"	"2070"	"rhyolite"	"50"	442.914941846072	0.958828236907721	0.958828236907721	0	249.906657506675	77.2321499015055
"21"	"mid"	"DF"	17	108	"med"	"8"	"2070"	"rhyolite"	"100"	1895.59683138512	0.478893593966137	0.455080083012581	7.97854940096537	13637.7387422264	-86.1003582249614
"23"	"mid"	"DF"	17	109	"med"	"8"	"2070"	"andesite"	"10"	65.8283319515517	3.42749449168779	2.5596412618955	6.95420514620267	1486.33375434713	-95.571093520616
"25"	"mid"	"DF"	17	11	"med"	"0"	"hist"	"rhyolite"	"50"	31.000736513348	0.867636144161224	0.867636144161224	0	56	-44.64154194045
"27"	"mid"	"DF"	17	110	"med"	"8"	"2070"	"andesite"	"20"	888.521830472491	1.71848912769753	1.66365357935429	11.4081699371338	110.960266818116	700.756753702604
"29"	"mid"	"DF"	17	111	"med"	"8"	"2070"	"andesite"	"50"	217.480319266894	1.19349264804323	1.05393344163895	7.12420959472656	232.913334281886	-6.62607620236707
"31"	"mid"	"DF"	17	112	"med"	"8"	"2070"	"andesite"	"100"	74.9422132756063	2.13563791047788	1.00282126665115	8.07747014363607	15337.4678280437	-99.5113781876134
"33"	"mid"	"DF"	17	113	"high"	"8"	"2070"	"rhyolite"	"10"	824.400020816203	1.86915440912305	1.82933227221171	7.30089402198792	1416.03586005471	-41.7811339336879
