"distance"	"species"	"replicate"	"rid"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"
"1"	"mid"	"DF"	8	1	"low"	"0"	"hist"	"rhyolite"	"10"	0	NA	0	0	1405.4349314559	-100
"3"	"mid"	"DF"	8	10	"med"	"0"	"hist"	"rhyolite"	"20"	0	NA	0	0	99.232993391568	-100
"5"	"mid"	"DF"	8	100	"low"	"8"	"2070"	"rhyolite"	"100"	56.6599792603	2.35302596078835	1.87255865335464	6.409769932429	17827.1014197338	-99.6821694232491
"7"	"mid"	"DF"	8	101	"low"	"8"	"2070"	"andesite"	"10"	25.2579978430238	2.06682495736762	1.72940361499786	5.99069738388062	1119.51022518741	-97.7438350025972
"9"	"mid"	"DF"	8	102	"low"	"8"	"2070"	"andesite"	"20"	180.382784396424	0.645960840682122	0.464613720774651	11.368579864502	86.0805673376013	109.551110053651
"11"	"mid"	"DF"	8	103	"low"	"8"	"2070"	"andesite"	"50"	100.340655589704	2.31208377551471	2.10020513087511	9.18688583374023	77.6297540859036	29.2554082789813
"13"	"mid"	"DF"	8	104	"low"	"8"	"2070"	"andesite"	"100"	322.625495512463	1.26272115111351	1.26272115111351	0	20882.3968906453	-98.4550360899567
"15"	"mid"	"DF"	8	105	"med"	"8"	"2070"	"rhyolite"	"10"	79.1506165206189	2.16209323218694	1.88812146584193	9.11646620432536	1500.22651321785	-94.7240889410195
"17"	"mid"	"DF"	8	106	"med"	"8"	"2070"	"rhyolite"	"20"	99.6097779891977	1.44230867795403	0.720925748348236	8.70501391092936	88.8419541057124	12.1202015330198
"19"	"mid"	"DF"	8	107	"med"	"8"	"2070"	"rhyolite"	"50"	136.960820460486	0.92631222727249	0.784801165262858	7.24529155095418	536.213770605106	-74.4577950122525
"21"	"mid"	"DF"	8	108	"med"	"8"	"2070"	"rhyolite"	"100"	112.764078086272	2.28347113317687	1.91416996717453	8.85482088724772	21727.7278246038	-99.4810130217179
"23"	"mid"	"DF"	8	109	"med"	"8"	"2070"	"andesite"	"10"	32.3247353826764	2.91254659225436	1.91412270069122	12.6720520655314	1343.60638732886	-97.5941811763087
"25"	"mid"	"DF"	8	11	"med"	"0"	"hist"	"rhyolite"	"50"	0	NA	0	0	60	-100
"27"	"mid"	"DF"	8	110	"med"	"8"	"2070"	"andesite"	"20"	13.7368175308762	8.33422599436689	3.49912667274475	10.1410143852234	153.256098955405	-91.0366911173477
"29"	"mid"	"DF"	8	111	"med"	"8"	"2070"	"andesite"	"50"	11.561209774153	5.79748283109721	3.83841836452484	8.36824941635132	327.706108268849	-96.4720798659425
"31"	"mid"	"DF"	8	112	"med"	"8"	"2070"	"andesite"	"100"	316.906730969512	0.540971090277511	0.261812716722488	10.0914980040656	14503.1571822626	-97.8149121119842
"33"	"mid"	"DF"	8	113	"high"	"8"	"2070"	"rhyolite"	"10"	78.6593138650667	2.02023515671385	1.70110364754995	10.0686588287354	1105.39069905657	-92.8840260794486
"35"	"mid"	"DF"	8	114	"high"	"8"	"2070"	"rhyolite"	"20"	1150.17447556419	1.26769495959333	1.20259837955236	8.00918245315552	95.8755906396928	1099.65307946485
"37"	"mid"	"DF"	8	115	"high"	"8"	"2070"	"rhyolite"	"50"	799.371691335204	1.15018856348564	1.1181645989418	6.23797473907471	759.75366926947	5.21458778920127
"39"	"mid"	"DF"	8	116	"high"	"8"	"2070"	"rhyolite"	"100"	346.500680447581	0.700155048576945	0.592840547362963	6.79026516278585	17366.2028385118	-98.004741257086
"41"	"mid"	"DF"	8	117	"high"	"8"	"2070"	"andesite"	"10"	663.622828801903	1.36711517356766	1.31446650996804	12.9607515335083	954.241928445858	-30.4554946686608
"43"	"mid"	"DF"	8	118	"high"	"8"	"2070"	"andesite"	"20"	541.275256048577	2.01206539415085	1.95901765674353	6.74458893140157	82.2551136638539	558.044505610396
"45"	"mid"	"DF"	8	119	"high"	"8"	"2070"	"andesite"	"50"	99.5190859066582	2.0959234976578	1.32687693834305	8.28458699313077	692.44652448813	-85.6279030384007
"47"	"mid"	"DF"	8	12	"med"	"0"	"hist"	"rhyolite"	"100"	74.1192503683946	0.82723343372345	0.82723343372345	0	3421.60496609147	-97.8337870355308
"49"	"mid"	"DF"	8	120	"high"	"8"	"2070"	"andesite"	"100"	155.481634221422	1.6108788476735	0.984280427296956	10.7267350673676	9289.88268114453	-98.326333716388
"51"	"mid"	"DF"	8	13	"med"	"0"	"hist"	"andesite"	"10"	0	NA	0	0	1633.74398253097	-100
"53"	"mid"	"DF"	8	14	"med"	"0"	"hist"	"andesite"	"20"	9.02097442121842	2.01615738868713	2.01615738868713	0	80.3596224943489	-88.7742448991061
