"distance"	"species"	"replicate"	"rid"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"
"1"	"mid"	"DF"	13	1	"low"	"0"	"hist"	"rhyolite"	"10"	3	4.6608198483785	0	4.6608198483785	1142.33341950141	-99.7373796521414
"3"	"mid"	"DF"	13	10	"med"	"0"	"hist"	"rhyolite"	"20"	54.0421984029611	1.31132320562998	1.31132320562998	0	124.399790871783	-56.5576452948692
"5"	"mid"	"DF"	13	100	"low"	"8"	"2070"	"rhyolite"	"100"	1539.06478731061	1.27765991771768	1.26551585830748	4.38059822718302	22662.6351996226	-93.2088004163953
"7"	"mid"	"DF"	13	101	"low"	"8"	"2070"	"andesite"	"10"	287.15125400867	0.799870326334377	0.713722318410873	8.95955848693848	1219.490261814	-76.4531736742587
"9"	"mid"	"DF"	13	102	"low"	"8"	"2070"	"andesite"	"20"	3	7.72059440612793	0	7.72059440612793	86.1463007721337	-96.517552148948
"11"	"mid"	"DF"	13	103	"low"	"8"	"2070"	"andesite"	"50"	1212.80512403326	0.849666792157364	0.823482741912206	6.1161744594574	290.923550588847	316.881040252143
"13"	"mid"	"DF"	13	104	"low"	"8"	"2070"	"andesite"	"100"	555.424143131597	1.58872197612483	1.50627529025078	9.13842193285624	24315.2285078141	-97.7157354579123
"15"	"mid"	"DF"	13	105	"med"	"8"	"2070"	"rhyolite"	"10"	531.390109879268	0.247382601726252	0.209640502929688	6.89489984512329	1163.70109711589	-54.3362027245432
"17"	"mid"	"DF"	13	106	"med"	"8"	"2070"	"rhyolite"	"20"	434.096693114153	1.77674310207367	1.77674310207367	0	94.1383430821407	361.126336943683
"19"	"mid"	"DF"	13	107	"med"	"8"	"2070"	"rhyolite"	"50"	0	NA	0	0	96.1741206955545	-100
"21"	"mid"	"DF"	13	108	"med"	"8"	"2070"	"rhyolite"	"100"	38.175255037688	1.80498782997451	1.40717512369156	9.00047588348389	14741.5310551503	-99.7410360233624
"23"	"mid"	"DF"	13	109	"med"	"8"	"2070"	"andesite"	"10"	52.4061884758408	2.3845451067651	1.99184215068817	8.85186386108398	1369.13179093867	-96.1723050459656
"25"	"mid"	"DF"	13	11	"med"	"0"	"hist"	"rhyolite"	"50"	208.703797573124	0.529914715642672	0.413966923952103	8.48021507263184	57	266.147013286182
"27"	"mid"	"DF"	13	110	"med"	"8"	"2070"	"andesite"	"20"	20.8047505484896	3.88115655144842	2.4102298617363	7.51060700416565	211.13078178948	-90.1460363230056
"29"	"mid"	"DF"	13	111	"med"	"8"	"2070"	"andesite"	"50"	687.602650085881	0.468371884785354	0.316855388879776	8.99878406524658	181.851898786562	278.111339322838
"31"	"mid"	"DF"	13	112	"med"	"8"	"2070"	"andesite"	"100"	12.3550856602336	5.10529813487545	2.49857258796692	7.86629215876261	15304.7673495267	-99.9192729599995
"33"	"mid"	"DF"	13	113	"high"	"8"	"2070"	"rhyolite"	"10"	16.5272029044513	5.69595791708294	3.10205006599426	6.67455351352692	1450.56053562314	-98.8606333552738
"35"	"mid"	"DF"	13	114	"high"	"8"	"2070"	"rhyolite"	"20"	51.9436388584222	3.21648858827961	1.25633186101913	8.04417673746745	440.584190263436	-88.210280803003
"37"	"mid"	"DF"	13	115	"high"	"8"	"2070"	"rhyolite"	"50"	683.732956894266	1.51816960110575	1.47132389247417	6.80964970588684	143.558022752935	376.276382038904
"39"	"mid"	"DF"	13	116	"high"	"8"	"2070"	"rhyolite"	"100"	269.984632323925	1.7910797080314	1.70361630121867	9.57487487792969	14559.6036154136	-98.1456594598626
"41"	"mid"	"DF"	13	117	"high"	"8"	"2070"	"andesite"	"10"	116.47526839113	2.44824413324879	1.57089178562164	10.860878164118	1509.5685751405	-92.2842015719432
"43"	"mid"	"DF"	13	118	"high"	"8"	"2070"	"andesite"	"20"	6	10.5230042139689	0	10.5230042139689	446.435935140811	-98.6560221685318
"45"	"mid"	"DF"	13	119	"high"	"8"	"2070"	"andesite"	"50"	394.775723429058	1.30911212807419	1.02488775551319	9.0395222050803	341.940079361731	15.4517259766539
"47"	"mid"	"DF"	13	12	"med"	"0"	"hist"	"rhyolite"	"100"	3	9.79767449696859	0	9.79767449696859	533.474866200642	-99.4376492333433
"49"	"mid"	"DF"	13	120	"high"	"8"	"2070"	"andesite"	"100"	186.120095408465	2.42316004024129	2.20848824679852	8.86761069297791	13392.2356968341	-98.6102388008862
"51"	"mid"	"DF"	13	13	"med"	"0"	"hist"	"andesite"	"10"	0	NA	0	0	1476.30024080632	-100
"53"	"mid"	"DF"	13	14	"med"	"0"	"hist"	"andesite"	"20"	0	NA	0	0	104.851214129749	-100
"55"	"mid"	"DF"	13	15	"med"	"0"	"hist"	"andesite"	"50"	599.779927808693	0.0976476594805717	0.0976476594805717	0	53	1031.66024114848
"57"	"mid"	"DF"	13	16	"med"	"0"	"hist"	"andesite"	"100"	0	NA	0	0	486.214884796105	-100
"59"	"mid"	"DF"	13	17	"high"	"0"	"hist"	"rhyolite"	"10"	0	NA	0	0	1403.75125462279	-100
"61"	"mid"	"DF"	13	18	"high"	"0"	"hist"	"rhyolite"	"20"	19.9561990690356	1.1591956615448	1.1591956615448	0	107.556899431074	-81.4459145116728
"63"	"mid"	"DF"	13	19	"high"	"0"	"hist"	"rhyolite"	"50"	2	8.15752744674683	0	8.15752744674683	58	-96.551724137931
"65"	"mid"	"DF"	13	2	"low"	"0"	"hist"	"rhyolite"	"20"	19.9561990690356	1.17897856235504	1.17897856235504	0	93.7863771151744	-78.7216441418476
"67"	"mid"	"DF"	13	20	"high"	"0"	"hist"	"rhyolite"	"100"	3	9.60880438486735	0	9.60880438486735	1868.74265145774	-99.8394642516636
"69"	"mid"	"DF"	13	21	"high"	"0"	"hist"	"andesite"	"10"	3	10.4937098821004	0	10.4937098821004	1433.33273603453	-99.7906975871981
"71"	"mid"	"DF"	13	22	"high"	"0"	"hist"	"andesite"	"20"	0	NA	0	0	153.695954765344	-100
"73"	"mid"	"DF"	13	23	"high"	"0"	"hist"	"andesite"	"50"	0	NA	0	0	63	-100
"75"	"mid"	"DF"	13	24	"high"	"0"	"hist"	"andesite"	"100"	113.488619943353	1.09310013055801	1.09310013055801	0	2434.62144310214	-95.3385516970249
"77"	"mid"	"DF"	13	25	"low"	"4.5"	"2030"	"rhyolite"	"10"	118.475692474236	1.74596011277605	1.59860022068024	7.4181219736735	1325.64791077862	-91.0628084945535
"79"	"mid"	"DF"	13	26	"low"	"4.5"	"2030"	"rhyolite"	"20"	3	9.3603884379069	0	9.3603884379069	94.754224556881	-96.8339142512859
"81"	"mid"	"DF"	13	27	"low"	"4.5"	"2030"	"rhyolite"	"50"	0	NA	0	0	61	-100
"83"	"mid"	"DF"	13	28	"low"	"4.5"	"2030"	"rhyolite"	"100"	3	8.59184773763021	0	8.59184773763021	3694.77284173753	-99.9188042099338
"85"	"mid"	"DF"	13	29	"low"	"4.5"	"2030"	"andesite"	"10"	3	11.992530186971	0	11.992530186971	1023.383048701	-99.7068546324069
"87"	"mid"	"DF"	13	3	"low"	"0"	"hist"	"rhyolite"	"50"	0	NA	0	0	59	-100
"89"	"mid"	"DF"	13	30	"low"	"4.5"	"2030"	"andesite"	"20"	45.3048889945988	0.705943465232849	0.705943465232849	0	83.6619449255081	-45.847674190532
"91"	"mid"	"DF"	13	31	"low"	"4.5"	"2030"	"andesite"	"50"	3	10.2051035563151	0	10.2051035563151	131.119250368395	-97.7120064433169
"93"	"mid"	"DF"	13	32	"low"	"4.5"	"2030"	"andesite"	"100"	6	11.509889125824	0	11.509889125824	1948.91928302681	-99.6921370704136
"95"	"mid"	"DF"	13	33	"med"	"4.5"	"2030"	"rhyolite"	"10"	105.851898786562	0.645457652593466	0.429657250642776	8.04395135243734	1465.49670547436	-92.7770633402892
"97"	"mid"	"DF"	13	34	"med"	"4.5"	"2030"	"rhyolite"	"20"	108.851898786562	0.890805249238295	0.442504614591599	8.57556716601054	283.435070064251	-61.5954727261216
"99"	"mid"	"DF"	13	35	"med"	"4.5"	"2030"	"rhyolite"	"50"	0	NA	0	0	151.609777989198	-100
"101"	"mid"	"DF"	13	36	"med"	"4.5"	"2030"	"rhyolite"	"100"	12.7807596550037	1.58555173873901	1.58555173873901	0	5599.93797054573	-99.771769620981
"103"	"mid"	"DF"	13	37	"med"	"4.5"	"2030"	"andesite"	"10"	0	NA	0	0	1464.53330279763	-100
"105"	"mid"	"DF"	13	38	"med"	"4.5"	"2030"	"andesite"	"20"	0	NA	0	0	82.8021284004549	-100
"107"	"mid"	"DF"	13	39	"med"	"4.5"	"2030"	"andesite"	"50"	0	NA	0	0	91.0596251841973	-100
"109"	"mid"	"DF"	13	4	"low"	"0"	"hist"	"rhyolite"	"100"	0	NA	0	0	443.52898271788	-100
"111"	"mid"	"DF"	13	40	"med"	"4.5"	"2030"	"andesite"	"100"	9	5.73367786407471	0	5.73367786407471	4308.55090146469	-99.7911130631661
