"distance"	"species"	"replicate"	"rid"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"
"1"	"mid"	"DF"	12	1	"low"	"0"	"hist"	"rhyolite"	"10"	0	NA	0	0	951.166502438738	-100
"3"	"mid"	"DF"	12	10	"med"	"0"	"hist"	"rhyolite"	"20"	0	NA	0	0	100.766784138291	-100
"5"	"mid"	"DF"	12	100	"low"	"8"	"2070"	"rhyolite"	"100"	466.064884716368	1.58533966088998	1.51182324439287	7.22239327430725	18938.9892892875	-97.5391248308061
"7"	"mid"	"DF"	12	101	"low"	"8"	"2070"	"andesite"	"10"	5	6.65390033721924	0	6.65390033721924	1434.64905972463	-99.6514827116703
"9"	"mid"	"DF"	12	102	"low"	"8"	"2070"	"andesite"	"20"	211.652446673982	0.862501736530058	0.648376300930977	8.20173835754395	753.522889271887	-71.9116101597793
"11"	"mid"	"DF"	12	103	"low"	"8"	"2070"	"andesite"	"50"	606.97271199548	2.45387831330299	2.45387831330299	0	192.911523970759	214.637871031221
"13"	"mid"	"DF"	12	104	"low"	"8"	"2070"	"andesite"	"100"	65.0023106957255	1.64868215832811	0.647588610649109	8.78176283836365	22496.1815381174	-99.7110518041225
"15"	"mid"	"DF"	12	105	"med"	"8"	"2070"	"rhyolite"	"10"	26.0832444784438	1.96415203494322	1.78189122676849	4.15886783599854	1102.53704156549	-97.6342523203204
"17"	"mid"	"DF"	12	106	"med"	"8"	"2070"	"rhyolite"	"20"	120.004621391451	0.881103808945326	0.641345143318176	5.43670312563578	97.5894744215467	22.9688161584721
"19"	"mid"	"DF"	12	107	"med"	"8"	"2070"	"rhyolite"	"50"	64.0150603150661	2.17028793759778	1.9257664680481	4.53460923830668	530.076997531625	-87.9234411956827
"21"	"mid"	"DF"	12	108	"med"	"8"	"2070"	"rhyolite"	"100"	28.2182129434943	3.14926985696707	3.03243234753609	4.13141425450643	20444.3586920071	-99.8619755534101
"23"	"mid"	"DF"	12	109	"med"	"8"	"2070"	"andesite"	"10"	1823.6885619286	1.19655553168848	1.16297334730625	6.73055930571123	1487.17044592052	22.6280798499721
"25"	"mid"	"DF"	12	11	"med"	"0"	"hist"	"rhyolite"	"50"	0	NA	0	0	59	-100
"27"	"mid"	"DF"	12	110	"med"	"8"	"2070"	"andesite"	"20"	334.13726821524	0.868610714211819	0.70330777267615	8.59386110305786	345.794773393519	-3.37122075729356
"29"	"mid"	"DF"	12	111	"med"	"8"	"2070"	"andesite"	"50"	115.33594033838	1.67126395839977	0.961225390434265	10.0604438251919	85.7261623491825	34.5399551056423
"31"	"mid"	"DF"	12	112	"med"	"8"	"2070"	"andesite"	"100"	83.5308856098622	1.33815008757147	0.52722156047821	8.05361911985609	14714.0028210883	-99.4323034552492
"33"	"mid"	"DF"	12	113	"high"	"8"	"2070"	"rhyolite"	"10"	636.684639867809	1.28928990423124	1.16463869810104	7.2695239507235	1527.3299252496	-58.3138764361105
"35"	"mid"	"DF"	12	114	"high"	"8"	"2070"	"rhyolite"	"20"	479.426055417209	1.11354617845831	1.03532691672444	8.53539733886719	97.6860741327247	390.782396235741
"37"	"mid"	"DF"	12	115	"high"	"8"	"2070"	"rhyolite"	"50"	25.1298002648899	3.28248379941047	1.52740013599396	5.53693667325107	116.915138074774	-78.5059482641008
"39"	"mid"	"DF"	12	116	"high"	"8"	"2070"	"rhyolite"	"100"	317.11903188564	1.82476850749545	1.70285927504301	5.99838569429186	16034.1158162936	-98.0222231427106
"41"	"mid"	"DF"	12	117	"high"	"8"	"2070"	"andesite"	"10"	635.796475773097	1.81857795847325	1.66083165444434	10.0187103350957	1132.36109032739	-43.8521438784802
"43"	"mid"	"DF"	12	118	"high"	"8"	"2070"	"andesite"	"20"	694.085725212781	0.929445178711539	0.829253820081552	7.7833930015564	157.916664055565	339.526587877108
"45"	"mid"	"DF"	12	119	"high"	"8"	"2070"	"andesite"	"50"	127.578061135744	1.48620914899138	0.917518794536591	8.97889799541897	285.856520178013	-55.3698963884759
"47"	"mid"	"DF"	12	12	"med"	"0"	"hist"	"rhyolite"	"100"	3	9.34639358520508	0	9.34639358520508	1375.11768013734	-99.781836853432
"49"	"mid"	"DF"	12	120	"high"	"8"	"2070"	"andesite"	"100"	880.360103874236	0.769143704508086	0.658742187544703	7.60110582624163	16418.0652640527	-94.6378572035416
"51"	"mid"	"DF"	12	13	"med"	"0"	"hist"	"andesite"	"10"	0	NA	0	0	1282.68646238511	-100
"53"	"mid"	"DF"	12	14	"med"	"0"	"hist"	"andesite"	"20"	3.14832863843267	3.90113353729248	3.90113353729248	0	83.2234007383709	-96.2170151537906
"55"	"mid"	"DF"	12	15	"med"	"0"	"hist"	"andesite"	"50"	0	NA	0	0	60	-100
"57"	"mid"	"DF"	12	16	"med"	"0"	"hist"	"andesite"	"100"	15.7261623491825	1.41694784164429	1.41694784164429	0	1861.44798026945	-99.1551650910542
"59"	"mid"	"DF"	12	17	"high"	"0"	"hist"	"rhyolite"	"10"	43.0596251841973	1.5638253051662	0.783468246459961	6.38378198941549	1495.19697771635	-97.1201369568066
"61"	"mid"	"DF"	12	18	"high"	"0"	"hist"	"rhyolite"	"20"	5.62975408590359	2.67648506164551	2.67648506164551	0	96.2561746168536	-94.1512800520977
"63"	"mid"	"DF"	12	19	"high"	"0"	"hist"	"rhyolite"	"50"	3	8.47917874654134	0	8.47917874654134	68.3160908965876	-95.6086480349978
"65"	"mid"	"DF"	12	2	"low"	"0"	"hist"	"rhyolite"	"20"	0	NA	0	0	106.475036574976	-100
