"distance"	"species"	"replicate"	"rid"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"
"1"	"mid"	"DF"	7	1	"low"	"0"	"hist"	"rhyolite"	"10"	102.851898786562	0.401556104421616	0.401556104421616	0	1445.00936371004	-92.8822676607097
"3"	"mid"	"DF"	7	10	"med"	"0"	"hist"	"rhyolite"	"20"	0	NA	0	0	100.989007157018	-100
"5"	"mid"	"DF"	7	100	"low"	"8"	"2070"	"rhyolite"	"100"	24.4039107157374	2.13282800103604	1.82842391729355	4.30464061101278	28367.1818289052	-99.9139713248114
"7"	"mid"	"DF"	7	101	"low"	"8"	"2070"	"andesite"	"10"	31.000736513348	0.929258465766907	0.929258465766907	0	1348.46446037676	-97.7010342189748
"9"	"mid"	"DF"	7	102	"low"	"8"	"2070"	"andesite"	"20"	40.5193138536682	2.37654705375501	1.7899493376414	6.54365673065186	330.355059728896	-87.7346168431868
"11"	"mid"	"DF"	7	103	"low"	"8"	"2070"	"andesite"	"50"	95.8603116711223	1.24979025166685	0.916140774885813	6.24676458040873	331.770251287362	-71.1064173779423
"13"	"mid"	"DF"	7	104	"low"	"8"	"2070"	"andesite"	"100"	23.2579978430238	1.698845744133	1.698845744133	0	29803.2658805349	-99.9219615798609
"15"	"mid"	"DF"	7	105	"med"	"8"	"2070"	"rhyolite"	"10"	109.157616998808	1.92503628597729	1.80732856690884	8.23167562484741	1103.23077575118	-90.1056406875086
"17"	"mid"	"DF"	7	106	"med"	"8"	"2070"	"rhyolite"	"20"	58.0339529667388	1.81241023540497	1.81241023540497	0	360.896730222071	-83.9195126730495
"19"	"mid"	"DF"	7	107	"med"	"8"	"2070"	"rhyolite"	"50"	58.4701389251045	1.86168970551486	1.73536396026611	4.19745858510335	983.387955336908	-94.0542144524159
"21"	"mid"	"DF"	7	108	"med"	"8"	"2070"	"rhyolite"	"100"	47.5078413796669	2.3064845364706	2.11632314324379	5.12770891189575	31454.0097612625	-99.848960937762
"23"	"mid"	"DF"	7	109	"med"	"8"	"2070"	"andesite"	"10"	93.5226924268874	1.76719256772158	1.58721441030502	10.0032353401184	1398.69295460602	-93.313565202505
"25"	"mid"	"DF"	7	11	"med"	"0"	"hist"	"rhyolite"	"50"	0	NA	0	0	63	-100
"27"	"mid"	"DF"	7	110	"med"	"8"	"2070"	"andesite"	"20"	1290.76590741679	1.57974332279794	1.52861835360527	8.86088138156467	77.7905641386392	1559.28338701384
"29"	"mid"	"DF"	7	111	"med"	"8"	"2070"	"andesite"	"50"	16.2029031307146	2.65257722139359	2.65257722139359	0	98.0596251841973	-83.4764786217786
"31"	"mid"	"DF"	7	112	"med"	"8"	"2070"	"andesite"	"100"	1146.97478823645	1.08245674121445	1.05192937403917	9.80545949935913	20578.5358332614	-94.4263537623382
"33"	"mid"	"DF"	7	113	"high"	"8"	"2070"	"rhyolite"	"10"	888.931181817363	0.538073575152662	0.492769901951154	8.54713945388794	1299.88588893178	-31.6146756121903
"35"	"mid"	"DF"	7	114	"high"	"8"	"2070"	"rhyolite"	"20"	66.826056648337	2.458972368574	2.1046284198761	6.8405101776123	410.557582387516	-83.7230976810309
"37"	"mid"	"DF"	7	115	"high"	"8"	"2070"	"rhyolite"	"50"	170.269456381344	1.94678373689315	1.54520334303379	7.7612829208374	119.972317795611	41.9239533834965
"39"	"mid"	"DF"	7	116	"high"	"8"	"2070"	"rhyolite"	"100"	685.079819417861	0.961966203960766	0.934491318960985	7.20865440368652	26149.1884774572	-97.3801105911625
"41"	"mid"	"DF"	7	117	"high"	"8"	"2070"	"andesite"	"10"	988.617211256647	1.15911488310733	1.10849457447018	11.1173162460327	1113.35981037685	-11.2041586158906
"43"	"mid"	"DF"	7	118	"high"	"8"	"2070"	"andesite"	"20"	31.1270410004321	3.88255955986502	2.84486040472984	8.22827776273092	396.002926677035	-92.1396942033668
"45"	"mid"	"DF"	7	119	"high"	"8"	"2070"	"andesite"	"50"	24.0613645420802	5.01539044443631	2.71330177783966	9.63722610473633	175.079557491757	-86.2568966435656
"47"	"mid"	"DF"	7	12	"med"	"0"	"hist"	"rhyolite"	"100"	98.6097779891977	1.20544703076104	0.656664103269577	7.42108443379402	2212.50737568962	-95.5430757396476
"49"	"mid"	"DF"	7	120	"high"	"8"	"2070"	"andesite"	"100"	1208.69099385289	1.61334749311209	1.61334749311209	0	24142.0393416299	-94.9934180093533
"51"	"mid"	"DF"	7	13	"med"	"0"	"hist"	"andesite"	"10"	31.000736513348	0.884152829647064	0.884152829647064	0	1357.48500513574	-97.7163109429523
"53"	"mid"	"DF"	7	14	"med"	"0"	"hist"	"andesite"	"20"	3.91217929971035	3.39211344718933	3.39211344718933	0	89.994955770945	-95.6528904690307
"55"	"mid"	"DF"	7	15	"med"	"0"	"hist"	"andesite"	"50"	0	NA	0	0	88.4003432434625	-100
"57"	"mid"	"DF"	7	16	"med"	"0"	"hist"	"andesite"	"100"	9	9.09141196144952	0	9.09141196144952	2155.07589709483	-99.5823812974693
"59"	"mid"	"DF"	7	17	"high"	"0"	"hist"	"rhyolite"	"10"	0	NA	0	0	1466.20153893219	-100
"61"	"mid"	"DF"	7	18	"high"	"0"	"hist"	"rhyolite"	"20"	10.2452684158691	3.20938544233068	2.34632539749146	5.29375267028809	102.345589616221	-89.9895359885197
"63"	"mid"	"DF"	7	19	"high"	"0"	"hist"	"rhyolite"	"50"	74.5308856098622	0.517223834991455	0.517223834991455	0	95.0596251841973	-21.5956454010381
"65"	"mid"	"DF"	7	2	"low"	"0"	"hist"	"rhyolite"	"20"	3.42214347571098	3.68543887138367	3.68543887138367	0	107.582427709886	-96.8190497755457
"67"	"mid"	"DF"	7	20	"high"	"0"	"hist"	"rhyolite"	"100"	3	3.97251637776693	0	3.97251637776693	4470.15434257402	-99.9328882233119
"69"	"mid"	"DF"	7	21	"high"	"0"	"hist"	"andesite"	"10"	0	NA	0	0	972.295299120211	-100
"71"	"mid"	"DF"	7	22	"high"	"0"	"hist"	"andesite"	"20"	0	NA	0	0	88.4451729742886	-100
"73"	"mid"	"DF"	7	23	"high"	"0"	"hist"	"andesite"	"50"	22.8138385935323	1.05744731426239	1.05744731426239	0	86.4003432434625	-73.5951991194682
"75"	"mid"	"DF"	7	24	"high"	"0"	"hist"	"andesite"	"100"	0	NA	0	0	3151.90920239513	-100
"77"	"mid"	"DF"	7	25	"low"	"4.5"	"2030"	"rhyolite"	"10"	57.6552773966657	2.40580443543506	2.23217511177063	7.23749852180481	1159.72570951823	-95.028541928193
"79"	"mid"	"DF"	7	26	"low"	"4.5"	"2030"	"rhyolite"	"20"	3	7.53824694951375	0	7.53824694951375	213.335168733742	-98.5937620984826
"81"	"mid"	"DF"	7	27	"low"	"4.5"	"2030"	"rhyolite"	"50"	269.195054939634	0.296176199097973	0.150996908545494	7.96730632781982	76.9561990690356	249.80295050454
"83"	"mid"	"DF"	7	28	"low"	"4.5"	"2030"	"rhyolite"	"100"	0	NA	0	0	4187.76492580334	-100
"85"	"mid"	"DF"	7	29	"low"	"4.5"	"2030"	"andesite"	"10"	3	5.60072342554728	0	5.60072342554728	1317.96796446646	-99.7723768649252
"87"	"mid"	"DF"	7	3	"low"	"0"	"hist"	"rhyolite"	"50"	0	NA	0	0	64	-100
"89"	"mid"	"DF"	7	30	"low"	"4.5"	"2030"	"andesite"	"20"	3	10.7832053502401	0	10.7832053502401	83.9101174192734	-96.4247457967316
"91"	"mid"	"DF"	7	31	"low"	"4.5"	"2030"	"andesite"	"50"	22.8138385935323	1.07778263092041	1.07778263092041	0	59	-61.3324769601148
"93"	"mid"	"DF"	7	32	"low"	"4.5"	"2030"	"andesite"	"100"	6	4.082324107488	0	4.082324107488	3497.60173399511	-99.8284538819362
"95"	"mid"	"DF"	7	33	"med"	"4.5"	"2030"	"rhyolite"	"10"	0	NA	0	0	1402.96912312591	-100
