"rid"	"frost.short"	"frost.long"	"replicate"
"1"	1	57	54.3103448275862	19
"2"	5	57	54.3103448275862	19
"3"	9	47.6666666666667	46.8620689655172	19
"4"	13	47.6666666666667	46.8620689655172	19
"5"	17	37	37.3448275862069	19
"6"	21	37	37.3448275862069	19
"7"	25	33.3333333333333	37.3103448275862	19
"8"	29	33.3333333333333	37.3103448275862	19
"9"	33	28.6666666666667	31	19
"10"	37	28.6666666666667	31	19
"11"	41	24.6666666666667	26.8965517241379	19
"12"	45	24.6666666666667	26.8965517241379	19
"13"	49	30.3333333333333	33.1379310344828	19
"14"	53	30.3333333333333	33.1379310344828	19
"15"	57	24	25.551724137931	19
"16"	61	24	25.551724137931	19
"17"	65	21	22.4137931034483	19
"18"	69	21	22.4137931034483	19
"19"	73	25.3333333333333	30.7931034482759	19
"20"	77	25.3333333333333	30.7931034482759	19
"21"	81	21.6666666666667	23.0344827586207	19
"22"	85	21.6666666666667	23.0344827586207	19
"23"	89	19.6666666666667	20.6896551724138	19
"24"	93	19.6666666666667	20.6896551724138	19
"25"	97	25.6666666666667	21.7931034482759	19
"26"	101	25.6666666666667	21.7931034482759	19
"27"	105	22	17.3448275862069	19
"28"	109	22	17.3448275862069	19
"29"	113	17.3333333333333	14.4827586206897	19
"30"	117	17.3333333333333	14.4827586206897	19
"31"	2	48	52.0689655172414	19
"32"	6	48	52.0689655172414	19
"33"	10	45	44.7586206896552	19
"34"	14	45	44.7586206896552	19
"35"	18	33	35.2413793103448	19
"36"	22	33	35.2413793103448	19
"37"	26	45.3333333333333	37.5172413793103	19
"38"	30	45.3333333333333	37.5172413793103	19
"39"	34	34.6666666666667	30.2413793103448	19
"40"	38	34.6666666666667	30.2413793103448	19
"41"	42	28	26.2413793103448	19
"42"	46	28	26.2413793103448	19
"43"	50	39	32.6896551724138	19
"44"	54	39	32.6896551724138	19
"45"	58	30	24.8275862068966	19
"46"	62	30	24.8275862068966	19
"47"	66	23.3333333333333	21.0689655172414	19
"48"	70	23.3333333333333	21.0689655172414	19
"49"	74	39.3333333333333	32.1724137931034	19
"50"	78	39.3333333333333	32.1724137931034	19
"51"	82	28	23.448275862069	19
"52"	86	28	23.448275862069	19
"53"	90	26.6666666666667	20.8965517241379	19
"54"	94	26.6666666666667	20.8965517241379	19
"55"	98	21.6666666666667	21.3448275862069	19
"56"	102	21.6666666666667	21.3448275862069	19
"57"	106	16.3333333333333	17.3103448275862	19
"58"	110	16.3333333333333	17.3103448275862	19
"59"	114	15.6666666666667	14.2758620689655	19
"60"	118	15.6666666666667	14.2758620689655	19
"61"	3	56.6666666666667	53.551724137931	19
"62"	7	56.6666666666667	53.551724137931	19
"63"	11	47.3333333333333	44.4137931034483	19
"64"	15	47.3333333333333	44.4137931034483	19
"65"	19	39.6666666666667	36.4137931034483	19
"66"	23	39.6666666666667	36.4137931034483	19
"67"	27	36	38.8974358974359	19
"68"	31	36	38.6829268292683	19
"69"	35	27.3333333333333	31.7	19
"70"	39	27.3333333333333	31.6666666666667	19
"71"	43	23.3333333333333	26.4615384615385	19
"72"	47	23.3333333333333	26.2439024390244	19
"73"	51	30.3333333333333	36.1025641025641	19
"74"	55	30.3333333333333	35.8275862068966	19
"75"	59	25.6666666666667	27.85	19
"76"	63	25.6666666666667	27.6904761904762	19
"77"	67	23.3333333333333	24.25	19
"78"	71	23.3333333333333	24.0714285714286	19
"79"	75	33.6666666666667	39.6410256410256	19
"80"	79	33.6666666666667	39.6829268292683	19
"81"	83	22	27.525	19
"82"	87	22	27.3095238095238	19
"83"	91	20.3333333333333	22.475	19
"84"	95	20.3333333333333	22.3333333333333	19
"85"	99	21	22.4594594594595	19
"86"	103	21	22.125	19
"87"	107	17.3333333333333	17.4358974358974	19
"88"	111	17.3333333333333	17.5121951219512	19
"89"	115	14.6666666666667	14.4102564102564	19
"90"	119	14.6666666666667	14.4390243902439	19
"91"	4	60.3333333333333	53.5641025641026	19
"92"	8	60.3333333333333	53.6829268292683	19
"93"	12	53.6666666666667	46.725	19
"94"	16	53.6666666666667	47.0238095238095	19
"95"	20	40	37.2307692307692	19
"96"	24	40	37.8536585365854	19
"97"	28	42.3333333333333	40.2068965517241	19
"98"	32	42.3333333333333	40.2068965517241	19
"99"	36	35.3333333333333	31.65	19
"100"	40	35.3333333333333	31.6666666666667	19
"101"	44	31.6666666666667	26.625	19
"102"	48	31.6666666666667	26.3809523809524	19
"103"	52	30.6666666666667	35.3684210526316	19
"104"	56	30.6666666666667	35.5	19
"105"	60	28	29.3076923076923	19
"106"	64	28	29.780487804878	19
"107"	68	21.6666666666667	24.3846153846154	19
"108"	72	21.6666666666667	25.0975609756098	19
"109"	76	32	32.3448275862069	19
"110"	80	32	32.3448275862069	19
"111"	84	19.3333333333333	22.3589743589744	19
"112"	88	19.3333333333333	21.8048780487805	19
"113"	92	13.6666666666667	18.4615384615385	19
"114"	96	13.6666666666667	18.0487804878049	19
"115"	100	20.3333333333333	22.1891891891892	19
"116"	104	20.3333333333333	21.725	19
"117"	108	15.6666666666667	17.7105263157895	19
"118"	112	15.6666666666667	17.4146341463415	19
"119"	116	12	14.4871794871795	19
"120"	120	12	14.4146341463415	19
