"rid"	"frost.short"	"frost.long"	"replicate"
"1"	1	50	55.0689655172414	8
"2"	5	50	55.0689655172414	8
"3"	9	43.3333333333333	47.2068965517241	8
"4"	13	43.3333333333333	47.2068965517241	8
"5"	17	33.6666666666667	37.8965517241379	8
"6"	21	33.6666666666667	37.8965517241379	8
"7"	25	41.6666666666667	39.448275862069	8
"8"	29	41.6666666666667	39.448275862069	8
"9"	33	34.3333333333333	31.7241379310345	8
"10"	37	34.3333333333333	31.7241379310345	8
"11"	41	28	27.0689655172414	8
"12"	45	28	27.0689655172414	8
"13"	49	28	30.7241379310345	8
"14"	53	28	30.7241379310345	8
"15"	57	25	24.7931034482759	8
"16"	61	25	24.7931034482759	8
"17"	65	18	19.9655172413793	8
"18"	69	18	19.9655172413793	8
"19"	73	30	33.5862068965517	8
"20"	77	30	33.5862068965517	8
"21"	81	19	21.2068965517241	8
"22"	85	19	21.2068965517241	8
"23"	89	16	18.551724137931	8
"24"	93	16	18.551724137931	8
"25"	97	18.3333333333333	20.4137931034483	8
"26"	101	18.3333333333333	20.4137931034483	8
"27"	105	17.3333333333333	16.3103448275862	8
"28"	109	17.3333333333333	16.3103448275862	8
"29"	113	14.6666666666667	13.4827586206897	8
"30"	117	14.6666666666667	13.4827586206897	8
"31"	2	54.6666666666667	56.4137931034483	8
"32"	6	54.6666666666667	56.4137931034483	8
"33"	10	50	47.6896551724138	8
"34"	14	50	47.6896551724138	8
"35"	18	39	38.448275862069	8
"36"	22	39	38.448275862069	8
"37"	26	44.3333333333333	38.551724137931	8
"38"	30	44.3333333333333	38.551724137931	8
"39"	34	33.6666666666667	30.5172413793103	8
"40"	38	33.6666666666667	30.5172413793103	8
"41"	42	29.3333333333333	26.5172413793103	8
"42"	46	29.3333333333333	26.5172413793103	8
"43"	50	27	32.4137931034483	8
"44"	54	27	32.4137931034483	8
"45"	58	21.3333333333333	26.5862068965517	8
"46"	62	21.3333333333333	26.5862068965517	8
"47"	66	16	21.4137931034483	8
"48"	70	16	21.4137931034483	8
"49"	74	40.3333333333333	33.8965517241379	8
"50"	78	40.3333333333333	33.8965517241379	8
"51"	82	26.3333333333333	22.8620689655172	8
"52"	86	26.3333333333333	22.8620689655172	8
"53"	90	19.3333333333333	19.2068965517241	8
"54"	94	19.3333333333333	19.2068965517241	8
"55"	98	23.3333333333333	19.1379310344828	8
"56"	102	23.3333333333333	19.1379310344828	8
"57"	106	16	15.2758620689655	8
"58"	110	16	15.2758620689655	8
"59"	114	12.3333333333333	12.4137931034483	8
"60"	118	12.3333333333333	12.4137931034483	8
"61"	3	47.3333333333333	55.1724137931034	8
"62"	7	47.3333333333333	55.1724137931034	8
"63"	11	36.6666666666667	45.8965517241379	8
"64"	15	36.6666666666667	45.8965517241379	8
"65"	19	31.6666666666667	37.6206896551724	8
"66"	23	31.6666666666667	37.6206896551724	8
"67"	27	40.3333333333333	41.3103448275862	8
"68"	31	40.3333333333333	41.3103448275862	8
"69"	35	30.6666666666667	31.8965517241379	8
"70"	39	30.6666666666667	31.8965517241379	8
"71"	43	26.6666666666667	27.7241379310345	8
"72"	47	26.6666666666667	27.7241379310345	8
"73"	51	33.6666666666667	36.5862068965517	8
"74"	55	33.6666666666667	36.5862068965517	8
"75"	59	24.6666666666667	29.1379310344828	8
"76"	63	24.6666666666667	29.1379310344828	8
"77"	67	20.3333333333333	24.6896551724138	8
"78"	71	20.3333333333333	24.6896551724138	8
"79"	75	29	33.4827586206897	8
"80"	79	29	33.4827586206897	8
"81"	83	22.6666666666667	25.2068965517241	8
"82"	87	22.6666666666667	25.2068965517241	8
"83"	91	19.3333333333333	20.0344827586207	8
"84"	95	19.3333333333333	20.0344827586207	8
"85"	99	24.6666666666667	23.0689655172414	8
"86"	103	24.6666666666667	23.0689655172414	8
"87"	107	18.3333333333333	18.9310344827586	8
"88"	111	18.3333333333333	18.9310344827586	8
"89"	115	15.6666666666667	15.7241379310345	8
"90"	119	15.6666666666667	15.7241379310345	8
"91"	4	63.6666666666667	57.3793103448276	8
"92"	8	63.6666666666667	57.3793103448276	8
"93"	12	56.6666666666667	48.9310344827586	8
"94"	16	56.6666666666667	48.9310344827586	8
"95"	20	44	38.9655172413793	8
"96"	24	44	38.9655172413793	8
"97"	28	27.3333333333333	38.7586206896552	8
"98"	32	27.3333333333333	38.7586206896552	8
"99"	36	21.6666666666667	31.3793103448276	8
"100"	40	21.6666666666667	31.3793103448276	8
"101"	44	18	25.8965517241379	8
"102"	48	18	25.8965517241379	8
"103"	52	36.3333333333333	34.7241379310345	8
"104"	56	36.3333333333333	34.7241379310345	8
"105"	60	29.6666666666667	28.8965517241379	8
"106"	64	29.6666666666667	28.8965517241379	8
"107"	68	26.6666666666667	24.4827586206897	8
"108"	72	26.6666666666667	24.4827586206897	8
"109"	76	31	32.1724137931034	8
"110"	80	31	32.1724137931034	8
"111"	84	22	23.3793103448276	8
"112"	88	22	23.3793103448276	8
"113"	92	19.3333333333333	21.1379310344828	8
"114"	96	19.3333333333333	21.1379310344828	8
"115"	100	22.6666666666667	22.5862068965517	8
"116"	104	22.6666666666667	22.5862068965517	8
"117"	108	21	18.0689655172414	8
"118"	112	21	18.0689655172414	8
"119"	116	16.6666666666667	14.2413793103448	8
"120"	120	16.6666666666667	14.2413793103448	8
