"rid"	"frost.short"	"frost.long"	"replicate"
"1"	1	49.3333333333333	55.2413793103448	3
"2"	5	49.3333333333333	55.2413793103448	3
"3"	9	38.3333333333333	46.5862068965517	3
"4"	13	38.3333333333333	46.5862068965517	3
"5"	17	35	37.0344827586207	3
"6"	21	35	37.0344827586207	3
"7"	25	33	36.6551724137931	3
"8"	29	33	36.6551724137931	3
"9"	33	26.6666666666667	28.9655172413793	3
"10"	37	26.6666666666667	28.9655172413793	3
"11"	41	20.6666666666667	23.2068965517241	3
"12"	45	20.6666666666667	23.2068965517241	3
"13"	49	30.6666666666667	33.8620689655172	3
"14"	53	30.6666666666667	33.8620689655172	3
"15"	57	24	26.4137931034483	3
"16"	61	24	26.4137931034483	3
"17"	65	17.3333333333333	22.0689655172414	3
"18"	69	17.3333333333333	22.0689655172414	3
"19"	73	21.3333333333333	30.3103448275862	3
"20"	77	21.3333333333333	30.3103448275862	3
"21"	81	16	22.2413793103448	3
"22"	85	16	22.2413793103448	3
"23"	89	16	19.2758620689655	3
"24"	93	16	19.2758620689655	3
"25"	97	25.6666666666667	23.8965517241379	3
"26"	101	25.6666666666667	23.8965517241379	3
"27"	105	19.3333333333333	19.6551724137931	3
"28"	109	19.3333333333333	19.6551724137931	3
"29"	113	16	16.2068965517241	3
"30"	117	16	16.2068965517241	3
"31"	2	48.3333333333333	55.3793103448276	3
"32"	6	48.3333333333333	55.3793103448276	3
"33"	10	41.3333333333333	46.551724137931	3
"34"	14	41.3333333333333	46.551724137931	3
"35"	18	29	36.4137931034483	3
"36"	22	29	36.4137931034483	3
"37"	26	36.6666666666667	36.5172413793103	3
"38"	30	36.6666666666667	36.5172413793103	3
"39"	34	31.6666666666667	28.9310344827586	3
"40"	38	31.6666666666667	28.9310344827586	3
"41"	42	26.3333333333333	23.1379310344828	3
"42"	46	26.3333333333333	23.1379310344828	3
"43"	50	31.6666666666667	33.2068965517241	3
"44"	54	31.6666666666667	33.2068965517241	3
"45"	58	20	25.5172413793103	3
"46"	62	20	25.5172413793103	3
"47"	66	16.3333333333333	21.3103448275862	3
"48"	70	16.3333333333333	21.3103448275862	3
"49"	74	36.6666666666667	31.9655172413793	3
"50"	78	36.6666666666667	31.9655172413793	3
"51"	82	26	24.1034482758621	3
"52"	86	26	24.1034482758621	3
"53"	90	24.3333333333333	20.6896551724138	3
"54"	94	24.3333333333333	20.6896551724138	3
"55"	98	22.6666666666667	24.3448275862069	3
"56"	102	22.6666666666667	24.3448275862069	3
"57"	106	19	18.7931034482759	3
"58"	110	19	18.7931034482759	3
"59"	114	16	15.551724137931	3
"60"	118	16	15.551724137931	3
"61"	3	59.3333333333333	56.2413793103448	3
"62"	7	59.3333333333333	56.2413793103448	3
"63"	11	44	48.2758620689655	3
"64"	15	44	48.2758620689655	3
"65"	19	34.6666666666667	39.2068965517241	3
"66"	23	34.6666666666667	39.2068965517241	3
"67"	27	42	40.448275862069	3
"68"	31	42	40.448275862069	3
"69"	35	32	33.2413793103448	3
"70"	39	32	33.2413793103448	3
"71"	43	29.6666666666667	28.3793103448276	3
"72"	47	29.6666666666667	28.3793103448276	3
"73"	51	28.6666666666667	33.3448275862069	3
"74"	55	28.6666666666667	33.3448275862069	3
"75"	59	22.3333333333333	26.4137931034483	3
"76"	63	22.3333333333333	26.4137931034483	3
"77"	67	20	22.1034482758621	3
"78"	71	20	22.1034482758621	3
"79"	75	35.6666666666667	34	3
"80"	79	35.6666666666667	34	3
"81"	83	26.3333333333333	24.551724137931	3
"82"	87	26.3333333333333	24.551724137931	3
"83"	91	22.3333333333333	20.2068965517241	3
"84"	95	22.3333333333333	20.2068965517241	3
"85"	99	26.3333333333333	20.6896551724138	3
"86"	103	26.3333333333333	20.6896551724138	3
"87"	107	18.6666666666667	16.551724137931	3
"88"	111	18.6666666666667	16.551724137931	3
"89"	115	15.6666666666667	13.3103448275862	3
"90"	119	15.6666666666667	13.3103448275862	3
"91"	4	53	54.3103448275862	3
"92"	8	53	54.3103448275862	3
"93"	12	49.3333333333333	46.7931034482759	3
"94"	16	49.3333333333333	46.7931034482759	3
"95"	20	39	37.1724137931034	3
"96"	24	39	37.1724137931034	3
"97"	28	40.3333333333333	41.448275862069	3
"98"	32	40.3333333333333	41.448275862069	3
"99"	36	35.6666666666667	32.8275862068966	3
"100"	40	35.6666666666667	32.8275862068966	3
"101"	44	29.6666666666667	27.0344827586207	3
"102"	48	29.6666666666667	27.0344827586207	3
"103"	52	23.6666666666667	34.3448275862069	3
"104"	56	23.6666666666667	34.3448275862069	3
"105"	60	18	27.1379310344828	3
"106"	64	18	27.1379310344828	3
"107"	68	15	22.7931034482759	3
"108"	72	15	22.7931034482759	3
"109"	76	41	33.551724137931	3
"110"	80	41	33.551724137931	3
"111"	84	31.6666666666667	25.0344827586207	3
"112"	88	31.6666666666667	25.0344827586207	3
"113"	92	29.3333333333333	21.6551724137931	3
"114"	96	29.3333333333333	21.6551724137931	3
"115"	100	17.3333333333333	22.3448275862069	3
"116"	104	17.3333333333333	22.3448275862069	3
"117"	108	13	18.2068965517241	3
"118"	112	13	18.2068965517241	3
"119"	116	10	14.7241379310345	3
"120"	120	10	14.7241379310345	3
