"rid"	"temp.short"	"temp.long"	"prec.short"	"prec.long"	"potential.short"	"potential.long"	"content.short"	"content.long"	"replicate"
"1"	1	12.5092444874552	12.0708902395254	387	368.934482758621	-0.352312963473903	-0.331086296339223	28.2984765930548	28.7231472379859	9
"2"	5	12.5092444874552	12.0708902395254	387	368.934482758621	-0.29359415267259	-0.268377108151782	46.2950429677925	46.9150228865608	9
"3"	9	10.9709011182796	10.5103368572488	903.2	863.279310344828	-0.163892318638665	-0.174244874202816	33.9599411850576	34.1150109981179	9
"4"	13	10.9709011182796	10.5103368572488	903.2	863.279310344828	-0.107901630773743	-0.119056887441777	53.7996013000224	54.0973309673826	9
"5"	17	9.12988804301075	8.6654976091954	1218.23333333333	1179.1275862069	-0.0203810343529471	-0.0514018136572108	39.2446910954887	38.4837719140621	9
"6"	21	9.12988804301075	8.6654976091954	1218.23333333333	1179.1275862069	-0.0186612594176503	-0.0325867676091192	60.3822122871764	59.5388807052099	9
"7"	25	15.7098504516129	14.7385272614016	405.866666666667	433.241379310345	-0.367970154251601	-0.288553023500906	27.762388068984	29.9283157684393	9
"8"	29	15.7098504516129	14.7385272614016	405.866666666667	433.241379310345	-0.272659806893374	-0.215095497060396	46.6657930201617	49.3411798749119	9
"9"	33	14.0728821218638	13.2230414223211	912.2	979.565517241379	-0.287378399190467	-0.244524926605678	31.9318195560634	33.1332553556148	9
"10"	37	14.0728821218638	13.2230414223211	912.2	979.565517241379	-0.200158860135066	-0.18931949036313	51.7347574858383	52.9285356095036	9
"11"	41	12.2009214767025	11.3900554289952	1205.03333333333	1350.21724137931	-0.176321717200656	-0.130791005241828	34.8398213415365	36.6358744611756	9
"12"	45	12.2009214767025	11.3900554289952	1205.03333333333	1350.21724137931	-0.12820173164158	-0.102430230380933	55.3999338773432	57.2273360257312	9
"13"	49	15.3563886021505	15.0461759851687	478.8	435.603448275862	-0.191807997687016	-0.306899175886206	31.7880260821584	29.8577936691123	9
"14"	53	15.3563886021505	15.0461759851687	478.8	435.603448275862	-0.140480318798562	-0.237682168145958	51.7227706278219	48.8022768737536	9
"15"	57	13.9024059784946	13.4893476470152	1033.03333333333	997.810344827586	-0.279076058949582	-0.251912750656062	31.963580929764	32.4635518253421	9
"16"	61	13.9024059784946	13.4893476470152	1033.03333333333	997.810344827586	-0.204133744064024	-0.192138928496899	51.5910025143396	51.9412619042088	9
"17"	65	12.0918956415771	11.6372014831294	1424.96666666667	1374.60689655172	-0.156306977979074	-0.0952879239714337	34.9321733475147	36.5651068815224	9
"18"	69	12.0918956415771	11.6372014831294	1424.96666666667	1374.60689655172	-0.0984657142209915	-0.0627398028653737	55.5859377105548	57.3937686163195	9
"19"	73	15.5099280286738	15.1741194823878	513.966666666667	441.710344827586	-0.321566124922515	-0.289907613133142	30.0048072343989	30.5577845400418	9
"20"	77	15.5099280286738	15.1741194823878	513.966666666667	441.710344827586	-0.241812686474907	-0.228440813954259	49.4307412254396	49.4813793313029	9
"21"	81	13.9833895770609	13.6593980645161	1202.83333333333	1013.28965517241	-0.296521465740806	-0.264612305930979	32.2368911827634	32.5603032388199	9
"22"	85	13.9833895770609	13.6593980645161	1202.83333333333	1013.28965517241	-0.239522144156565	-0.209156214560495	51.6315687649005	51.7227172099758	9
"23"	89	12.1310710681004	11.8390566703745	1639.06666666667	1378.73793103448	-0.225338106730609	-0.151563262627229	33.8142130527552	35.6572920774418	9
"24"	93	12.1310710681004	11.8390566703745	1639.06666666667	1378.73793103448	-0.166178101550359	-0.11006422061543	53.7988631793471	56.0306687070997	9
"25"	97	18.2669776630824	17.1584244182425	397.933333333333	439.875862068965	-0.388225668248651	-0.395568979797926	27.0772675297677	27.7108644877226	9
"26"	101	18.2669776630824	17.1584244182425	397.933333333333	439.875862068965	-0.341431924653106	-0.337467180663511	44.2157610369861	45.4832235770696	9
"27"	105	16.8470041146953	15.7355126837227	938.5	1028.06206896552	-0.295454265460437	-0.353126163278344	30.7753642095579	30.2808648878726	9
"28"	109	16.8470041146953	15.7355126837227	938.5	1028.06206896552	-0.21746607412692	-0.288701626228897	49.7389792101526	48.8258843819514	9
"29"	113	14.996716172043	13.934889616611	1246.46666666667	1385.92068965517	-0.224879367952681	-0.256451700769897	32.5779574784089	32.730419152111	9
"30"	117	14.996716172043	13.934889616611	1246.46666666667	1385.92068965517	-0.164956090947282	-0.192663357194601	52.333778547776	52.2888131332983	9
"31"	2	12.3491188243728	12.1045856522062	367.666666666667	382.868965517241	-0.361412838685261	-0.328457687287718	27.9690904275345	28.5806418954009	9
"32"	6	12.3491188243728	12.1045856522062	367.666666666667	382.868965517241	-0.302127835409191	-0.263818689113887	45.9220804060189	46.7538757157367	9
"33"	10	10.8109141362007	10.5170872821654	880.466666666667	891.351724137931	-0.0973956349840813	-0.166530436246594	35.1170940821669	34.2338049998186	9
"34"	14	10.8109141362007	10.5170872821654	880.466666666667	891.351724137931	-0.0565757214373268	-0.113769900210769	55.8087219287955	54.1702287622222	9
"35"	18	9.02878619354839	8.68162359213941	1200.16666666667	1223.40344827586	-0.0371731658652155	-0.0471855668850323	39.2129843419586	38.7346223773211	9
"36"	22	9.02878619354839	8.68162359213941	1200.16666666667	1223.40344827586	-0.026331338448043	-0.0297109535184986	60.4827475200217	59.8690575677557	9
"37"	26	15.5047622222222	14.5075082135706	391.8	440.772413793103	-0.420716858471621	-0.274755623512588	28.0760239887732	30.185873577873	9
"38"	30	15.5047622222222	14.5075082135706	391.8	440.772413793103	-0.311417119782981	-0.204549197485046	46.8247301643496	49.5769886427821	9
"39"	34	14.0499468243728	12.9980716247683	890.033333333333	1006.55862068966	-0.373442721409711	-0.22578004845224	30.8950820451816	33.4115356415759	9
"40"	38	14.0499468243728	12.9980716247683	890.033333333333	1006.55862068966	-0.296911301824859	-0.173081820030614	49.899299257367	53.1765520928389	9
"41"	42	12.2814986523298	11.1650196188357	1234.76666666667	1396.2275862069	-0.306651938200485	-0.103472198074869	32.8294209133674	37.2887261275019	9
"42"	46	12.2814986523298	11.1650196188357	1234.76666666667	1396.2275862069	-0.235863269154991	-0.0812777248685379	52.1067655532629	58.0142803242996	9
"43"	50	15.4852209749104	15.0107390389321	483.733333333333	420.734482758621	-0.317151912086489	-0.323277063823514	29.5830081090782	29.5357375998839	9
"44"	54	15.4852209749104	15.0107390389321	483.733333333333	420.734482758621	-0.259923773301371	-0.257351988827187	47.9128817949325	48.287358722185	9
"45"	58	14.0439771039427	13.4654184679273	1150.23333333333	967.81724137931	-0.206012628513535	-0.269989542357098	33.0864287094054	32.0659928018023	9
"46"	62	14.0439771039427	13.4654184679273	1150.23333333333	967.81724137931	-0.13100403715618	-0.213648104125552	53.2967482151256	51.4028483012718	9
"47"	66	12.2834168028674	11.6200393429737	1602.33333333333	1328.77586206897	-0.0663148092072474	-0.127768547447373	37.1942598845843	35.9336793306336	9
"48"	70	12.2834168028674	11.6200393429737	1602.33333333333	1328.77586206897	-0.0361246597019769	-0.101241831870731	58.5992146988121	56.3195504470455	9
"49"	74	15.841271297491	15.0922272391546	395.666666666667	431.841379310345	-0.363136716734159	-0.299955086464713	29.3412720881589	29.7933150267709	9
"50"	78	15.841271297491	15.0922272391546	395.666666666667	431.841379310345	-0.268002672715305	-0.236100773933513	47.8963458180297	48.4504226714752	9
"51"	82	14.304798265233	13.5805323218391	950.866666666667	995.148275862069	-0.340749635808328	-0.255735446992841	31.5280917195088	32.2799910654857	9
"52"	86	14.304798265233	13.5805323218391	950.866666666667	995.148275862069	-0.275226845069015	-0.191765277549099	50.1033199133762	51.5203430169821	9
"53"	90	12.4989268960573	11.7718246451613	1296.63333333333	1352.96551724138	-0.264038016845694	-0.128680486779001	33.2481343463185	35.9670752955169	9
