"stand_id";"species";"count";"height_from";"height_to";"age";"min_lif"
438;"Pico";82.6;1.354;1.554;11;0
438;"Pico";82.6;1.051;1.251;11;0
438;"Pico";82.6;0.721;0.921;11;0
438;"Pico";82.6;0.486;0.686;11;0
438;"Pico";82.6;1.113;1.313;11;0
438;"Pico";82.6;0.767;0.967;11;0
438;"Pico";82.6;0.767;0.967;11;0
438;"Pico";82.6;0.625;0.825;11;0
438;"Pico";82.6;0.684;0.884;11;0
438;"Pico";82.6;1.097;1.297;11;0
438;"Pico";82.6;0.446;0.646;11;0
438;"Pico";82.6;0.25;0.45;11;0
438;"Pico";82.6;0.711;0.911;11;0
438;"Pico";82.6;1.455;1.655;11;0
438;"Pico";82.6;0.456;0.656;11;0
438;"Pico";82.6;0.854;1.054;11;0
438;"Pico";82.6;1.348;1.548;11;0
438;"Pico";82.6;0.957;1.157;11;0
438;"Pico";82.6;1.329;1.529;11;0
439;"Pico";82.6;0.646;0.846;11;0
439;"Pico";82.6;1.138;1.338;11;0
439;"Pico";82.6;0.871;1.071;11;0
439;"Pico";82.6;0.786;0.986;11;0
439;"Pico";82.6;0.218;0.418;11;0
439;"Pico";82.6;0.764;0.964;11;0
439;"Pico";82.6;1.354;1.554;11;0
439;"Pico";82.6;1.051;1.251;11;0
439;"Pico";82.6;0.721;0.921;11;0
439;"Pico";82.6;0.486;0.686;11;0
439;"Pico";82.6;1.113;1.313;11;0
439;"Pico";82.6;0.767;0.967;11;0
439;"Pico";82.6;0.767;0.967;11;0
439;"Pico";82.6;0.625;0.825;11;0
439;"Pico";82.6;0.684;0.884;11;0
439;"Pico";82.6;1.097;1.297;11;0
439;"Pico";82.6;0.446;0.646;11;0
439;"Pico";82.6;0.25;0.45;11;0
439;"Pico";82.6;0.711;0.911;11;0
439;"Pico";82.6;1.455;1.655;11;0
439;"Pico";82.6;0.456;0.656;11;0
439;"Pico";82.6;0.854;1.054;11;0
439;"Pico";82.6;1.348;1.548;11;0
439;"Pico";82.6;0.957;1.157;11;0
439;"Pico";82.6;1.329;1.529;11;0
440;"Pico";82.6;0.646;0.846;11;0
440;"Pico";82.6;1.138;1.338;11;0
440;"Pico";82.6;0.871;1.071;11;0
440;"Pico";82.6;0.786;0.986;11;0
440;"Pico";82.6;0.218;0.418;11;0
440;"Pico";82.6;0.764;0.964;11;0
440;"Pico";82.6;1.354;1.554;11;0
440;"Pico";82.6;1.051;1.251;11;0
440;"Pico";82.6;0.721;0.921;11;0
440;"Pico";82.6;0.486;0.686;11;0
440;"Pico";82.6;1.113;1.313;11;0
440;"Pico";82.6;0.767;0.967;11;0
440;"Pico";82.6;0.767;0.967;11;0
440;"Pico";82.6;0.625;0.825;11;0
440;"Pico";82.6;0.684;0.884;11;0
440;"Pico";82.6;1.097;1.297;11;0
440;"Pico";82.6;0.446;0.646;11;0
440;"Pico";82.6;0.25;0.45;11;0
440;"Pico";82.6;0.711;0.911;11;0
440;"Pico";82.6;1.455;1.655;11;0
440;"Pico";82.6;0.456;0.656;11;0
440;"Pico";82.6;0.854;1.054;11;0
440;"Pico";82.6;1.348;1.548;11;0
440;"Pico";82.6;0.957;1.157;11;0
440;"Pico";82.6;1.329;1.529;11;0
441;"Pico";82.6;0.646;0.846;11;0
441;"Pico";82.6;1.138;1.338;11;0
441;"Pico";82.6;0.871;1.071;11;0
441;"Pico";82.6;0.786;0.986;11;0
441;"Pico";82.6;0.218;0.418;11;0
441;"Pico";82.6;0.764;0.964;11;0
441;"Pico";82.6;1.354;1.554;11;0
441;"Pico";82.6;1.051;1.251;11;0
441;"Pico";82.6;0.721;0.921;11;0
441;"Pico";82.6;0.486;0.686;11;0
441;"Pico";82.6;1.113;1.313;11;0
441;"Pico";82.6;0.767;0.967;11;0
441;"Pico";82.6;0.767;0.967;11;0
441;"Pico";82.6;0.625;0.825;11;0
441;"Pico";82.6;0.684;0.884;11;0
441;"Pico";82.6;1.097;1.297;11;0
441;"Pico";82.6;0.446;0.646;11;0
441;"Pico";82.6;0.25;0.45;11;0
441;"Pico";82.6;0.711;0.911;11;0
441;"Pico";82.6;1.455;1.655;11;0
441;"Pico";82.6;0.456;0.656;11;0
441;"Pico";82.6;0.854;1.054;11;0
441;"Pico";82.6;1.348;1.548;11;0
441;"Pico";82.6;0.957;1.157;11;0
441;"Pico";82.6;1.329;1.529;11;0
442;"Pico";82.6;0.646;0.846;11;0
442;"Pico";82.6;1.138;1.338;11;0
442;"Pico";82.6;0.871;1.071;11;0
442;"Pico";82.6;0.786;0.986;11;0
442;"Pico";82.6;0.218;0.418;11;0
442;"Pico";82.6;0.764;0.964;11;0
442;"Pico";82.6;1.354;1.554;11;0
442;"Pico";82.6;1.051;1.251;11;0
442;"Pico";82.6;0.721;0.921;11;0
442;"Pico";82.6;0.486;0.686;11;0
442;"Pico";82.6;1.113;1.313;11;0
442;"Pico";82.6;0.767;0.967;11;0
442;"Pico";82.6;0.767;0.967;11;0
442;"Pico";82.6;0.625;0.825;11;0
442;"Pico";82.6;0.684;0.884;11;0
442;"Pico";82.6;1.097;1.297;11;0
442;"Pico";82.6;0.446;0.646;11;0
442;"Pico";82.6;0.25;0.45;11;0
442;"Pico";82.6;0.711;0.911;11;0
442;"Pico";82.6;1.455;1.655;11;0
442;"Pico";82.6;0.456;0.656;11;0
442;"Pico";82.6;0.854;1.054;11;0
442;"Pico";82.6;1.348;1.548;11;0
442;"Pico";82.6;0.957;1.157;11;0
442;"Pico";82.6;1.329;1.529;11;0
443;"Pico";82.6;0.646;0.846;11;0
443;"Pico";82.6;1.138;1.338;11;0
443;"Pico";82.6;0.871;1.071;11;0
443;"Pico";82.6;0.786;0.986;11;0
443;"Pico";82.6;0.218;0.418;11;0
443;"Pico";82.6;0.764;0.964;11;0
443;"Pico";82.6;1.354;1.554;11;0
443;"Pico";82.6;1.051;1.251;11;0
443;"Pico";82.6;0.721;0.921;11;0
443;"Pico";82.6;0.486;0.686;11;0
443;"Pico";82.6;1.113;1.313;11;0
443;"Pico";82.6;0.767;0.967;11;0
443;"Pico";82.6;0.767;0.967;11;0
443;"Pico";82.6;0.625;0.825;11;0
443;"Pico";82.6;0.684;0.884;11;0
443;"Pico";82.6;1.097;1.297;11;0
443;"Pico";82.6;0.446;0.646;11;0
443;"Pico";82.6;0.25;0.45;11;0
443;"Pico";82.6;0.711;0.911;11;0
443;"Pico";82.6;1.455;1.655;11;0
443;"Pico";82.6;0.456;0.656;11;0
443;"Pico";82.6;0.854;1.054;11;0
443;"Pico";82.6;1.348;1.548;11;0
443;"Pico";82.6;0.957;1.157;11;0
443;"Pico";82.6;1.329;1.529;11;0
444;"Pico";82.6;0.646;0.846;11;0
444;"Pico";82.6;1.138;1.338;11;0
444;"Pico";82.6;0.871;1.071;11;0
444;"Pico";82.6;0.786;0.986;11;0
444;"Pico";82.6;0.218;0.418;11;0
444;"Pico";82.6;0.764;0.964;11;0
444;"Pico";82.6;1.354;1.554;11;0
444;"Pico";82.6;1.051;1.251;11;0
444;"Pico";82.6;0.721;0.921;11;0
444;"Pico";82.6;0.486;0.686;11;0
444;"Pico";82.6;1.113;1.313;11;0
444;"Pico";82.6;0.767;0.967;11;0
444;"Pico";82.6;0.767;0.967;11;0
444;"Pico";82.6;0.625;0.825;11;0
444;"Pico";82.6;0.684;0.884;11;0
444;"Pico";82.6;1.097;1.297;11;0
444;"Pico";82.6;0.446;0.646;11;0
444;"Pico";82.6;0.25;0.45;11;0
444;"Pico";82.6;0.711;0.911;11;0
444;"Pico";82.6;1.455;1.655;11;0
444;"Pico";82.6;0.456;0.656;11;0
444;"Pico";82.6;0.854;1.054;11;0
444;"Pico";82.6;1.348;1.548;11;0
444;"Pico";82.6;0.957;1.157;11;0
444;"Pico";82.6;1.329;1.529;11;0
445;"Pico";82.6;0.646;0.846;11;0
445;"Pico";82.6;1.138;1.338;11;0
445;"Pico";82.6;0.871;1.071;11;0
445;"Pico";82.6;0.786;0.986;11;0
445;"Pico";82.6;0.218;0.418;11;0
445;"Pico";82.6;0.764;0.964;11;0
445;"Pico";82.6;1.354;1.554;11;0
445;"Pico";82.6;1.051;1.251;11;0
445;"Pico";82.6;0.721;0.921;11;0
445;"Pico";82.6;0.486;0.686;11;0
445;"Pico";82.6;1.113;1.313;11;0
445;"Pico";82.6;0.767;0.967;11;0
445;"Pico";82.6;0.767;0.967;11;0
445;"Pico";82.6;0.625;0.825;11;0
445;"Pico";82.6;0.684;0.884;11;0
445;"Pico";82.6;1.097;1.297;11;0
445;"Pico";82.6;0.446;0.646;11;0
445;"Pico";82.6;0.25;0.45;11;0
445;"Pico";82.6;0.711;0.911;11;0
445;"Pico";82.6;1.455;1.655;11;0
445;"Pico";82.6;0.456;0.656;11;0
445;"Pico";82.6;0.854;1.054;11;0
445;"Pico";82.6;1.348;1.548;11;0
445;"Pico";82.6;0.957;1.157;11;0
445;"Pico";82.6;1.329;1.529;11;0
446;"Pico";82.6;0.646;0.846;11;0
446;"Pico";82.6;1.138;1.338;11;0
446;"Pico";82.6;0.871;1.071;11;0
446;"Pico";82.6;0.786;0.986;11;0
446;"Pico";82.6;0.218;0.418;11;0
446;"Pico";82.6;0.764;0.964;11;0
446;"Pico";82.6;1.354;1.554;11;0
446;"Pico";82.6;1.051;1.251;11;0
446;"Pico";82.6;0.721;0.921;11;0
446;"Pico";82.6;0.486;0.686;11;0
446;"Pico";82.6;1.113;1.313;11;0
446;"Pico";82.6;0.767;0.967;11;0
446;"Pico";82.6;0.767;0.967;11;0
446;"Pico";82.6;0.625;0.825;11;0
446;"Pico";82.6;0.684;0.884;11;0
446;"Pico";82.6;1.097;1.297;11;0
446;"Pico";82.6;0.446;0.646;11;0
446;"Pico";82.6;0.25;0.45;11;0
446;"Pico";82.6;0.711;0.911;11;0
446;"Pico";82.6;1.455;1.655;11;0
446;"Pico";82.6;0.456;0.656;11;0
446;"Pico";82.6;0.854;1.054;11;0
446;"Pico";82.6;1.348;1.548;11;0
446;"Pico";82.6;0.957;1.157;11;0
446;"Pico";82.6;1.329;1.529;11;0
447;"Pico";82.6;0.646;0.846;11;0
447;"Pico";82.6;1.138;1.338;11;0
447;"Pico";82.6;0.871;1.071;11;0
447;"Pico";82.6;0.786;0.986;11;0
447;"Pico";82.6;0.218;0.418;11;0
447;"Pico";82.6;0.764;0.964;11;0
447;"Pico";82.6;1.354;1.554;11;0
447;"Pico";82.6;1.051;1.251;11;0
447;"Pico";82.6;0.721;0.921;11;0
447;"Pico";82.6;0.486;0.686;11;0
447;"Pico";82.6;1.113;1.313;11;0
447;"Pico";82.6;0.767;0.967;11;0
447;"Pico";82.6;0.767;0.967;11;0
447;"Pico";82.6;0.625;0.825;11;0
447;"Pico";82.6;0.684;0.884;11;0
447;"Pico";82.6;1.097;1.297;11;0
447;"Pico";82.6;0.446;0.646;11;0
447;"Pico";82.6;0.25;0.45;11;0
447;"Pico";82.6;0.711;0.911;11;0
447;"Pico";82.6;1.455;1.655;11;0
447;"Pico";82.6;0.456;0.656;11;0
447;"Pico";82.6;0.854;1.054;11;0
447;"Pico";82.6;1.348;1.548;11;0
447;"Pico";82.6;0.957;1.157;11;0
447;"Pico";82.6;1.329;1.529;11;0
448;"Pico";82.6;0.646;0.846;11;0
448;"Pico";82.6;1.138;1.338;11;0
448;"Pico";82.6;0.871;1.071;11;0
448;"Pico";82.6;0.786;0.986;11;0
448;"Pico";82.6;0.218;0.418;11;0
448;"Pico";82.6;0.764;0.964;11;0
448;"Pico";82.6;1.354;1.554;11;0
448;"Pico";82.6;1.051;1.251;11;0
448;"Pico";82.6;0.721;0.921;11;0
448;"Pico";82.6;0.486;0.686;11;0
448;"Pico";82.6;1.113;1.313;11;0
448;"Pico";82.6;0.767;0.967;11;0
448;"Pico";82.6;0.767;0.967;11;0
448;"Pico";82.6;0.625;0.825;11;0
448;"Pico";82.6;0.684;0.884;11;0
448;"Pico";82.6;1.097;1.297;11;0
448;"Pico";82.6;0.446;0.646;11;0
448;"Pico";82.6;0.25;0.45;11;0
448;"Pico";82.6;0.711;0.911;11;0
448;"Pico";82.6;1.455;1.655;11;0
448;"Pico";82.6;0.456;0.656;11;0
448;"Pico";82.6;0.854;1.054;11;0
448;"Pico";82.6;1.348;1.548;11;0
448;"Pico";82.6;0.957;1.157;11;0
448;"Pico";82.6;1.329;1.529;11;0
449;"Pico";82.6;0.646;0.846;11;0
449;"Pico";82.6;1.138;1.338;11;0
449;"Pico";82.6;0.871;1.071;11;0
449;"Pico";82.6;0.786;0.986;11;0
449;"Pico";82.6;0.218;0.418;11;0
449;"Pico";82.6;0.764;0.964;11;0
449;"Pico";82.6;1.354;1.554;11;0
449;"Pico";82.6;1.051;1.251;11;0
449;"Pico";82.6;0.721;0.921;11;0
449;"Pico";82.6;0.486;0.686;11;0
449;"Pico";82.6;1.113;1.313;11;0
449;"Pico";82.6;0.767;0.967;11;0
449;"Pico";82.6;0.767;0.967;11;0
449;"Pico";82.6;0.625;0.825;11;0
449;"Pico";82.6;0.684;0.884;11;0
449;"Pico";82.6;1.097;1.297;11;0
449;"Pico";82.6;0.446;0.646;11;0
449;"Pico";82.6;0.25;0.45;11;0
449;"Pico";82.6;0.711;0.911;11;0
449;"Pico";82.6;1.455;1.655;11;0
449;"Pico";82.6;0.456;0.656;11;0
449;"Pico";82.6;0.854;1.054;11;0
449;"Pico";82.6;1.348;1.548;11;0
449;"Pico";82.6;0.957;1.157;11;0
449;"Pico";82.6;1.329;1.529;11;0
450;"Pico";82.6;0.646;0.846;11;0
450;"Pico";82.6;1.138;1.338;11;0
450;"Pico";82.6;0.871;1.071;11;0
450;"Pico";82.6;0.786;0.986;11;0
450;"Pico";82.6;0.218;0.418;11;0
450;"Pico";82.6;0.764;0.964;11;0
450;"Pico";82.6;1.354;1.554;11;0
450;"Pico";82.6;1.051;1.251;11;0
450;"Pico";82.6;0.721;0.921;11;0
450;"Pico";82.6;0.486;0.686;11;0
450;"Pico";82.6;1.113;1.313;11;0
450;"Pico";82.6;0.767;0.967;11;0
450;"Pico";82.6;0.767;0.967;11;0
450;"Pico";82.6;0.625;0.825;11;0
450;"Pico";82.6;0.684;0.884;11;0
450;"Pico";82.6;1.097;1.297;11;0
450;"Pico";82.6;0.446;0.646;11;0
450;"Pico";82.6;0.25;0.45;11;0
450;"Pico";82.6;0.711;0.911;11;0
450;"Pico";82.6;1.455;1.655;11;0
450;"Pico";82.6;0.456;0.656;11;0
450;"Pico";82.6;0.854;1.054;11;0
450;"Pico";82.6;1.348;1.548;11;0
450;"Pico";82.6;0.957;1.157;11;0
450;"Pico";82.6;1.329;1.529;11;0
451;"Pico";82.6;0.646;0.846;11;0
451;"Pico";82.6;1.138;1.338;11;0
451;"Pico";82.6;0.871;1.071;11;0
451;"Pico";82.6;0.786;0.986;11;0
451;"Pico";82.6;0.218;0.418;11;0
451;"Pico";82.6;0.764;0.964;11;0
451;"Pico";82.6;1.354;1.554;11;0
451;"Pico";82.6;1.051;1.251;11;0
451;"Pico";82.6;0.721;0.921;11;0
451;"Pico";82.6;0.486;0.686;11;0
451;"Pico";82.6;1.113;1.313;11;0
451;"Pico";82.6;0.767;0.967;11;0
451;"Pico";82.6;0.767;0.967;11;0
451;"Pico";82.6;0.625;0.825;11;0
451;"Pico";82.6;0.684;0.884;11;0
451;"Pico";82.6;1.097;1.297;11;0
451;"Pico";82.6;0.446;0.646;11;0
451;"Pico";82.6;0.25;0.45;11;0
451;"Pico";82.6;0.711;0.911;11;0
451;"Pico";82.6;1.455;1.655;11;0
451;"Pico";82.6;0.456;0.656;11;0
451;"Pico";82.6;0.854;1.054;11;0
451;"Pico";82.6;1.348;1.548;11;0
451;"Pico";82.6;0.957;1.157;11;0
451;"Pico";82.6;1.329;1.529;11;0
452;"Pico";82.6;0.646;0.846;11;0
452;"Pico";82.6;1.138;1.338;11;0
452;"Pico";82.6;0.871;1.071;11;0
452;"Pico";82.6;0.786;0.986;11;0
452;"Pico";82.6;0.218;0.418;11;0
452;"Pico";82.6;0.764;0.964;11;0
452;"Pico";82.6;1.354;1.554;11;0
452;"Pico";82.6;1.051;1.251;11;0
452;"Pico";82.6;0.721;0.921;11;0
452;"Pico";82.6;0.486;0.686;11;0
452;"Pico";82.6;1.113;1.313;11;0
452;"Pico";82.6;0.767;0.967;11;0
452;"Pico";82.6;0.767;0.967;11;0
452;"Pico";82.6;0.625;0.825;11;0
452;"Pico";82.6;0.684;0.884;11;0
452;"Pico";82.6;1.097;1.297;11;0
452;"Pico";82.6;0.446;0.646;11;0
452;"Pico";82.6;0.25;0.45;11;0
452;"Pico";82.6;0.711;0.911;11;0
452;"Pico";82.6;1.455;1.655;11;0
452;"Pico";82.6;0.456;0.656;11;0
452;"Pico";82.6;0.854;1.054;11;0
452;"Pico";82.6;1.348;1.548;11;0
452;"Pico";82.6;0.957;1.157;11;0
452;"Pico";82.6;1.329;1.529;11;0
453;"Pico";82.6;0.646;0.846;11;0
453;"Pico";82.6;1.138;1.338;11;0
453;"Pico";82.6;0.871;1.071;11;0
453;"Pico";82.6;0.786;0.986;11;0
453;"Pico";82.6;0.218;0.418;11;0
453;"Pico";82.6;0.764;0.964;11;0
453;"Pico";82.6;1.354;1.554;11;0
453;"Pico";82.6;1.051;1.251;11;0
453;"Pico";82.6;0.721;0.921;11;0
453;"Pico";82.6;0.486;0.686;11;0
453;"Pico";82.6;1.113;1.313;11;0
453;"Pico";82.6;0.767;0.967;11;0
453;"Pico";82.6;0.767;0.967;11;0
453;"Pico";82.6;0.625;0.825;11;0
453;"Pico";82.6;0.684;0.884;11;0
453;"Pico";82.6;1.097;1.297;11;0
453;"Pico";82.6;0.446;0.646;11;0
453;"Pico";82.6;0.25;0.45;11;0
453;"Pico";82.6;0.711;0.911;11;0
453;"Pico";82.6;1.455;1.655;11;0
453;"Pico";82.6;0.456;0.656;11;0
453;"Pico";82.6;0.854;1.054;11;0
453;"Pico";82.6;1.348;1.548;11;0
453;"Pico";82.6;0.957;1.157;11;0
453;"Pico";82.6;1.329;1.529;11;0
454;"Pico";82.6;0.646;0.846;11;0
454;"Pico";82.6;1.138;1.338;11;0
454;"Pico";82.6;0.871;1.071;11;0
454;"Pico";82.6;0.786;0.986;11;0
454;"Pico";82.6;0.218;0.418;11;0
454;"Pico";82.6;0.764;0.964;11;0
454;"Pico";82.6;1.354;1.554;11;0
454;"Pico";82.6;1.051;1.251;11;0
454;"Pico";82.6;0.721;0.921;11;0
454;"Pico";82.6;0.486;0.686;11;0
454;"Pico";82.6;1.113;1.313;11;0
454;"Pico";82.6;0.767;0.967;11;0
454;"Pico";82.6;0.767;0.967;11;0
454;"Pico";82.6;0.625;0.825;11;0
454;"Pico";82.6;0.684;0.884;11;0
454;"Pico";82.6;1.097;1.297;11;0
454;"Pico";82.6;0.446;0.646;11;0
454;"Pico";82.6;0.25;0.45;11;0
454;"Pico";82.6;0.711;0.911;11;0
454;"Pico";82.6;1.455;1.655;11;0
454;"Pico";82.6;0.456;0.656;11;0
454;"Pico";82.6;0.854;1.054;11;0
454;"Pico";82.6;1.348;1.548;11;0
454;"Pico";82.6;0.957;1.157;11;0
454;"Pico";82.6;1.329;1.529;11;0
455;"Pico";82.6;0.646;0.846;11;0
455;"Pico";82.6;1.138;1.338;11;0
455;"Pico";82.6;0.871;1.071;11;0
455;"Pico";82.6;0.786;0.986;11;0
455;"Pico";82.6;0.218;0.418;11;0
455;"Pico";82.6;0.764;0.964;11;0
455;"Pico";82.6;1.354;1.554;11;0
455;"Pico";82.6;1.051;1.251;11;0
455;"Pico";82.6;0.721;0.921;11;0
455;"Pico";82.6;0.486;0.686;11;0
455;"Pico";82.6;1.113;1.313;11;0
455;"Pico";82.6;0.767;0.967;11;0
455;"Pico";82.6;0.767;0.967;11;0
455;"Pico";82.6;0.625;0.825;11;0
455;"Pico";82.6;0.684;0.884;11;0
455;"Pico";82.6;1.097;1.297;11;0
455;"Pico";82.6;0.446;0.646;11;0
455;"Pico";82.6;0.25;0.45;11;0
455;"Pico";82.6;0.711;0.911;11;0
455;"Pico";82.6;1.455;1.655;11;0
455;"Pico";82.6;0.456;0.656;11;0
455;"Pico";82.6;0.854;1.054;11;0
455;"Pico";82.6;1.348;1.548;11;0
455;"Pico";82.6;0.957;1.157;11;0
455;"Pico";82.6;1.329;1.529;11;0
456;"Pico";82.6;0.646;0.846;11;0
456;"Pico";82.6;1.138;1.338;11;0
456;"Pico";82.6;0.871;1.071;11;0
456;"Pico";82.6;0.786;0.986;11;0
456;"Pico";82.6;0.218;0.418;11;0
456;"Pico";82.6;0.764;0.964;11;0
456;"Pico";82.6;1.354;1.554;11;0
456;"Pico";82.6;1.051;1.251;11;0
456;"Pico";82.6;0.721;0.921;11;0
456;"Pico";82.6;0.486;0.686;11;0
456;"Pico";82.6;1.113;1.313;11;0
456;"Pico";82.6;0.767;0.967;11;0
456;"Pico";82.6;0.767;0.967;11;0
456;"Pico";82.6;0.625;0.825;11;0
456;"Pico";82.6;0.684;0.884;11;0
456;"Pico";82.6;1.097;1.297;11;0
456;"Pico";82.6;0.446;0.646;11;0
456;"Pico";82.6;0.25;0.45;11;0
456;"Pico";82.6;0.711;0.911;11;0
456;"Pico";82.6;1.455;1.655;11;0
456;"Pico";82.6;0.456;0.656;11;0
456;"Pico";82.6;0.854;1.054;11;0
456;"Pico";82.6;1.348;1.548;11;0
456;"Pico";82.6;0.957;1.157;11;0
456;"Pico";82.6;1.329;1.529;11;0
457;"Pico";82.6;0.646;0.846;11;0
457;"Pico";82.6;1.138;1.338;11;0
457;"Pico";82.6;0.871;1.071;11;0
457;"Pico";82.6;0.786;0.986;11;0
457;"Pico";82.6;0.218;0.418;11;0
457;"Pico";82.6;0.764;0.964;11;0
457;"Pico";82.6;1.354;1.554;11;0
457;"Pico";82.6;1.051;1.251;11;0
457;"Pico";82.6;0.721;0.921;11;0
457;"Pico";82.6;0.486;0.686;11;0
457;"Pico";82.6;1.113;1.313;11;0
457;"Pico";82.6;0.767;0.967;11;0
457;"Pico";82.6;0.767;0.967;11;0
457;"Pico";82.6;0.625;0.825;11;0
457;"Pico";82.6;0.684;0.884;11;0
457;"Pico";82.6;1.097;1.297;11;0
457;"Pico";82.6;0.446;0.646;11;0
457;"Pico";82.6;0.25;0.45;11;0
457;"Pico";82.6;0.711;0.911;11;0
457;"Pico";82.6;1.455;1.655;11;0
457;"Pico";82.6;0.456;0.656;11;0
457;"Pico";82.6;0.854;1.054;11;0
457;"Pico";82.6;1.348;1.548;11;0
457;"Pico";82.6;0.957;1.157;11;0
457;"Pico";82.6;1.329;1.529;11;0
458;"Pico";82.6;0.646;0.846;11;0
458;"Pico";82.6;1.138;1.338;11;0
458;"Pico";82.6;0.871;1.071;11;0
458;"Pico";82.6;0.786;0.986;11;0
458;"Pico";82.6;0.218;0.418;11;0
458;"Pico";82.6;0.764;0.964;11;0
458;"Pico";82.6;1.354;1.554;11;0
458;"Pico";82.6;1.051;1.251;11;0
458;"Pico";82.6;0.721;0.921;11;0
458;"Pico";82.6;0.486;0.686;11;0
458;"Pico";82.6;1.113;1.313;11;0
458;"Pico";82.6;0.767;0.967;11;0
458;"Pico";82.6;0.767;0.967;11;0
458;"Pico";82.6;0.625;0.825;11;0
458;"Pico";82.6;0.684;0.884;11;0
458;"Pico";82.6;1.097;1.297;11;0
458;"Pico";82.6;0.446;0.646;11;0
458;"Pico";82.6;0.25;0.45;11;0
458;"Pico";82.6;0.711;0.911;11;0
458;"Pico";82.6;1.455;1.655;11;0
458;"Pico";82.6;0.456;0.656;11;0
458;"Pico";82.6;0.854;1.054;11;0
458;"Pico";82.6;1.348;1.548;11;0
458;"Pico";82.6;0.957;1.157;11;0
458;"Pico";82.6;1.329;1.529;11;0
459;"Pico";82.6;0.646;0.846;11;0
459;"Pico";82.6;1.138;1.338;11;0
459;"Pico";82.6;0.871;1.071;11;0
459;"Pico";82.6;0.786;0.986;11;0
459;"Pico";82.6;0.218;0.418;11;0
459;"Pico";82.6;0.764;0.964;11;0
459;"Pico";82.6;1.354;1.554;11;0
459;"Pico";82.6;1.051;1.251;11;0
459;"Pico";82.6;0.721;0.921;11;0
459;"Pico";82.6;0.486;0.686;11;0
459;"Pico";82.6;1.113;1.313;11;0
459;"Pico";82.6;0.767;0.967;11;0
459;"Pico";82.6;0.767;0.967;11;0
459;"Pico";82.6;0.625;0.825;11;0
459;"Pico";82.6;0.684;0.884;11;0
459;"Pico";82.6;1.097;1.297;11;0
459;"Pico";82.6;0.446;0.646;11;0
459;"Pico";82.6;0.25;0.45;11;0
459;"Pico";82.6;0.711;0.911;11;0
459;"Pico";82.6;1.455;1.655;11;0
459;"Pico";82.6;0.456;0.656;11;0
459;"Pico";82.6;0.854;1.054;11;0
459;"Pico";82.6;1.348;1.548;11;0
459;"Pico";82.6;0.957;1.157;11;0
459;"Pico";82.6;1.329;1.529;11;0
460;"Pico";82.6;0.646;0.846;11;0
460;"Pico";82.6;1.138;1.338;11;0
460;"Pico";82.6;0.871;1.071;11;0
460;"Pico";82.6;0.786;0.986;11;0
460;"Pico";82.6;0.218;0.418;11;0
460;"Pico";82.6;0.764;0.964;11;0
460;"Pico";82.6;1.354;1.554;11;0
460;"Pico";82.6;1.051;1.251;11;0
460;"Pico";82.6;0.721;0.921;11;0
460;"Pico";82.6;0.486;0.686;11;0
460;"Pico";82.6;1.113;1.313;11;0
460;"Pico";82.6;0.767;0.967;11;0
460;"Pico";82.6;0.767;0.967;11;0
460;"Pico";82.6;0.625;0.825;11;0
460;"Pico";82.6;0.684;0.884;11;0
460;"Pico";82.6;1.097;1.297;11;0
460;"Pico";82.6;0.446;0.646;11;0
460;"Pico";82.6;0.25;0.45;11;0
460;"Pico";82.6;0.711;0.911;11;0
460;"Pico";82.6;1.455;1.655;11;0
460;"Pico";82.6;0.456;0.656;11;0
460;"Pico";82.6;0.854;1.054;11;0
460;"Pico";82.6;1.348;1.548;11;0
460;"Pico";82.6;0.957;1.157;11;0
460;"Pico";82.6;1.329;1.529;11;0
461;"Pico";82.6;0.646;0.846;11;0
461;"Pico";82.6;1.138;1.338;11;0
461;"Pico";82.6;0.871;1.071;11;0
461;"Pico";82.6;0.786;0.986;11;0
461;"Pico";82.6;0.218;0.418;11;0
461;"Pico";82.6;0.764;0.964;11;0
461;"Pico";82.6;1.354;1.554;11;0
461;"Pico";82.6;1.051;1.251;11;0
461;"Pico";82.6;0.721;0.921;11;0
461;"Pico";82.6;0.486;0.686;11;0
461;"Pico";82.6;1.113;1.313;11;0
461;"Pico";82.6;0.767;0.967;11;0
461;"Pico";82.6;0.767;0.967;11;0
461;"Pico";82.6;0.625;0.825;11;0
461;"Pico";82.6;0.684;0.884;11;0
461;"Pico";82.6;1.097;1.297;11;0
461;"Pico";82.6;0.446;0.646;11;0
461;"Pico";82.6;0.25;0.45;11;0
461;"Pico";82.6;0.711;0.911;11;0
461;"Pico";82.6;1.455;1.655;11;0
461;"Pico";82.6;0.456;0.656;11;0
461;"Pico";82.6;0.854;1.054;11;0
461;"Pico";82.6;1.348;1.548;11;0
461;"Pico";82.6;0.957;1.157;11;0
461;"Pico";82.6;1.329;1.529;11;0
462;"Pico";82.6;0.646;0.846;11;0
462;"Pico";82.6;1.138;1.338;11;0
462;"Pico";82.6;0.871;1.071;11;0
462;"Pico";82.6;0.786;0.986;11;0
462;"Pico";82.6;0.218;0.418;11;0
462;"Pico";82.6;0.764;0.964;11;0
462;"Pico";82.6;1.354;1.554;11;0
462;"Pico";82.6;1.051;1.251;11;0
462;"Pico";82.6;0.721;0.921;11;0
462;"Pico";82.6;0.486;0.686;11;0
462;"Pico";82.6;1.113;1.313;11;0
462;"Pico";82.6;0.767;0.967;11;0
462;"Pico";82.6;0.767;0.967;11;0
