"rid"	"replicate"	"distance"	"species"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"	"age_burned"	"temp.short"	"temp.long"	"prec.short"	"prec.long"	"potential.short"	"potential.long"	"content.short"	"content.long"	"frost.short"	"frost.long"
"1"	1	1	"mid"	"LP"	"low"	"0"	"hist"	"rhyolite"	10	177.211979376088	0.942632144262143	0.599417450998364	7.35739024480184	322.759132479492	-45.0946661014005	"10"	11.8704509103943	12.2877644063775	301.466666666667	389.058620689655	-0.359307390954328	-0.212730811572591	27.1359759577016	31.0771451697273	54.6666666666667	54
"2"	1	10	"mid"	"LP"	"low"	"0"	"hist"	"rhyolite"	10	221.788287274507	0.575171486536184	0.432899755570624	6.74374046325684	328.515643725586	-32.4877546897675	"10"	10.9120996845878	11.901617306637	396.4	399.396551724138	-0.300736083548313	-0.248502298101934	29.4281494538104	30.7240057668737	58.6666666666667	54.3448275862069
"3"	1	11	"mid"	"LP"	"low"	"0"	"hist"	"rhyolite"	10	176.702782623547	1.04149362248921	0.743298037985309	7.32979673147202	327.193447824042	-45.9944006218076	"10"	12.6039381935484	12.0185711768632	404.533333333333	402.751724137931	-0.236187874136466	-0.223408778595792	30.4402439141843	30.849017282289	51.3333333333333	53.9310344827586
"4"	1	12	"mid"	"LP"	"low"	"0"	"hist"	"rhyolite"	10	110.559631065912	1.05507639398572	0.950764367090804	6.71711397171021	324.977822717566	-65.9793304843459	"10"	10.0218594265233	11.8140802803115	427.6	390.996551724138	-0.0960751541410498	-0.251469408076503	32.9079514180341	30.6891594150047	63	55.9655172413793
"5"	1	13	"mid"	"LP"	"low"	"0"	"hist"	"rhyolite"	10	110.452295752576	0.95042963950729	0.729103270479861	6.8406046628952	329.747866265678	-66.5040150211057	"10"	12.3698565878136	11.851166189099	403.3	390.762068965517	-0.228348310681863	-0.23530929285659	32.333431547018	30.9574369279808	58.6666666666667	57.3793103448276
"6"	1	14	"mid"	"LP"	"low"	"0"	"hist"	"rhyolite"	10	155.912108139438	0.978261290257342	0.694248624352945	5.61436123318142	326.667214145315	-52.2718836209617	"10"	12.00860609319	12.0088808290693	393.033333333333	371.213793103448	-0.0837794207426344	-0.274351379904342	34.5236653535327	29.7498927922389	56	57.6206896551724
"7"	1	15	"mid"	"LP"	"low"	"0"	"hist"	"rhyolite"	10	124.291008444134	1.01838254013763	0.776704148167656	6.78439435958862	334.990769936683	-62.897184161932	"10"	11.3155040573477	12.31099136967	386.433333333333	378.734482758621	-0.228888758635184	-0.27080947476861	31.434344833425	30.0874130979985	51	53.6896551724138
"8"	1	16	"mid"	"LP"	"low"	"0"	"hist"	"rhyolite"	10	117.142342858536	1.29671617510227	0.938367933928967	6.93518972396851	335.333983082355	-65.0669634548291	"10"	12.5091039426523	11.7507095528365	400.766666666667	381.786206896552	-0.335143134466374	-0.290900708698829	29.0397057522484	29.5357877466714	56.3333333333333	54.0689655172414
"9"	1	17	"mid"	"LP"	"low"	"0"	"hist"	"rhyolite"	10	168.557899294143	0.840190883467905	0.671527260604004	7.77892374992371	324.54441842255	-48.0632265643575	"10"	13.1025258781362	12.126620263997	428.7	390.906896551724	-0.28543910184385	-0.225392018413438	30.1345408569076	31.1788653833233	48.3333333333333	53.2413793103448
"10"	1	18	"mid"	"LP"	"low"	"0"	"hist"	"rhyolite"	10	307.143201231451	0.739991125254358	0.613262346167056	7.10057616233826	323.134001768742	-4.94865920941849	"10"	11.7013364731183	11.840863311828	351.433333333333	397.624137931035	-0.368249509002868	-0.247089797902168	29.5263807658363	30.8126612291187	45	50.3448275862069
"11"	1	19	"mid"	"LP"	"low"	"0"	"hist"	"rhyolite"	10	268.574381370297	0.884440275098205	0.670034757992135	7.06823799345228	331.814125880326	-19.0587861026863	"10"	12.3685049605735	12.1688758694846	439.766666666667	382.589655172414	-0.0943572783257606	-0.300393126646983	32.9489391789267	29.351400410902	46	54.6206896551724
"12"	1	2	"mid"	"LP"	"low"	"0"	"hist"	"rhyolite"	10	216.284018752157	0.862145365155832	0.585056670899711	7.24392959806654	332.390886474362	-34.9308216460864	"10"	13.3967042437276	11.9924234809047	381.866666666667	389.862068965517	-0.294930401913193	-0.259122042646598	28.7287921276257	30.2481767086272	50.6666666666667	54.2068965517241
"13"	1	20	"mid"	"LP"	"low"	"0"	"hist"	"rhyolite"	10	111.803035903891	0.767615005404524	0.564482352435589	6.24219417572021	327.748111454798	-65.8875117822577	"10"	11.5013950394265	11.4197804597701	345.3	380.206896551724	-0.207724510482773	-0.222374187156154	30.1803552394278	30.8226572748895	56.3333333333333	56.0689655172414
"14"	1	3	"mid"	"LP"	"low"	"0"	"hist"	"rhyolite"	10	92.0387576937653	0.98696355238652	0.862285328026001	6.59989976882935	327.122138559277	-71.864100027248	"10"	11.9885529318996	11.892153776789	439.866666666667	394.286206896552	-0.298931924690889	-0.2081967296152	29.5525096340356	31.2489042005015	54.3333333333333	54.8275862068966
"15"	1	4	"mid"	"LP"	"low"	"0"	"hist"	"rhyolite"	10	243.607352541465	0.638858516272078	0.480867103419521	5.97913421903338	327.396494742999	-25.5925593422456	"10"	11.0005194551971	11.8378010278087	433.133333333333	383.634482758621	-0.112934597148964	-0.228752296346522	33.3587256841998	30.7648573585012	53.6666666666667	53.2758620689655
