"rid"	"replicate"	"distance"	"species"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"	"age_burned"	"temp.short"	"temp.long"	"prec.short"	"prec.long"	"potential.short"	"potential.long"	"content.short"	"content.long"	"frost.short"	"frost.long"
"11"	1	19	"long"	"LPS"	"low"	"0"	"hist"	"rhyolite"	10	0	NA	0	0	42127.013120748	-100	"10"	11.745996702509	11.8474548802373	397.6	391.913793103448	-0.267577324888493	-0.211915264521251	31.2909810505052	31.3314688639892	52.6666666666667	55.8275862068966
"12"	1	2	"long"	"LPS"	"low"	"0"	"hist"	"rhyolite"	10	0	NA	0	0	43127.1791586154	-100	"10"	12.8519035842294	12.2102437715981	367.2	392.944827586207	-0.439065766892499	-0.241515050956931	27.0448720685554	30.5494481175431	53.6666666666667	52.4827586206897
"13"	1	20	"long"	"LPS"	"low"	"0"	"hist"	"rhyolite"	10	83.3650485476187	0.522159028856179	0.334896815142461	8.14045858383179	42612.5713956885	-99.8043651302487	"10"	11.7212986236559	11.7452100897293	371.4	392.686206896552	-0.247632544229526	-0.236668182395957	30.4912064988407	30.4322786301522	51	53.9310344827586
"14"	1	3	"long"	"LPS"	"low"	"0"	"hist"	"rhyolite"	10	1.18383892334586	0.609005689620972	0.609005689620972	0	43204.5522400251	-99.9972599208603	"10"	11.3697392544803	11.9691027749351	388.3	374.355172413793	-0.0562833869413885	-0.231845063628584	33.8761482977931	30.3630946957525	60.3333333333333	54.6206896551724
"15"	1	4	"long"	"LPS"	"low"	"0"	"hist"	"rhyolite"	10	41.5002279650565	0.854309590389771	0.669457030793031	8.34088039398193	43681.9892194614	-99.9049946472067	"10"	12.5981384659498	12.0312529032258	358.366666666667	378.086206896552	-0.238203310344281	-0.294023554311721	30.8147160023787	29.6182658279659	49.3333333333333	51.1034482758621
"16"	1	5	"long"	"LPS"	"low"	"0"	"hist"	"rhyolite"	10	0	NA	0	0	43537.5271073614	-100	"10"	11.6231355698925	12.0312276292176	377.933333333333	390.541379310345	-0.132690135341463	-0.212676079940421	32.9902832298533	31.0761553939421	59	54.8965517241379
"17"	1	6	"long"	"LPS"	"low"	"0"	"hist"	"rhyolite"	10	0	NA	0	0	42911.9607541933	-100	"10"	12.5028244157706	11.808211117538	363.033333333333	386.510344827586	-0.283083832976016	-0.202722237949094	30.549043236707	31.3346710469578	47.6666666666667	57.5172413793103
"18"	1	7	"long"	"LPS"	"low"	"0"	"hist"	"rhyolite"	10	0	NA	0	0	43503.5381160392	-100	"10"	12.0937319713262	11.9446047890248	362.666666666667	377.786206896552	-0.243525219716245	-0.281537746094323	29.8507378050013	29.9014559760734	60.6666666666667	55.6206896551724
"19"	1	8	"long"	"LPS"	"low"	"0"	"hist"	"rhyolite"	10	0	NA	0	0	42756.7443924503	-100	"10"	12.8350658207885	12.1117501668521	371.666666666667	392.28275862069	-0.228145069949745	-0.248234721297488	30.5396931442008	30.3578222019845	58.6666666666667	57.3793103448276
"20"	1	9	"long"	"LPS"	"low"	"0"	"hist"	"rhyolite"	10	0	NA	0	0	42047.1236793616	-100	"10"	10.351664172043	11.8830572754913	400.933333333333	379.734482758621	-0.241499607381306	-0.281760746144919	30.7906539044943	29.887367740417	57.3333333333333	54.9655172413793
