"rid"	"replicate"	"distance"	"species"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"	"age_burned"	"temp.short"	"temp.long"	"prec.short"	"prec.long"	"potential.short"	"potential.long"	"content.short"	"content.long"	"frost.short"	"frost.long"
"1"	1	1	"long"	"DF"	"low"	"0"	"hist"	"rhyolite"	10	0	NA	0	0	1324.77510985972	-100	"10"	11.5058912114695	12.3846067704857	396.933333333333	366.503448275862	-0.185072119118163	-0.308405994865277	31.7223825166302	28.9798410689222	50.3333333333333	45.2068965517241
"2"	1	10	"long"	"DF"	"low"	"0"	"hist"	"rhyolite"	10	0	NA	0	0	1458.35160875445	-100	"10"	13.2638038709677	11.8655428090471	358.7	386.472413793103	-0.444740957665189	-0.286867298965919	26.0800547869348	29.837668388575	45.3333333333333	44.0344827586207
"3"	1	11	"long"	"DF"	"low"	"0"	"hist"	"rhyolite"	10	0	NA	0	0	1151.00147895492	-100	"10"	10.848251297491	12.0413860615499	391.4	379.275862068966	-0.227990216847663	-0.293781029780378	31.2830392923066	29.3185393662386	42.3333333333333	44.1034482758621
"4"	1	12	"long"	"DF"	"low"	"0"	"hist"	"rhyolite"	10	0	NA	0	0	1381.62337311024	-100	"10"	13.1778654623656	12.4260642046719	338.1	358.444827586207	-0.323574842935325	-0.290638672839905	29.2368997766743	29.6115852115225	47.3333333333333	44.1034482758621
"5"	1	13	"long"	"DF"	"low"	"0"	"hist"	"rhyolite"	10	0	NA	0	0	1090.40160914619	-100	"10"	12.5125828673835	12.0968790389321	391.6	390.913793103448	-0.17665784915497	-0.222401490502304	32.6584884913262	31.227872339641	47.6666666666667	47.9310344827586
"6"	1	14	"long"	"DF"	"low"	"0"	"hist"	"rhyolite"	10	0	NA	0	0	1402.21889046869	-100	"10"	12.6387685591398	11.752196240267	402.866666666667	387.5	-0.264031492291171	-0.260661883196003	30.8101666545659	30.3809031083565	50	43.1379310344828
"7"	1	15	"long"	"DF"	"low"	"0"	"hist"	"rhyolite"	10	0	NA	0	0	1367.22684950118	-100	"10"	12.8824507383513	12.3171590537634	367.4	387.803448275862	-0.267136731028376	-0.242247756517353	29.9761016363105	30.649372409189	38	41.9655172413793
"8"	1	16	"long"	"DF"	"low"	"0"	"hist"	"rhyolite"	10	0	NA	0	0	1340.47695929611	-100	"10"	11.6502797419355	11.830084206155	389.5	387.886206896552	-0.162177634591404	-0.234551840575981	31.2424246121611	30.5553466884719	47.3333333333333	43.7241379310345
"9"	1	17	"long"	"DF"	"low"	"0"	"hist"	"rhyolite"	10	0	NA	0	0	1391.38926058694	-100	"10"	11.4271202580645	11.6689899280682	418.233333333333	395.541379310345	-0.2235441400621	-0.238302024696608	31.9983586506011	30.8228043733811	37.6666666666667	44.6551724137931
"10"	1	18	"long"	"DF"	"low"	"0"	"hist"	"rhyolite"	10	0	NA	0	0	1403.53093115094	-100	"10"	11.937778781362	11.7057165710048	360.633333333333	392.706896551724	-0.266267154757227	-0.218442034611417	31.2364240435925	31.2400832586174	43.3333333333333	42.9310344827586
"11"	1	19	"long"	"DF"	"low"	"0"	"hist"	"rhyolite"	10	0	NA	0	0	1159.87283889247	-100	"10"	12.2175503225806	12.0423254593993	341.233333333333	372.989655172414	-0.389677790386641	-0.278580198204979	27.4542228987978	30.1079899259807	38	45.1034482758621
"12"	1	2	"long"	"DF"	"low"	"0"	"hist"	"rhyolite"	10	0	NA	0	0	1058.2359939062	-100	"10"	11.5133960430108	11.890191129403	339.766666666667	373.613793103448	-0.285724228737173	-0.247236317162977	30.0344483073198	30.3342302793949	43	44.6896551724138
"13"	1	20	"long"	"DF"	"low"	"0"	"hist"	"rhyolite"	10	0	NA	0	0	1094.77663667124	-100	"10"	11.9189149964158	12.0539487875417	415.3	383.086206896552	-0.229001532299665	-0.251342272920354	30.7248366396374	30.5020861910801	44.6666666666667	41.7241379310345
"14"	1	3	"long"	"DF"	"low"	"0"	"hist"	"rhyolite"	10	0	NA	0	0	1033.83337318153	-100	"10"	11.5423834265233	11.9107772235818	408.033333333333	384.910344827586	-0.192627696423302	-0.237477044572351	32.8021741980604	31.2090417467886	52.6666666666667	42.7241379310345
"15"	1	4	"long"	"DF"	"low"	"0"	"hist"	"rhyolite"	10	0	NA	0	0	1342.27931949357	-100	"10"	10.5486185232975	11.8293166792733	405.033333333333	382.424137931034	-0.232586948859435	-0.223420066448532	30.2974659960145	30.6432203580487	48	46.1034482758621
"16"	1	5	"long"	"DF"	"low"	"0"	"hist"	"rhyolite"	10	0	NA	0	0	1098.77017364181	-100	"10"	12.1774611756272	12.1633686570263	379.4	375.306896551724	-0.248322911840041	-0.271985192100145	29.8865965899677	30.0357413571602	42	44.2758620689655
"17"	1	6	"long"	"DF"	"low"	"0"	"hist"	"rhyolite"	10	0	NA	0	0	1473.01597275395	-100	"10"	12.0737059498208	12.1883505257694	408.766666666667	379.596551724138	-0.255109922949266	-0.271183858585423	30.1807831693583	29.9324154028681	43.6666666666667	44.8275862068966
"18"	1	7	"long"	"DF"	"low"	"0"	"hist"	"rhyolite"	10	0	NA	0	0	1151.20653054906	-100	"10"	12.6271578637993	12.0986454920282	421.7	388.927586206897	-0.230310575864435	-0.238189920638495	31.5956298692271	31.0486023429353	52.6666666666667	44.8275862068966
"19"	1	8	"long"	"DF"	"low"	"0"	"hist"	"rhyolite"	10	0	NA	0	0	1152.41083486396	-100	"10"	12.1118707096774	11.7523171301446	408.433333333333	391.624137931035	-0.104189046172932	-0.235372435864581	33.7350355793901	30.5184043482659	40	44.0344827586207
"20"	1	9	"long"	"DF"	"low"	"0"	"hist"	"rhyolite"	10	0	NA	0	0	1161.49529657545	-100	"10"	11.5070680860215	11.7205375083426	356.366666666667	375.551724137931	-0.295521026641698	-0.24915649928641	29.6500157928646	30.7463491104557	45.6666666666667	41.7931034482759
"21"	10	1	"long"	"DF"	"med"	"0"	"hist"	"rhyolite"	20	0	NA	0	0	120.855713870166	-100	"20"	11.5312405304659	10.4429811375603	813.733333333333	864.034482758621	-0.266684062098334	-0.152196404776411	32.4270370821588	34.6639362077176	36.3333333333333	40.4137931034483
"22"	10	10	"long"	"DF"	"med"	"0"	"hist"	"rhyolite"	20	0	NA	0	0	93.9015309380961	-100	"20"	9.78000190681004	10.2565077182054	851.2	883.220689655172	-0.173489823789596	-0.142719645418372	34.2312449399071	34.8602350999909	38.3333333333333	37.8620689655172
"23"	10	11	"long"	"DF"	"med"	"0"	"hist"	"rhyolite"	20	0	NA	0	0	102.105247585385	-100	"20"	11.3174039426523	10.5117093199852	854.233333333333	877.765517241379	-0.193594497434042	-0.160506030670644	33.363296963007	34.354746197065	34	38.3793103448276
"24"	10	12	"long"	"DF"	"med"	"0"	"hist"	"rhyolite"	20	0	NA	0	0	100.370480421923	-100	"20"	10.4077839569892	10.6387773971079	879.2	858.541379310345	-0.0852178463163763	-0.141666872475019	36.506840593028	34.8338243968172	33	38.0689655172414
"25"	10	13	"long"	"DF"	"med"	"0"	"hist"	"rhyolite"	20	0	NA	0	0	85.9699440566804	-100	"20"	11.2910544802867	10.2926650367075	931	878.375862068965	-0.217651259865988	-0.146091336636044	33.3108425893551	35.1323246523806	42.3333333333333	39.2758620689655
"26"	10	14	"long"	"DF"	"med"	"0"	"hist"	"rhyolite"	20	0	NA	0	0	243.49348065485	-100	"20"	9.16662937634409	10.0922481853912	886.433333333333	862.896551724138	-0.0681917292012348	-0.138271924785713	36.2025178864591	34.7056673719736	38.6666666666667	40.0689655172414
"27"	10	15	"long"	"DF"	"med"	"0"	"hist"	"rhyolite"	20	0	NA	0	0	90.6817109599316	-100	"20"	10.4112082580645	10.8673534935113	931.866666666667	899.31724137931	-0.0820794703366528	-0.150916657398097	35.6729914848773	34.4770114246601	37.6666666666667	36.8620689655172
"28"	10	16	"long"	"DF"	"med"	"0"	"hist"	"rhyolite"	20	0	NA	0	0	97.8568958971005	-100	"20"	10.2305928172043	10.2099692250649	824.366666666667	881.541379310345	-0.194300527014392	-0.132527150099242	34.4559858932236	35.1172078291864	36.3333333333333	39.4827586206897
"29"	10	17	"long"	"DF"	"med"	"0"	"hist"	"rhyolite"	20	0	NA	0	0	100.295208251113	-100	"20"	9.946210609319	10.3191694223211	915.266666666667	862.162068965517	-0.0583414162008667	-0.153717819053462	36.6849358810098	34.5780312080974	44.6666666666667	39.2068965517241
"30"	10	18	"long"	"DF"	"med"	"0"	"hist"	"rhyolite"	20	0	NA	0	0	96.6326992929067	-100	"20"	11.0373744946237	10.1103288794957	793.533333333333	890.727586206896	-0.219092495997357	-0.144263139142785	32.530246332365	34.7555696493899	34.6666666666667	39.0689655172414
"31"	10	19	"long"	"DF"	"med"	"0"	"hist"	"rhyolite"	20	3	9.27592786153158	0	9.27592786153158	92.9265536750434	-96.7716439689663	"20"	11.4072519426523	10.7538093822766	764.8	853.548275862069	-0.372645644691083	-0.17239153329781	30.9284311227811	34.4026535535421	33.3333333333333	39.551724137931
"32"	10	2	"long"	"DF"	"med"	"0"	"hist"	"rhyolite"	20	0	NA	0	0	87.7926890261493	-100	"20"	10.1819586810036	9.95204249314053	883.8	907.944827586207	-0.120032664670002	-0.113430524709556	35.9383437541826	35.6472714509519	36.6666666666667	38.3448275862069
"33"	10	20	"long"	"DF"	"med"	"0"	"hist"	"rhyolite"	20	0	NA	0	0	101.059059549978	-100	"20"	9.94211515412186	10.128758877271	808.4	879.21724137931	-0.204293790589703	-0.144853026398805	32.5992097430773	34.6992253008704	39.3333333333333	38.2068965517241
"34"	10	3	"long"	"DF"	"med"	"0"	"hist"	"rhyolite"	20	0	NA	0	0	95.4697542276438	-100	"20"	11.0988541075269	10.6496480904709	1007.06666666667	884.872413793103	-0.14300828651184	-0.138784187485537	34.6099347994967	34.9964488919137	38.6666666666667	37.2068965517241
"35"	10	4	"long"	"DF"	"med"	"0"	"hist"	"rhyolite"	20	0	NA	0	0	95.928243630342	-100	"20"	9.96037095340502	10.5232367578791	912.966666666667	899.086206896552	-0.0711445526108488	-0.139622252031916	35.9487317347122	34.7919981844295	39.3333333333333	40.448275862069
"36"	10	5	"long"	"DF"	"med"	"0"	"hist"	"rhyolite"	20	0	NA	0	0	100.901775762553	-100	"20"	10.1384504516129	10.4915913325918	964.6	856.951724137931	-0.0379920879842188	-0.167486646380834	37.4403036970795	34.7638681395886	39	38.448275862069
"37"	10	6	"long"	"DF"	"med"	"0"	"hist"	"rhyolite"	20	0	NA	0	0	101.700490572359	-100	"20"	10.2809459641577	10.3847411375603	1011.8	895.944827586207	-0.0964953233507806	-0.151284703560475	35.9571929692193	34.3627235018019	46.6666666666667	40.6551724137931
"38"	10	7	"long"	"DF"	"med"	"0"	"hist"	"rhyolite"	20	0	NA	0	0	101.831251291522	-100	"20"	10.9967444301075	10.5851413451984	837.5	874.968965517241	-0.282745091350414	-0.145554857582348	32.9329959766106	34.7465998321497	36.6666666666667	39.7586206896552
"39"	10	8	"long"	"DF"	"med"	"0"	"hist"	"rhyolite"	20	0	NA	0	0	99.3597992306527	-100	"20"	10.2647376200717	10.0644296091954	757.766666666667	905.91724137931	-0.124822733968444	-0.113510680206513	34.701656037681	35.5231037129459	35.3333333333333	35.7241379310345
"40"	10	9	"long"	"DF"	"med"	"0"	"hist"	"rhyolite"	20	3	5.97674624125163	0	5.97674624125163	95.9174304841275	-96.8723098764656	"20"	10.0852009032258	10.4297879970337	836.5	887.889655172414	-0.225071470480292	-0.147710134625049	33.9840302161522	34.8539035962026	33.3333333333333	36.1034482758621
"41"	100	1	"long"	"DF"	"low"	"8"	"2070"	"rhyolite"	100	0	NA	0	0	9718.3439016654	-100	"100"	18.8751385519713	17.5936039569892	385.266666666667	453.458620689655	-0.578064326669437	-0.367816356212843	25.898556835586	28.2586120579162	15.3333333333333	14.2068965517241
"42"	100	10	"long"	"DF"	"low"	"8"	"2070"	"rhyolite"	100	0	NA	0	0	17404.3084877998	-100	"100"	17.9228659354839	17.782383931776	426.4	464.6	-0.463086533493682	-0.393847546346092	26.3161505090445	27.8034718056727	10.6666666666667	14.5862068965517
"43"	100	11	"long"	"DF"	"low"	"8"	"2070"	"rhyolite"	100	0	NA	0	0	17626.2157624136	-100	"100"	17.4937955698925	17.3830646941046	446.233333333333	451.858620689655	-0.377520911838563	-0.349934602340416	27.7827194983264	28.4138237335369	12.6666666666667	14.1034482758621
"44"	100	12	"long"	"DF"	"low"	"8"	"2070"	"rhyolite"	100	0	NA	0	0	31273.2605293828	-100	"100"	16.0706895053763	16.9918417842047	462.333333333333	441.103448275862	-0.299118175851832	-0.383970547829055	29.1870689248434	28.6740159624535	13	16.3793103448276
"45"	100	13	"long"	"DF"	"low"	"8"	"2070"	"rhyolite"	100	7.24526841586911	2.33882856369019	2.33882856369019	0	14665.6406934095	-99.9505969867438	"100"	17.1604992401434	16.9820360415276	429.9	482.837931034483	-0.369292812698903	-0.288703421441645	26.3493819754508	30.0050830346328	13	17.9655172413793
"46"	100	14	"long"	"DF"	"low"	"8"	"2070"	"rhyolite"	100	0	NA	0	0	16174.9949363753	-100	"100"	17.0986979928315	16.9915965190953	433.733333333333	464.689655172414	-0.324154447971367	-0.339067208928551	28.3248848182785	28.6201714986267	17.6666666666667	17.0689655172414
"47"	100	15	"long"	"DF"	"low"	"8"	"2070"	"rhyolite"	100	0	NA	0	0	19552.3634610057	-100	"100"	17.8014335913978	17.6285414149054	460.733333333333	467.227586206897	-0.37589206896257	-0.350780546014058	27.708839832072	28.4883539310467	17	16.3448275862069
"48"	100	16	"long"	"DF"	"low"	"8"	"2070"	"rhyolite"	100	0	NA	0	0	10306.3446696587	-100	"100"	17.9611461218638	17.0943923856136	404.5	473.703448275862	-0.47693616327717	-0.345999995398088	25.2041465995063	29.2705036016098	17.3333333333333	19.0344827586207
"49"	100	17	"long"	"DF"	"low"	"8"	"2070"	"rhyolite"	100	0	NA	0	0	15834.734106135	-100	"100"	18.3822842867384	17.8770348357434	384.4	464.396551724138	-0.503707897002271	-0.420554758374653	26.4475204576268	27.8153930469561	21.6666666666667	16.2758620689655
"50"	100	18	"long"	"DF"	"low"	"8"	"2070"	"rhyolite"	100	0	NA	0	0	23264.9154746205	-100	"100"	16.5774086738351	17.028651541713	442.3	456.675862068966	-0.331114688797625	-0.321102941795774	28.94581383358	29.0535620483007	17	14.3448275862069
"51"	100	19	"long"	"DF"	"low"	"8"	"2070"	"rhyolite"	100	49.2141818369948	1.05074679851532	1.05074679851532	0	14668.8170151806	-99.6644979497252	"100"	17.5018052616487	17.4311225005562	418.466666666667	438.262068965517	-0.369841866354288	-0.360166865333888	26.9994863167075	28.0459325621721	15	15.3448275862069
"52"	100	2	"long"	"DF"	"low"	"8"	"2070"	"rhyolite"	100	0	NA	0	0	14880.3405077799	-100	"100"	18.6200183655914	17.682094499073	497.766666666667	433.327586206897	-0.388481819217605	-0.415118272632908	27.9753088541563	26.9491146999962	11.3333333333333	15.5862068965517
"53"	100	20	"long"	"DF"	"low"	"8"	"2070"	"rhyolite"	100	102.851898786562	0.36099237203598	0.36099237203598	0	19321.1412574705	-99.4676717207541	"100"	16.879685390681	17.3020589677419	359.766666666667	448.7	-0.356652221610605	-0.341219634571816	27.966842654033	28.7504346083885	15	16.3448275862069
"54"	100	3	"long"	"DF"	"low"	"8"	"2070"	"rhyolite"	100	0	NA	0	0	26891.7347565949	-100	"100"	18.1649265232975	17.4074526629588	495.366666666667	464.775862068966	-0.318513465194236	-0.34458385077098	29.0696315013953	28.2520449481571	15.6666666666667	14.1724137931034
"55"	100	4	"long"	"DF"	"low"	"8"	"2070"	"rhyolite"	100	156.953365484756	0.42234922259052	0.286156058311462	7.41148122151693	18595.5053181959	-99.1559607399796	"100"	18.2042294336918	17.6559756010382	444.133333333333	455.027586206897	-0.460192447456422	-0.405257796499903	27.0808706624464	28.0861780028883	9.33333333333333	13.4137931034483
