"rid"	"replicate"	"distance"	"species"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"	"age_burned"	"temp.short"	"temp.long"	"prec.short"	"prec.long"	"potential.short"	"potential.long"	"content.short"	"content.long"	"frost.short"	"frost.long"
"2072"	84	2	"mid"	"DF"	"med"	"4.5"	"2070"	"rhyolite"	100	40.000736513348	2.48693285960234	0.892691016197205	7.97834078470866	15891.8822027949	-99.7482945317433	"100"	13.5955886594982	13.7033493659622	997.1	1050.68620689655	-0.24820759904502	-0.234774796423973	31.8032476237837	32.8464414014074	21.6666666666667	21.2413793103448
"2073"	84	20	"mid"	"DF"	"med"	"4.5"	"2070"	"rhyolite"	100	550.01910880078	0.841661996157659	0.721673811475436	7.32125325202942	10137.4178497648	-94.5743667968314	"100"	14.0411291469534	13.5592100363367	940.133333333333	1055.00689655172	-0.240054047035222	-0.229027726315925	32.6447570351185	33.0138766931066	16	22.448275862069
"2074"	84	3	"mid"	"DF"	"med"	"4.5"	"2070"	"rhyolite"	100	173.974339905975	1.35867029916237	1.14465245604515	4.52952636371959	13320.1910117372	-98.6939050667316	"100"	14.0085362150538	13.7664004286244	1007.26666666667	1063.23793103448	-0.232366975350393	-0.269279855182785	33.5191276675705	32.267710924269	20.6666666666667	20.2413793103448
"2075"	84	4	"mid"	"DF"	"med"	"4.5"	"2070"	"rhyolite"	100	542.519910144158	0.633144497871399	0.633144497871399	0	5517.35746674355	-90.167033522583	"100"	14.1046746523297	13.7869130174268	1100.53333333333	1083.3724137931	-0.215848295732363	-0.271837368465667	32.4880282660122	32.27957201945	17.6666666666667	22.448275862069
"2076"	84	5	"mid"	"DF"	"med"	"4.5"	"2070"	"rhyolite"	100	298.364404182402	1.14464355011781	1.14464355011781	0	12684.6320288023	-97.6478276744258	"100"	13.213632702509	14.1596328602151	1075.8	1021.67931034483	-0.347255767094839	-0.289134520385055	31.4770879341605	32.0232836681532	26	18.7931034482759
"2077"	84	6	"mid"	"DF"	"med"	"4.5"	"2070"	"rhyolite"	100	9.02097442121842	1.97356855869293	1.97356855869293	0	7947.5499134424	-99.88649364245	"100"	14.2926181792115	13.8917054119392	973.766666666667	1003.25172413793	-0.296718259142559	-0.294214479188911	31.3567764716293	32.06365374808	19.3333333333333	21.5172413793103
"2078"	84	7	"mid"	"DF"	"med"	"4.5"	"2070"	"rhyolite"	100	281.962845354875	1.89687802775748	1.59667052328587	8.10800607387836	8660.26289301643	-96.7441768357604	"100"	14.3796432544803	13.8184495617353	969.666666666667	1045.17586206897	-0.246002855534568	-0.264883470993178	32.2479616523291	32.6113003069936	17	20.6551724137931
"2079"	84	8	"mid"	"DF"	"med"	"4.5"	"2070"	"rhyolite"	100	605.779927808693	0.208778846881181	0.147410243749619	6.34338823954264	7370.58179586894	-91.7811111173311	"100"	13.1271644157706	13.9300707868001	1186.66666666667	1014.35862068966	-0.105187738788349	-0.260395341196706	34.5123981639301	32.2841372974879	23	20.9655172413793
"2080"	84	9	"mid"	"DF"	"med"	"4.5"	"2070"	"rhyolite"	100	10.7690059993057	4.38667134442084	2.24741196632385	9.92664432525635	14589.7202257096	-99.9261877141391	"100"	13.8414376344086	14.3652740615499	937.3	1014.13793103448	-0.309678234810052	-0.304005880109935	31.7661199187747	31.5763460407013	23	20.5862068965517
"2081"	85	1	"mid"	"DF"	"med"	"4.5"	"2070"	"andesite"	10	104.308213169807	3.167559919223	2.05211051305135	9.80881280899048	1058.33928028064	-90.1441612237857	"10"	12.8852563584229	13.7685934371524	1168.53333333333	1099.33103448276	-0.196991596517533	-0.178855561671004	53.092869621307	52.371344891367	24.3333333333333	20.0344827586207
"2082"	85	10	"mid"	"DF"	"med"	"4.5"	"2070"	"andesite"	10	7	8.23244115284511	0	8.23244115284511	1073.66623790401	-99.348028302197	"10"	13.8015858207885	13.7588612443456	1132.93333333333	1030.14482758621	-0.156374044770565	-0.192090187910755	52.2508789323312	51.9300533084702	19.6666666666667	20.3448275862069
