"rid"	"frost.short"	"frost.long"	"replicate"
"1"	1	55.6666666666667	55.1379310344828	4
"2"	5	55.6666666666667	55.1379310344828	4
"3"	9	46	45.4137931034483	4
"4"	13	46	45.4137931034483	4
"5"	17	35	35.1724137931034	4
"6"	21	35	35.1724137931034	4
"7"	25	44	41.6206896551724	4
"8"	29	44	41.6206896551724	4
"9"	33	32	31.551724137931	4
"10"	37	32	31.551724137931	4
"11"	41	27.3333333333333	26.3793103448276	4
"12"	45	27.3333333333333	26.3793103448276	4
"13"	49	33.3333333333333	36.0689655172414	4
"14"	53	33.3333333333333	36.0689655172414	4
"15"	57	29.6666666666667	28.9655172413793	4
"16"	61	29.6666666666667	28.9655172413793	4
"17"	65	24.3333333333333	24.3448275862069	4
"18"	69	24.3333333333333	24.3448275862069	4
"19"	73	28	34.6551724137931	4
"20"	77	28	34.6551724137931	4
"21"	81	20.6666666666667	24.3103448275862	4
"22"	85	20.6666666666667	24.3103448275862	4
"23"	89	17.3333333333333	19.551724137931	4
"24"	93	17.3333333333333	19.551724137931	4
"25"	97	23	23	4
"26"	101	23	23	4
"27"	105	16	18	4
"28"	109	16	18	4
"29"	113	12.6666666666667	15.2758620689655	4
"30"	117	12.6666666666667	15.2758620689655	4
"31"	2	56.6666666666667	57.2068965517241	4
"32"	6	56.6666666666667	57.2068965517241	4
"33"	10	49.6666666666667	47.7586206896552	4
"34"	14	49.6666666666667	47.7586206896552	4
"35"	18	37	36.448275862069	4
"36"	22	37	36.448275862069	4
"37"	26	40.6666666666667	42.8620689655172	4
"38"	30	40.6666666666667	42.8620689655172	4
"39"	34	31.6666666666667	33.1034482758621	4
"40"	38	31.6666666666667	33.1034482758621	4
"41"	42	25.6666666666667	27.2413793103448	4
"42"	46	25.6666666666667	27.2413793103448	4
"43"	50	30.6666666666667	37.1034482758621	4
"44"	54	30.6666666666667	37.1034482758621	4
"45"	58	26.3333333333333	31.0689655172414	4
"46"	62	26.3333333333333	31.0689655172414	4
"47"	66	20.3333333333333	25	4
"48"	70	20.3333333333333	25	4
"49"	74	32	38.3448275862069	4
"50"	78	32	38.3448275862069	4
"51"	82	23	25.2068965517241	4
"52"	86	23	25.2068965517241	4
"53"	90	18.3333333333333	19.9310344827586	4
"54"	94	18.3333333333333	19.9310344827586	4
"55"	98	25	21.6896551724138	4
"56"	102	25	21.6896551724138	4
"57"	106	16	17.6551724137931	4
"58"	110	16	17.6551724137931	4
"59"	114	12.3333333333333	14.8275862068966	4
"60"	118	12.3333333333333	14.8275862068966	4
"61"	3	63.6666666666667	55.2068965517241	4
"62"	7	63.6666666666667	55.2068965517241	4
"63"	11	59.3333333333333	48.9655172413793	4
"64"	15	59.3333333333333	48.9655172413793	4
"65"	19	45.3333333333333	40.6896551724138	4
"66"	23	45.3333333333333	40.6896551724138	4
"67"	27	41.6666666666667	40.2413793103448	4
"68"	31	41.6666666666667	40.2413793103448	4
"69"	35	36	33.551724137931	4
"70"	39	36	33.551724137931	4
"71"	43	28.6666666666667	28.2068965517241	4
"72"	47	28.6666666666667	28.2068965517241	4
"73"	51	31.6666666666667	35.2068965517241	4
"74"	55	31.6666666666667	35.2068965517241	4
"75"	59	28.3333333333333	28.2413793103448	4
"76"	63	28.3333333333333	28.2413793103448	4
"77"	67	26.3333333333333	24.6206896551724	4
"78"	71	26.3333333333333	24.6206896551724	4
"79"	75	19.6666666666667	30.2758620689655	4
"80"	79	19.6666666666667	30.2758620689655	4
"81"	83	18	23.1379310344828	4
"82"	87	18	23.1379310344828	4
"83"	91	17	19.6551724137931	4
"84"	95	17	19.6551724137931	4
"85"	99	14.3333333333333	20.1034482758621	4
"86"	103	14.3333333333333	20.1034482758621	4
"87"	107	11.3333333333333	16.8965517241379	4
"88"	111	11.3333333333333	16.8965517241379	4
"89"	115	8.33333333333333	13.7241379310345	4
"90"	119	8.33333333333333	13.7241379310345	4
"91"	4	47.3333333333333	54.4827586206897	4
"92"	8	47.3333333333333	54.4827586206897	4
"93"	12	38.3333333333333	45.8620689655172	4
"94"	16	38.3333333333333	45.8620689655172	4
"95"	20	33.3333333333333	37.5862068965517	4
"96"	24	33.3333333333333	37.5862068965517	4
"97"	28	49.3333333333333	39.4137931034483	4
"98"	32	49.3333333333333	39.4137931034483	4
"99"	36	38.3333333333333	30.6896551724138	4
"100"	40	38.3333333333333	30.6896551724138	4
"101"	44	33.6666666666667	26.4827586206897	4
"102"	48	33.6666666666667	26.4827586206897	4
"103"	52	45	35.7931034482759	4
"104"	56	45	35.7931034482759	4
"105"	60	38.3333333333333	29.0689655172414	4
"106"	64	38.3333333333333	29.0689655172414	4
"107"	68	29.6666666666667	23.8620689655172	4
"108"	72	29.6666666666667	23.8620689655172	4
"109"	76	38.6666666666667	30.2758620689655	4
"110"	80	38.6666666666667	30.2758620689655	4
"111"	84	29.6666666666667	23.0689655172414	4
"112"	88	29.6666666666667	23.0689655172414	4
"113"	92	24.6666666666667	19	4
"114"	96	24.6666666666667	19	4
"115"	100	20.3333333333333	21.7586206896552	4
"116"	104	20.3333333333333	21.7586206896552	4
"117"	108	16	17.4827586206897	4
"118"	112	16	17.4827586206897	4
"119"	116	14	14.2758620689655	4
"120"	120	14	14.2758620689655	4
