"distance"	"species"	"replicate"	"rid"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"
"1"	"long"	"DF"	11	1	"low"	"0"	"hist"	"rhyolite"	"10"	0	NA	0	0	1151.00147895492	-100
"3"	"long"	"DF"	11	10	"med"	"0"	"hist"	"rhyolite"	"20"	0	NA	0	0	102.105247585385	-100
"5"	"long"	"DF"	11	100	"low"	"8"	"2070"	"rhyolite"	"100"	0	NA	0	0	17626.2157624136	-100
"7"	"long"	"DF"	11	101	"low"	"8"	"2070"	"andesite"	"10"	0	NA	0	0	992.315735357484	-100
"9"	"long"	"DF"	11	102	"low"	"8"	"2070"	"andesite"	"20"	0	NA	0	0	87.1273732158997	-100
"11"	"long"	"DF"	11	103	"low"	"8"	"2070"	"andesite"	"50"	0	NA	0	0	68.9745991219673	-100
"13"	"long"	"DF"	11	104	"low"	"8"	"2070"	"andesite"	"100"	0	NA	0	0	27381.9104242112	-100
"15"	"long"	"DF"	11	105	"med"	"8"	"2070"	"rhyolite"	"10"	0	NA	0	0	1495.75310160922	-100
"17"	"long"	"DF"	11	106	"med"	"8"	"2070"	"rhyolite"	"20"	0	NA	0	0	99.3741240952514	-100
"19"	"long"	"DF"	11	107	"med"	"8"	"2070"	"rhyolite"	"50"	0	NA	0	0	66.0244964989801	-100
"21"	"long"	"DF"	11	108	"med"	"8"	"2070"	"rhyolite"	"100"	8.84428695142197	4.60450635374105	3.68933629989624	7.73634958267212	19538.0643885935	-99.9547330443
"23"	"long"	"DF"	11	109	"med"	"8"	"2070"	"andesite"	"10"	0	NA	0	0	1284.92531775087	-100
"25"	"long"	"DF"	11	11	"med"	"0"	"hist"	"rhyolite"	"50"	0	NA	0	0	53	-100
"27"	"long"	"DF"	11	110	"med"	"8"	"2070"	"andesite"	"20"	22.8138385935323	1.09927546977997	1.09927546977997	0	91.5534948999918	-75.0814115633129
"29"	"long"	"DF"	11	111	"med"	"8"	"2070"	"andesite"	"50"	0	NA	0	0	56	-100
"31"	"long"	"DF"	11	112	"med"	"8"	"2070"	"andesite"	"100"	3	5.66042502721151	0	5.66042502721151	15143.2380361666	-99.9801891775535
"33"	"long"	"DF"	11	113	"high"	"8"	"2070"	"rhyolite"	"10"	18.0419488424368	2.04713296890259	2.04713296890259	0	1345.92128008347	-98.6595093554567
"35"	"long"	"DF"	11	114	"high"	"8"	"2070"	"rhyolite"	"20"	31.000736513348	0.852312505245209	0.852312505245209	0	99.974498611195	-68.9913558517446
"37"	"long"	"DF"	11	115	"high"	"8"	"2070"	"rhyolite"	"50"	0	NA	0	0	62	-100
