"distance"	"species"	"replicate"	"rid"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"
"1"	"long"	"DF"	15	1	"low"	"0"	"hist"	"rhyolite"	"10"	0	NA	0	0	1367.22684950118	-100
"3"	"long"	"DF"	15	10	"med"	"0"	"hist"	"rhyolite"	"20"	0	NA	0	0	90.6817109599316	-100
"5"	"long"	"DF"	15	100	"low"	"8"	"2070"	"rhyolite"	"100"	0	NA	0	0	19552.3634610057	-100
"7"	"long"	"DF"	15	101	"low"	"8"	"2070"	"andesite"	"10"	0	NA	0	0	1626.04429026668	-100
"9"	"long"	"DF"	15	102	"low"	"8"	"2070"	"andesite"	"20"	74.5308856098622	0.456271469593048	0.456271469593048	0	83.3220500835054	-10.5508259396315
"11"	"long"	"DF"	15	103	"low"	"8"	"2070"	"andesite"	"50"	0	NA	0	0	64	-100
"13"	"long"	"DF"	15	104	"low"	"8"	"2070"	"andesite"	"100"	268.50077315188	1.73853411525488	1.73853411525488	0	19656.0798068797	-98.634006496769
"15"	"long"	"DF"	15	105	"med"	"8"	"2070"	"rhyolite"	"10"	0	NA	0	0	973.031616879075	-100
"17"	"long"	"DF"	15	106	"med"	"8"	"2070"	"rhyolite"	"20"	0	NA	0	0	110.18562395088	-100
"19"	"long"	"DF"	15	107	"med"	"8"	"2070"	"rhyolite"	"50"	0	NA	0	0	62	-100
"21"	"long"	"DF"	15	108	"med"	"8"	"2070"	"rhyolite"	"100"	264.195054939634	0.21195425093174	0.21195425093174	0	13662.6934903131	-98.0663032869255
"23"	"long"	"DF"	15	109	"med"	"8"	"2070"	"andesite"	"10"	0	NA	0	0	1405.97884495449	-100
"25"	"long"	"DF"	15	11	"med"	"0"	"hist"	"rhyolite"	"50"	0	NA	0	0	62	-100
"27"	"long"	"DF"	15	110	"med"	"8"	"2070"	"andesite"	"20"	3	7.32093683878581	0	7.32093683878581	84.524901302397	-96.4507500703643
"29"	"long"	"DF"	15	111	"med"	"8"	"2070"	"andesite"	"50"	0	NA	0	0	85.000736513348	-100
"31"	"long"	"DF"	15	112	"med"	"8"	"2070"	"andesite"	"100"	153.953365484756	0.253359973430634	0.253359973430634	0	14987.6404936988	-98.9727978493381
"33"	"long"	"DF"	15	113	"high"	"8"	"2070"	"rhyolite"	"10"	0	NA	0	0	1156.81538079089	-100
"35"	"long"	"DF"	15	114	"high"	"8"	"2070"	"rhyolite"	"20"	0	NA	0	0	104.342032444235	-100
"37"	"long"	"DF"	15	115	"high"	"8"	"2070"	"rhyolite"	"50"	3.42214347571098	3.7435417175293	3.7435417175293	0	65.6297540859036	-94.7856829217557
"39"	"long"	"DF"	15	116	"high"	"8"	"2070"	"rhyolite"	"100"	0	NA	0	0	17345.3070603701	-100
"41"	"long"	"DF"	15	117	"high"	"8"	"2070"	"andesite"	"10"	0	NA	0	0	1456.00490877799	-100
