"distance"	"species"	"replicate"	"rid"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"
"1"	"long"	"DF"	17	1	"low"	"0"	"hist"	"rhyolite"	"10"	0	NA	0	0	1391.38926058694	-100
"3"	"long"	"DF"	17	10	"med"	"0"	"hist"	"rhyolite"	"20"	0	NA	0	0	100.295208251113	-100
"5"	"long"	"DF"	17	100	"low"	"8"	"2070"	"rhyolite"	"100"	0	NA	0	0	15834.734106135	-100
"7"	"long"	"DF"	17	101	"low"	"8"	"2070"	"andesite"	"10"	3	10.3919496536255	0	10.3919496536255	955.54366853283	-99.686042606027
"9"	"long"	"DF"	17	102	"low"	"8"	"2070"	"andesite"	"20"	0	NA	0	0	91.5653060626199	-100
"11"	"long"	"DF"	17	103	"low"	"8"	"2070"	"andesite"	"50"	3	6.99069102605184	0	6.99069102605184	62	-95.1612903225807
"13"	"long"	"DF"	17	104	"low"	"8"	"2070"	"andesite"	"100"	0	NA	0	0	17314.7921312002	-100
"15"	"long"	"DF"	17	105	"med"	"8"	"2070"	"rhyolite"	"10"	599.779927808693	0.088607981801033	0.088607981801033	0	1465.51804666417	-59.0738627085543
"17"	"long"	"DF"	17	106	"med"	"8"	"2070"	"rhyolite"	"20"	3	9.37512079874674	0	9.37512079874674	98.5792929129657	-96.9567645381179
"19"	"long"	"DF"	17	107	"med"	"8"	"2070"	"rhyolite"	"50"	3	4.64048862457275	0	4.64048862457275	62	-95.1612903225807
"21"	"long"	"DF"	17	108	"med"	"8"	"2070"	"rhyolite"	"100"	0	NA	0	0	11756.805010726	-100
"23"	"long"	"DF"	17	109	"med"	"8"	"2070"	"andesite"	"10"	0	NA	0	0	1194.9982710419	-100
"25"	"long"	"DF"	17	11	"med"	"0"	"hist"	"rhyolite"	"50"	0	NA	0	0	60	-100
"27"	"long"	"DF"	17	110	"med"	"8"	"2070"	"andesite"	"20"	0	NA	0	0	80.0755975042834	-100
"29"	"long"	"DF"	17	111	"med"	"8"	"2070"	"andesite"	"50"	3	13.0226577123006	0	13.0226577123006	61	-95.0819672131148
"31"	"long"	"DF"	17	112	"med"	"8"	"2070"	"andesite"	"100"	3	10.9408133824666	0	10.9408133824666	15835.1186645849	-99.981054767801
"33"	"long"	"DF"	17	113	"high"	"8"	"2070"	"rhyolite"	"10"	0	NA	0	0	1103.80068939398	-100
"35"	"long"	"DF"	17	114	"high"	"8"	"2070"	"rhyolite"	"20"	5.31609089658757	2.82692384719849	2.82692384719849	0	108.778540180914	-95.1129231117221
"37"	"long"	"DF"	17	115	"high"	"8"	"2070"	"rhyolite"	"50"	0	NA	0	0	59	-100
"39"	"long"	"DF"	17	116	"high"	"8"	"2070"	"rhyolite"	"100"	0	NA	0	0	18580.1886232281	-100
"41"	"long"	"DF"	17	117	"high"	"8"	"2070"	"andesite"	"10"	3	13.0734125773112	0	13.0734125773112	1312.27630580369	-99.7713896085198
"43"	"long"	"DF"	17	118	"high"	"8"	"2070"	"andesite"	"20"	102.851898786562	0.393436372280121	0.393436372280121	0	80.7226222385652	27.4139713680217
"45"	"long"	"DF"	17	119	"high"	"8"	"2070"	"andesite"	"50"	3	10.6570555369059	0	10.6570555369059	326.195054939634	-99.0803048806012
"47"	"long"	"DF"	17	12	"med"	"0"	"hist"	"rhyolite"	"100"	0	NA	0	0	1032.76546612764	-100
"49"	"long"	"DF"	17	120	"high"	"8"	"2070"	"andesite"	"100"	0	NA	0	0	14069.39421692	-100
"51"	"long"	"DF"	17	13	"med"	"0"	"hist"	"andesite"	"10"	0	NA	0	0	1368.45065711109	-100
"53"	"long"	"DF"	17	14	"med"	"0"	"hist"	"andesite"	"20"	0	NA	0	0	86.3938567816135	-100
"55"	"long"	"DF"	17	15	"med"	"0"	"hist"	"andesite"	"50"	0	NA	0	0	55	-100
"57"	"long"	"DF"	17	16	"med"	"0"	"hist"	"andesite"	"100"	0	NA	0	0	746.116749944659	-100
"59"	"long"	"DF"	17	17	"high"	"0"	"hist"	"rhyolite"	"10"	0	NA	0	0	1000.41339285054	-100
"61"	"long"	"DF"	17	18	"high"	"0"	"hist"	"rhyolite"	"20"	0	NA	0	0	101.754925271569	-100
"63"	"long"	"DF"	17	19	"high"	"0"	"hist"	"rhyolite"	"50"	0	NA	0	0	58	-100
"65"	"long"	"DF"	17	2	"low"	"0"	"hist"	"rhyolite"	"20"	0	NA	0	0	95.6662388834963	-100
"67"	"long"	"DF"	17	20	"high"	"0"	"hist"	"rhyolite"	"100"	0	NA	0	0	930.835736240106	-100
"69"	"long"	"DF"	17	21	"high"	"0"	"hist"	"andesite"	"10"	0	NA	0	0	1485.83223880415	-100
"71"	"long"	"DF"	17	22	"high"	"0"	"hist"	"andesite"	"20"	0	NA	0	0	81.6594024643907	-100
