"distance"	"species"	"replicate"	"rid"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"
"1"	"long"	"DF"	4	1	"low"	"0"	"hist"	"rhyolite"	"10"	0	NA	0	0	1342.27931949357	-100
"3"	"long"	"DF"	4	10	"med"	"0"	"hist"	"rhyolite"	"20"	0	NA	0	0	95.928243630342	-100
"5"	"long"	"DF"	4	100	"low"	"8"	"2070"	"rhyolite"	"100"	156.953365484756	0.42234922259052	0.286156058311462	7.41148122151693	18595.5053181959	-99.1559607399796
"7"	"long"	"DF"	4	101	"low"	"8"	"2070"	"andesite"	"10"	0	NA	0	0	1218.57062272032	-100
"9"	"long"	"DF"	4	102	"low"	"8"	"2070"	"andesite"	"20"	0	NA	0	0	80.6267443205541	-100
"11"	"long"	"DF"	4	103	"low"	"8"	"2070"	"andesite"	"50"	0	NA	0	0	63	-100
"13"	"long"	"DF"	4	104	"low"	"8"	"2070"	"andesite"	"100"	9	10.8391558329264	0	10.8391558329264	15620.7833475235	-99.9423844515363
"15"	"long"	"DF"	4	105	"med"	"8"	"2070"	"rhyolite"	"10"	0	NA	0	0	1429.38351652864	-100
"17"	"long"	"DF"	4	106	"med"	"8"	"2070"	"rhyolite"	"20"	0	NA	0	0	124.37832516063	-100
"19"	"long"	"DF"	4	107	"med"	"8"	"2070"	"rhyolite"	"50"	4.76779041524139	3.04796433448792	3.04796433448792	0	55	-91.3312901541066
"21"	"long"	"DF"	4	108	"med"	"8"	"2070"	"rhyolite"	"100"	4	9.27884340286255	0	9.27884340286255	16662.8254001936	-99.9759944673011
"23"	"long"	"DF"	4	109	"med"	"8"	"2070"	"andesite"	"10"	0	NA	0	0	1423.89619194864	-100
"25"	"long"	"DF"	4	11	"med"	"0"	"hist"	"rhyolite"	"50"	0	NA	0	0	65	-100
"27"	"long"	"DF"	4	110	"med"	"8"	"2070"	"andesite"	"20"	0	NA	0	0	237.125249442259	-100
"29"	"long"	"DF"	4	111	"med"	"8"	"2070"	"andesite"	"50"	3	5.56095027923584	0	5.56095027923584	59	-94.9152542372881
"31"	"long"	"DF"	4	112	"med"	"8"	"2070"	"andesite"	"100"	6	12.5787274042765	0	12.5787274042765	15026.6420688392	-99.960070919554
"33"	"long"	"DF"	4	113	"high"	"8"	"2070"	"rhyolite"	"10"	4	5.85454595088959	0	5.85454595088959	1017.96284819523	-99.6070583511872
"35"	"long"	"DF"	4	114	"high"	"8"	"2070"	"rhyolite"	"20"	6.35508566023361	2.52390813827515	2.52390813827515	0	89.0095788402551	-92.860222750139
"37"	"long"	"DF"	4	115	"high"	"8"	"2070"	"rhyolite"	"50"	0	NA	0	0	59	-100
"39"	"long"	"DF"	4	116	"high"	"8"	"2070"	"rhyolite"	"100"	0	NA	0	0	20519.962140764	-100
"41"	"long"	"DF"	4	117	"high"	"8"	"2070"	"andesite"	"10"	3	9.26931762695312	0	9.26931762695312	1572.0274448132	-99.8091636370664
"43"	"long"	"DF"	4	118	"high"	"8"	"2070"	"andesite"	"20"	7.8243585994207	3.4075927734375	3.4075927734375	0	76.8971233937885	-89.8249007841915
"45"	"long"	"DF"	4	119	"high"	"8"	"2070"	"andesite"	"50"	0	NA	0	0	58	-100
"47"	"long"	"DF"	4	12	"med"	"0"	"hist"	"rhyolite"	"100"	0	NA	0	0	1356.6371024704	-100
"49"	"long"	"DF"	4	120	"high"	"8"	"2070"	"andesite"	"100"	0	NA	0	0	14695.5700133627	-100
"51"	"long"	"DF"	4	13	"med"	"0"	"hist"	"andesite"	"10"	0	NA	0	0	1607.8711466302	-100
"53"	"long"	"DF"	4	14	"med"	"0"	"hist"	"andesite"	"20"	0	NA	0	0	71.3134820135765	-100
"55"	"long"	"DF"	4	15	"med"	"0"	"hist"	"andesite"	"50"	0	NA	0	0	57	-100
"57"	"long"	"DF"	4	16	"med"	"0"	"hist"	"andesite"	"100"	0	NA	0	0	2207.34237290366	-100
"59"	"long"	"DF"	4	17	"high"	"0"	"hist"	"rhyolite"	"10"	0	NA	0	0	1440.37714825268	-100
"61"	"long"	"DF"	4	18	"high"	"0"	"hist"	"rhyolite"	"20"	0	NA	0	0	97.3487029321083	-100
"63"	"long"	"DF"	4	19	"high"	"0"	"hist"	"rhyolite"	"50"	0	NA	0	0	64	-100
"65"	"long"	"DF"	4	2	"low"	"0"	"hist"	"rhyolite"	"20"	0	NA	0	0	99.308447569029	-100
"67"	"long"	"DF"	4	20	"high"	"0"	"hist"	"rhyolite"	"100"	3.57386670829623	3.60588979721069	3.60588979721069	0	5019.04756808745	-99.9287939263413
"69"	"long"	"DF"	4	21	"high"	"0"	"hist"	"andesite"	"10"	3	10.8668235143026	0	10.8668235143026	1007.79674036569	-99.7023209264488
