"distance"	"species"	"replicate"	"rid"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"
"1"	"long"	"DF"	6	1	"low"	"0"	"hist"	"rhyolite"	"10"	0	NA	0	0	1473.01597275395	-100
"3"	"long"	"DF"	6	10	"med"	"0"	"hist"	"rhyolite"	"20"	0	NA	0	0	101.700490572359	-100
"5"	"long"	"DF"	6	100	"low"	"8"	"2070"	"rhyolite"	"100"	0	NA	0	0	15173.4823881209	-100
"7"	"long"	"DF"	6	101	"low"	"8"	"2070"	"andesite"	"10"	0	NA	0	0	1491.7628661365	-100
"9"	"long"	"DF"	6	102	"low"	"8"	"2070"	"andesite"	"20"	0	NA	0	0	83.8356361234604	-100
"11"	"long"	"DF"	6	103	"low"	"8"	"2070"	"andesite"	"50"	0	NA	0	0	57	-100
"13"	"long"	"DF"	6	104	"low"	"8"	"2070"	"andesite"	"100"	0	NA	0	0	9993.2596634045	-100
"15"	"long"	"DF"	6	105	"med"	"8"	"2070"	"rhyolite"	"10"	0	NA	0	0	1345.38979855083	-100
"17"	"long"	"DF"	6	106	"med"	"8"	"2070"	"rhyolite"	"20"	0	NA	0	0	98.8045193465975	-100
"19"	"long"	"DF"	6	107	"med"	"8"	"2070"	"rhyolite"	"50"	0	NA	0	0	61	-100
"21"	"long"	"DF"	6	108	"med"	"8"	"2070"	"rhyolite"	"100"	0	NA	0	0	17761.8102527574	-100
"23"	"long"	"DF"	6	109	"med"	"8"	"2070"	"andesite"	"10"	0	NA	0	0	1474.17485324898	-100
"25"	"long"	"DF"	6	11	"med"	"0"	"hist"	"rhyolite"	"50"	0	NA	0	0	64	-100
"27"	"long"	"DF"	6	110	"med"	"8"	"2070"	"andesite"	"20"	0	NA	0	0	80.9005770933777	-100
"29"	"long"	"DF"	6	111	"med"	"8"	"2070"	"andesite"	"50"	0	NA	0	0	70	-100
"31"	"long"	"DF"	6	112	"med"	"8"	"2070"	"andesite"	"100"	0	NA	0	0	9906.45791225658	-100
"33"	"long"	"DF"	6	113	"high"	"8"	"2070"	"rhyolite"	"10"	0	NA	0	0	1456.70173427481	-100
"35"	"long"	"DF"	6	114	"high"	"8"	"2070"	"rhyolite"	"20"	3	8.41515413920085	0	8.41515413920085	100.856421284601	-97.0254744697569
"37"	"long"	"DF"	6	115	"high"	"8"	"2070"	"rhyolite"	"50"	0	NA	0	0	58	-100
"39"	"long"	"DF"	6	116	"high"	"8"	"2070"	"rhyolite"	"100"	0	NA	0	0	12811.7183065245	-100
"41"	"long"	"DF"	6	117	"high"	"8"	"2070"	"andesite"	"10"	0	NA	0	0	1336.78563494523	-100
"43"	"long"	"DF"	6	118	"high"	"8"	"2070"	"andesite"	"20"	4.1012994812419	3.33757591247559	3.33757591247559	0	82.3648247423001	-95.0205691639921
"45"	"long"	"DF"	6	119	"high"	"8"	"2070"	"andesite"	"50"	0	NA	0	0	57	-100
"47"	"long"	"DF"	6	12	"med"	"0"	"hist"	"rhyolite"	"100"	0	NA	0	0	2071.92366519398	-100
"49"	"long"	"DF"	6	120	"high"	"8"	"2070"	"andesite"	"100"	264.195054939634	0.163292959332466	0.163292959332466	0	9513.97294838062	-97.2230838118517
"51"	"long"	"DF"	6	13	"med"	"0"	"hist"	"andesite"	"10"	0	NA	0	0	1309.45646453446	-100
"53"	"long"	"DF"	6	14	"med"	"0"	"hist"	"andesite"	"20"	0	NA	0	0	86.0535167392687	-100
"55"	"long"	"DF"	6	15	"med"	"0"	"hist"	"andesite"	"50"	0	NA	0	0	58	-100
"57"	"long"	"DF"	6	16	"med"	"0"	"hist"	"andesite"	"100"	0	NA	0	0	1915.8250050898	-100
"59"	"long"	"DF"	6	17	"high"	"0"	"hist"	"rhyolite"	"10"	0	NA	0	0	1291.18183482879	-100
"61"	"long"	"DF"	6	18	"high"	"0"	"hist"	"rhyolite"	"20"	0	NA	0	0	98.1207063752248	-100
"63"	"long"	"DF"	6	19	"high"	"0"	"hist"	"rhyolite"	"50"	3	8.0619641939799	0	8.0619641939799	60	-95
"65"	"long"	"DF"	6	2	"low"	"0"	"hist"	"rhyolite"	"20"	0	NA	0	0	95.6962522734363	-100
"67"	"long"	"DF"	6	20	"high"	"0"	"hist"	"rhyolite"	"100"	0	NA	0	0	2368.67687737527	-100
"69"	"long"	"DF"	6	21	"high"	"0"	"hist"	"andesite"	"10"	0	NA	0	0	1297.5687035429	-100
"71"	"long"	"DF"	6	22	"high"	"0"	"hist"	"andesite"	"20"	0	NA	0	0	81.5118791829979	-100
"73"	"long"	"DF"	6	23	"high"	"0"	"hist"	"andesite"	"50"	0	NA	0	0	58	-100
"75"	"long"	"DF"	6	24	"high"	"0"	"hist"	"andesite"	"100"	0	NA	0	0	1675.0980122892	-100
"77"	"long"	"DF"	6	25	"low"	"4.5"	"2030"	"rhyolite"	"10"	0	NA	0	0	1344.38479340579	-100
"79"	"long"	"DF"	6	26	"low"	"4.5"	"2030"	"rhyolite"	"20"	0	NA	0	0	103.344035574218	-100
"81"	"long"	"DF"	6	27	"low"	"4.5"	"2030"	"rhyolite"	"50"	0	NA	0	0	62	-100
"83"	"long"	"DF"	6	28	"low"	"4.5"	"2030"	"rhyolite"	"100"	12.7807596550037	1.60644900798798	1.60644900798798	0	7605.97610756063	-99.831964241351
"85"	"long"	"DF"	6	29	"low"	"4.5"	"2030"	"andesite"	"10"	0	NA	0	0	1480.75822564942	-100
"87"	"long"	"DF"	6	3	"low"	"0"	"hist"	"rhyolite"	"50"	0	NA	0	0	57	-100
"89"	"long"	"DF"	6	30	"low"	"4.5"	"2030"	"andesite"	"20"	0	NA	0	0	82.3937056450301	-100
"91"	"long"	"DF"	6	31	"low"	"4.5"	"2030"	"andesite"	"50"	15.7261623491825	1.3555908203125	1.3555908203125	0	57	-72.4102414926623
"93"	"long"	"DF"	6	32	"low"	"4.5"	"2030"	"andesite"	"100"	0	NA	0	0	6143.39215575882	-100
