"distance"	"species"	"replicate"	"rid"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"
"1"	"long"	"DF"	20	1	"low"	"0"	"hist"	"rhyolite"	"10"	0	NA	0	0	1094.77663667124	-100
"3"	"long"	"DF"	20	10	"med"	"0"	"hist"	"rhyolite"	"20"	0	NA	0	0	101.059059549978	-100
"5"	"long"	"DF"	20	100	"low"	"8"	"2070"	"rhyolite"	"100"	102.851898786562	0.36099237203598	0.36099237203598	0	19321.1412574705	-99.4676717207541
"7"	"long"	"DF"	20	101	"low"	"8"	"2070"	"andesite"	"10"	0	NA	0	0	1542.91524870116	-100
"9"	"long"	"DF"	20	102	"low"	"8"	"2070"	"andesite"	"20"	0	NA	0	0	82.195647201618	-100
"11"	"long"	"DF"	20	103	"low"	"8"	"2070"	"andesite"	"50"	77.5308856098622	0.809489788392734	0.476215600967407	9.08922990163167	63	23.064897793432
"13"	"long"	"DF"	20	104	"low"	"8"	"2070"	"andesite"	"100"	0	NA	0	0	20029.0471347876	-100
"15"	"long"	"DF"	20	105	"med"	"8"	"2070"	"rhyolite"	"10"	0	NA	0	0	1148.12981593362	-100
"17"	"long"	"DF"	20	106	"med"	"8"	"2070"	"rhyolite"	"20"	0	NA	0	0	92.8068821361077	-100
"19"	"long"	"DF"	20	107	"med"	"8"	"2070"	"rhyolite"	"50"	16.7261623491825	1.85610706072397	1.38901579380035	9.20166015625	60	-72.1230627513625
"21"	"long"	"DF"	20	108	"med"	"8"	"2070"	"rhyolite"	"100"	0	NA	0	0	19834.646259592	-100
"23"	"long"	"DF"	20	109	"med"	"8"	"2070"	"andesite"	"10"	0	NA	0	0	1350.97349318384	-100
"25"	"long"	"DF"	20	11	"med"	"0"	"hist"	"rhyolite"	"50"	0	NA	0	0	58	-100
"27"	"long"	"DF"	20	110	"med"	"8"	"2070"	"andesite"	"20"	5	9.68576850891113	0	9.68576850891113	79.7611071386203	-93.7312805960551
"29"	"long"	"DF"	20	111	"med"	"8"	"2070"	"andesite"	"50"	0	NA	0	0	59	-100
"31"	"long"	"DF"	20	112	"med"	"8"	"2070"	"andesite"	"100"	0	NA	0	0	14672.4740777517	-100
