"distance"	"species"	"replicate"	"rid"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"
"1"	"long"	"DF"	13	1	"low"	"0"	"hist"	"rhyolite"	"10"	0	NA	0	0	1090.40160914619	-100
"3"	"long"	"DF"	13	10	"med"	"0"	"hist"	"rhyolite"	"20"	0	NA	0	0	85.9699440566804	-100
"5"	"long"	"DF"	13	100	"low"	"8"	"2070"	"rhyolite"	"100"	7.24526841586911	2.33882856369019	2.33882856369019	0	14665.6406934095	-99.9505969867438
"7"	"long"	"DF"	13	101	"low"	"8"	"2070"	"andesite"	"10"	0	NA	0	0	1573.05149051861	-100
"9"	"long"	"DF"	13	102	"low"	"8"	"2070"	"andesite"	"20"	7.76900599930573	2.24866461753845	2.24866461753845	0	84.042191777128	-90.7558265259093
"11"	"long"	"DF"	13	103	"low"	"8"	"2070"	"andesite"	"50"	0	NA	0	0	58	-100
"13"	"long"	"DF"	13	104	"low"	"8"	"2070"	"andesite"	"100"	0	NA	0	0	20650.8599649962	-100
"15"	"long"	"DF"	13	105	"med"	"8"	"2070"	"rhyolite"	"10"	45.3048889945988	0.693256855010986	0.693256855010986	0	1549.3563774691	-97.0758897272811
"17"	"long"	"DF"	13	106	"med"	"8"	"2070"	"rhyolite"	"20"	36.175255037688	1.4085676074028	1.4085676074028	0	92.0558762145004	-60.7029376881975
"19"	"long"	"DF"	13	107	"med"	"8"	"2070"	"rhyolite"	"50"	0	NA	0	0	103.304888994599	-100
"21"	"long"	"DF"	13	108	"med"	"8"	"2070"	"rhyolite"	"100"	0	NA	0	0	17255.7511515413	-100
"23"	"long"	"DF"	13	109	"med"	"8"	"2070"	"andesite"	"10"	31.000736513348	0.900588989257812	0.900588989257812	0	1369.18139018445	-97.7358196119528
"25"	"long"	"DF"	13	11	"med"	"0"	"hist"	"rhyolite"	"50"	0	NA	0	0	64	-100
"27"	"long"	"DF"	13	110	"med"	"8"	"2070"	"andesite"	"20"	39.0596251841973	1.42248052189057	0.830118536949158	12.3988370895386	78.4297234566038	-50.1979307554112
"29"	"long"	"DF"	13	111	"med"	"8"	"2070"	"andesite"	"50"	0	NA	0	0	58	-100
"31"	"long"	"DF"	13	112	"med"	"8"	"2070"	"andesite"	"100"	0	NA	0	0	12109.1855151591	-100
"33"	"long"	"DF"	13	113	"high"	"8"	"2070"	"rhyolite"	"10"	0	NA	0	0	995.865230204792	-100
"35"	"long"	"DF"	13	114	"high"	"8"	"2070"	"rhyolite"	"20"	11.6289989215119	1.65217471122742	1.65217471122742	0	200.3568977745	-94.1958579661179
"37"	"long"	"DF"	13	115	"high"	"8"	"2070"	"rhyolite"	"50"	0	NA	0	0	60	-100
"39"	"long"	"DF"	13	116	"high"	"8"	"2070"	"rhyolite"	"100"	0	NA	0	0	18208.4771933259	-100
"41"	"long"	"DF"	13	117	"high"	"8"	"2070"	"andesite"	"10"	45.3048889945988	0.720841109752655	0.720841109752655	0	1289.95022662891	-96.4878575886609
"43"	"long"	"DF"	13	118	"high"	"8"	"2070"	"andesite"	"20"	0	NA	0	0	78.8893149921458	-100
"45"	"long"	"DF"	13	119	"high"	"8"	"2070"	"andesite"	"50"	3	8.74796549479167	0	8.74796549479167	56	-94.6428571428571
"47"	"long"	"DF"	13	12	"med"	"0"	"hist"	"rhyolite"	"100"	0	NA	0	0	3073.25483503639	-100
"49"	"long"	"DF"	13	120	"high"	"8"	"2070"	"andesite"	"100"	0	NA	0	0	14705.7900310836	-100
