"distance"	"species"	"replicate"	"rid"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"
"1"	"long"	"DF"	9	1	"low"	"0"	"hist"	"rhyolite"	"10"	0	NA	0	0	1161.49529657545	-100
"3"	"long"	"DF"	9	10	"med"	"0"	"hist"	"rhyolite"	"20"	3	5.97674624125163	0	5.97674624125163	95.9174304841275	-96.8723098764656
"5"	"long"	"DF"	9	100	"low"	"8"	"2070"	"rhyolite"	"100"	0	NA	0	0	25242.9548777884	-100
"7"	"long"	"DF"	9	101	"low"	"8"	"2070"	"andesite"	"10"	0	NA	0	0	1533.79842071699	-100
"9"	"long"	"DF"	9	102	"low"	"8"	"2070"	"andesite"	"20"	0	NA	0	0	84.1929947047998	-100
"11"	"long"	"DF"	9	103	"low"	"8"	"2070"	"andesite"	"50"	0	NA	0	0	61	-100
"13"	"long"	"DF"	9	104	"low"	"8"	"2070"	"andesite"	"100"	0	NA	0	0	31104.2256250266	-100
"15"	"long"	"DF"	9	105	"med"	"8"	"2070"	"rhyolite"	"10"	3	7.41612688700358	0	7.41612688700358	965.113311074081	-99.689155670575
"17"	"long"	"DF"	9	106	"med"	"8"	"2070"	"rhyolite"	"20"	0	NA	0	0	117.55718714947	-100
"19"	"long"	"DF"	9	107	"med"	"8"	"2070"	"rhyolite"	"50"	6.77652169377064	2.42415380477905	2.42415380477905	0	58	-88.316341907292
"21"	"long"	"DF"	9	108	"med"	"8"	"2070"	"rhyolite"	"100"	74.5308856098622	0.524499833583832	0.524499833583832	0	25219.9507557997	-99.7044764824026
"23"	"long"	"DF"	9	109	"med"	"8"	"2070"	"andesite"	"10"	5	12.577720451355	0	12.577720451355	1008.07322001181	-99.5040042825519
"25"	"long"	"DF"	9	11	"med"	"0"	"hist"	"rhyolite"	"50"	0	NA	0	0	66	-100
"27"	"long"	"DF"	9	110	"med"	"8"	"2070"	"andesite"	"20"	5	7.67978057861328	0	7.67978057861328	88.3148613001126	-94.3384387107749
"29"	"long"	"DF"	9	111	"med"	"8"	"2070"	"andesite"	"50"	4.1012994812419	3.27460289001465	3.27460289001465	0	67	-93.8786574906837
"31"	"long"	"DF"	9	112	"med"	"8"	"2070"	"andesite"	"100"	0	NA	0	0	19240.683157275	-100
"33"	"long"	"DF"	9	113	"high"	"8"	"2070"	"rhyolite"	"10"	3	10.4253253936768	0	10.4253253936768	1203.70604942253	-99.750769716457
"35"	"long"	"DF"	9	114	"high"	"8"	"2070"	"rhyolite"	"20"	3.14832863843267	3.94481444358826	3.94481444358826	0	97.2572931301782	-96.7628868364466
"37"	"long"	"DF"	9	115	"high"	"8"	"2070"	"rhyolite"	"50"	6.35508566023361	2.50716495513916	2.50716495513916	0	69	-90.7897309271977
"39"	"long"	"DF"	9	116	"high"	"8"	"2070"	"rhyolite"	"100"	0	NA	0	0	17372.3086507463	-100
"41"	"long"	"DF"	9	117	"high"	"8"	"2070"	"andesite"	"10"	39.0596251841973	1.3319636440507	0.752293050289154	12.0731511116028	1430.60424219191	-97.2697113546684
"43"	"long"	"DF"	9	118	"high"	"8"	"2070"	"andesite"	"20"	0	NA	0	0	84.0570485529488	-100
"45"	"long"	"DF"	9	119	"high"	"8"	"2070"	"andesite"	"50"	157.865544784466	1.82848691940308	1.82848691940308	0	59	167.568719973672
"47"	"long"	"DF"	9	12	"med"	"0"	"hist"	"rhyolite"	"100"	0	NA	0	0	3610.09137496616	-100
"49"	"long"	"DF"	9	120	"high"	"8"	"2070"	"andesite"	"100"	0	NA	0	0	14563.5542801759	-100
"51"	"long"	"DF"	9	13	"med"	"0"	"hist"	"andesite"	"10"	0	NA	0	0	1615.37779312453	-100
"53"	"long"	"DF"	9	14	"med"	"0"	"hist"	"andesite"	"20"	6	9.23560317357381	0	9.23560317357381	82.2208220541508	-92.7025784343917
"55"	"long"	"DF"	9	15	"med"	"0"	"hist"	"andesite"	"50"	0	NA	0	0	62	-100
"57"	"long"	"DF"	9	16	"med"	"0"	"hist"	"andesite"	"100"	0	NA	0	0	3008.47054008923	-100
"59"	"long"	"DF"	9	17	"high"	"0"	"hist"	"rhyolite"	"10"	0	NA	0	0	1465.65421102201	-100
"61"	"long"	"DF"	9	18	"high"	"0"	"hist"	"rhyolite"	"20"	3	5.31861861546834	0	5.31861861546834	97.964555694772	-96.9376679364044
"63"	"long"	"DF"	9	19	"high"	"0"	"hist"	"rhyolite"	"50"	0	NA	0	0	61	-100
"65"	"long"	"DF"	9	2	"low"	"0"	"hist"	"rhyolite"	"20"	0	NA	0	0	97.0632356967071	-100
"67"	"long"	"DF"	9	20	"high"	"0"	"hist"	"rhyolite"	"100"	0	NA	0	0	5376.09367420509	-100
"69"	"long"	"DF"	9	21	"high"	"0"	"hist"	"andesite"	"10"	0	NA	0	0	924.409738948204	-100
"71"	"long"	"DF"	9	22	"high"	"0"	"hist"	"andesite"	"20"	0	NA	0	0	85.5697138750561	-100
"73"	"long"	"DF"	9	23	"high"	"0"	"hist"	"andesite"	"50"	0	NA	0	0	55	-100
"75"	"long"	"DF"	9	24	"high"	"0"	"hist"	"andesite"	"100"	0	NA	0	0	4423.63548945204	-100
"77"	"long"	"DF"	9	25	"low"	"4.5"	"2030"	"rhyolite"	"10"	0	NA	0	0	1175.41667609753	-100
"79"	"long"	"DF"	9	26	"low"	"4.5"	"2030"	"rhyolite"	"20"	0	NA	0	0	100.437048894148	-100
"81"	"long"	"DF"	9	27	"low"	"4.5"	"2030"	"rhyolite"	"50"	0	NA	0	0	56	-100
"83"	"long"	"DF"	9	28	"low"	"4.5"	"2030"	"rhyolite"	"100"	0	NA	0	0	4697.79640951811	-100
"85"	"long"	"DF"	9	29	"low"	"4.5"	"2030"	"andesite"	"10"	0	NA	0	0	1325.10914604215	-100
"87"	"long"	"DF"	9	3	"low"	"0"	"hist"	"rhyolite"	"50"	0	NA	0	0	64	-100
"89"	"long"	"DF"	9	30	"low"	"4.5"	"2030"	"andesite"	"20"	0	NA	0	0	87.2758456810689	-100
"91"	"long"	"DF"	9	31	"low"	"4.5"	"2030"	"andesite"	"50"	0	NA	0	0	62	-100
"93"	"long"	"DF"	9	32	"low"	"4.5"	"2030"	"andesite"	"100"	0	NA	0	0	8684.44058835117	-100
"95"	"long"	"DF"	9	33	"med"	"4.5"	"2030"	"rhyolite"	"10"	0	NA	0	0	1481.74965112161	-100
"97"	"long"	"DF"	9	34	"med"	"4.5"	"2030"	"rhyolite"	"20"	0	NA	0	0	97.4092854339297	-100
"99"	"long"	"DF"	9	35	"med"	"4.5"	"2030"	"rhyolite"	"50"	0	NA	0	0	52	-100
