"rid"	"temp.short"	"temp.long"	"prec.short"	"prec.long"	"potential.short"	"potential.long"	"content.short"	"content.long"	"replicate"
"1"	1	11.6822472401434	11.9955962669633	422.733333333333	377.541379310345	-0.121703687357505	-0.327724906867575	33.5622595756101	29.2627726857179	15
"2"	5	11.6822472401434	11.9955962669633	422.733333333333	377.541379310345	-0.0685856818919746	-0.264249124303564	54.1551343716395	47.6954344230898	15
"3"	9	10.1327384229391	10.4289669217649	920.1	866.120689655172	-0.100428735936911	-0.207350731603757	35.8615519163374	33.9890513067773	15
"4"	13	10.1327384229391	10.4289669217649	920.1	866.120689655172	-0.0601364221648864	-0.16081217895806	56.888124882312	53.6976627892377	15
"5"	17	8.24052454480287	8.56245858806081	1274.26666666667	1193.73103448276	-0.070076413662943	-0.0647802177528481	38.6382890101092	38.3576531531736	15
"6"	21	8.24052454480287	8.56245858806081	1274.26666666667	1193.73103448276	-0.0460902144642324	-0.0434893147539148	59.7044072966283	59.187867658762	15
"7"	25	14.8021580358423	14.907189134594	434.433333333333	448.996551724138	-0.271709864457182	-0.346741278243968	30.1231731618458	29.1094206988574	15
"8"	29	14.8021580358423	14.907189134594	434.433333333333	448.996551724138	-0.203019486015311	-0.289353164849914	49.7752164363785	47.6499534444789	15
"9"	33	13.2765246164875	13.3266629603263	975.566666666667	1052.67586206897	-0.228353374671725	-0.258552833696894	33.2174337262527	33.1149075850132	15
"10"	37	13.2765246164875	13.3266629603263	975.566666666667	1052.67586206897	-0.159650018690106	-0.202994726975167	53.2891036733346	52.747056727096	15
"11"	41	11.4713414910394	11.4798555891732	1356.4	1451.82413793103	-0.164083722004198	-0.124642367682876	35.7593084918911	36.9295792693981	15
"12"	45	11.4713414910394	11.4798555891732	1356.4	1451.82413793103	-0.131367725055371	-0.0952665590635309	56.2333225377834	57.679878751114	15
"13"	49	15.3688746236559	14.6060853377827	386.033333333333	454.775862068966	-0.333700793173767	-0.276501206293043	29.1600853064341	30.6747141562422	15
"14"	53	15.3688746236559	14.6060853377827	386.033333333333	454.775862068966	-0.254386647051106	-0.219051315886132	48.050968880256	49.7450585472646	15
"15"	57	13.8438454480287	13.0322320875046	976.433333333333	1028.30689655172	-0.328378680544486	-0.262811611304037	31.7479207908287	32.9939933409921	15
"16"	61	13.8438454480287	13.0322320875046	976.433333333333	1028.30689655172	-0.258074333490599	-0.209915357161735	50.6860757237308	52.40180149025	15
"17"	65	12.0411126164875	11.1913451494253	1352.16666666667	1410.31379310345	-0.152605005637573	-0.0996024960739951	36.4877755241152	37.216323402049	15
"18"	69	12.0411126164875	11.1913451494253	1352.16666666667	1410.31379310345	-0.103071620496061	-0.0849978547285025	56.8620664805663	57.359725329826	15
"19"	73	14.3727311111111	15.4458920207638	523.966666666667	439.772413793103	-0.344627285889202	-0.389946086950849	29.6449765166994	28.5805477361434	15
"20"	77	14.3727311111111	15.4458920207638	523.966666666667	439.772413793103	-0.287938605957164	-0.329953652213085	47.474638055177	46.6801121443063	15
"21"	81	12.9489391397849	13.9317647252503	1274.56666666667	1044.13448275862	-0.2748559790895	-0.324067428712648	32.5487320671385	31.8829182839411	15
"22"	85	12.9489391397849	13.9317647252503	1274.56666666667	1044.13448275862	-0.210665026243877	-0.279145518255794	51.2868777644373	50.647415804431	15
"23"	89	11.0854990394265	12.102285294772	1798.06666666667	1441.95517241379	-0.112291616838153	-0.172430427447531	37.1607365386944	35.5366812798685	15
"24"	93	11.0854990394265	12.102285294772	1798.06666666667	1441.95517241379	-0.0686259952681644	-0.144582390315328	57.8020048614063	55.2301186602439	15
"25"	97	18.1597483154122	17.4127787215425	460.7	441.765517241379	-0.374457879443179	-0.466083487760473	28.1599496017488	27.0338406264751	15
"26"	101	18.1597483154122	17.4127787215425	460.7	441.765517241379	-0.24891396550053	-0.387333431754584	47.3310546670705	44.2256630763733	15
"27"	105	16.7535701935484	15.956705684835	1097.4	1028.90689655172	-0.279351810065472	-0.360333628656974	31.1812638095462	30.8503722260097	15
"28"	109	16.7535701935484	15.956705684835	1097.4	1028.90689655172	-0.193320823265529	-0.299357595097174	51.0053983601189	49.4382176742415	15
"29"	113	14.9563812043011	14.1563773333333	1476.33333333333	1388.14482758621	-0.215426589861604	-0.297138113051738	32.637985865004	32.6242842251569	15
"30"	117	14.9563812043011	14.1563773333333	1476.33333333333	1388.14482758621	-0.145431414673415	-0.257826799264425	52.6739959031283	51.6693888478903	15
"31"	2	12.3617738351254	12.0685934371524	335.733333333333	373.841379310345	-0.501759124504652	-0.295766955349833	25.9493478435647	29.5889835504396	15
"32"	6	12.3617738351254	12.0685934371524	335.733333333333	373.841379310345	-0.442217594171992	-0.225299959370525	43.1741270351622	48.4123184817517	15
"33"	10	10.7987526594982	10.5025592703003	879.866666666667	854.575862068966	-0.220229330825016	-0.187052863514905	34.4692100741054	34.1940803243947	15
"34"	14	10.7987526594982	10.5025592703003	879.866666666667	854.575862068966	-0.174030358991009	-0.141198014542273	54.4217904249464	53.9207587825406	15
"35"	18	8.89199491039427	8.64259112940304	1236.23333333333	1171	-0.0461981067419619	-0.0627090766914356	38.5113460577466	38.2656402514369	15
"36"	22	8.89199491039427	8.64259112940304	1236.23333333333	1171	-0.0264119100443591	-0.0401571829302124	59.7824700412931	59.16697621729	15
"37"	26	15.514213390681	14.6621915728587	496.133333333333	457.6	-0.224476219729113	-0.322873792232871	29.5583815682078	29.4380813443329	15
"38"	30	15.514213390681	14.6621915728587	496.133333333333	457.6	-0.117205741879622	-0.284959203644685	49.7817844647878	47.498878407744	15
"39"	34	13.8393864659498	13.0736011271783	1246.5	1063.47586206897	-0.101434324565523	-0.224439293057279	34.7568983543659	33.5321951110757	15
"40"	38	13.8393864659498	13.0736011271783	1246.5	1063.47586206897	-0.0658383109551846	-0.179931968717816	55.709354165506	53.0977026124005	15
"41"	42	11.9025220358423	11.2287438368558	1756.5	1455.07931034483	-0.0399683002606312	-0.0971874128202601	38.4295716839061	37.4354856246278	15
"42"	46	11.9025220358423	11.2287438368558	1756.5	1455.07931034483	-0.0236883676715302	-0.0721664439741393	59.7682375051682	58.2356384775276	15
"43"	50	14.1836493476703	14.4295890930664	420.233333333333	450.462068965517	-0.276378008462121	-0.3166951577073	31.3617462554506	30.0216600146886	15
