"rid"	"temp.short"	"temp.long"	"prec.short"	"prec.long"	"potential.short"	"potential.long"	"content.short"	"content.long"	"replicate"
"1"	1	11.4211207455197	12.4836758769003	414.366666666667	392.78275862069	-0.11884980949385	-0.28539472231298	32.8093429185869	29.9693758200606	1
"2"	5	11.4211207455197	12.4836758769003	414.366666666667	392.78275862069	-0.0692778264462581	-0.224901617557418	53.4495591920847	48.7910074499593	1
"3"	9	9.93062151971326	10.9276461653689	928	898.644827586207	-0.0943251498245898	-0.194121044461641	36.1781366364159	34.0166933200969	1
"4"	13	9.93062151971326	10.9276461653689	928	898.644827586207	-0.0616133044448192	-0.147711556013232	57.1225784146275	53.8072775841157	1
"5"	17	8.08670038709677	9.10787285873193	1274.36666666667	1246.54482758621	-0.0218408896175222	-0.0572487694952877	39.6782922576628	38.2719743780014	1
"6"	21	8.08670038709677	9.10787285873193	1274.36666666667	1246.54482758621	-0.0184941047970967	-0.035562561826867	61.0011239995548	59.364177433802	1
"7"	25	14.5998890035842	14.4562204686689	390.933333333333	413.920689655172	-0.279291819926986	-0.29846333739457	29.1951250305946	30.0364514674456	1
"8"	29	14.5998890035842	14.4562204686689	390.933333333333	413.920689655172	-0.214149944746991	-0.231699371318374	48.420697684471	49.0146222950313	1
"9"	33	13.0682581505376	12.8665887786429	914.5	974.179310344828	-0.272844505603778	-0.261279402981378	32.2595136563508	33.4051659338346	1
"10"	37	13.0682581505376	12.8665887786429	914.5	974.179310344828	-0.201803171188498	-0.199853475530911	51.5905132249563	53.1721406277861	1
"11"	41	11.2283505519713	11.019623931776	1287.03333333333	1353.11034482759	-0.160334020607269	-0.12934172499383	35.617911847209	36.6576472815271	1
"12"	45	11.2283505519713	11.019623931776	1287.03333333333	1353.11034482759	-0.130594675097642	-0.0955754247912745	56.0919258931013	57.3127587352517	1
"13"	49	14.8345757849462	15.0605465302188	427.633333333333	416.875862068965	-0.284618958508946	-0.396056162061513	29.3741588482735	28.4998493964704	1
"14"	53	14.8345757849462	15.0605465302188	427.633333333333	416.875862068965	-0.198926009928246	-0.337718990586083	49.1952015746309	46.4679498119081	1
"15"	57	13.2438534050179	13.540696011865	1025.43333333333	966.610344827586	-0.274222464561977	-0.342971224487264	32.4776599151028	31.7828496117653	1
"16"	61	13.2438534050179	13.540696011865	1025.43333333333	966.610344827586	-0.208212966936358	-0.275064815140957	52.1825653667832	50.8719571090401	1
"17"	65	11.4237649462366	11.7147993340749	1406.86666666667	1324.48275862069	-0.0772102181016142	-0.150409844821758	36.9171457684391	36.0394540488199	1
"18"	69	11.4237649462366	11.7147993340749	1406.86666666667	1324.48275862069	-0.0396022600744027	-0.122156619091504	57.8862085489992	56.0896415275053	1
"19"	73	14.1787686164875	15.2525680177976	533.6	441.251724137931	-0.236581963995402	-0.407233492740938	30.4183349924981	28.4674962052816	1
"20"	77	14.1787686164875	15.2525680177976	533.6	441.251724137931	-0.184016497757512	-0.362737686683676	49.2998947401719	46.0238674585979	1
"21"	81	12.7180861075269	13.7957902766036	1173.1	1026.62068965517	-0.23290481864081	-0.307980058749427	32.2368610815982	32.0426936817557	1
"22"	85	12.7180861075269	13.7957902766036	1173.1	1026.62068965517	-0.147043281334912	-0.254725557937872	51.693126866054	50.8129050948385	1
"23"	89	10.899430265233	11.985171415647	1608.06666666667	1415.41379310345	-0.0503926935601683	-0.129782090864791	38.3253437214311	36.208767393994	1
"24"	93	10.899430265233	11.985171415647	1608.06666666667	1415.41379310345	-0.0269438114100034	-0.107559887990567	59.6213887807372	56.3839803590354	1
"25"	97	16.4510801146953	17.1269479169448	480.2	465.751724137931	-0.357945840678918	-0.476559928550898	29.3771075667241	27.3956806329482	1
"26"	101	16.4510801146953	17.1269479169448	480.2	465.751724137931	-0.288678581665897	-0.432591676684209	48.1312279761367	44.7118637870705	1
"27"	105	15.0340461648746	15.6801199021135	1098.83333333333	1095.21724137931	-0.318899410473551	-0.403661829528944	31.0536038922141	30.4951352956334	1
"28"	109	15.0340461648746	15.6801199021135	1098.83333333333	1095.21724137931	-0.250116531767409	-0.373338828988266	50.0616010237228	48.4996325046042	1
