"distance"	"species"	"replicate"	"rid"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"
"1"	"short"	"DF"	5	1	"low"	"0"	"hist"	"rhyolite"	"10"	176.528116651799	3.18535057985802	1.98426940706041	6.59349978488425	1383.99188558475	-87.2450034938453
"3"	"short"	"DF"	5	10	"med"	"0"	"hist"	"rhyolite"	"20"	2759.5294528057	1.44703920277829	1.38235845573639	6.07942231077897	3132.27796923149	-11.900237465746
"5"	"short"	"DF"	5	100	"low"	"8"	"2070"	"rhyolite"	"100"	33254.9518918472	1.39914307269319	1.38139622486555	5.47980296611786	43987.0928763968	-24.3983866237915
"7"	"short"	"DF"	5	101	"low"	"8"	"2070"	"andesite"	"10"	7856.31625865849	1.77117708148533	1.52572428629113	7.68660219561178	1133.86075320188	592.881928973488
"9"	"short"	"DF"	5	102	"low"	"8"	"2070"	"andesite"	"20"	15150.9471002197	1.36645810981234	1.25657654978466	6.25600508813027	10985.5119806768	37.9175329003308
"11"	"short"	"DF"	5	103	"low"	"8"	"2070"	"andesite"	"50"	11026.9486751409	1.66428487107247	1.45322966580222	7.93594530963632	8249.84294368847	33.6625284918556
"13"	"short"	"DF"	5	104	"low"	"8"	"2070"	"andesite"	"100"	25652.0987415397	1.28451233859607	1.22318340542835	6.74323901711849	37036.8232382838	-30.7389335837423
"15"	"short"	"DF"	5	105	"med"	"8"	"2070"	"rhyolite"	"10"	11867.542734907	1.69353840711456	1.51868150740513	6.50695489633542	1260.84508477462	841.237181174273
"17"	"short"	"DF"	5	106	"med"	"8"	"2070"	"rhyolite"	"20"	14346.4311977799	2.03792178641029	1.96779226484787	6.54101206497713	15192.7007237711	-5.57023758565202
"19"	"short"	"DF"	5	107	"med"	"8"	"2070"	"rhyolite"	"50"	18493.3661950841	1.54289684574134	1.42872036772442	6.61669928377325	9743.55212688953	89.8010700229899
"21"	"short"	"DF"	5	108	"med"	"8"	"2070"	"rhyolite"	"100"	33422.0978166607	1.49546882240296	1.4623187756444	5.87643871744315	36756.1684139732	-9.07077843305604
"23"	"short"	"DF"	5	109	"med"	"8"	"2070"	"andesite"	"10"	9728.41477415102	1.73504177068205	1.41444304963899	9.29049692430882	1099.12269811833	785.107257889026
"25"	"short"	"DF"	5	11	"med"	"0"	"hist"	"rhyolite"	"50"	4139.13707686016	1.24214268052487	1.15870373152398	8.20697408792924	2034.49522979357	103.447863442774
"27"	"short"	"DF"	5	110	"med"	"8"	"2070"	"andesite"	"20"	13468.5927891743	1.6346309812753	1.4638281340003	7.47028765665956	9233.5060369437	45.8665076438546
"29"	"short"	"DF"	5	111	"med"	"8"	"2070"	"andesite"	"50"	12397.7204486184	1.73938748891553	1.44950781400362	8.82907079818068	6757.13498824882	83.475991972619
"31"	"short"	"DF"	5	112	"med"	"8"	"2070"	"andesite"	"100"	27791.447193749	1.37518430193906	1.30178740702916	7.77736178504096	27694.7867520544	0.349020350147359
"33"	"short"	"DF"	5	113	"high"	"8"	"2070"	"rhyolite"	"10"	15100.239427943	1.60683871721398	1.41269313304832	7.24101282445858	1375.57937242844	997.736686854
"35"	"short"	"DF"	5	114	"high"	"8"	"2070"	"rhyolite"	"20"	18880.6487024426	1.9832075277578	1.88793591590122	6.98365782745837	17961.8331175773	5.11537758340602
"37"	"short"	"DF"	5	115	"high"	"8"	"2070"	"rhyolite"	"50"	25528.2361182923	1.45069734565985	1.34925688248113	7.0658045557161	15998.6063095401	59.5653747856125
"39"	"short"	"DF"	5	116	"high"	"8"	"2070"	"rhyolite"	"100"	28708.9056242509	1.47239693037511	1.41209130219503	6.2212818245093	37100.0078683684	-22.6175214676214
"41"	"short"	"DF"	5	117	"high"	"8"	"2070"	"andesite"	"10"	8513.86530918453	2.01521683967795	1.54538553535938	9.38868052164714	1342.41037137384	534.22225354765
"43"	"short"	"DF"	5	118	"high"	"8"	"2070"	"andesite"	"20"	14516.8996360368	1.98002395993673	1.73273940781107	8.58351235580808	12661.9924106953	14.6494103390455
"45"	"short"	"DF"	5	119	"high"	"8"	"2070"	"andesite"	"50"	12181.5834349013	1.94993070285323	1.58996649246663	9.1632550285682	6255.73121134944	94.7267717129678
"47"	"short"	"DF"	5	12	"med"	"0"	"hist"	"rhyolite"	"100"	1463.16167245233	1.42206501898818	1.31949711058821	7.57255679368973	4926.06039009355	-70.2975287230586
"49"	"short"	"DF"	5	120	"high"	"8"	"2070"	"andesite"	"100"	31361.2124141515	1.41029960563906	1.30704334776127	8.90854906700027	32388.8867788684	-3.17292277358369
"51"	"short"	"DF"	5	13	"med"	"0"	"hist"	"andesite"	"10"	2175.16258866785	2.14191067270703	1.92608138049642	10.9542314180961	1106.92716058186	96.5045818845444
"53"	"short"	"DF"	5	14	"med"	"0"	"hist"	"andesite"	"20"	1862.20652564204	1.2302955093591	1.05646780842826	7.40358700471766	1721.42483068318	8.17820752027816
"55"	"short"	"DF"	5	15	"med"	"0"	"hist"	"andesite"	"50"	4111.20440414892	1.5900696663686	1.50931488858028	10.4822715939702	1963.53947944846	109.377221450303
"57"	"short"	"DF"	5	16	"med"	"0"	"hist"	"andesite"	"100"	1354.02800487836	1.84322570931128	1.62497568943284	11.1577704952609	6022.89691936094	-77.5186588280175
"59"	"short"	"DF"	5	17	"high"	"0"	"hist"	"rhyolite"	"10"	841.734678259394	1.86290073541	1.34883743152022	7.5303361415863	979.721515163391	-14.084291787854
"61"	"short"	"DF"	5	18	"high"	"0"	"hist"	"rhyolite"	"20"	2060.7626687664	1.8203432877143	1.72918087691069	5.81318289818971	4393.54276914114	-53.0956502064679
"63"	"short"	"DF"	5	19	"high"	"0"	"hist"	"rhyolite"	"50"	1540.99550965114	1.62507458316068	1.51928719001658	7.55698710900766	3362.23461500202	-54.1675199352435
"65"	"short"	"DF"	5	2	"low"	"0"	"hist"	"rhyolite"	"20"	450.256826159358	0.924996514784662	0.401912912726402	6.76737135809821	2242.78931549462	-79.9242477637691
"67"	"short"	"DF"	5	20	"high"	"0"	"hist"	"rhyolite"	"100"	812.507138934754	1.9174507786226	1.63956183133026	6.24745476002596	4737.06634289206	-82.8478834763647
"69"	"short"	"DF"	5	21	"high"	"0"	"hist"	"andesite"	"10"	431.035320289912	3.18429859760081	1.96202305668876	10.891581179732	1327.33835782902	-67.5263418895761
"71"	"short"	"DF"	5	22	"high"	"0"	"hist"	"andesite"	"20"	1687.16388285864	1.61582867647107	1.45488421519597	7.4890993754069	4053.64162590818	-58.379056696196
"73"	"short"	"DF"	5	23	"high"	"0"	"hist"	"andesite"	"50"	1524.30461334392	1.99407723870869	1.73967468366027	10.3571633127001	576.990640607097	164.181861206635
"75"	"short"	"DF"	5	24	"high"	"0"	"hist"	"andesite"	"100"	797.726649707879	2.67071795232865	2.13420314607876	8.92772947795807	4405.49666688082	-81.8924695663728
"77"	"short"	"DF"	5	25	"low"	"4.5"	"2030"	"rhyolite"	"10"	3362.14483955623	2.03325326241485	1.89153414101977	6.96047257362528	1294.5497099311	159.715390901071
"79"	"short"	"DF"	5	26	"low"	"4.5"	"2030"	"rhyolite"	"20"	1924.42521153498	1.93982481305756	1.72923639805421	6.49702057557947	8958.45627089619	-78.5183389487879
"81"	"short"	"DF"	5	27	"low"	"4.5"	"2030"	"rhyolite"	"50"	5858.99016557516	1.56417569432102	1.49247950828738	6.00933164678594	1837.68033988706	218.825316808649
"83"	"short"	"DF"	5	28	"low"	"4.5"	"2030"	"rhyolite"	"100"	6794.3633713925	1.23266598790543	1.16438607109918	6.31903680165609	12530.2020615349	-45.7761068973518
"85"	"short"	"DF"	5	29	"low"	"4.5"	"2030"	"andesite"	"10"	2545.21630039772	2.1200069014834	1.76274027896894	9.34041387240092	1105.85170533968	130.158916255043
"87"	"short"	"DF"	5	3	"low"	"0"	"hist"	"rhyolite"	"50"	584.296051788679	1.84608337618189	1.54076935465519	7.1155748963356	883.738457933609	-33.88360022773
"89"	"short"	"DF"	5	30	"low"	"4.5"	"2030"	"andesite"	"20"	2005.83743981443	1.92420704887415	1.53362106510571	9.29057145826887	7155.596972447	-71.9682725628901
"91"	"short"	"DF"	5	31	"low"	"4.5"	"2030"	"andesite"	"50"	3991.61371181687	1.5518432089899	1.43415332451845	8.24245124623395	1290.02993452292	209.420239406542
"93"	"short"	"DF"	5	32	"low"	"4.5"	"2030"	"andesite"	"100"	8639.70407048423	1.39531268087888	1.31756570003927	8.86487925990244	13118.0659878201	-34.1388884725382
"95"	"short"	"DF"	5	33	"med"	"4.5"	"2030"	"rhyolite"	"10"	3808.73359660002	2.0351023876707	1.83900559393148	6.95462509050761	1426.20231788925	167.05422847979
"97"	"short"	"DF"	5	34	"med"	"4.5"	"2030"	"rhyolite"	"20"	4621.3646989239	1.58596278663177	1.46590002443431	6.55630195906403	10253.2621805715	-54.927859860243
"99"	"short"	"DF"	5	35	"med"	"4.5"	"2030"	"rhyolite"	"50"	5046.75552999474	1.58220401727946	1.47821907986674	6.47618629818871	2588.410258977	94.9751015122823
"101"	"short"	"DF"	5	36	"med"	"4.5"	"2030"	"rhyolite"	"100"	7535.27292818341	1.47848622127682	1.41152865204372	6.83672820880849	19714.5104545895	-61.7780368143546
"103"	"short"	"DF"	5	37	"med"	"4.5"	"2030"	"andesite"	"10"	4117.45217947088	2.01033419575622	1.74306959272535	9.65997047218487	1089.08710196953	278.064543416663
"105"	"short"	"DF"	5	38	"med"	"4.5"	"2030"	"andesite"	"20"	2892.20985413957	2.07809953954141	1.70713177384162	8.90791450890919	7290.59042813961	-60.3295524190131
"107"	"short"	"DF"	5	39	"med"	"4.5"	"2030"	"andesite"	"50"	3185.77881904502	2.13431519050251	1.80386578170012	8.77564543288275	1029.06959525901	209.578558507813
"109"	"short"	"DF"	5	4	"low"	"0"	"hist"	"rhyolite"	"100"	923.317390028099	1.10145633129202	0.912298069758849	6.73406848112742	1062.00729623013	-13.0592234812645
"111"	"short"	"DF"	5	40	"med"	"4.5"	"2030"	"andesite"	"100"	4708.34058382026	1.65228480130579	1.47413575405977	9.86199964523315	15483.4337681706	-69.5911084432755
"113"	"short"	"DF"	5	41	"high"	"4.5"	"2030"	"rhyolite"	"10"	6925.46837951689	1.76088243298956	1.59252208200368	7.89508579615	1462.84098231787	373.425920057525
"115"	"short"	"DF"	5	42	"high"	"4.5"	"2030"	"rhyolite"	"20"	3076.07752991872	1.88907084418168	1.64687929017308	7.33390216972992	13602.9836840426	-77.3867439573039
"117"	"short"	"DF"	5	43	"high"	"4.5"	"2030"	"rhyolite"	"50"	8869.27971457579	1.42433976652823	1.32656551822077	6.95765095407313	4500.93033540883	97.0543655119731
"119"	"short"	"DF"	5	44	"high"	"4.5"	"2030"	"rhyolite"	"100"	8753.38995602669	1.35462600374856	1.269373546727	6.96592317282699	13504.8939561808	-35.1835713451084
"121"	"short"	"DF"	5	45	"high"	"4.5"	"2030"	"andesite"	"10"	5662.3009973005	1.8011183894987	1.55019095730643	9.95744923868123	1343.22983148715	321.543719813869
"123"	"short"	"DF"	5	46	"high"	"4.5"	"2030"	"andesite"	"20"	1712.73746399169	2.74426192193203	1.90759373286314	8.83026500024657	7813.45742494531	-78.0796468088047
"125"	"short"	"DF"	5	47	"high"	"4.5"	"2030"	"andesite"	"50"	4029.30568957806	2.0733833250386	1.73646338967836	8.88148135009565	3213.26235600592	25.3961003852321
"127"	"short"	"DF"	5	48	"high"	"4.5"	"2030"	"andesite"	"100"	8284.85242706943	1.49642113185226	1.34142819245656	9.03061160641516	15802.2175382332	-47.5715835007058
"129"	"short"	"DF"	5	49	"low"	"8"	"2030"	"rhyolite"	"10"	4149.1218100708	1.71110585138518	1.59513234166849	6.45561939778954	1283.33655239591	223.307382021079
"131"	"short"	"DF"	5	5	"low"	"0"	"hist"	"andesite"	"10"	61.5730465692252	7.92083437164386	2.861984928449	10.4592720589987	1058.57096310241	-94.183380357537
"133"	"short"	"DF"	5	50	"low"	"8"	"2030"	"rhyolite"	"20"	6113.77963954895	1.78016831384829	1.71468095928431	6.42497807671042	4350.69360527792	40.5242518602596
"135"	"short"	"DF"	5	51	"low"	"8"	"2030"	"rhyolite"	"50"	10650.6747306608	1.30926334374012	1.25324194833859	6.53346903134236	5646.69963872448	88.6176955051689
"137"	"short"	"DF"	5	52	"low"	"8"	"2030"	"rhyolite"	"100"	9661.79263264632	1.6784675518995	1.64158456749641	5.51501659984174	33841.8143106902	-71.4501340148472
