"distance"	"species"	"replicate"	"rid"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"
"1"	"short"	"DF"	4	1	"low"	"0"	"hist"	"rhyolite"	"10"	4385.81223397068	0.947242285687654	0.888364903983616	7.18653907426974	1011.97746569206	333.390305877153
"3"	"short"	"DF"	4	10	"med"	"0"	"hist"	"rhyolite"	"20"	1556.50173227545	1.82507260489461	1.51129687901424	7.32549284185682	4230.5894156281	-63.2083953473334
"5"	"short"	"DF"	4	100	"low"	"8"	"2070"	"rhyolite"	"100"	14502.9832882	1.5097010123936	1.45149741872835	5.07435469872962	37062.854524761	-60.869222098069
"7"	"short"	"DF"	4	101	"low"	"8"	"2070"	"andesite"	"10"	7395.04446825105	1.79162705019246	1.53336909426333	6.83844983975093	1441.02886535254	413.178094211313
"9"	"short"	"DF"	4	102	"low"	"8"	"2070"	"andesite"	"20"	9632.25030321726	2.19228141357064	2.0112333936063	6.47133529948456	24083.8956054661	-60.0054307616617
"11"	"short"	"DF"	4	103	"low"	"8"	"2070"	"andesite"	"50"	10286.5469093274	2.28533909838088	2.09030881204775	7.52713317276663	9073.87373212232	13.3644484484298
"13"	"short"	"DF"	4	104	"low"	"8"	"2070"	"andesite"	"100"	10884.0948665449	1.79820327154523	1.68117669389292	6.63731822336694	30857.8811844537	-64.7283142951876
"15"	"short"	"DF"	4	105	"med"	"8"	"2070"	"rhyolite"	"10"	10031.6148011925	1.67324835860628	1.50474495225554	5.59762937162459	1493.87821402293	571.514900413334
"17"	"short"	"DF"	4	106	"med"	"8"	"2070"	"rhyolite"	"20"	11504.9429164583	2.06321944125484	1.91149033120145	5.71461614804071	48126.8044902296	-76.0945214661115
"19"	"short"	"DF"	4	107	"med"	"8"	"2070"	"rhyolite"	"50"	12425.4472676795	2.21306894989573	2.09541440160551	6.47239160394954	9739.22974928472	27.5814164728183
"21"	"short"	"DF"	4	108	"med"	"8"	"2070"	"rhyolite"	"100"	20788.5683130057	1.48256824272533	1.41902664714953	5.79299618471537	16922.0158002889	22.8492430118803
"23"	"short"	"DF"	4	109	"med"	"8"	"2070"	"andesite"	"10"	7876.03602890138	2.05715056596604	1.71231028125171	7.85704898402702	1342.12030193472	486.835324489749
"25"	"short"	"DF"	4	11	"med"	"0"	"hist"	"rhyolite"	"50"	864.511123358639	1.7734815341847	1.51170801895636	7.16936091184616	1363.83615235309	-36.6118047342376
"27"	"short"	"DF"	4	110	"med"	"8"	"2070"	"andesite"	"20"	8674.36330702418	2.31971173286188	1.9559248666814	8.0127760059774	25020.2845027365	-65.3306767711796
