"distance"	"species"	"replicate"	"rid"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"
"1"	"short"	"DF"	18	1	"low"	"0"	"hist"	"rhyolite"	"10"	940.284722130249	1.60185550336919	1.52067378660043	6.01090484506944	1504.63186207511	-37.5073234968281
"3"	"short"	"DF"	18	10	"med"	"0"	"hist"	"rhyolite"	"20"	4240.67010763397	1.48555732373969	1.4683100833841	6.34430052439372	1475.3016461045	187.444274113796
"5"	"short"	"DF"	18	100	"low"	"8"	"2070"	"rhyolite"	"100"	15084.9826371782	1.69616653351035	1.66576562667122	5.48740855852763	38322.7077570346	-60.6369603817748
"7"	"short"	"DF"	18	101	"low"	"8"	"2070"	"andesite"	"10"	9917.01267395935	1.56890338872518	1.4094872939305	7.58500070217997	1437.36091148479	589.945899789018
"9"	"short"	"DF"	18	102	"low"	"8"	"2070"	"andesite"	"20"	3728.36447184592	2.75003304512071	2.51532050846629	6.60454425967742	10940.5578108674	-65.9216235926975
"11"	"short"	"DF"	18	103	"low"	"8"	"2070"	"andesite"	"50"	10752.2516246876	2.25331745727205	2.15289850871256	7.68997442049858	5847.19579297505	83.8873197577139
"13"	"short"	"DF"	18	104	"low"	"8"	"2070"	"andesite"	"100"	16308.5871833564	1.41641426875443	1.3514450226707	6.98738445880565	34314.6686939764	-52.4734237453991
"15"	"short"	"DF"	18	105	"med"	"8"	"2070"	"rhyolite"	"10"	12869.8143302236	1.38431391005505	1.28861667584167	6.21503922080994	1120.47171880223	1048.60679785664
"17"	"short"	"DF"	18	106	"med"	"8"	"2070"	"rhyolite"	"20"	5752.35975847679	2.32220852693415	2.1649349611859	5.63119599828318	16390.7272033768	-64.9047922822382
"19"	"short"	"DF"	18	107	"med"	"8"	"2070"	"rhyolite"	"50"	17273.3309865858	2.04287958957912	1.97911650346124	6.34975496076402	7278.15878672007	137.331054360935
"21"	"short"	"DF"	18	108	"med"	"8"	"2070"	"rhyolite"	"100"	17876.2473605916	1.54782425254046	1.47838980170478	5.89556922691997	27407.7126669288	-34.7765806733602
"23"	"short"	"DF"	18	109	"med"	"8"	"2070"	"andesite"	"10"	18432.8741759765	1.36986752032601	1.2421487902349	7.9113365570479	1440.26042594883	1179.8292478135
"25"	"short"	"DF"	18	11	"med"	"0"	"hist"	"rhyolite"	"50"	2219.31754367966	1.52093218629722	1.38526182515281	7.53007024648238	2974.98255736269	-25.4006535874592
"27"	"short"	"DF"	18	110	"med"	"8"	"2070"	"andesite"	"20"	6282.12040241938	2.45275958292879	2.15539678860018	6.90875271015798	13050.6724590943	-51.8636267816091
"29"	"short"	"DF"	18	111	"med"	"8"	"2070"	"andesite"	"50"	9653.36262859846	1.84322423311158	1.61674237251282	7.17987603449639	5840.52129007091	65.2825518333358
"31"	"short"	"DF"	18	112	"med"	"8"	"2070"	"andesite"	"100"	7266.63399957359	1.95874482667346	1.62361045549442	8.3509552511721	20641.4883925353	-64.7959785583996
"33"	"short"	"DF"	18	113	"high"	"8"	"2070"	"rhyolite"	"10"	20999.3620077286	1.42429184331063	1.33478819126757	6.2939427829984	1022.44291148709	1953.84200641444
"35"	"short"	"DF"	18	114	"high"	"8"	"2070"	"rhyolite"	"20"	8700.36008256066	2.16494817483249	2.03023151878554	6.09996560464303	18944.7991352183	-54.0752054404909
"37"	"short"	"DF"	18	115	"high"	"8"	"2070"	"rhyolite"	"50"	16078.3868280758	1.99004672653527	1.92218712378311	6.97345074900874	9869.87310371948	62.9036833514776
"39"	"short"	"DF"	18	116	"high"	"8"	"2070"	"rhyolite"	"100"	17931.6593670633	1.76450330594632	1.65331060634276	6.19515482819976	22977.4395594271	-21.9597147859479
"41"	"short"	"DF"	18	117	"high"	"8"	"2070"	"andesite"	"10"	14876.4609697535	1.49096281342736	1.2456041367615	8.66444311442414	1360.04307625577	993.822778812917
"43"	"short"	"DF"	18	118	"high"	"8"	"2070"	"andesite"	"20"	7000.27830942499	2.23593487553822	1.90669748016653	7.34243662514777	13947.8426069829	-49.8110316650668
"45"	"short"	"DF"	18	119	"high"	"8"	"2070"	"andesite"	"50"	14215.1490635194	1.6637632138053	1.47507433518767	7.96960347847557	9177.03646430773	54.8991236855869
"47"	"short"	"DF"	18	12	"med"	"0"	"hist"	"rhyolite"	"100"	1633.77106298413	1.74204145474861	1.57603756012395	7.34651329162273	6506.54173501086	-74.8903314614426
"49"	"short"	"DF"	18	120	"high"	"8"	"2070"	"andesite"	"100"	19357.5198456607	1.80828108958378	1.62947259259535	9.13769174449614	20885.9957879859	-7.31818562945596
"51"	"short"	"DF"	18	13	"med"	"0"	"hist"	"andesite"	"10"	692.132259530936	1.7295438999746	1.30039489269257	8.72609169483185	1206.65541454115	-42.6404380910909
"53"	"short"	"DF"	18	14	"med"	"0"	"hist"	"andesite"	"20"	1768.57918653882	1.40443508537535	1.19643045134015	7.65033688043293	1360.52546563559	29.9923618638487
"55"	"short"	"DF"	18	15	"med"	"0"	"hist"	"andesite"	"50"	1936.92471984576	1.67784428023151	1.45799622039	10.1483868676789	2006.25020073783	-3.45547533735193
"57"	"short"	"DF"	18	16	"med"	"0"	"hist"	"andesite"	"100"	944.88751951025	2.48308627709686	1.85249983748564	9.59059408113554	4907.94546480001	-80.7477991292482
"59"	"short"	"DF"	18	17	"high"	"0"	"hist"	"rhyolite"	"10"	1783.42242187549	1.20253245968793	1.0949237488565	6.14523395111686	1114.20954843516	60.0616710187236
"61"	"short"	"DF"	18	18	"high"	"0"	"hist"	"rhyolite"	"20"	1459.43301574895	2.45183455203107	2.38307000154799	7.95847307311164	1573.17169451785	-7.2298960860569
"63"	"short"	"DF"	18	19	"high"	"0"	"hist"	"rhyolite"	"50"	4273.00029203789	1.70713819136263	1.63180452447973	6.43629378703103	2926.7402979479	45.9986147398842
"65"	"short"	"DF"	18	2	"low"	"0"	"hist"	"rhyolite"	"20"	657.047337164453	1.51937929731345	1.39704520255327	8.0953194697698	777.355155475975	-15.4765575894146
"67"	"short"	"DF"	18	20	"high"	"0"	"hist"	"rhyolite"	"100"	1718.41988198883	2.10481101006933	1.95746709252226	7.02144144058228	7031.14192635532	-75.559874910965
"69"	"short"	"DF"	18	21	"high"	"0"	"hist"	"andesite"	"10"	1295.53089802455	1.56935903444325	1.11627208054066	8.5465018055107	1187.70944928897	9.07809976590867
"71"	"short"	"DF"	18	22	"high"	"0"	"hist"	"andesite"	"20"	763.396798870657	2.61729679537256	2.31984225246641	7.25627368429433	991.357134529776	-22.9947743067634
"73"	"short"	"DF"	18	23	"high"	"0"	"hist"	"andesite"	"50"	3861.55524771738	1.2027415548846	1.05015297703169	9.12178617634185	1962.6478411433	96.7523244245337
"75"	"short"	"DF"	18	24	"high"	"0"	"hist"	"andesite"	"100"	1014.57118005261	2.47321752019616	2.05442346798049	8.49224734306335	4135.11546892232	-75.4645018336811
"77"	"short"	"DF"	18	25	"low"	"4.5"	"2030"	"rhyolite"	"10"	4288.70458786307	1.72896575087022	1.62326349152459	6.02448450708852	1432.7785582252	199.327803535498
"79"	"short"	"DF"	18	26	"low"	"4.5"	"2030"	"rhyolite"	"20"	3783.26147689421	1.91911400196948	1.83263338414522	6.71589890522743	4596.00339204975	-17.6836665647689
"81"	"short"	"DF"	18	27	"low"	"4.5"	"2030"	"rhyolite"	"50"	3562.62061270811	1.66057276244825	1.55540095689969	6.06970508127327	5318.66988684107	-33.0166998797501
"83"	"short"	"DF"	18	28	"low"	"4.5"	"2030"	"rhyolite"	"100"	2493.08024755378	2.20844650669432	2.07378245145082	6.43389019408783	12896.2503877278	-80.6681773957629
"85"	"short"	"DF"	18	29	"low"	"4.5"	"2030"	"andesite"	"10"	2135.83299050408	1.81593529261835	1.37415893375874	7.97248426017228	1450.91552895295	47.2058812441957
"87"	"short"	"DF"	18	3	"low"	"0"	"hist"	"rhyolite"	"50"	618.669775123935	1.31675879641043	1.26538530141115	7.62203102111816	3342.95421753886	-81.4933219283089
"89"	"short"	"DF"	18	30	"low"	"4.5"	"2030"	"andesite"	"20"	2509.33661658135	2.13919742719032	1.8376414332448	9.55912610219449	3134.69628499346	-19.9496095173831
"91"	"short"	"DF"	18	31	"low"	"4.5"	"2030"	"andesite"	"50"	2070.07184002809	1.59141899980501	1.21550734211569	8.48806936941414	2974.28348493571	-30.4009906751429
"93"	"short"	"DF"	18	32	"low"	"4.5"	"2030"	"andesite"	"100"	2305.70522523352	1.77378834492418	1.42996300132044	8.09181082749567	12717.9534961478	-81.8704697581109
"95"	"short"	"DF"	18	33	"med"	"4.5"	"2030"	"rhyolite"	"10"	2542.70888226785	1.8075357622737	1.64339016377926	5.7352967449263	1497.18795352062	69.8323097169391
"97"	"short"	"DF"	18	34	"med"	"4.5"	"2030"	"rhyolite"	"20"	6600.52820699911	1.62017989026272	1.51494994542815	7.55471706805022	7382.38958209971	-10.590898331841
"99"	"short"	"DF"	18	35	"med"	"4.5"	"2030"	"rhyolite"	"50"	5123.38457291533	1.68929094142969	1.58044805451006	6.42952603464541	3770.93457478948	35.8651143715839
"101"	"short"	"DF"	18	36	"med"	"4.5"	"2030"	"rhyolite"	"100"	7858.52660214353	1.5749582517838	1.48504874200837	6.92009700628427	13681.184291729	-42.5596027758035
"103"	"short"	"DF"	18	37	"med"	"4.5"	"2030"	"andesite"	"10"	2757.88080610914	1.96572987915068	1.60047666111897	8.14154704669853	1448.20333319523	90.4346401429907
"105"	"short"	"DF"	18	38	"med"	"4.5"	"2030"	"andesite"	"20"	3255.4149571097	2.16381273218965	1.80589336726595	9.32315823185828	4360.77454601956	-25.3477811623812
"107"	"short"	"DF"	18	39	"med"	"4.5"	"2030"	"andesite"	"50"	5919.55214223626	1.3838251721454	1.26740163234902	7.64865361761164	2861.41488726375	106.875003292405
"109"	"short"	"DF"	18	4	"low"	"0"	"hist"	"rhyolite"	"100"	89.0929706802406	3.3377513075157	2.26871279307774	6.40974831581116	2719.04061143306	-96.7233674147557
"111"	"short"	"DF"	18	40	"med"	"4.5"	"2030"	"andesite"	"100"	5562.59068148796	1.53676165167807	1.36752961706074	8.39266796610249	12097.0692523269	-54.0170386276167
"113"	"short"	"DF"	18	41	"high"	"4.5"	"2030"	"rhyolite"	"10"	5180.3111399489	1.84225778315761	1.65625235664694	6.72765226740586	1517.06367376124	241.469592182996
"115"	"short"	"DF"	18	42	"high"	"4.5"	"2030"	"rhyolite"	"20"	5733.85206312095	1.73451353291189	1.56368613289094	7.25844799363336	5882.0098665458	-2.51882956313125
"117"	"short"	"DF"	18	43	"high"	"4.5"	"2030"	"rhyolite"	"50"	10353.8643096072	1.51146837969692	1.45720140513071	6.30093322540152	5015.58963430597	106.433641197202
"119"	"short"	"DF"	18	44	"high"	"4.5"	"2030"	"rhyolite"	"100"	7659.50521574416	1.80983106268688	1.68526471516019	7.36453012341545	13359.6554894038	-42.666895700871
"121"	"short"	"DF"	18	45	"high"	"4.5"	"2030"	"andesite"	"10"	4176.31117644029	1.99036508759732	1.6088396281004	8.38913341785999	1121.11071685928	272.515498570915
"123"	"short"	"DF"	18	46	"high"	"4.5"	"2030"	"andesite"	"20"	4458.05066474623	2.09688053465199	1.74018740536911	9.20570872982903	4367.44101755706	2.07466218375747
"125"	"short"	"DF"	18	47	"high"	"4.5"	"2030"	"andesite"	"50"	7794.09783973512	1.63629100493912	1.46699793140093	8.59935889759579	3566.870327987	118.513630242729
"127"	"short"	"DF"	18	48	"high"	"4.5"	"2030"	"andesite"	"100"	6864.88694735634	1.96195943230506	1.74451716859327	8.56057451087046	8169.61052783504	-15.9704501950652
"129"	"short"	"DF"	18	49	"low"	"8"	"2030"	"rhyolite"	"10"	8522.21091202144	1.44666904870552	1.40149740839288	5.93046500823077	1444.77442071682	489.864465332461
"131"	"short"	"DF"	18	5	"low"	"0"	"hist"	"andesite"	"10"	242.079268901346	2.58245849360758	1.90111177617853	7.39910895029704	964.483068735622	-74.9006201613579
