"rid"	"temp.short"	"temp.long"	"prec.short"	"prec.long"	"potential.short"	"potential.long"	"content.short"	"content.long"	"replicate"
"1"	1	12.5981384659498	12.0312529032258	358.366666666667	378.086206896552	-0.238203310344281	-0.294023554311721	30.8147160023787	29.6182658279659	4
"2"	5	12.5981384659498	12.0312529032258	358.366666666667	378.086206896552	-0.164120228350582	-0.23530885292949	50.3321142997054	48.3951042392928	4
"3"	9	11.200043655914	10.4951411182796	810.3	870.7	-0.223814269446544	-0.155798319075967	33.88401520447	34.7722954325316	4
"4"	13	11.200043655914	10.4951411182796	810.3	870.7	-0.17919913802825	-0.112670421177051	53.5077191655322	55.0704881671541	4
"5"	17	9.38676200716846	8.65735569002596	1113.86666666667	1204.22413793103	-0.125183087053326	-0.0664288222006247	36.9576184970399	38.0769917990918	4
"6"	21	9.38676200716846	8.65735569002596	1113.86666666667	1204.22413793103	-0.0854256113132513	-0.0446167512199714	57.481231461164	59.1010947426077	4
"7"	25	14.6706774767025	14.6861979414164	372.4	395.765517241379	-0.398193286697729	-0.370878579633402	28.5848793010394	28.8960638238354	4
"8"	29	14.6706774767025	14.6861979414164	372.4	395.765517241379	-0.311510249058953	-0.289698459323216	47.2750362781262	47.6455864994031	4
"9"	33	13.1513111827957	13.1874063121987	958.3	968.948275862069	-0.326575210965116	-0.300357259379064	32.1554407696857	32.4369462877376	4
"10"	37	13.1513111827957	13.1874063121987	958.3	968.948275862069	-0.253545217250587	-0.23568129231432	51.4685622687235	51.789346468261	4
"11"	41	11.3619450322581	11.3884612102336	1311.96666666667	1346.95172413793	-0.115363837654323	-0.137226523804466	36.5032004978544	36.297207893137	4
"12"	45	11.3619450322581	11.3884612102336	1311.96666666667	1346.95172413793	-0.0749914902468037	-0.0980586917051042	57.2945953836234	56.9172602465126	4
"13"	49	14.0496538924731	14.8999230122358	504	440.768965517241	-0.174706775475488	-0.33328370838095	32.0888631278538	29.4635744387357	4
"14"	53	14.0496538924731	14.8999230122358	504	440.768965517241	-0.126176884548298	-0.274456575394281	51.8620436015594	48.1073655438544	4
"15"	57	12.5499048028674	13.3854411449759	1069.76666666667	1022.25862068966	-0.202923629396009	-0.277090399773196	33.311358246893	32.0738637860374	4
"16"	61	12.5499048028674	13.3854411449759	1069.76666666667	1022.25862068966	-0.133837956719613	-0.216464356611815	53.2376096926216	51.3189274009261	4
"17"	65	10.7044305519713	11.577230579162	1426.26666666667	1402.63103448276	-0.0420468876532164	-0.112043437614791	37.3435047710568	36.4508156218723	4
"18"	69	10.7044305519713	11.577230579162	1426.26666666667	1402.63103448276	-0.0257665842131066	-0.0769488664101149	58.6937620492334	57.2370952119071	4
"19"	73	15.1408043297491	15.3708404716351	495.266666666667	441.706896551724	-0.167276028111675	-0.333905528738847	32.8136726548304	29.3849928617724	4
"20"	77	15.1408043297491	15.3708404716351	495.266666666667	441.706896551724	-0.125767918745021	-0.263462824714883	53.2705328835537	48.0080396731747	4
"21"	81	13.5670807168459	13.8727857678902	1138.4	1052.65862068966	-0.175181588605702	-0.265113397936755	34.4666392281632	32.3249323020782	4
"22"	85	13.5670807168459	13.8727857678902	1138.4	1052.65862068966	-0.12803461416471	-0.204625602699859	54.6077472643287	51.4094358295256	4
"23"	89	11.6861846021505	12.0472595654431	1543.96666666667	1457.9275862069	-0.101037942968244	-0.129127824450123	37.9138084104718	36.2631004775516	4
"24"	93	11.6861846021505	12.0472595654431	1543.96666666667	1457.9275862069	-0.0768138428897935	-0.0940667080528413	58.6353652453024	56.8806466510832	4
"25"	97	17.9985649318996	17.6721825969596	505.433333333333	438.479310344828	-0.154342231540292	-0.385748215305565	31.5765509320209	27.5324952353131	4
"26"	101	17.9985649318996	17.6721825969596	505.433333333333	438.479310344828	-0.0778192826006275	-0.295933180396738	52.5329334480906	45.7743286078735	4
"27"	105	16.3700455340502	16.2185326777901	1083.8	1023.91379310345	-0.129005540068708	-0.3077189145039	33.8092912551715	30.7772374642213	4
"28"	109	16.3700455340502	16.2185326777901	1083.8	1023.91379310345	-0.0537646707513452	-0.224703302822624	54.9230947581729	49.8753935719874	4
