"rid"	"temp.short"	"temp.long"	"prec.short"	"prec.long"	"potential.short"	"potential.long"	"content.short"	"content.long"	"replicate"
"1"	1	10.4814574623656	11.7164311694475	401.5	394.962068965517	-0.181832306090959	-0.205837781183416	31.3415950473067	31.2691591975153	15
"2"	5	10.4814574623656	11.7164311694475	401.5	394.962068965517	-0.0871451169395386	-0.151933136333845	51.9159792620898	50.8778897258897	15
"3"	9	9.03826186379928	10.1763103181313	816.566666666667	886.848275862069	-0.118988826908386	-0.113036133406553	35.074833404969	35.7545564615111	15
"4"	13	9.03826186379928	10.1763103181313	816.566666666667	886.848275862069	-0.0538562808543478	-0.076066876603882	55.9328619201718	56.4415148189799	15
"5"	17	7.16318996415771	8.31455582944012	1101	1223.12413793103	-0.0592272178338768	-0.0428369659575782	37.8819657935887	38.8306618428486	15
"6"	21	7.16318996415771	8.31455582944012	1101	1223.12413793103	-0.0401744968123479	-0.0287416651677861	58.3984292405423	59.9447724167853	15
"7"	25	15.9080327455197	14.4023154482759	515.066666666667	433.113793103448	-0.31659251522634	-0.256260232202137	28.8181328322969	30.6266497717513	15
"8"	29	15.9080327455197	14.4023154482759	515.066666666667	433.113793103448	-0.23078347262113	-0.181559855043095	47.5885149748357	50.1148320212339	15
"9"	33	14.3604669103943	12.8689519243604	1217.56666666667	999.075862068966	-0.236059621187692	-0.208186851768768	33.0781640251822	33.5603081961738	15
"10"	37	14.3604669103943	12.8689519243604	1217.56666666667	999.075862068966	-0.176210871311854	-0.143828080029946	52.3536740930454	53.6974701521392	15
"11"	41	12.585875469534	11.0554423819058	1708.83333333333	1376.15517241379	-0.0366936324213914	-0.0871040582867048	38.19593526474	37.4441579599239	15
"12"	45	12.585875469534	11.0554423819058	1708.83333333333	1376.15517241379	-0.022980975255203	-0.0654331803903067	59.5515566752173	58.398356834583	15
"13"	49	13.8202570179211	14.5792498361142	429.6	422.527586206897	-0.099549332068884	-0.270525406085381	32.8553528650349	29.9822745425599	15
"14"	53	13.8202570179211	14.5792498361142	429.6	422.527586206897	-0.045038175478574	-0.205295798182142	54.0089780246128	49.3861197345465	15
"15"	57	12.3458740645161	13.1012798605858	926.5	978.324137931034	-0.0724564636967643	-0.237119139377424	36.4205810946606	33.1132961146478	15
"16"	61	12.3458740645161	13.1012798605858	926.5	978.324137931034	-0.0363263940246784	-0.177730142555514	57.672968699945	52.7993033521486	15
"17"	65	10.4800336774194	11.2949881216166	1244.4	1338.8275862069	-0.0218944082827432	-0.0735850473715382	38.9436624755461	37.4738630799337	15
"18"	69	10.4800336774194	11.2949881216166	1244.4	1338.8275862069	-0.0189116347558232	-0.046966245003706	60.2975525937436	58.5021602390164	15
"19"	73	16.0981917706093	15.2418761230997	427.466666666667	463.227586206897	-0.443891035485867	-0.321527709605944	26.287511986349	29.2189149055696	15
"20"	77	16.0981917706093	15.2418761230997	427.466666666667	463.227586206897	-0.337477196885881	-0.250651218295628	44.5835418899686	47.9393080644005	15
"21"	81	14.5524769605735	13.7533644286244	1010.8	1074.91379310345	-0.34196695589132	-0.250102332328422	31.272053617003	32.6926094367868	15
"22"	85	14.5524769605735	13.7533644286244	1010.8	1074.91379310345	-0.283438193375892	-0.188788270861709	49.797079335182	51.9169684747252	15
"23"	89	12.7364920430108	11.936817490545	1369.23333333333	1480.01379310345	-0.226524479894836	-0.116197343874748	34.4881420898056	36.55496549257	15
"24"	93	12.7364920430108	11.936817490545	1369.23333333333	1480.01379310345	-0.161041718419254	-0.0774677908713083	54.3345799331977	57.3149502815098	15
"25"	97	17.538224688172	17.268481226548	477.633333333333	467.610344827586	-0.20948855685969	-0.319612017460675	30.433637572244	29.2265149161891	15
"26"	101	17.538224688172	17.268481226548	477.633333333333	467.610344827586	-0.160415750723321	-0.236443164917235	49.8520498827973	48.1890205914988	15
"27"	105	16.0426966308244	15.8327858628105	1132.26666666667	1099.20689655172	-0.228676529828185	-0.280573180209515	31.9612927254065	31.686079347474	15
"28"	109	16.0426966308244	15.8327858628105	1132.26666666667	1099.20689655172	-0.159944027077463	-0.204914446795911	51.6224829663642	51.0994867134537	15
"29"	113	14.1669755555556	14.0295760993697	1475.73333333333	1455.86896551724	-0.157491090658438	-0.200826473616247	33.4246762737839	33.6152333100946	15
"30"	117	14.1669755555556	14.0295760993697	1475.73333333333	1455.86896551724	-0.0875082809924583	-0.139555277248697	53.8560302179463	53.7034675208044	15
"31"	2	11.9073737777778	11.9802859977753	309.733333333333	369.637931034483	-0.366515496607527	-0.230918537052566	27.6161384832384	30.8488094509172	15
"32"	6	11.9073737777778	11.9802859977753	309.733333333333	369.637931034483	-0.331065110769932	-0.18090942133396	44.8438062072996	50.1270478695164	15
