"rid"	"temp.short"	"temp.long"	"prec.short"	"prec.long"	"potential.short"	"potential.long"	"content.short"	"content.long"	"replicate"
"1"	1	12.0937319713262	11.9446047890248	362.666666666667	377.786206896552	-0.243525219716245	-0.281537746094323	29.8507378050013	29.9014559760734	7
"2"	5	12.0937319713262	11.9446047890248	362.666666666667	377.786206896552	-0.187322987268499	-0.221591293818239	49.1009614107019	48.7220989638571	7
"3"	9	10.5166743082437	10.3872340496848	833.966666666667	875.896551724138	-0.133054154182226	-0.155521214937653	35.4966053664938	34.8415926231447	7
"4"	13	10.5166743082437	10.3872340496848	833.966666666667	875.896551724138	-0.101857277175253	-0.106940875409867	55.8052572349906	55.0667066454011	7
"5"	17	8.63572529032258	8.51501806451613	1137.1	1202.86896551724	-0.0615477896160444	-0.0579803639763312	38.3897612649212	38.5122331609393	7
"6"	21	8.63572529032258	8.51501806451613	1137.1	1202.86896551724	-0.0353708473356391	-0.0376769081273335	59.3230934929539	59.596820621878	7
"7"	25	13.9504913978495	14.4282390315165	440.6	434.579310344828	-0.185794467876792	-0.278167703117814	30.4736504042415	30.2626247184954	7
"8"	29	13.9504913978495	14.4282390315165	440.6	434.579310344828	-0.118786918355133	-0.204924326733614	49.5679685011598	49.7316366476424	7
"9"	33	12.3185011039427	12.9114499859103	944.466666666667	992.255172413793	-0.101340449217371	-0.217301659214591	34.762391056385	33.5660754610038	7
"10"	37	12.3185011039427	12.9114499859103	944.466666666667	992.255172413793	-0.0419092341796626	-0.157229854695165	56.0073651128269	53.6542897289779	7
"11"	41	10.4264411899642	11.0785840711902	1212.2	1360.83103448276	-0.0314494812939164	-0.0878856734556734	38.5132974938947	37.3561700896324	7
"12"	45	10.4264411899642	11.0785840711902	1212.2	1360.83103448276	-0.021759748178058	-0.0629602442547056	59.8729232825703	58.338165765774	7
"13"	49	14.6374851182796	14.8496179043382	415.933333333333	416.451724137931	-0.279032056679908	-0.329741443048097	29.3989807216653	29.399165610132	7
"14"	53	14.6374851182796	14.8496179043382	415.933333333333	416.451724137931	-0.196897719608549	-0.262412510485385	48.6283755513322	48.1752848263489	7
"15"	57	13.1703705232975	13.3158137842047	987.133333333333	976.486206896552	-0.157937570865038	-0.27750257237793	33.3644755651156	32.1010669362987	7
"16"	61	13.1703705232975	13.3158137842047	987.133333333333	976.486206896552	-0.0718147095272041	-0.218448405129591	54.0497797868802	51.2547891631173	7
"17"	65	11.3290488458781	11.4893219562477	1363.76666666667	1339.8275862069	-0.0356958224619836	-0.0945220648997997	38.3138896768981	36.8255662693598	7
"18"	69	11.3290488458781	11.4893219562477	1363.76666666667	1339.8275862069	-0.0228732925782771	-0.0630589524929991	59.662886605831	57.5953179341681	7
"19"	73	16.4069101935484	15.1719271412681	405.6	463.11724137931	-0.474664494007109	-0.289662031656017	26.3062434045047	30.3050780415302	7
"20"	77	16.4069101935484	15.1719271412681	405.6	463.11724137931	-0.39094575930027	-0.225463027602646	43.9993945368078	49.2349609991476	7
"21"	81	14.9526688458781	13.6644242995921	1001.43333333333	1065.22413793103	-0.430556839871873	-0.249112680252495	29.762362196005	32.8648224753725	7
"22"	85	14.9526688458781	13.6644242995921	1001.43333333333	1065.22413793103	-0.364927570091404	-0.185814810530759	47.7698999289046	52.1821588799952	7
"23"	89	13.1463632688172	11.8353810233593	1382.7	1466.40689655172	-0.199242241733279	-0.127513776832945	34.6271071372877	36.081702785887	7
"24"	93	13.1463632688172	11.8353810233593	1382.7	1466.40689655172	-0.135496007218856	-0.0813092377384672	54.4553462340839	56.6966189457458	7
"25"	97	17.4214347526882	17.4624954556915	482.6	456.741379310345	-0.23699461844978	-0.367609162091967	30.8697267168511	27.9884458015918	7
"26"	101	17.4214347526882	17.4624954556915	482.6	456.741379310345	-0.176574556667341	-0.278349426028767	50.8518476919688	46.58657785029	7
"27"	105	16.1075177491039	16.0313741668521	1086.63333333333	1073.30689655172	-0.253061634737264	-0.317094196224786	31.6645677776858	30.9740415586544	7
