"rid"	"temp.short"	"temp.long"	"prec.short"	"prec.long"	"potential.short"	"potential.long"	"content.short"	"content.long"	"replicate"
"1"	1	12.693311311828	12.3161654593993	417.533333333333	393.906896551724	-0.062008715181203	-0.207657707236137	34.1730029678606	31.4308059405019	13
"2"	5	12.693311311828	12.3161654593993	417.533333333333	393.906896551724	-0.0339259076625928	-0.158090253246193	55.4842825819353	51.0620025806553	13
"3"	9	11.1288729318996	10.7516632183908	917.8	890.113793103448	-0.104745769733357	-0.140658044495773	34.6518029999063	34.7452555811837	13
"4"	13	11.1288729318996	10.7516632183908	917.8	890.113793103448	-0.0446150129625483	-0.0835321049595689	55.8632127570482	55.1899709969532	13
"5"	17	9.29677827956989	8.91405034779384	1227.16666666667	1228.66206896552	-0.0261268419779374	-0.0425329947736766	38.471436297572	38.5848174348607	13
"6"	21	9.29677827956989	8.91405034779384	1227.16666666667	1228.66206896552	-0.0207120335023295	-0.0294238075105556	59.8302968742038	59.7287040843963	13
"7"	25	13.7533339784946	14.3150396633296	440.033333333333	414.368965517241	-0.140805847507581	-0.243330997665489	32.7416657656647	30.7216097509931	13
"8"	29	13.7533339784946	14.3150396633296	440.033333333333	414.368965517241	-0.0748301379711533	-0.170490337154545	53.1199578975398	50.4804009704256	13
"9"	33	12.2015672114695	12.781248344086	1042.2	979.21724137931	-0.117540594394674	-0.202032921582218	35.4429532680942	34.0645704449667	13
"10"	37	12.2015672114695	12.781248344086	1042.2	979.21724137931	-0.0714687449149997	-0.150858917345029	56.123220659306	54.2190006424883	13
"11"	41	10.4186247741935	10.9714581594364	1415	1350.67586206897	-0.0233619510128014	-0.0997743938294569	39.5922144052257	37.4131973051976	13
"12"	45	10.4186247741935	10.9714581594364	1415	1350.67586206897	-0.018714720368129	-0.0720165918257389	60.8695942991179	58.2591459083485	13
"13"	49	15.8390466523297	15.1821379280682	361.733333333333	401.903448275862	-0.499049138001171	-0.384223247657529	24.5895923644275	28.2654568839703	13
"14"	53	15.8390466523297	15.1821379280682	361.733333333333	401.903448275862	-0.410685482287891	-0.308020648061411	41.4353335391207	46.5747313428543	13
"15"	57	14.4183755125448	13.6838201201335	875.433333333333	936.048275862069	-0.307541748421079	-0.289291947232741	30.5645106566405	31.7807529409304	13
"16"	61	14.4183755125448	13.6838201201335	875.433333333333	936.048275862069	-0.243712839698096	-0.230854576711931	49.4787805055122	50.9329231330974	13
"17"	65	12.6497558566308	11.8707795802744	1231.6	1291.4275862069	-0.0625793691537384	-0.11057790628896	37.0184857285198	36.1621130284678	13
"18"	69	12.6497558566308	11.8707795802744	1231.6	1291.4275862069	-0.0326728720863572	-0.0695916291683683	58.2020919645754	56.9404749483434	13
"19"	73	15.3749747096774	15.3641079169448	428.233333333333	422.448275862069	-0.28950374843843	-0.355567512212659	29.8015193525703	28.9895577441157	13
"20"	77	15.3749747096774	15.3641079169448	428.233333333333	422.448275862069	-0.198308506034625	-0.284596198769559	49.4775050404616	47.2668767142221	13
"21"	81	13.8632390107527	13.8845958769003	974.633333333333	1008.2275862069	-0.223477745353138	-0.240030678519057	33.3611831408819	32.8206396444104	13
"22"	85	13.8632390107527	13.8845958769003	974.633333333333	1008.2275862069	-0.168337605754435	-0.18589667484542	53.4545913060121	52.0877938873662	13
"23"	89	12.059717562724	12.0807163737486	1338.06666666667	1396.88620689655	-0.138437728731071	-0.114609849286861	35.7765615730359	36.6157583874069	13
"24"	93	12.059717562724	12.0807163737486	1338.06666666667	1396.88620689655	-0.0940900535012899	-0.0794493570332717	56.4992540241742	57.3677915353177	13
"25"	97	16.661840874552	16.7787653704116	528.9	475.537931034483	-0.30471411014308	-0.333444522709955	30.1773493099194	28.797315578531	13
"26"	101	16.661840874552	16.7787653704116	528.9	475.537931034483	-0.222228756234626	-0.25635691183572	49.2295178874592	47.4512115859573	13
"27"	105	15.2857295197133	15.3447792243233	1234.1	1099.86206896552	-0.316760358702997	-0.293448012537997	31.4642877406487	31.1766246407742	13
"28"	109	15.2857295197133	15.3447792243233	1234.1	1099.86206896552	-0.235370193839402	-0.212879897424439	50.5573346843674	50.3255682889756	13
"29"	113	13.5267846451613	13.5572595179829	1626.03333333333	1466.86206896552	-0.222439035059464	-0.17920272395796	33.6770159992495	34.2746003416318	13
"30"	117	13.5267846451613	13.5572595179829	1626.03333333333	1466.86206896552	-0.156979439176867	-0.118193379683871	53.4005113383345	54.5169960400912	13
"31"	2	12.5006966308244	12.3796149543938	355.533333333333	396.441379310345	-0.400402244027268	-0.230933375630403	27.5813293386646	31.0345954851164	13
"32"	6	12.5006966308244	12.3796149543938	355.533333333333	396.441379310345	-0.33270362087154	-0.178212437569741	45.3012765736456	50.4041935711641	13
"33"	10	10.9213781075269	10.8172893051539	866.6	914.037931034483	-0.219184847110192	-0.162066776262771	33.5367670491516	34.5698832920602	13
"34"	14	10.9213781075269	10.8172893051539	866.6	914.037931034483	-0.156136113282513	-0.107982874273688	52.9855605976653	54.7704949782353	13
"35"	18	9.08259415053763	8.9734466681498	1226.16666666667	1260.36551724138	-0.0494971150996534	-0.0541092063197584	38.184838088794	38.5934952234315	13
"36"	22	9.08259415053763	8.9734466681498	1226.16666666667	1260.36551724138	-0.0334188884146231	-0.037148308325603	59.0976818692041	59.6768367797133	13
"37"	26	14.29461390681	14.459722429366	426.433333333333	416.706896551724	-0.222710979587938	-0.263243932957227	30.1287311814982	30.2487645861282	13
"38"	30	14.29461390681	14.459722429366	426.433333333333	416.706896551724	-0.132673140420007	-0.187397214832356	50.258918349574	49.6248010748242	13
"39"	34	12.7617587670251	12.9024166466444	1012.86666666667	976.337931034483	-0.116084082918498	-0.200567632348798	35.0222940555181	33.8851714516219	13
"40"	38	12.7617587670251	12.9024166466444	1012.86666666667	976.337931034483	-0.0837570619835981	-0.144504938807703	55.8646594742092	54.0657886795534	13
"41"	42	10.9342342795699	11.0668469054505	1397.2	1350.41034482759	-0.0199570457048434	-0.101971425883948	39.2904242062339	37.159211161541	13
"42"	46	10.9342342795699	11.0668469054505	1397.2	1350.41034482759	-0.0179744637265482	-0.0733886468774079	60.6500499949096	57.9897066276571	13
"43"	50	14.7526273978495	14.9600865880608	398.166666666667	412.755172413793	-0.29382871862984	-0.329445421060541	30.2800353033609	29.2849245516412	13
"44"	54	14.7526273978495	14.9600865880608	398.166666666667	412.755172413793	-0.229454745736468	-0.26058090001789	49.2711141803701	47.9519860844523	13
"45"	58	13.2617928458781	13.4223221698183	849.166666666667	959.137931034483	-0.253059665641021	-0.265746184962119	31.4263330844893	32.3129310852823	13
