"rid"	"frost.short"	"frost.long"	"replicate"
"1"	1	46.6666666666667	44.9655172413793	9
"2"	5	46.6666666666667	44.9655172413793	9
"3"	9	41.6666666666667	39.1724137931034	9
"4"	13	41.6666666666667	39.1724137931034	9
"5"	17	35	33.8965517241379	9
"6"	21	35	33.8965517241379	9
"7"	25	40	30.9655172413793	9
"8"	29	40	30.9655172413793	9
"9"	33	35.3333333333333	27.0344827586207	9
"10"	37	35.3333333333333	27.0344827586207	9
"11"	41	29	22.5172413793103	9
"12"	45	29	22.5172413793103	9
"13"	49	28.3333333333333	26.5172413793103	9
"14"	53	28.3333333333333	26.5172413793103	9
"15"	57	24.6666666666667	23.448275862069	9
"16"	61	24.6666666666667	23.448275862069	9
"17"	65	23.3333333333333	20.0344827586207	9
"18"	69	23.3333333333333	20.0344827586207	9
"19"	73	30.3333333333333	23.9655172413793	9
"20"	77	30.3333333333333	23.9655172413793	9
"21"	81	24.6666666666667	20.9655172413793	9
"22"	85	24.6666666666667	20.9655172413793	9
"23"	89	21.6666666666667	18.6896551724138	9
"24"	93	21.6666666666667	18.6896551724138	9
"25"	97	16.3333333333333	13.5172413793103	9
"26"	101	16.3333333333333	13.5172413793103	9
"27"	105	14	12.0689655172414	9
"28"	109	14	12.0689655172414	9
"29"	113	12	10.2068965517241	9
"30"	117	12	10.2068965517241	9
"31"	2	48.6666666666667	43.0689655172414	9
"32"	6	48.6666666666667	43.0689655172414	9
"33"	10	44.6666666666667	37.9655172413793	9
"34"	14	44.6666666666667	37.9655172413793	9
"35"	18	37.6666666666667	32.7931034482759	9
"36"	22	37.6666666666667	32.7931034482759	9
"37"	26	32	29.8275862068966	9
"38"	30	32	29.8275862068966	9
"39"	34	26.6666666666667	26.3103448275862	9
"40"	38	26.6666666666667	26.3103448275862	9
"41"	42	21	22.2413793103448	9
"42"	46	21	22.2413793103448	9
"43"	50	25.6666666666667	25.6206896551724	9
"44"	54	25.6666666666667	25.6206896551724	9
"45"	58	22.3333333333333	22.7931034482759	9
"46"	62	22.3333333333333	22.7931034482759	9
"47"	66	18.6666666666667	18.8275862068966	9
"48"	70	18.6666666666667	18.8275862068966	9
"49"	74	16.6666666666667	22.5172413793103	9
"50"	78	16.6666666666667	22.5172413793103	9
"51"	82	15.3333333333333	19.8275862068966	9
"52"	86	15.3333333333333	19.8275862068966	9
"53"	90	14.3333333333333	17.9655172413793	9
"54"	94	14.3333333333333	17.9655172413793	9
"55"	98	8.33333333333333	12.7241379310345	9
"56"	102	8.33333333333333	12.7241379310345	9
"57"	106	7.33333333333333	11.1724137931034	9
"58"	110	7.33333333333333	11.1724137931034	9
"59"	114	6.33333333333333	9.86206896551724	9
"60"	118	6.33333333333333	9.86206896551724	9
"61"	3	46.3333333333333	42.6551724137931	9
"62"	7	46.3333333333333	42.6551724137931	9
"63"	11	41.3333333333333	37	9
"64"	15	41.3333333333333	37	9
"65"	19	36	31.3103448275862	9
"66"	23	36	31.3103448275862	9
"67"	27	36.6666666666667	32.1379310344828	9
"68"	31	36.6666666666667	32.1379310344828	9
"69"	35	29.3333333333333	27.7931034482759	9
"70"	39	29.3333333333333	27.7931034482759	9
"71"	43	24	22.8620689655172	9
"72"	47	24	22.8620689655172	9
"73"	51	23	25.8965517241379	9
"74"	55	23	25.8965517241379	9
"75"	59	20.3333333333333	22.7586206896552	9
"76"	63	20.3333333333333	22.7586206896552	9
"77"	67	17.6666666666667	18.8620689655172	9
"78"	71	17.6666666666667	18.8620689655172	9
"79"	75	23.3333333333333	23.2068965517241	9
"80"	79	23.3333333333333	23.2068965517241	9
"81"	83	18.3333333333333	19.0344827586207	9
"82"	87	18.3333333333333	19.0344827586207	9
"83"	91	13.6666666666667	16	9
"84"	95	13.6666666666667	16	9
"85"	99	15	15.4827586206897	9
"86"	103	15	15.4827586206897	9
"87"	107	12.6666666666667	13.6896551724138	9
"88"	111	12.6666666666667	13.6896551724138	9
"89"	115	9	11.9310344827586	9
"90"	119	9	11.9310344827586	9
"91"	4	40	45.1034482758621	9
"92"	8	40	45.1034482758621	9
"93"	12	35.3333333333333	40.1724137931034	9
"94"	16	35.3333333333333	40.1724137931034	9
"95"	20	32.3333333333333	34.5862068965517	9
"96"	24	32.3333333333333	34.5862068965517	9
"97"	28	33.6666666666667	32.2758620689655	9
"98"	32	33.6666666666667	32.2758620689655	9
"99"	36	28	27.448275862069	9
"100"	40	28	27.448275862069	9
"101"	44	23.3333333333333	23.2413793103448	9
"102"	48	23.3333333333333	23.2413793103448	9
"103"	52	25.3333333333333	26.0689655172414	9
"104"	56	25.3333333333333	26.0689655172414	9
"105"	60	21.3333333333333	22.448275862069	9
"106"	64	21.3333333333333	22.448275862069	9
"107"	68	19.6666666666667	19.0689655172414	9
"108"	72	19.6666666666667	19.0689655172414	9
"109"	76	28.3333333333333	23.1724137931034	9
"110"	80	28.3333333333333	23.1724137931034	9
"111"	84	23	20.5862068965517	9
"112"	88	23	20.5862068965517	9
"113"	92	19.6666666666667	18.2068965517241	9
"114"	96	19.6666666666667	18.2068965517241	9
"115"	100	16.6666666666667	12.3103448275862	9
"116"	104	16.6666666666667	12.3103448275862	9
"117"	108	14.3333333333333	10.7931034482759	9
"118"	112	14.3333333333333	10.7931034482759	9
"119"	116	11.3333333333333	9.44827586206897	9
"120"	120	11.3333333333333	9.44827586206897	9
