"rid"	"frost.short"	"frost.long"	"replicate"
"1"	1	60.6666666666667	54.6896551724138	11
"2"	5	60.6666666666667	54.6896551724138	11
"3"	9	53.3333333333333	48.6896551724138	11
"4"	13	53.3333333333333	48.6896551724138	11
"5"	17	44.3333333333333	39.2068965517241	11
"6"	21	44.3333333333333	39.2068965517241	11
"7"	25	37.3333333333333	37.5862068965517	11
"8"	29	37.3333333333333	37.5862068965517	11
"9"	33	31.3333333333333	31.6551724137931	11
"10"	37	31.3333333333333	31.6551724137931	11
"11"	41	25.6666666666667	27.5862068965517	11
"12"	45	25.6666666666667	27.5862068965517	11
"13"	49	39.6666666666667	31.3793103448276	11
"14"	53	39.6666666666667	31.3793103448276	11
"15"	57	33	25.8620689655172	11
"16"	61	33	25.8620689655172	11
"17"	65	28.3333333333333	22.2758620689655	11
"18"	69	28.3333333333333	22.2758620689655	11
"19"	73	35.6666666666667	33.4137931034483	11
"20"	77	35.6666666666667	33.4137931034483	11
"21"	81	23	23.5172413793103	11
"22"	85	23	23.5172413793103	11
"23"	89	20.3333333333333	20.7241379310345	11
"24"	93	20.3333333333333	20.7241379310345	11
"25"	97	25.3333333333333	21.1379310344828	11
"26"	101	25.3333333333333	21.1379310344828	11
"27"	105	22.6666666666667	17.1724137931034	11
"28"	109	22.6666666666667	17.1724137931034	11
"29"	113	18	14.2068965517241	11
"30"	117	18	14.2068965517241	11
"31"	2	60	55.5862068965517	11
"32"	6	60	55.5862068965517	11
"33"	10	54.3333333333333	48.9655172413793	11
"34"	14	54.3333333333333	48.9655172413793	11
"35"	18	43	38.8275862068966	11
"36"	22	43	38.8275862068966	11
"37"	26	35.6666666666667	37.7931034482759	11
"38"	30	35.6666666666667	37.7931034482759	11
"39"	34	28.6666666666667	31.4137931034483	11
"40"	38	28.6666666666667	31.4137931034483	11
"41"	42	26	27.2068965517241	11
"42"	46	26	27.2068965517241	11
"43"	50	38.6666666666667	33.2758620689655	11
"44"	54	38.6666666666667	33.2758620689655	11
"45"	58	26.6666666666667	27.2758620689655	11
"46"	62	26.6666666666667	27.2758620689655	11
"47"	66	25.6666666666667	22.9310344827586	11
"48"	70	25.6666666666667	22.9310344827586	11
"49"	74	27	34.6206896551724	11
"50"	78	27	34.6206896551724	11
"51"	82	21	24.551724137931	11
"52"	86	21	25.2380952380952	11
"53"	90	21	21.448275862069	11
"54"	94	21	21.448275862069	11
"55"	98	21.3333333333333	21.6206896551724	11
"56"	102	21.3333333333333	21.6206896551724	11
"57"	106	20.3333333333333	18.1379310344828	11
"58"	110	20.3333333333333	18.1379310344828	11
"59"	114	17.6666666666667	14.7586206896552	11
"60"	118	17.6666666666667	14.7586206896552	11
"61"	3	57.6666666666667	56.725	11
"62"	7	57.6666666666667	56.6428571428571	11
"63"	11	50.3333333333333	47.975	11
"64"	15	50.3333333333333	48.1428571428571	11
"65"	19	39.6666666666667	37.6153846153846	11
"66"	23	39.6666666666667	37.5365853658537	11
"67"	27	44	38.2307692307692	11
"68"	31	44	38.0731707317073	11
"69"	35	33.3333333333333	31.475	11
"70"	39	33.3333333333333	31.8571428571429	11
"71"	43	28.3333333333333	27.55	11
"72"	47	28.3333333333333	27.8571428571429	11
"73"	51	33.6666666666667	33.2307692307692	11
"74"	55	33.6666666666667	33.219512195122	11
"75"	59	27.3333333333333	26.7	11
"76"	63	27.3333333333333	26.9047619047619	11
"77"	67	23.3333333333333	22.875	11
"78"	71	23.3333333333333	22.9285714285714	11
"79"	75	22	36.0512820512821	11
"80"	79	22	36.5365853658537	11
"81"	83	17.6666666666667	25.875	11
"82"	87	17.6666666666667	26.1190476190476	11
"83"	91	13.6666666666667	22.65	11
"84"	95	13.6666666666667	22.8095238095238	11
"85"	99	23.3333333333333	22.1052631578947	11
"86"	103	23.3333333333333	21.9756097560976	11
"87"	107	17.3333333333333	16.925	11
"88"	111	17.3333333333333	17	11
"89"	115	13	13.8	11
"90"	119	13	13.8571428571429	11
"91"	4	69.3333333333333	54.6551724137931	11
"92"	8	69.3333333333333	54.6551724137931	11
"93"	12	57.3333333333333	47.7931034482759	11
"94"	16	57.3333333333333	47.7931034482759	11
"95"	20	43	38.3846153846154	11
"96"	24	43	37.8048780487805	11
"97"	28	40	38.0769230769231	11
"98"	32	40	38.6904761904762	11
"99"	36	32.6666666666667	31.05	11
"100"	40	32.6666666666667	31.0238095238095	11
"101"	44	28.3333333333333	26.7	11
"102"	48	28.3333333333333	26.7619047619048	11
"103"	52	35.6666666666667	32.1034482758621	11
"104"	56	35.6666666666667	32.1034482758621	11
"105"	60	28.3333333333333	24.8717948717949	11
"106"	64	28.3333333333333	24.7857142857143	11
"107"	68	23.3333333333333	22.4358974358974	11
"108"	72	23.3333333333333	22.0238095238095	11
"109"	76	37.3333333333333	28.5384615384615	11
"110"	80	37.3333333333333	29.0975609756098	11
"111"	84	28.6666666666667	20.6153846153846	11
"112"	88	28.6666666666667	21.1219512195122	11
"113"	92	26.6666666666667	19	11
"114"	96	26.6666666666667	18.952380952381	11
"115"	100	20	20.2432432432432	11
"116"	104	20	20	11
"117"	108	17.3333333333333	15.6666666666667	11
"118"	112	17.3333333333333	15.3414634146341	11
"119"	116	13.6666666666667	13.7435897435897	11
"120"	120	13.6666666666667	13.4878048780488	11
