"stand_id";"species";"count";"height_from";"height_to";"age"
18;"PicS";2880;0.969;1.169;11
18;"PicS";2880;1.221;1.421;11
18;"PicS";2880;0.634;0.834;11
18;"PicS";2880;1.257;1.457;11
18;"PicS";2880;0.871;1.071;11
18;"PicS";2880;1.035;1.235;11
18;"PicS";2880;0.429;0.629;11
18;"PicS";2880;1.07;1.27;11
18;"PicS";2880;0.947;1.147;11
18;"PicS";2880;0.6;0.8;11
18;"PicS";2880;0.604;0.804;11
18;"PicS";2880;0.434;0.634;11
18;"PicS";2880;0.281;0.481;11
18;"PicS";2880;0.676;0.876;11
18;"PicS";2880;0.844;1.044;11
18;"PicS";2880;0.508;0.708;11
18;"PicS";2880;0.705;0.905;11
18;"PicS";2880;0.552;0.752;11
18;"PicS";2880;0.373;0.573;11
19;"PicS";2880;0.602;0.802;11
19;"PicS";2880;1.049;1.249;11
19;"PicS";2880;0.824;1.024;11
19;"PicS";2880;0.782;0.982;11
19;"PicS";2880;1.007;1.207;11
19;"PicS";2880;1.149;1.349;11
19;"PicS";2880;0.969;1.169;11
19;"PicS";2880;1.221;1.421;11
19;"PicS";2880;0.634;0.834;11
19;"PicS";2880;1.257;1.457;11
19;"PicS";2880;0.871;1.071;11
19;"PicS";2880;1.035;1.235;11
19;"PicS";2880;0.429;0.629;11
19;"PicS";2880;1.07;1.27;11
19;"PicS";2880;0.947;1.147;11
19;"PicS";2880;0.6;0.8;11
19;"PicS";2880;0.604;0.804;11
19;"PicS";2880;0.434;0.634;11
19;"PicS";2880;0.281;0.481;11
19;"PicS";2880;0.676;0.876;11
19;"PicS";2880;0.844;1.044;11
19;"PicS";2880;0.508;0.708;11
19;"PicS";2880;0.705;0.905;11
19;"PicS";2880;0.552;0.752;11
19;"PicS";2880;0.373;0.573;11
20;"PicS";2880;0.602;0.802;11
20;"PicS";2880;1.049;1.249;11
20;"PicS";2880;0.824;1.024;11
20;"PicS";2880;0.782;0.982;11
20;"PicS";2880;1.007;1.207;11
20;"PicS";2880;1.149;1.349;11
20;"PicS";2880;0.969;1.169;11
20;"PicS";2880;1.221;1.421;11
20;"PicS";2880;0.634;0.834;11
20;"PicS";2880;1.257;1.457;11
20;"PicS";2880;0.871;1.071;11
20;"PicS";2880;1.035;1.235;11
20;"PicS";2880;0.429;0.629;11
20;"PicS";2880;1.07;1.27;11
20;"PicS";2880;0.947;1.147;11
20;"PicS";2880;0.6;0.8;11
20;"PicS";2880;0.604;0.804;11
20;"PicS";2880;0.434;0.634;11
20;"PicS";2880;0.281;0.481;11
20;"PicS";2880;0.676;0.876;11
20;"PicS";2880;0.844;1.044;11
20;"PicS";2880;0.508;0.708;11
20;"PicS";2880;0.705;0.905;11
20;"PicS";2880;0.552;0.752;11
20;"PicS";2880;0.373;0.573;11
21;"PicS";2880;0.602;0.802;11
21;"PicS";2880;1.049;1.249;11
21;"PicS";2880;0.824;1.024;11
21;"PicS";2880;0.782;0.982;11
21;"PicS";2880;1.007;1.207;11
21;"PicS";2880;1.149;1.349;11
21;"PicS";2880;0.969;1.169;11
21;"PicS";2880;1.221;1.421;11
21;"PicS";2880;0.634;0.834;11
21;"PicS";2880;1.257;1.457;11
21;"PicS";2880;0.871;1.071;11
21;"PicS";2880;1.035;1.235;11
21;"PicS";2880;0.429;0.629;11
21;"PicS";2880;1.07;1.27;11
21;"PicS";2880;0.947;1.147;11
21;"PicS";2880;0.6;0.8;11
21;"PicS";2880;0.604;0.804;11
21;"PicS";2880;0.434;0.634;11
21;"PicS";2880;0.281;0.481;11
21;"PicS";2880;0.676;0.876;11
21;"PicS";2880;0.844;1.044;11
21;"PicS";2880;0.508;0.708;11
21;"PicS";2880;0.705;0.905;11
21;"PicS";2880;0.552;0.752;11
21;"PicS";2880;0.373;0.573;11
22;"PicS";2880;0.602;0.802;11
22;"PicS";2880;1.049;1.249;11
22;"PicS";2880;0.824;1.024;11
22;"PicS";2880;0.782;0.982;11
22;"PicS";2880;1.007;1.207;11
22;"PicS";2880;1.149;1.349;11
22;"PicS";2880;0.969;1.169;11
22;"PicS";2880;1.221;1.421;11
22;"PicS";2880;0.634;0.834;11
22;"PicS";2880;1.257;1.457;11
22;"PicS";2880;0.871;1.071;11
22;"PicS";2880;1.035;1.235;11
22;"PicS";2880;0.429;0.629;11
22;"PicS";2880;1.07;1.27;11
22;"PicS";2880;0.947;1.147;11
22;"PicS";2880;0.6;0.8;11
22;"PicS";2880;0.604;0.804;11
22;"PicS";2880;0.434;0.634;11
22;"PicS";2880;0.281;0.481;11
22;"PicS";2880;0.676;0.876;11
22;"PicS";2880;0.844;1.044;11
22;"PicS";2880;0.508;0.708;11
22;"PicS";2880;0.705;0.905;11
22;"PicS";2880;0.552;0.752;11
22;"PicS";2880;0.373;0.573;11
23;"PicS";2880;0.602;0.802;11
23;"PicS";2880;1.049;1.249;11
23;"PicS";2880;0.824;1.024;11
23;"PicS";2880;0.782;0.982;11
23;"PicS";2880;1.007;1.207;11
23;"PicS";2880;1.149;1.349;11
23;"PicS";2880;0.969;1.169;11
23;"PicS";2880;1.221;1.421;11
23;"PicS";2880;0.634;0.834;11
23;"PicS";2880;1.257;1.457;11
23;"PicS";2880;0.871;1.071;11
23;"PicS";2880;1.035;1.235;11
23;"PicS";2880;0.429;0.629;11
23;"PicS";2880;1.07;1.27;11
23;"PicS";2880;0.947;1.147;11
23;"PicS";2880;0.6;0.8;11
23;"PicS";2880;0.604;0.804;11
23;"PicS";2880;0.434;0.634;11
23;"PicS";2880;0.281;0.481;11
23;"PicS";2880;0.676;0.876;11
23;"PicS";2880;0.844;1.044;11
23;"PicS";2880;0.508;0.708;11
23;"PicS";2880;0.705;0.905;11
23;"PicS";2880;0.552;0.752;11
23;"PicS";2880;0.373;0.573;11
24;"PicS";2880;0.602;0.802;11
24;"PicS";2880;1.049;1.249;11
24;"PicS";2880;0.824;1.024;11
24;"PicS";2880;0.782;0.982;11
24;"PicS";2880;1.007;1.207;11
24;"PicS";2880;1.149;1.349;11
24;"PicS";2880;0.969;1.169;11
24;"PicS";2880;1.221;1.421;11
24;"PicS";2880;0.634;0.834;11
24;"PicS";2880;1.257;1.457;11
24;"PicS";2880;0.871;1.071;11
24;"PicS";2880;1.035;1.235;11
24;"PicS";2880;0.429;0.629;11
24;"PicS";2880;1.07;1.27;11
24;"PicS";2880;0.947;1.147;11
24;"PicS";2880;0.6;0.8;11
24;"PicS";2880;0.604;0.804;11
24;"PicS";2880;0.434;0.634;11
24;"PicS";2880;0.281;0.481;11
24;"PicS";2880;0.676;0.876;11
24;"PicS";2880;0.844;1.044;11
24;"PicS";2880;0.508;0.708;11
24;"PicS";2880;0.705;0.905;11
24;"PicS";2880;0.552;0.752;11
24;"PicS";2880;0.373;0.573;11
25;"PicS";2880;0.602;0.802;11
25;"PicS";2880;1.049;1.249;11
25;"PicS";2880;0.824;1.024;11
25;"PicS";2880;0.782;0.982;11
25;"PicS";2880;1.007;1.207;11
25;"PicS";2880;1.149;1.349;11
25;"PicS";2880;0.969;1.169;11
25;"PicS";2880;1.221;1.421;11
25;"PicS";2880;0.634;0.834;11
25;"PicS";2880;1.257;1.457;11
25;"PicS";2880;0.871;1.071;11
25;"PicS";2880;1.035;1.235;11
25;"PicS";2880;0.429;0.629;11
25;"PicS";2880;1.07;1.27;11
25;"PicS";2880;0.947;1.147;11
25;"PicS";2880;0.6;0.8;11
25;"PicS";2880;0.604;0.804;11
25;"PicS";2880;0.434;0.634;11
25;"PicS";2880;0.281;0.481;11
25;"PicS";2880;0.676;0.876;11
25;"PicS";2880;0.844;1.044;11
25;"PicS";2880;0.508;0.708;11
25;"PicS";2880;0.705;0.905;11
25;"PicS";2880;0.552;0.752;11
25;"PicS";2880;0.373;0.573;11
26;"PicS";2880;0.602;0.802;11
26;"PicS";2880;1.049;1.249;11
26;"PicS";2880;0.824;1.024;11
26;"PicS";2880;0.782;0.982;11
26;"PicS";2880;1.007;1.207;11
26;"PicS";2880;1.149;1.349;11
26;"PicS";2880;0.969;1.169;11
26;"PicS";2880;1.221;1.421;11
26;"PicS";2880;0.634;0.834;11
26;"PicS";2880;1.257;1.457;11
26;"PicS";2880;0.871;1.071;11
26;"PicS";2880;1.035;1.235;11
26;"PicS";2880;0.429;0.629;11
26;"PicS";2880;1.07;1.27;11
26;"PicS";2880;0.947;1.147;11
26;"PicS";2880;0.6;0.8;11
26;"PicS";2880;0.604;0.804;11
26;"PicS";2880;0.434;0.634;11
26;"PicS";2880;0.281;0.481;11
26;"PicS";2880;0.676;0.876;11
26;"PicS";2880;0.844;1.044;11
26;"PicS";2880;0.508;0.708;11
26;"PicS";2880;0.705;0.905;11
26;"PicS";2880;0.552;0.752;11
26;"PicS";2880;0.373;0.573;11
27;"PicS";2880;0.602;0.802;11
27;"PicS";2880;1.049;1.249;11
27;"PicS";2880;0.824;1.024;11
27;"PicS";2880;0.782;0.982;11
27;"PicS";2880;1.007;1.207;11
27;"PicS";2880;1.149;1.349;11
27;"PicS";2880;0.969;1.169;11
27;"PicS";2880;1.221;1.421;11
27;"PicS";2880;0.634;0.834;11
27;"PicS";2880;1.257;1.457;11
27;"PicS";2880;0.871;1.071;11
27;"PicS";2880;1.035;1.235;11
27;"PicS";2880;0.429;0.629;11
27;"PicS";2880;1.07;1.27;11
27;"PicS";2880;0.947;1.147;11
27;"PicS";2880;0.6;0.8;11
27;"PicS";2880;0.604;0.804;11
27;"PicS";2880;0.434;0.634;11
27;"PicS";2880;0.281;0.481;11
27;"PicS";2880;0.676;0.876;11
27;"PicS";2880;0.844;1.044;11
27;"PicS";2880;0.508;0.708;11
27;"PicS";2880;0.705;0.905;11
27;"PicS";2880;0.552;0.752;11
27;"PicS";2880;0.373;0.573;11
28;"PicS";2880;0.602;0.802;11
28;"PicS";2880;1.049;1.249;11
28;"PicS";2880;0.824;1.024;11
28;"PicS";2880;0.782;0.982;11
28;"PicS";2880;1.007;1.207;11
28;"PicS";2880;1.149;1.349;11
28;"PicS";2880;0.969;1.169;11
28;"PicS";2880;1.221;1.421;11
28;"PicS";2880;0.634;0.834;11
28;"PicS";2880;1.257;1.457;11
28;"PicS";2880;0.871;1.071;11
28;"PicS";2880;1.035;1.235;11
28;"PicS";2880;0.429;0.629;11
28;"PicS";2880;1.07;1.27;11
28;"PicS";2880;0.947;1.147;11
28;"PicS";2880;0.6;0.8;11
28;"PicS";2880;0.604;0.804;11
28;"PicS";2880;0.434;0.634;11
28;"PicS";2880;0.281;0.481;11
28;"PicS";2880;0.676;0.876;11
28;"PicS";2880;0.844;1.044;11
