"stand_id";"species";"count";"height_from";"height_to";"age"
30;"Pico";24;1.89;2.09;11
30;"Pico";24;0.89;1.09;11
30;"Pico";24;0.919;1.119;11
30;"Pico";24;0.962;1.162;11
30;"Pico";24;0.82;1.02;11
30;"Pico";24;0.581;0.781;11
30;"Pico";24;0.5;0.7;11
30;"Pico";24;1.965;2.165;11
30;"Pico";24;0.456;0.656;11
30;"Pico";24;1.028;1.228;11
30;"Pico";24;1.086;1.286;11
30;"Pico";24;1.248;1.448;11
30;"Pico";24;1.272;1.472;11
30;"Pico";24;0.835;1.035;11
30;"Pico";24;0.637;0.837;11
30;"Pico";24;0.728;0.928;11
30;"Pico";24;0.845;1.045;11
30;"Pico";24;0.162;0.362;11
30;"Pico";24;1.605;1.805;11
30;"Pico";24;0.573;0.773;11
30;"Pico";24;0.319;0.519;11
31;"Pico";24;1.998;2.198;11
31;"Pico";24;0.19;0.39;11
31;"Pico";24;1.423;1.623;11
31;"Pico";24;1.117;1.317;11
31;"Pico";24;1.89;2.09;11
31;"Pico";24;0.89;1.09;11
31;"Pico";24;0.919;1.119;11
31;"Pico";24;0.962;1.162;11
31;"Pico";24;0.82;1.02;11
31;"Pico";24;0.581;0.781;11
31;"Pico";24;0.5;0.7;11
31;"Pico";24;1.965;2.165;11
31;"Pico";24;0.456;0.656;11
31;"Pico";24;1.028;1.228;11
31;"Pico";24;1.086;1.286;11
31;"Pico";24;1.248;1.448;11
31;"Pico";24;1.272;1.472;11
31;"Pico";24;0.835;1.035;11
31;"Pico";24;0.637;0.837;11
31;"Pico";24;0.728;0.928;11
31;"Pico";24;0.845;1.045;11
31;"Pico";24;0.162;0.362;11
31;"Pico";24;1.605;1.805;11
31;"Pico";24;0.573;0.773;11
31;"Pico";24;0.319;0.519;11
32;"Pico";24;1.998;2.198;11
32;"Pico";24;0.19;0.39;11
32;"Pico";24;1.423;1.623;11
32;"Pico";24;1.117;1.317;11
32;"Pico";24;1.89;2.09;11
32;"Pico";24;0.89;1.09;11
32;"Pico";24;0.919;1.119;11
32;"Pico";24;0.962;1.162;11
32;"Pico";24;0.82;1.02;11
32;"Pico";24;0.581;0.781;11
32;"Pico";24;0.5;0.7;11
32;"Pico";24;1.965;2.165;11
32;"Pico";24;0.456;0.656;11
32;"Pico";24;1.028;1.228;11
32;"Pico";24;1.086;1.286;11
32;"Pico";24;1.248;1.448;11
32;"Pico";24;1.272;1.472;11
32;"Pico";24;0.835;1.035;11
32;"Pico";24;0.637;0.837;11
32;"Pico";24;0.728;0.928;11
32;"Pico";24;0.845;1.045;11
32;"Pico";24;0.162;0.362;11
32;"Pico";24;1.605;1.805;11
32;"Pico";24;0.573;0.773;11
32;"Pico";24;0.319;0.519;11
33;"Pico";24;1.998;2.198;11
33;"Pico";24;0.19;0.39;11
33;"Pico";24;1.423;1.623;11
33;"Pico";24;1.117;1.317;11
33;"Pico";24;1.89;2.09;11
33;"Pico";24;0.89;1.09;11
33;"Pico";24;0.919;1.119;11
33;"Pico";24;0.962;1.162;11
33;"Pico";24;0.82;1.02;11
33;"Pico";24;0.581;0.781;11
33;"Pico";24;0.5;0.7;11
33;"Pico";24;1.965;2.165;11
33;"Pico";24;0.456;0.656;11
33;"Pico";24;1.028;1.228;11
33;"Pico";24;1.086;1.286;11
33;"Pico";24;1.248;1.448;11
33;"Pico";24;1.272;1.472;11
33;"Pico";24;0.835;1.035;11
33;"Pico";24;0.637;0.837;11
33;"Pico";24;0.728;0.928;11
33;"Pico";24;0.845;1.045;11
33;"Pico";24;0.162;0.362;11
33;"Pico";24;1.605;1.805;11
33;"Pico";24;0.573;0.773;11
33;"Pico";24;0.319;0.519;11
34;"Pico";24;1.998;2.198;11
34;"Pico";24;0.19;0.39;11
34;"Pico";24;1.423;1.623;11
34;"Pico";24;1.117;1.317;11
34;"Pico";24;1.89;2.09;11
34;"Pico";24;0.89;1.09;11
34;"Pico";24;0.919;1.119;11
34;"Pico";24;0.962;1.162;11
34;"Pico";24;0.82;1.02;11
34;"Pico";24;0.581;0.781;11
34;"Pico";24;0.5;0.7;11
34;"Pico";24;1.965;2.165;11
34;"Pico";24;0.456;0.656;11
34;"Pico";24;1.028;1.228;11
34;"Pico";24;1.086;1.286;11
34;"Pico";24;1.248;1.448;11
34;"Pico";24;1.272;1.472;11
34;"Pico";24;0.835;1.035;11
34;"Pico";24;0.637;0.837;11
34;"Pico";24;0.728;0.928;11
34;"Pico";24;0.845;1.045;11
34;"Pico";24;0.162;0.362;11
34;"Pico";24;1.605;1.805;11
34;"Pico";24;0.573;0.773;11
34;"Pico";24;0.319;0.519;11
35;"Pico";24;1.998;2.198;11
35;"Pico";24;0.19;0.39;11
35;"Pico";24;1.423;1.623;11
35;"Pico";24;1.117;1.317;11
35;"Pico";24;1.89;2.09;11
35;"Pico";24;0.89;1.09;11
35;"Pico";24;0.919;1.119;11
35;"Pico";24;0.962;1.162;11
35;"Pico";24;0.82;1.02;11
35;"Pico";24;0.581;0.781;11
35;"Pico";24;0.5;0.7;11
35;"Pico";24;1.965;2.165;11
35;"Pico";24;0.456;0.656;11
35;"Pico";24;1.028;1.228;11
35;"Pico";24;1.086;1.286;11
35;"Pico";24;1.248;1.448;11
35;"Pico";24;1.272;1.472;11
35;"Pico";24;0.835;1.035;11
35;"Pico";24;0.637;0.837;11
35;"Pico";24;0.728;0.928;11
35;"Pico";24;0.845;1.045;11
35;"Pico";24;0.162;0.362;11
35;"Pico";24;1.605;1.805;11
35;"Pico";24;0.573;0.773;11
35;"Pico";24;0.319;0.519;11
36;"Pico";24;1.998;2.198;11
36;"Pico";24;0.19;0.39;11
36;"Pico";24;1.423;1.623;11
36;"Pico";24;1.117;1.317;11
36;"Pico";24;1.89;2.09;11
36;"Pico";24;0.89;1.09;11
36;"Pico";24;0.919;1.119;11
36;"Pico";24;0.962;1.162;11
36;"Pico";24;0.82;1.02;11
36;"Pico";24;0.581;0.781;11
36;"Pico";24;0.5;0.7;11
36;"Pico";24;1.965;2.165;11
36;"Pico";24;0.456;0.656;11
36;"Pico";24;1.028;1.228;11
36;"Pico";24;1.086;1.286;11
36;"Pico";24;1.248;1.448;11
36;"Pico";24;1.272;1.472;11
36;"Pico";24;0.835;1.035;11
36;"Pico";24;0.637;0.837;11
36;"Pico";24;0.728;0.928;11
36;"Pico";24;0.845;1.045;11
36;"Pico";24;0.162;0.362;11
36;"Pico";24;1.605;1.805;11
36;"Pico";24;0.573;0.773;11
36;"Pico";24;0.319;0.519;11
37;"Pico";24;1.998;2.198;11
37;"Pico";24;0.19;0.39;11
37;"Pico";24;1.423;1.623;11
37;"Pico";24;1.117;1.317;11
37;"Pico";24;1.89;2.09;11
37;"Pico";24;0.89;1.09;11
37;"Pico";24;0.919;1.119;11
37;"Pico";24;0.962;1.162;11
37;"Pico";24;0.82;1.02;11
37;"Pico";24;0.581;0.781;11
37;"Pico";24;0.5;0.7;11
37;"Pico";24;1.965;2.165;11
37;"Pico";24;0.456;0.656;11
37;"Pico";24;1.028;1.228;11
37;"Pico";24;1.086;1.286;11
37;"Pico";24;1.248;1.448;11
37;"Pico";24;1.272;1.472;11
37;"Pico";24;0.835;1.035;11
37;"Pico";24;0.637;0.837;11
37;"Pico";24;0.728;0.928;11
37;"Pico";24;0.845;1.045;11
37;"Pico";24;0.162;0.362;11
37;"Pico";24;1.605;1.805;11
37;"Pico";24;0.573;0.773;11
37;"Pico";24;0.319;0.519;11
38;"Pico";24;1.998;2.198;11
38;"Pico";24;0.19;0.39;11
38;"Pico";24;1.423;1.623;11
38;"Pico";24;1.117;1.317;11
38;"Pico";24;1.89;2.09;11
38;"Pico";24;0.89;1.09;11
38;"Pico";24;0.919;1.119;11
38;"Pico";24;0.962;1.162;11
38;"Pico";24;0.82;1.02;11
38;"Pico";24;0.581;0.781;11
38;"Pico";24;0.5;0.7;11
38;"Pico";24;1.965;2.165;11
38;"Pico";24;0.456;0.656;11
38;"Pico";24;1.028;1.228;11
38;"Pico";24;1.086;1.286;11
38;"Pico";24;1.248;1.448;11
38;"Pico";24;1.272;1.472;11
38;"Pico";24;0.835;1.035;11
38;"Pico";24;0.637;0.837;11
38;"Pico";24;0.728;0.928;11
38;"Pico";24;0.845;1.045;11
38;"Pico";24;0.162;0.362;11
38;"Pico";24;1.605;1.805;11
38;"Pico";24;0.573;0.773;11
38;"Pico";24;0.319;0.519;11
39;"Pico";24;1.998;2.198;11
39;"Pico";24;0.19;0.39;11
39;"Pico";24;1.423;1.623;11
39;"Pico";24;1.117;1.317;11
39;"Pico";24;1.89;2.09;11
39;"Pico";24;0.89;1.09;11
39;"Pico";24;0.919;1.119;11
39;"Pico";24;0.962;1.162;11
39;"Pico";24;0.82;1.02;11
39;"Pico";24;0.581;0.781;11
39;"Pico";24;0.5;0.7;11
39;"Pico";24;1.965;2.165;11
39;"Pico";24;0.456;0.656;11
39;"Pico";24;1.028;1.228;11
39;"Pico";24;1.086;1.286;11
39;"Pico";24;1.248;1.448;11
39;"Pico";24;1.272;1.472;11
39;"Pico";24;0.835;1.035;11
39;"Pico";24;0.637;0.837;11
39;"Pico";24;0.728;0.928;11
39;"Pico";24;0.845;1.045;11
39;"Pico";24;0.162;0.362;11
39;"Pico";24;1.605;1.805;11
39;"Pico";24;0.573;0.773;11
39;"Pico";24;0.319;0.519;11
40;"Pico";24;1.998;2.198;11
40;"Pico";24;0.19;0.39;11
40;"Pico";24;1.423;1.623;11
40;"Pico";24;1.117;1.317;11
40;"Pico";24;1.89;2.09;11
40;"Pico";24;0.89;1.09;11
40;"Pico";24;0.919;1.119;11
40;"Pico";24;0.962;1.162;11
40;"Pico";24;0.82;1.02;11
40;"Pico";24;0.581;0.781;11
40;"Pico";24;0.5;0.7;11
40;"Pico";24;1.965;2.165;11
40;"Pico";24;0.456;0.656;11
40;"Pico";24;1.028;1.228;11
40;"Pico";24;1.086;1.286;11
40;"Pico";24;1.248;1.448;11
40;"Pico";24;1.272;1.472;11
40;"Pico";24;0.835;1.035;11
40;"Pico";24;0.637;0.837;11
40;"Pico";24;0.728;0.928;11
40;"Pico";24;0.845;1.045;11
40;"Pico";24;0.162;0.362;11
40;"Pico";24;1.605;1.805;11
40;"Pico";24;0.573;0.773;11
40;"Pico";24;0.319;0.519;11
41;"Pico";24;1.998;2.198;11
41;"Pico";24;0.19;0.39;11
41;"Pico";24;1.423;1.623;11
41;"Pico";24;1.117;1.317;11
41;"Pico";24;1.89;2.09;11
41;"Pico";24;0.89;1.09;11
41;"Pico";24;0.919;1.119;11
41;"Pico";24;0.962;1.162;11
41;"Pico";24;0.82;1.02;11
41;"Pico";24;0.581;0.781;11
41;"Pico";24;0.5;0.7;11
41;"Pico";24;1.965;2.165;11
41;"Pico";24;0.456;0.656;11
41;"Pico";24;1.028;1.228;11
41;"Pico";24;1.086;1.286;11
41;"Pico";24;1.248;1.448;11
41;"Pico";24;1.272;1.472;11
41;"Pico";24;0.835;1.035;11
41;"Pico";24;0.637;0.837;11
41;"Pico";24;0.728;0.928;11
41;"Pico";24;0.845;1.045;11
41;"Pico";24;0.162;0.362;11
41;"Pico";24;1.605;1.805;11
41;"Pico";24;0.573;0.773;11
41;"Pico";24;0.319;0.519;11
42;"Pico";24;1.998;2.198;11
42;"Pico";24;0.19;0.39;11
42;"Pico";24;1.423;1.623;11
42;"Pico";24;1.117;1.317;11
42;"Pico";24;1.89;2.09;11
42;"Pico";24;0.89;1.09;11
42;"Pico";24;0.919;1.119;11
42;"Pico";24;0.962;1.162;11
42;"Pico";24;0.82;1.02;11
42;"Pico";24;0.581;0.781;11
42;"Pico";24;0.5;0.7;11
42;"Pico";24;1.965;2.165;11
42;"Pico";24;0.456;0.656;11
42;"Pico";24;1.028;1.228;11
42;"Pico";24;1.086;1.286;11
42;"Pico";24;1.248;1.448;11
42;"Pico";24;1.272;1.472;11
42;"Pico";24;0.835;1.035;11
42;"Pico";24;0.637;0.837;11
42;"Pico";24;0.728;0.928;11
42;"Pico";24;0.845;1.045;11
42;"Pico";24;0.162;0.362;11
42;"Pico";24;1.605;1.805;11
42;"Pico";24;0.573;0.773;11
42;"Pico";24;0.319;0.519;11
43;"Pico";24;1.998;2.198;11
43;"Pico";24;0.19;0.39;11
43;"Pico";24;1.423;1.623;11
43;"Pico";24;1.117;1.317;11
43;"Pico";24;1.89;2.09;11
43;"Pico";24;0.89;1.09;11
43;"Pico";24;0.919;1.119;11
43;"Pico";24;0.962;1.162;11
43;"Pico";24;0.82;1.02;11
43;"Pico";24;0.581;0.781;11
43;"Pico";24;0.5;0.7;11
43;"Pico";24;1.965;2.165;11
43;"Pico";24;0.456;0.656;11
43;"Pico";24;1.028;1.228;11
43;"Pico";24;1.086;1.286;11
43;"Pico";24;1.248;1.448;11
43;"Pico";24;1.272;1.472;11
43;"Pico";24;0.835;1.035;11
43;"Pico";24;0.637;0.837;11
43;"Pico";24;0.728;0.928;11
43;"Pico";24;0.845;1.045;11
43;"Pico";24;0.162;0.362;11
43;"Pico";24;1.605;1.805;11
43;"Pico";24;0.573;0.773;11
43;"Pico";24;0.319;0.519;11
44;"Pico";24;1.998;2.198;11
44;"Pico";24;0.19;0.39;11
44;"Pico";24;1.423;1.623;11
44;"Pico";24;1.117;1.317;11
44;"Pico";24;1.89;2.09;11
44;"Pico";24;0.89;1.09;11
44;"Pico";24;0.919;1.119;11
44;"Pico";24;0.962;1.162;11
44;"Pico";24;0.82;1.02;11
44;"Pico";24;0.581;0.781;11
44;"Pico";24;0.5;0.7;11
44;"Pico";24;1.965;2.165;11
44;"Pico";24;0.456;0.656;11
44;"Pico";24;1.028;1.228;11
44;"Pico";24;1.086;1.286;11
44;"Pico";24;1.248;1.448;11
44;"Pico";24;1.272;1.472;11
44;"Pico";24;0.835;1.035;11
44;"Pico";24;0.637;0.837;11
44;"Pico";24;0.728;0.928;11
44;"Pico";24;0.845;1.045;11
44;"Pico";24;0.162;0.362;11
44;"Pico";24;1.605;1.805;11
44;"Pico";24;0.573;0.773;11
44;"Pico";24;0.319;0.519;11
45;"Pico";24;1.998;2.198;11
45;"Pico";24;0.19;0.39;11
45;"Pico";24;1.423;1.623;11
45;"Pico";24;1.117;1.317;11
45;"Pico";24;1.89;2.09;11
45;"Pico";24;0.89;1.09;11
45;"Pico";24;0.919;1.119;11
45;"Pico";24;0.962;1.162;11
45;"Pico";24;0.82;1.02;11
45;"Pico";24;0.581;0.781;11
45;"Pico";24;0.5;0.7;11
45;"Pico";24;1.965;2.165;11
45;"Pico";24;0.456;0.656;11
45;"Pico";24;1.028;1.228;11
45;"Pico";24;1.086;1.286;11
45;"Pico";24;1.248;1.448;11
45;"Pico";24;1.272;1.472;11
45;"Pico";24;0.835;1.035;11
45;"Pico";24;0.637;0.837;11
45;"Pico";24;0.728;0.928;11
45;"Pico";24;0.845;1.045;11
45;"Pico";24;0.162;0.362;11
45;"Pico";24;1.605;1.805;11
45;"Pico";24;0.573;0.773;11
45;"Pico";24;0.319;0.519;11
46;"Pico";24;1.998;2.198;11
46;"Pico";24;0.19;0.39;11
46;"Pico";24;1.423;1.623;11
46;"Pico";24;1.117;1.317;11
46;"Pico";24;1.89;2.09;11
46;"Pico";24;0.89;1.09;11
46;"Pico";24;0.919;1.119;11
46;"Pico";24;0.962;1.162;11
46;"Pico";24;0.82;1.02;11
46;"Pico";24;0.581;0.781;11
46;"Pico";24;0.5;0.7;11
46;"Pico";24;1.965;2.165;11
46;"Pico";24;0.456;0.656;11
46;"Pico";24;1.028;1.228;11
46;"Pico";24;1.086;1.286;11
46;"Pico";24;1.248;1.448;11
46;"Pico";24;1.272;1.472;11
46;"Pico";24;0.835;1.035;11
46;"Pico";24;0.637;0.837;11
46;"Pico";24;0.728;0.928;11
46;"Pico";24;0.845;1.045;11
46;"Pico";24;0.162;0.362;11
46;"Pico";24;1.605;1.805;11
46;"Pico";24;0.573;0.773;11
46;"Pico";24;0.319;0.519;11
47;"Pico";24;1.998;2.198;11
47;"Pico";24;0.19;0.39;11
47;"Pico";24;1.423;1.623;11
47;"Pico";24;1.117;1.317;11
47;"Pico";24;1.89;2.09;11
47;"Pico";24;0.89;1.09;11
47;"Pico";24;0.919;1.119;11
47;"Pico";24;0.962;1.162;11
47;"Pico";24;0.82;1.02;11
47;"Pico";24;0.581;0.781;11
47;"Pico";24;0.5;0.7;11
47;"Pico";24;1.965;2.165;11
47;"Pico";24;0.456;0.656;11
47;"Pico";24;1.028;1.228;11
47;"Pico";24;1.086;1.286;11
47;"Pico";24;1.248;1.448;11
47;"Pico";24;1.272;1.472;11
47;"Pico";24;0.835;1.035;11
47;"Pico";24;0.637;0.837;11
47;"Pico";24;0.728;0.928;11
47;"Pico";24;0.845;1.045;11
47;"Pico";24;0.162;0.362;11
47;"Pico";24;1.605;1.805;11
47;"Pico";24;0.573;0.773;11
47;"Pico";24;0.319;0.519;11
48;"Pico";24;1.998;2.198;11
48;"Pico";24;0.19;0.39;11
48;"Pico";24;1.423;1.623;11
48;"Pico";24;1.117;1.317;11
48;"Pico";24;1.89;2.09;11
48;"Pico";24;0.89;1.09;11
48;"Pico";24;0.919;1.119;11
48;"Pico";24;0.962;1.162;11
48;"Pico";24;0.82;1.02;11
48;"Pico";24;0.581;0.781;11
48;"Pico";24;0.5;0.7;11
48;"Pico";24;1.965;2.165;11
48;"Pico";24;0.456;0.656;11
48;"Pico";24;1.028;1.228;11
48;"Pico";24;1.086;1.286;11
48;"Pico";24;1.248;1.448;11
48;"Pico";24;1.272;1.472;11
48;"Pico";24;0.835;1.035;11
48;"Pico";24;0.637;0.837;11
48;"Pico";24;0.728;0.928;11
48;"Pico";24;0.845;1.045;11
48;"Pico";24;0.162;0.362;11
48;"Pico";24;1.605;1.805;11
48;"Pico";24;0.573;0.773;11
48;"Pico";24;0.319;0.519;11
49;"Pico";24;1.998;2.198;11
49;"Pico";24;0.19;0.39;11
49;"Pico";24;1.423;1.623;11
49;"Pico";24;1.117;1.317;11
49;"Pico";24;1.89;2.09;11
49;"Pico";24;0.89;1.09;11
49;"Pico";24;0.919;1.119;11
49;"Pico";24;0.962;1.162;11
49;"Pico";24;0.82;1.02;11
49;"Pico";24;0.581;0.781;11
49;"Pico";24;0.5;0.7;11
49;"Pico";24;1.965;2.165;11
49;"Pico";24;0.456;0.656;11
49;"Pico";24;1.028;1.228;11
49;"Pico";24;1.086;1.286;11
49;"Pico";24;1.248;1.448;11
49;"Pico";24;1.272;1.472;11
49;"Pico";24;0.835;1.035;11
49;"Pico";24;0.637;0.837;11
49;"Pico";24;0.728;0.928;11
49;"Pico";24;0.845;1.045;11
49;"Pico";24;0.162;0.362;11
49;"Pico";24;1.605;1.805;11
49;"Pico";24;0.573;0.773;11
49;"Pico";24;0.319;0.519;11
50;"Pico";24;1.998;2.198;11
50;"Pico";24;0.19;0.39;11
50;"Pico";24;1.423;1.623;11
50;"Pico";24;1.117;1.317;11
50;"Pico";24;1.89;2.09;11
50;"Pico";24;0.89;1.09;11
50;"Pico";24;0.919;1.119;11
50;"Pico";24;0.962;1.162;11
50;"Pico";24;0.82;1.02;11
50;"Pico";24;0.581;0.781;11
50;"Pico";24;0.5;0.7;11
50;"Pico";24;1.965;2.165;11
50;"Pico";24;0.456;0.656;11
50;"Pico";24;1.028;1.228;11
50;"Pico";24;1.086;1.286;11
50;"Pico";24;1.248;1.448;11
50;"Pico";24;1.272;1.472;11
50;"Pico";24;0.835;1.035;11
50;"Pico";24;0.637;0.837;11
50;"Pico";24;0.728;0.928;11
50;"Pico";24;0.845;1.045;11
50;"Pico";24;0.162;0.362;11
50;"Pico";24;1.605;1.805;11
50;"Pico";24;0.573;0.773;11
50;"Pico";24;0.319;0.519;11
51;"Pico";24;1.998;2.198;11
51;"Pico";24;0.19;0.39;11
51;"Pico";24;1.423;1.623;11
51;"Pico";24;1.117;1.317;11
51;"Pico";24;1.89;2.09;11
51;"Pico";24;0.89;1.09;11
51;"Pico";24;0.919;1.119;11
51;"Pico";24;0.962;1.162;11
51;"Pico";24;0.82;1.02;11
51;"Pico";24;0.581;0.781;11
51;"Pico";24;0.5;0.7;11
51;"Pico";24;1.965;2.165;11
51;"Pico";24;0.456;0.656;11
51;"Pico";24;1.028;1.228;11
51;"Pico";24;1.086;1.286;11
51;"Pico";24;1.248;1.448;11
51;"Pico";24;1.272;1.472;11
51;"Pico";24;0.835;1.035;11
51;"Pico";24;0.637;0.837;11
51;"Pico";24;0.728;0.928;11
51;"Pico";24;0.845;1.045;11
51;"Pico";24;0.162;0.362;11
51;"Pico";24;1.605;1.805;11
51;"Pico";24;0.573;0.773;11
51;"Pico";24;0.319;0.519;11
52;"Pico";24;1.998;2.198;11
52;"Pico";24;0.19;0.39;11
52;"Pico";24;1.423;1.623;11
52;"Pico";24;1.117;1.317;11
52;"Pico";24;1.89;2.09;11
52;"Pico";24;0.89;1.09;11
52;"Pico";24;0.919;1.119;11
52;"Pico";24;0.962;1.162;11
52;"Pico";24;0.82;1.02;11
52;"Pico";24;0.581;0.781;11
52;"Pico";24;0.5;0.7;11
52;"Pico";24;1.965;2.165;11
52;"Pico";24;0.456;0.656;11
52;"Pico";24;1.028;1.228;11
52;"Pico";24;1.086;1.286;11
52;"Pico";24;1.248;1.448;11
52;"Pico";24;1.272;1.472;11
52;"Pico";24;0.835;1.035;11
52;"Pico";24;0.637;0.837;11
52;"Pico";24;0.728;0.928;11
52;"Pico";24;0.845;1.045;11
52;"Pico";24;0.162;0.362;11
52;"Pico";24;1.605;1.805;11
52;"Pico";24;0.573;0.773;11
52;"Pico";24;0.319;0.519;11
53;"Pico";24;1.998;2.198;11
53;"Pico";24;0.19;0.39;11
53;"Pico";24;1.423;1.623;11
53;"Pico";24;1.117;1.317;11
53;"Pico";24;1.89;2.09;11
53;"Pico";24;0.89;1.09;11
53;"Pico";24;0.919;1.119;11
53;"Pico";24;0.962;1.162;11
53;"Pico";24;0.82;1.02;11
53;"Pico";24;0.581;0.781;11
53;"Pico";24;0.5;0.7;11
53;"Pico";24;1.965;2.165;11
53;"Pico";24;0.456;0.656;11
53;"Pico";24;1.028;1.228;11
53;"Pico";24;1.086;1.286;11
53;"Pico";24;1.248;1.448;11
53;"Pico";24;1.272;1.472;11
53;"Pico";24;0.835;1.035;11
53;"Pico";24;0.637;0.837;11
53;"Pico";24;0.728;0.928;11
53;"Pico";24;0.845;1.045;11
53;"Pico";24;0.162;0.362;11
53;"Pico";24;1.605;1.805;11
53;"Pico";24;0.573;0.773;11
53;"Pico";24;0.319;0.519;11
54;"Pico";24;1.998;2.198;11
54;"Pico";24;0.19;0.39;11
54;"Pico";24;1.423;1.623;11
54;"Pico";24;1.117;1.317;11
54;"Pico";24;1.89;2.09;11
54;"Pico";24;0.89;1.09;11
54;"Pico";24;0.919;1.119;11
54;"Pico";24;0.962;1.162;11
54;"Pico";24;0.82;1.02;11
54;"Pico";24;0.581;0.781;11
54;"Pico";24;0.5;0.7;11
54;"Pico";24;1.965;2.165;11
54;"Pico";24;0.456;0.656;11
54;"Pico";24;1.028;1.228;11
54;"Pico";24;1.086;1.286;11
54;"Pico";24;1.248;1.448;11
54;"Pico";24;1.272;1.472;11
54;"Pico";24;0.835;1.035;11
54;"Pico";24;0.637;0.837;11
54;"Pico";24;0.728;0.928;11
54;"Pico";24;0.845;1.045;11
54;"Pico";24;0.162;0.362;11
54;"Pico";24;1.605;1.805;11
54;"Pico";24;0.573;0.773;11
54;"Pico";24;0.319;0.519;11
55;"Pico";24;1.998;2.198;11
55;"Pico";24;0.19;0.39;11
55;"Pico";24;1.423;1.623;11
55;"Pico";24;1.117;1.317;11
55;"Pico";24;1.89;2.09;11
55;"Pico";24;0.89;1.09;11
55;"Pico";24;0.919;1.119;11
55;"Pico";24;0.962;1.162;11
55;"Pico";24;0.82;1.02;11
55;"Pico";24;0.581;0.781;11
55;"Pico";24;0.5;0.7;11
55;"Pico";24;1.965;2.165;11
55;"Pico";24;0.456;0.656;11
55;"Pico";24;1.028;1.228;11
55;"Pico";24;1.086;1.286;11
55;"Pico";24;1.248;1.448;11
55;"Pico";24;1.272;1.472;11
55;"Pico";24;0.835;1.035;11
55;"Pico";24;0.637;0.837;11
55;"Pico";24;0.728;0.928;11
55;"Pico";24;0.845;1.045;11
55;"Pico";24;0.162;0.362;11
55;"Pico";24;1.605;1.805;11
55;"Pico";24;0.573;0.773;11
55;"Pico";24;0.319;0.519;11
56;"Pico";24;1.998;2.198;11
56;"Pico";24;0.19;0.39;11
56;"Pico";24;1.423;1.623;11
56;"Pico";24;1.117;1.317;11
56;"Pico";24;1.89;2.09;11
56;"Pico";24;0.89;1.09;11
56;"Pico";24;0.919;1.119;11
56;"Pico";24;0.962;1.162;11
56;"Pico";24;0.82;1.02;11
56;"Pico";24;0.581;0.781;11
56;"Pico";24;0.5;0.7;11
56;"Pico";24;1.965;2.165;11
56;"Pico";24;0.456;0.656;11
56;"Pico";24;1.028;1.228;11
56;"Pico";24;1.086;1.286;11
56;"Pico";24;1.248;1.448;11
56;"Pico";24;1.272;1.472;11
56;"Pico";24;0.835;1.035;11
56;"Pico";24;0.637;0.837;11
56;"Pico";24;0.728;0.928;11
56;"Pico";24;0.845;1.045;11
56;"Pico";24;0.162;0.362;11
56;"Pico";24;1.605;1.805;11
56;"Pico";24;0.573;0.773;11
56;"Pico";24;0.319;0.519;11
57;"Pico";24;1.998;2.198;11
57;"Pico";24;0.19;0.39;11
57;"Pico";24;1.423;1.623;11
57;"Pico";24;1.117;1.317;11
57;"Pico";24;1.89;2.09;11
57;"Pico";24;0.89;1.09;11
57;"Pico";24;0.919;1.119;11
57;"Pico";24;0.962;1.162;11
57;"Pico";24;0.82;1.02;11
57;"Pico";24;0.581;0.781;11
57;"Pico";24;0.5;0.7;11
57;"Pico";24;1.965;2.165;11
57;"Pico";24;0.456;0.656;11
57;"Pico";24;1.028;1.228;11
57;"Pico";24;1.086;1.286;11
57;"Pico";24;1.248;1.448;11
57;"Pico";24;1.272;1.472;11
57;"Pico";24;0.835;1.035;11
57;"Pico";24;0.637;0.837;11
57;"Pico";24;0.728;0.928;11
57;"Pico";24;0.845;1.045;11
57;"Pico";24;0.162;0.362;11
57;"Pico";24;1.605;1.805;11
57;"Pico";24;0.573;0.773;11
57;"Pico";24;0.319;0.519;11
58;"Pico";24;1.998;2.198;11
58;"Pico";24;0.19;0.39;11
58;"Pico";24;1.423;1.623;11
58;"Pico";24;1.117;1.317;11
58;"Pico";24;1.89;2.09;11
58;"Pico";24;0.89;1.09;11
58;"Pico";24;0.919;1.119;11
58;"Pico";24;0.962;1.162;11
58;"Pico";24;0.82;1.02;11
58;"Pico";24;0.581;0.781;11
58;"Pico";24;0.5;0.7;11
58;"Pico";24;1.965;2.165;11
58;"Pico";24;0.456;0.656;11
58;"Pico";24;1.028;1.228;11
58;"Pico";24;1.086;1.286;11
58;"Pico";24;1.248;1.448;11
58;"Pico";24;1.272;1.472;11
58;"Pico";24;0.835;1.035;11
58;"Pico";24;0.637;0.837;11
58;"Pico";24;0.728;0.928;11
58;"Pico";24;0.845;1.045;11
58;"Pico";24;0.162;0.362;11
58;"Pico";24;1.605;1.805;11
58;"Pico";24;0.573;0.773;11
58;"Pico";24;0.319;0.519;11
59;"Pico";24;1.998;2.198;11
59;"Pico";24;0.19;0.39;11
59;"Pico";24;1.423;1.623;11
59;"Pico";24;1.117;1.317;11
59;"Pico";24;1.89;2.09;11
59;"Pico";24;0.89;1.09;11
59;"Pico";24;0.919;1.119;11
59;"Pico";24;0.962;1.162;11
59;"Pico";24;0.82;1.02;11
59;"Pico";24;0.581;0.781;11
59;"Pico";24;0.5;0.7;11
59;"Pico";24;1.965;2.165;11
59;"Pico";24;0.456;0.656;11
59;"Pico";24;1.028;1.228;11
