"stand_id";"species";"count";"height_from";"height_to";"age"
22;"Psme";55;1.158824;1.358824;11
22;"Psme";55;2.061032;2.261032;14
22;"Psme";55;0.518744;0.718744;12
22;"Psme";55;0.430352;0.630352;11
23;"Psme";55;0.229184;0.429184;6
23;"Psme";55;0.018872;0.218872;4
23;"Psme";55;0.469976;0.669976;10
23;"Psme";55;1.228928;1.428928;13
23;"Psme";55;1.018616;1.218616;12
23;"Psme";55;0.149936;0.349936;7
23;"Psme";55;1.158824;1.358824;11
23;"Psme";55;2.061032;2.261032;14
23;"Psme";55;0.518744;0.718744;12
23;"Psme";55;0.430352;0.630352;11
24;"Psme";55;0.229184;0.429184;6
24;"Psme";55;0.018872;0.218872;4
24;"Psme";55;0.469976;0.669976;10
24;"Psme";55;1.228928;1.428928;13
24;"Psme";55;1.018616;1.218616;12
24;"Psme";55;0.149936;0.349936;7
24;"Psme";55;1.158824;1.358824;11
24;"Psme";55;2.061032;2.261032;14
24;"Psme";55;0.518744;0.718744;12
24;"Psme";55;0.430352;0.630352;11
25;"Psme";55;0.229184;0.429184;6
25;"Psme";55;0.018872;0.218872;4
25;"Psme";55;0.469976;0.669976;10
25;"Psme";55;1.228928;1.428928;13
25;"Psme";55;1.018616;1.218616;12
25;"Psme";55;0.149936;0.349936;7
25;"Psme";55;1.158824;1.358824;11
25;"Psme";55;2.061032;2.261032;14
25;"Psme";55;0.518744;0.718744;12
25;"Psme";55;0.430352;0.630352;11
26;"Psme";55;0.229184;0.429184;6
26;"Psme";55;0.018872;0.218872;4
26;"Psme";55;0.469976;0.669976;10
26;"Psme";55;1.228928;1.428928;13
26;"Psme";55;1.018616;1.218616;12
26;"Psme";55;0.149936;0.349936;7
26;"Psme";55;1.158824;1.358824;11
26;"Psme";55;2.061032;2.261032;14
26;"Psme";55;0.518744;0.718744;12
26;"Psme";55;0.430352;0.630352;11
27;"Psme";55;0.229184;0.429184;6
27;"Psme";55;0.018872;0.218872;4
27;"Psme";55;0.469976;0.669976;10
27;"Psme";55;1.228928;1.428928;13
27;"Psme";55;1.018616;1.218616;12
27;"Psme";55;0.149936;0.349936;7
27;"Psme";55;1.158824;1.358824;11
27;"Psme";55;2.061032;2.261032;14
27;"Psme";55;0.518744;0.718744;12
27;"Psme";55;0.430352;0.630352;11
28;"Psme";55;0.229184;0.429184;6
28;"Psme";55;0.018872;0.218872;4
28;"Psme";55;0.469976;0.669976;10
28;"Psme";55;1.228928;1.428928;13
