"distance"	"species"	"replicate"	"rid"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"
"1"	"short"	"LPS"	19	1	"low"	"0"	"hist"	"rhyolite"	"10"	1281.43792829361	1.3939295666924	0.962330300014379	6.54887242269034	43102.9076342926	-97.0270267166986
"3"	"short"	"LPS"	19	10	"med"	"0"	"hist"	"rhyolite"	"20"	1186.39750201599	1.78496757979875	1.04735865145922	7.21001632784454	5756.63277017998	-79.3907732283764
"5"	"short"	"LPS"	19	100	"low"	"8"	"2070"	"rhyolite"	"100"	39154.5997209757	0.933895775741278	0.824005047181311	6.04576170957439	7430.87371634065	426.917845944198
"7"	"short"	"LPS"	19	101	"low"	"8"	"2070"	"andesite"	"10"	1410.5405103402	1.90727991376218	1.16581738669764	7.46619649105761	43192.9881165106	-96.7343298719335
"9"	"short"	"LPS"	19	102	"low"	"8"	"2070"	"andesite"	"20"	1721.08484306836	1.69114574725547	1.11558187122012	7.6758087802407	7677.38823651178	-77.5824174830277
"11"	"short"	"LPS"	19	103	"low"	"8"	"2070"	"andesite"	"50"	60613.7104272879	0.853889541565377	0.811874222043498	8.74553282331807	30489.1082998754	98.8044708658654
"13"	"short"	"LPS"	19	104	"low"	"8"	"2070"	"andesite"	"100"	48623.2024879288	1.21779010405064	1.0864940074194	7.35764989383917	14268.2228814865	240.779667459633
"15"	"short"	"LPS"	19	105	"med"	"8"	"2070"	"rhyolite"	"10"	1540.30533402906	1.56374735311444	1.04641900495755	6.69779215467737	42311.5878142856	-96.3596134921956
"17"	"short"	"LPS"	19	106	"med"	"8"	"2070"	"rhyolite"	"20"	1762.84595891489	1.40979531749788	0.981923014996958	6.96821634353153	5500.4265996016	-67.9507411471943
"19"	"short"	"LPS"	19	107	"med"	"8"	"2070"	"rhyolite"	"50"	61678.0297118213	0.776851426369297	0.726383126511522	7.86579894791743	8461.60155844412	628.916733857206
"21"	"short"	"LPS"	19	108	"med"	"8"	"2070"	"rhyolite"	"100"	44190.3445461777	1.02723442816189	0.868514023597802	6.80244749584451	3381.1910810543	1206.94608754258
"23"	"short"	"LPS"	19	109	"med"	"8"	"2070"	"andesite"	"10"	1337.35403043375	2.36702924903663	1.33472975465155	7.97198883845256	42815.8997157517	-96.8765013947803
"25"	"short"	"LPS"	19	11	"med"	"0"	"hist"	"rhyolite"	"50"	1751.56968359431	1.28320661171014	0.909700862416084	6.36154542167982	18480.575800509	-90.5221043840741
"27"	"short"	"LPS"	19	110	"med"	"8"	"2070"	"andesite"	"20"	1501.54279439573	1.99129454353644	1.1825779419553	8.08213808861646	12896.8256584083	-88.3572684149858
"29"	"short"	"LPS"	19	111	"med"	"8"	"2070"	"andesite"	"50"	79137.433463593	0.99470451559042	0.937665872476035	9.43840377138043	16290.359485092	385.793045488129
"31"	"short"	"LPS"	19	112	"med"	"8"	"2070"	"andesite"	"100"	38813.1780705531	1.50994021183392	1.26922600401296	7.69486796568205	5735.83759013973	576.678470416865
"33"	"short"	"LPS"	19	113	"high"	"8"	"2070"	"rhyolite"	"10"	1878.63437273175	1.69361456158027	1.06607638613536	6.84507043805777	42638.3266036715	-95.5940241506336
"35"	"short"	"LPS"	19	114	"high"	"8"	"2070"	"rhyolite"	"20"	2068.62444956654	1.52891903384751	0.984491829778432	7.10522783709609	6411.86271197662	-67.7375430122266
"37"	"short"	"LPS"	19	115	"high"	"8"	"2070"	"rhyolite"	"50"	85728.8007699534	0.882790516013815	0.827354872124441	8.39492058955476	5216.08323634671	1543.54740684692
"39"	"short"	"LPS"	19	116	"high"	"8"	"2070"	"rhyolite"	"100"	38325.8184662488	1.28802018067313	1.03312327126296	7.03381901921266	3346.12889788147	1045.37782721144
"41"	"short"	"LPS"	19	117	"high"	"8"	"2070"	"andesite"	"10"	1730.20153299119	2.3253131239033	1.3506928606587	7.98962779589525	43157.0664892569	-95.9909195092723
"43"	"short"	"LPS"	19	118	"high"	"8"	"2070"	"andesite"	"20"	2111.21054425659	2.08014806701899	1.24649340012596	8.54948312217269	20674.1898775998	-89.7881824789466
"45"	"short"	"LPS"	19	119	"high"	"8"	"2070"	"andesite"	"50"	82504.5698138298	1.17359529789734	1.07893744236276	9.99412654097053	13341.0153809306	518.427964124533
"47"	"short"	"LPS"	19	12	"med"	"0"	"hist"	"rhyolite"	"100"	50154.5291043455	1.28313105401997	1.15080077549394	7.72856371476082	6324.32230848718	693.041952290107
"49"	"short"	"LPS"	19	120	"high"	"8"	"2070"	"andesite"	"100"	32799.0152161725	1.72442041497621	1.35795293694944	8.14495033278933	5501.02040862123	496.235112394233
"51"	"short"	"LPS"	19	13	"med"	"0"	"hist"	"andesite"	"10"	1943.32419734591	1.80954776722683	1.21287286395907	7.91537446782768	44153.7465574445	-95.5987331792612
"53"	"short"	"LPS"	19	14	"med"	"0"	"hist"	"andesite"	"20"	1083.13482743604	2.42933530222867	1.18734615569014	8.45892291197906	9126.14088938816	-88.1315131931011
"55"	"short"	"LPS"	19	15	"med"	"0"	"hist"	"andesite"	"50"	2116.03630552594	1.64154394095804	1.10230154739092	7.81439850190107	15939.2064971836	-86.7243309389345
"57"	"short"	"LPS"	19	16	"med"	"0"	"hist"	"andesite"	"100"	32461.6848605871	1.84449548550126	1.57512667932947	8.66116014547305	7094.7970562587	357.542119995539
"59"	"short"	"LPS"	19	17	"high"	"0"	"hist"	"rhyolite"	"10"	3714.66186312078	1.25924150844427	0.933871720626269	6.52942145312274	44062.5190127085	-91.5695653667704
"61"	"short"	"LPS"	19	18	"high"	"0"	"hist"	"rhyolite"	"20"	1923.6733156172	1.64521001089133	0.936778364971627	6.71131672596527	5547.70753486252	-65.3248967518821
"63"	"short"	"LPS"	19	19	"high"	"0"	"hist"	"rhyolite"	"50"	2434.91317138284	1.35139992718937	0.965687294490635	6.45794910575911	15584.2936281591	-84.3758515497731
