"distance"	"species"	"replicate"	"rid"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"
"1"	"short"	"LPS"	16	1	"low"	"0"	"hist"	"rhyolite"	"10"	1015.19453867783	1.41221754989945	0.923778693735223	6.82687939916338	43292.463342376	-97.6550317069065
"3"	"short"	"LPS"	16	10	"med"	"0"	"hist"	"rhyolite"	"20"	1720.79337451828	1.40303726919337	1.04389542436427	6.66215821612965	5698.19689922027	-69.8010896261982
"5"	"short"	"LPS"	16	100	"low"	"8"	"2070"	"rhyolite"	"100"	54101.3056938666	0.946496119305933	0.858978615419452	6.40975379868638	6097.65620726318	787.24755635492
"7"	"short"	"LPS"	16	101	"low"	"8"	"2070"	"andesite"	"10"	1177.7162588351	2.1021894064673	1.18724071397591	7.30968361822042	42345.3035973177	-97.2187795132263
"9"	"short"	"LPS"	16	102	"low"	"8"	"2070"	"andesite"	"20"	1468.08097352265	1.72995878179754	1.05505124243262	7.13369490763892	13599.5274269754	-89.204911851491
"11"	"short"	"LPS"	16	103	"low"	"8"	"2070"	"andesite"	"50"	29730.4358551745	1.19715797198346	1.12874757883094	8.14209518382523	28271.0851593016	5.16199037868493
"13"	"short"	"LPS"	16	104	"low"	"8"	"2070"	"andesite"	"100"	56676.508105471	1.10525001929548	0.987064173953885	7.59946399769979	12083.6844830606	369.033333209936
"15"	"short"	"LPS"	16	105	"med"	"8"	"2070"	"rhyolite"	"10"	1444.33143700638	1.63884092787097	1.08921184073987	6.75954447814396	43806.1167041051	-96.7029000841085
"17"	"short"	"LPS"	16	106	"med"	"8"	"2070"	"rhyolite"	"20"	1467.07285661458	1.52082866161944	1.0144009093538	6.55892635103482	5552.55210791131	-73.5784045227727
"19"	"short"	"LPS"	16	107	"med"	"8"	"2070"	"rhyolite"	"50"	37843.694707068	0.932108220746978	0.887121798620669	7.40992802433459	6640.50012892883	469.892236613397
"21"	"short"	"LPS"	16	108	"med"	"8"	"2070"	"rhyolite"	"100"	49604.4299961697	1.06150776998465	0.899858056553299	6.83073223836271	5124.86803837536	867.916239495893
"23"	"short"	"LPS"	16	109	"med"	"8"	"2070"	"andesite"	"10"	1460.24983928081	2.18014391562539	1.31891185049068	7.67049763178585	43073.3614412528	-96.6098540015911
"25"	"short"	"LPS"	16	11	"med"	"0"	"hist"	"rhyolite"	"50"	49918.8201029666	1.14282042832086	1.07108723015837	7.67779685097713	22181.8555409564	125.043482096423
"27"	"short"	"LPS"	16	110	"med"	"8"	"2070"	"andesite"	"20"	1389.0627709862	2.26604423820454	1.2227715486533	7.9009800880186	48205.57502949	-97.1184603230302
"29"	"short"	"LPS"	16	111	"med"	"8"	"2070"	"andesite"	"50"	51830.9285272083	1.18293137608941	1.1147754365564	8.76106468036577	12621.3319180843	310.661322145746
"31"	"short"	"LPS"	16	112	"med"	"8"	"2070"	"andesite"	"100"	39381.5292921735	1.45440389842333	1.21629559944665	7.89988002628884	8814.57824244698	346.777238898737
"33"	"short"	"LPS"	16	113	"high"	"8"	"2070"	"rhyolite"	"10"	1787.65408931104	1.75642246921388	1.08675866049712	6.68081121244163	43188.9646463578	-95.8608544938532
"35"	"short"	"LPS"	16	114	"high"	"8"	"2070"	"rhyolite"	"20"	1650.30913845957	1.77594004072528	1.04377378149674	6.99599382325346	5401.39642404553	-69.4466206717795
"37"	"short"	"LPS"	16	115	"high"	"8"	"2070"	"rhyolite"	"50"	57546.1731026096	1.01696308023256	0.96266450053847	7.86040283674594	5458.45809569982	954.256936550353
"39"	"short"	"LPS"	16	116	"high"	"8"	"2070"	"rhyolite"	"100"	38020.5819269182	1.32210635202226	1.06366407067036	7.05520427281632	3261.17803072018	1065.85422717698
"41"	"short"	"LPS"	16	117	"high"	"8"	"2070"	"andesite"	"10"	1625.18005434727	2.39237657988449	1.34915898034238	7.99785088277331	42399.3792611409	-96.1669720579217
"43"	"short"	"LPS"	16	118	"high"	"8"	"2070"	"andesite"	"20"	2235.73785613834	2.07349691799025	1.12872174829852	8.43761314075298	65791.3074661928	-96.6017731790979
"45"	"short"	"LPS"	16	119	"high"	"8"	"2070"	"andesite"	"50"	77958.9687603594	1.16198899352997	1.09416594891426	9.56758680857538	7775.04135552221	902.682367792027
"47"	"short"	"LPS"	16	12	"med"	"0"	"hist"	"rhyolite"	"100"	1595.73451272721	1.43722058887889	0.897895093640638	7.08940808893108	7730.86873852777	-79.3589237290415
"49"	"short"	"LPS"	16	120	"high"	"8"	"2070"	"andesite"	"100"	27626.3837467005	1.96014028142157	1.5107749757838	7.93309177661288	7948.179679921	247.581268406543
"51"	"short"	"LPS"	16	13	"med"	"0"	"hist"	"andesite"	"10"	2122.64167649453	1.69450727057507	1.01434655817505	8.23303393244743	42773.686027349	-95.0375058274441
"53"	"short"	"LPS"	16	14	"med"	"0"	"hist"	"andesite"	"20"	1749.62907457398	1.87479825115944	1.26988324510097	7.84365270004509	9920.59672859898	-82.3636710327094
"55"	"short"	"LPS"	16	15	"med"	"0"	"hist"	"andesite"	"50"	32921.7201005513	1.47420734336887	1.31847574851935	9.31684076637958	19492.8714948792	68.8910744073797
"57"	"short"	"LPS"	16	16	"med"	"0"	"hist"	"andesite"	"100"	1718.09982860424	1.84084601750083	1.04859844895323	8.02890825271606	8609.39814158406	-80.0439031817371
"59"	"short"	"LPS"	16	17	"high"	"0"	"hist"	"rhyolite"	"10"	2784.26941863704	1.26944755330454	0.888638968318372	6.87888584702702	42940.8299935875	-93.5160325986879
"61"	"short"	"LPS"	16	18	"high"	"0"	"hist"	"rhyolite"	"20"	3218.7337748036	1.2479462633031	0.938409339096777	6.56731867520823	6209.82631170229	-48.1670885264865
"63"	"short"	"LPS"	16	19	"high"	"0"	"hist"	"rhyolite"	"50"	58487.1319618271	1.18506470448688	1.0789167584455	7.84175872750767	19624.5973300717	198.029717390453
"65"	"short"	"LPS"	16	2	"low"	"0"	"hist"	"rhyolite"	"20"	1105.30538935952	1.35681819635897	0.855415140038712	6.75119705910378	7070.4488881116	-84.3672529587477
"67"	"short"	"LPS"	16	20	"high"	"0"	"hist"	"rhyolite"	"100"	39753.7293995809	0.866986622401729	0.829587086071647	8.30079837720665	6801.20134966657	484.510402732451
"69"	"short"	"LPS"	16	21	"high"	"0"	"hist"	"andesite"	"10"	3492.09831378063	1.54615125294557	0.997333356709685	8.1219655129103	43549.2314040234	-91.9812630414001
"71"	"short"	"LPS"	16	22	"high"	"0"	"hist"	"andesite"	"20"	3172.04790361211	1.58286745748414	1.10058785206314	7.69461376297063	17432.737256478	-81.8040743863481
"73"	"short"	"LPS"	16	23	"high"	"0"	"hist"	"andesite"	"50"	33269.5712755133	1.70394705669528	1.40423110722294	8.56760836539687	16479.5372342605	101.884135474064
"75"	"short"	"LPS"	16	24	"high"	"0"	"hist"	"andesite"	"100"	75872.605987994	1.18777180972938	1.12926971852914	9.84971395253568	5638.3059445283	1245.66316078723
"77"	"short"	"LPS"	16	25	"low"	"4.5"	"2030"	"rhyolite"	"10"	1634.70098647172	1.35532099998999	0.898567761445842	6.642067527771	42976.5535436248	-96.1962957666851
"79"	"short"	"LPS"	16	26	"low"	"4.5"	"2030"	"rhyolite"	"20"	1411.41473046241	1.46731439462244	1.02050627468099	6.50425898925118	5847.49975580232	-75.8629364787592
"81"	"short"	"LPS"	16	27	"low"	"4.5"	"2030"	"rhyolite"	"50"	1165.62223425268	1.89207851971967	1.10620505036688	6.76072103300212	19778.3397775719	-94.1065718995562
"83"	"short"	"LPS"	16	28	"low"	"4.5"	"2030"	"rhyolite"	"100"	61241.6825674369	1.03463528850648	0.949065634525701	7.03551114729707	6706.55149031292	813.162042457969
"85"	"short"	"LPS"	16	29	"low"	"4.5"	"2030"	"andesite"	"10"	1832.50986923893	1.72757625761066	1.03453161252804	7.68380465931917	42641.3316869379	-95.7025031894108
"87"	"short"	"LPS"	16	3	"low"	"0"	"hist"	"rhyolite"	"50"	1252.8294171496	1.41741557671586	1.05938992101687	6.46354743371527	14545.4150778969	-91.3867743860167
"89"	"short"	"LPS"	16	30	"low"	"4.5"	"2030"	"andesite"	"20"	1020.93022154186	2.38718830719709	1.29821689500918	7.87670106718526	13321.9690054873	-92.3364915417433
"91"	"short"	"LPS"	16	31	"low"	"4.5"	"2030"	"andesite"	"50"	1219.12945031641	2.50853904278071	1.33621292764069	7.98373521760453	20835.4585866615	-94.1487755345262
"93"	"short"	"LPS"	16	32	"low"	"4.5"	"2030"	"andesite"	"100"	52634.8504892524	1.17243532538492	1.03584404376372	8.96248316864469	8322.5923232929	532.433362642795
"95"	"short"	"LPS"	16	33	"med"	"4.5"	"2030"	"rhyolite"	"10"	1880.66794433354	1.61674798262044	0.921708967591204	6.86324349316684	42505.9495481567	-95.5755183349031
"97"	"short"	"LPS"	16	34	"med"	"4.5"	"2030"	"rhyolite"	"20"	1873.74622021253	1.66915227417303	1.11626079447523	7.28279841513861	5309.18139388005	-64.7074363973999
"99"	"short"	"LPS"	16	35	"med"	"4.5"	"2030"	"rhyolite"	"50"	39789.2778855099	1.08502768373544	1.01912398171037	8.22313693104958	12269.962154754	224.28199356828
"101"	"short"	"LPS"	16	36	"med"	"4.5"	"2030"	"rhyolite"	"100"	50181.0537870747	1.17385903593159	0.995551155939298	7.18771538884742	5608.78914913058	794.686044577968
"103"	"short"	"LPS"	16	37	"med"	"4.5"	"2030"	"andesite"	"10"	2236.32073604015	1.98404756459578	1.12430598732384	8.09045786011046	42238.0161860899	-94.7054314147059
"105"	"short"	"LPS"	16	38	"med"	"4.5"	"2030"	"andesite"	"20"	1582.19629288316	2.22979824027306	1.27092105732233	8.23024181050992	28857.1300764603	-94.5171391309844
"107"	"short"	"LPS"	16	39	"med"	"4.5"	"2030"	"andesite"	"50"	34199.3168168415	1.41259135309215	1.29747388093364	9.60325215414669	20964.3689005874	63.1306765255562
"109"	"short"	"LPS"	16	4	"low"	"0"	"hist"	"rhyolite"	"100"	1071.72725503706	1.60472919085925	1.1613473450765	6.88646070066705	6493.67390413567	-83.4958257704548
"111"	"short"	"LPS"	16	40	"med"	"4.5"	"2030"	"andesite"	"100"	36242.3497630836	1.7263439470027	1.42667367682504	8.69139257005356	8003.99216552322	352.803413766391
"113"	"short"	"LPS"	16	41	"high"	"4.5"	"2030"	"rhyolite"	"10"	3495.13663319963	1.36856799683584	0.882123483513401	7.3222372658325	42910.2592079049	-91.8547762290008
"115"	"short"	"LPS"	16	42	"high"	"4.5"	"2030"	"rhyolite"	"20"	2121.16567617228	1.73190546027126	1.05173388243832	7.21736039870825	29086.9312468858	-92.70749582289
"117"	"short"	"LPS"	16	43	"high"	"4.5"	"2030"	"rhyolite"	"50"	55980.0869334226	1.04637905019316	0.977541471449988	8.30365105762643	11913.3639790471	369.893197520691
"119"	"short"	"LPS"	16	44	"high"	"4.5"	"2030"	"rhyolite"	"100"	18534.4267561559	2.38307696905729	1.43937165786102	6.76550959018821	4820.47913094078	284.493454959501
"121"	"short"	"LPS"	16	45	"high"	"4.5"	"2030"	"andesite"	"10"	3613.49848780971	1.73011465670256	1.09015148404167	8.09774529211449	42978.9541831765	-91.5924001491312
"123"	"short"	"LPS"	16	46	"high"	"4.5"	"2030"	"andesite"	"20"	1952.86348236656	2.43058608119018	1.27428950652128	8.55844871767106	117781.785470385	-98.3419647829523
