"distance"	"species"	"replicate"	"rid"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"
"1"	"short"	"LPS"	5	1	"low"	"0"	"hist"	"rhyolite"	"10"	880.73000751751	1.32097151436918	0.934021335859329	6.34352345693679	43615.3480823641	-97.9806878857087
"3"	"short"	"LPS"	5	10	"med"	"0"	"hist"	"rhyolite"	"20"	1854.21950744144	1.28707309772271	0.963168015307177	6.47317831231913	5503.09526390123	-66.3058802633384
"5"	"short"	"LPS"	5	100	"low"	"8"	"2070"	"rhyolite"	"100"	110150.824539893	0.713069646258839	0.673272256096021	6.86496059079975	6717.37233797769	1539.79036739021
"7"	"short"	"LPS"	5	101	"low"	"8"	"2070"	"andesite"	"10"	1481.44038826743	1.65042431783581	1.04963773430748	7.27362031869955	42750.6797397383	-96.5346974661309
"9"	"short"	"LPS"	5	102	"low"	"8"	"2070"	"andesite"	"20"	1832.37509755812	1.49594685356022	1.01256486811665	7.12109668008212	5578.87892990229	-67.155137786971
"11"	"short"	"LPS"	5	103	"low"	"8"	"2070"	"andesite"	"50"	48456.8656224087	0.972810013726308	0.893645790958962	8.3713263070208	30762.6900482209	57.5182974780551
"13"	"short"	"LPS"	5	104	"low"	"8"	"2070"	"andesite"	"100"	124462.561994863	0.835559894884604	0.786577661302851	8.32236787615558	12783.0795689277	873.650843083214
"15"	"short"	"LPS"	5	105	"med"	"8"	"2070"	"rhyolite"	"10"	1530.41623838314	1.4841169139231	0.999460706635586	6.70504324252789	43652.9995432882	-96.4941326955883
"17"	"short"	"LPS"	5	106	"med"	"8"	"2070"	"rhyolite"	"20"	1446.94984646134	1.4683627154838	0.965266264347815	6.52217720119098	5475.80010727422	-73.5755539260981
"19"	"short"	"LPS"	5	107	"med"	"8"	"2070"	"rhyolite"	"50"	39456.6129614394	0.930582212039738	0.876486734627614	7.58851288310071	5204.59729639159	658.11077619387
"21"	"short"	"LPS"	5	108	"med"	"8"	"2070"	"rhyolite"	"100"	103328.749619458	0.908065589978278	0.840064181771324	7.45635465482871	4429.94627463702	2232.50570579266
"23"	"short"	"LPS"	5	109	"med"	"8"	"2070"	"andesite"	"10"	1908.99023804582	1.99801761305854	1.27817158942358	7.94894358949754	43637.1588662507	-95.6253104289009
"25"	"short"	"LPS"	5	11	"med"	"0"	"hist"	"rhyolite"	"50"	50452.1593072185	1.0755401613198	1.01701379552351	7.72788091103846	21443.5629067479	135.278808501278
"27"	"short"	"LPS"	5	110	"med"	"8"	"2070"	"andesite"	"20"	1602.71317131755	1.81113304101846	1.18660007078249	7.64432405348747	13608.280646038	-88.2225152978148
"29"	"short"	"LPS"	5	111	"med"	"8"	"2070"	"andesite"	"50"	56468.5986275527	1.19203240898629	1.10685475113602	9.28689382117315	7275.81068776729	676.114182334245
"31"	"short"	"LPS"	5	112	"med"	"8"	"2070"	"andesite"	"100"	45308.6179564827	1.56281886405322	1.34327504106233	8.43324453543148	6592.12546388969	587.31425402435
"33"	"short"	"LPS"	5	113	"high"	"8"	"2070"	"rhyolite"	"10"	2044.83974870732	1.51004016196843	1.06074012814915	7.22682447881507	42934.3595940601	-95.2372883442514
"35"	"short"	"LPS"	5	114	"high"	"8"	"2070"	"rhyolite"	"20"	1670.6832721858	1.63696563107286	1.00531931265035	6.61851579204519	5289.60324922314	-68.41571676607
"37"	"short"	"LPS"	5	115	"high"	"8"	"2070"	"rhyolite"	"50"	49995.9735493346	0.983330433812426	0.919268424479499	7.95848276321857	5294.40425429311	844.317266834962
"39"	"short"	"LPS"	5	116	"high"	"8"	"2070"	"rhyolite"	"100"	46267.984921176	1.37371181708538	1.10029091478055	7.19992166934876	4423.12648007653	946.047069410853
"41"	"short"	"LPS"	5	117	"high"	"8"	"2070"	"andesite"	"10"	2960.59720500956	1.75516269215379	1.19172005587169	8.63871422622885	41824.3710899115	-92.9213587010189
"43"	"short"	"LPS"	5	118	"high"	"8"	"2070"	"andesite"	"20"	1702.89107978682	2.27926737428892	1.21640964809974	8.12454301073351	12760.337754692	-86.6548118668672
"45"	"short"	"LPS"	5	119	"high"	"8"	"2070"	"andesite"	"50"	56429.7733344881	1.24129340037944	1.12620876996842	9.78514158113821	10742.1436878283	425.312032443091
"47"	"short"	"LPS"	5	12	"med"	"0"	"hist"	"rhyolite"	"100"	68153.9076891245	0.866655469466128	0.770216784742273	6.9767070740059	7775.97960929934	776.467160582814
"49"	"short"	"LPS"	5	120	"high"	"8"	"2070"	"andesite"	"100"	39118.683438531	1.75320376139167	1.33570830504869	7.67572095788491	6501.13735230611	501.720611619667
"51"	"short"	"LPS"	5	13	"med"	"0"	"hist"	"andesite"	"10"	2156.63796505125	1.52211000877445	1.08272300693647	8.4858377687633	42159.6913327058	-94.8845973561998
"53"	"short"	"LPS"	5	14	"med"	"0"	"hist"	"andesite"	"20"	2199.61858716352	1.56026152681001	1.07291337569823	7.34180256637216	21459.1025520212	-89.7497177161478
"55"	"short"	"LPS"	5	15	"med"	"0"	"hist"	"andesite"	"50"	47674.6617624136	1.18292679710801	1.12461927904118	9.49748434543227	12627.789967969	277.537652141371
"57"	"short"	"LPS"	5	16	"med"	"0"	"hist"	"andesite"	"100"	39070.9901289979	1.6553600679312	1.39207962930826	7.91912748374689	6078.55713133388	542.767506907089
