"distance"	"species"	"replicate"	"rid"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"
"1"	"short"	"LPS"	12	1	"low"	"0"	"hist"	"rhyolite"	"10"	1564.38042790963	1.40536878889132	0.833254942197732	6.83999121269124	42414.0461041487	-96.3116453825974
"3"	"short"	"LPS"	12	10	"med"	"0"	"hist"	"rhyolite"	"20"	2160.62615880056	1.46435436844941	0.959668147979978	7.19074386187962	5345.48050124522	-59.5803191444203
"5"	"short"	"LPS"	12	100	"low"	"8"	"2070"	"rhyolite"	"100"	40964.6051448428	0.921628289965418	0.802539938334096	6.4163573168465	7117.14103453105	475.576694997192
"7"	"short"	"LPS"	12	101	"low"	"8"	"2070"	"andesite"	"10"	1111.93040604111	2.26337318430573	1.22973574658379	7.76003629104658	42908.321701064	-97.4085903107845
"9"	"short"	"LPS"	12	102	"low"	"8"	"2070"	"andesite"	"20"	1405.95388795216	1.78167184506502	1.05211361051369	7.08579147142522	6329.04590195024	-77.7856898222381
"11"	"short"	"LPS"	12	103	"low"	"8"	"2070"	"andesite"	"50"	1526.54525320025	1.72150451557496	1.06137480841252	7.09561355670769	26427.9175785108	-94.22373991948
"13"	"short"	"LPS"	12	104	"low"	"8"	"2070"	"andesite"	"100"	44784.2443334287	1.18831270253497	1.03535858073967	7.77742035464302	11539.0336712844	288.110873139032
"15"	"short"	"LPS"	12	105	"med"	"8"	"2070"	"rhyolite"	"10"	1296.13876549015	1.65288745237288	0.996019347198651	6.99173917065204	42543.2820133821	-96.9533644228895
"17"	"short"	"LPS"	12	106	"med"	"8"	"2070"	"rhyolite"	"20"	1580.01908140558	1.52656275410401	1.06660759852998	6.83436888740176	5638.3691274741	-71.9773742072577
"19"	"short"	"LPS"	12	107	"med"	"8"	"2070"	"rhyolite"	"50"	36461.5172883538	0.960815400696078	0.899153236711199	7.30455511184504	7250.8682962341	402.857255141303
"21"	"short"	"LPS"	12	108	"med"	"8"	"2070"	"rhyolite"	"100"	51410.0418659866	1.23117019735016	1.07445299027432	6.87909144624654	4155.97995987877	1137.01370945702
"23"	"short"	"LPS"	12	109	"med"	"8"	"2070"	"andesite"	"10"	1372.78194721892	2.40373129954884	1.24218815357142	8.20526877240843	43109.1211440928	-96.8155649876731
"25"	"short"	"LPS"	12	11	"med"	"0"	"hist"	"rhyolite"	"50"	38087.0041049442	0.952195070757528	0.875750685811308	8.01187226239608	14789.839903384	157.521408979077
"27"	"short"	"LPS"	12	110	"med"	"8"	"2070"	"andesite"	"20"	1279.77519465998	2.42324313417638	1.38038539395154	7.89074377199499	9855.44655959151	-87.014538743407
"29"	"short"	"LPS"	12	111	"med"	"8"	"2070"	"andesite"	"50"	52501.0359448634	1.09725359947987	1.02662733963426	8.94960128579983	15668.0364385688	235.083698271377
"31"	"short"	"LPS"	12	112	"med"	"8"	"2070"	"andesite"	"100"	40648.5982321433	1.55587114963693	1.30857879023896	7.88717025820166	6041.8526662174	572.78367212473
"33"	"short"	"LPS"	12	113	"high"	"8"	"2070"	"rhyolite"	"10"	1978.26338307059	1.67515079333985	1.00058491016995	7.41630118970688	43158.2889136259	-95.4162608554066
"35"	"short"	"LPS"	12	114	"high"	"8"	"2070"	"rhyolite"	"20"	1983.86053739799	1.60665696998324	1.11376990930341	6.89968227070464	5235.08551048079	-62.1045246839571
