"distance"	"species"	"replicate"	"rid"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"
"1"	"short"	"LPS"	14	1	"low"	"0"	"hist"	"rhyolite"	"10"	1305.75205864194	1.37743036902251	0.865700717088743	6.48075993121171	42968.5700806307	-96.9611461210096
"3"	"short"	"LPS"	14	10	"med"	"0"	"hist"	"rhyolite"	"20"	951.736106972395	2.26711924884257	1.31275074481964	6.9896692737937	5282.82224080501	-81.9843245979186
"5"	"short"	"LPS"	14	100	"low"	"8"	"2070"	"rhyolite"	"100"	37426.0261208293	0.884767416412573	0.770358028975422	6.18361810823063	7181.92121417549	421.114406643153
"7"	"short"	"LPS"	14	101	"low"	"8"	"2070"	"andesite"	"10"	1328.47590576869	2.0651683150594	1.18247940857103	7.92173771063487	42731.6530078108	-96.8911197853126
"9"	"short"	"LPS"	14	102	"low"	"8"	"2070"	"andesite"	"20"	1222.94335769978	2.02670095233961	1.16534503798533	7.54952378995491	6038.03821324914	-79.7460149388207
"11"	"short"	"LPS"	14	103	"low"	"8"	"2070"	"andesite"	"50"	25621.2765216471	1.2784693892101	1.16985417178997	8.51249406619633	32099.7608116074	-20.1823444354692
"13"	"short"	"LPS"	14	104	"low"	"8"	"2070"	"andesite"	"100"	46558.0417910506	1.36968473833476	1.23597681538961	7.4736311884101	8725.00753043266	433.616064268793
"15"	"short"	"LPS"	14	105	"med"	"8"	"2070"	"rhyolite"	"10"	1621.59880787508	1.62689574647732	1.04245563105695	7.15682591776694	43019.6077899849	-96.2305588284499
"17"	"short"	"LPS"	14	106	"med"	"8"	"2070"	"rhyolite"	"20"	1446.93938200299	1.62739195079912	1.07228899509837	7.06632129114066	5558.16753091662	-73.9673305283699
"19"	"short"	"LPS"	14	107	"med"	"8"	"2070"	"rhyolite"	"50"	33425.3112631484	1.0265684884388	0.951917733126838	7.67759086609599	6383.23029705898	423.642571356839
"21"	"short"	"LPS"	14	108	"med"	"8"	"2070"	"rhyolite"	"100"	56968.7215398375	1.18669642889323	1.05675491828245	6.89476890444268	3431.1624593504	1560.33296921251
"23"	"short"	"LPS"	14	109	"med"	"8"	"2070"	"andesite"	"10"	1469.68914608305	2.4441121457141	1.39779694787143	8.5835824135308	42923.8845661326	-96.5760574539364
"25"	"short"	"LPS"	14	11	"med"	"0"	"hist"	"rhyolite"	"50"	55735.2966615259	1.03586418070119	0.983689122045865	8.12863352619048	11989.9395771126	364.850521581594
"27"	"short"	"LPS"	14	110	"med"	"8"	"2070"	"andesite"	"20"	1783.78137467538	1.98383191142147	1.16291347842502	7.67108686023288	19192.2600710514	-90.7057252867996
