"distance"	"species"	"replicate"	"rid"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"
"1"	"mid"	"LP"	4	1	"low"	"0"	"hist"	"rhyolite"	"10"	243.607352541465	0.638858516272078	0.480867103419521	5.97913421903338	327.396494742999	-25.5925593422456
"3"	"mid"	"LP"	4	10	"med"	"0"	"hist"	"rhyolite"	"20"	161.23937985568	1.03505261725791	0.821344459801912	5.74394028527396	963.636369966617	-83.2676116343278
"5"	"mid"	"LP"	4	100	"low"	"8"	"2070"	"rhyolite"	"100"	172.229435993008	0.977056636313557	0.713153290407111	6.39464384317398	3141.60801243792	-94.5177935849687
"7"	"mid"	"LP"	4	101	"low"	"8"	"2070"	"andesite"	"10"	241.064152442108	0.747244371493882	0.596483554758809	6.6536549727122	337.235211238115	-28.5175022035591
"9"	"mid"	"LP"	4	102	"low"	"8"	"2070"	"andesite"	"20"	369.730393738668	0.822537126597838	0.700716468638607	6.33081644773483	1406.43327333538	-73.7114870112645
"11"	"mid"	"LP"	4	103	"low"	"8"	"2070"	"andesite"	"50"	455.505205736376	0.876070740738597	0.698391670069727	7.44287014007568	4041.36436590641	-88.7289250734458
"13"	"mid"	"LP"	4	104	"low"	"8"	"2070"	"andesite"	"100"	414.020838047512	0.887712493856917	0.694638865920462	7.96159388802268	3561.3127381896	-88.3744880474052
"15"	"mid"	"LP"	4	105	"med"	"8"	"2070"	"rhyolite"	"10"	335.611086363924	0.429915226620882	0.32346562402589	6.27774341901143	332.84447433493	0.831202631355727
"17"	"mid"	"LP"	4	106	"med"	"8"	"2070"	"rhyolite"	"20"	121.402354584454	0.902420631399531	0.756819833483961	6.64891306559245	1207.32356397957	-89.9445054990653
"19"	"mid"	"LP"	4	107	"med"	"8"	"2070"	"rhyolite"	"50"	246.220231668076	0.808777336997268	0.690530991836174	6.51345949172974	3716.50519457521	-93.3749525756759
"21"	"mid"	"LP"	4	108	"med"	"8"	"2070"	"rhyolite"	"100"	133.789516281652	0.988827489750155	0.805630111268589	5.7076078414917	2736.84931301254	-95.1115497793196
"23"	"mid"	"LP"	4	109	"med"	"8"	"2070"	"andesite"	"10"	653.168083221699	0.811857490893939	0.693431779172251	8.42862129211426	326.692828901693	99.9334008700408
"25"	"mid"	"LP"	4	11	"med"	"0"	"hist"	"rhyolite"	"50"	151.467835383932	0.910075643664252	0.716793574988842	8.03579771518707	2564.20530550352	-94.0929911088305
"27"	"mid"	"LP"	4	110	"med"	"8"	"2070"	"andesite"	"20"	436.218476580112	0.868315680206211	0.683089218929514	8.02847146987915	1696.93723898373	-74.293776660747
"29"	"mid"	"LP"	4	111	"med"	"8"	"2070"	"andesite"	"50"	586.723611151156	0.958648900949894	0.870131838860823	9.5259735584259	2650.62864561287	-77.8647374040019
"31"	"mid"	"LP"	4	112	"med"	"8"	"2070"	"andesite"	"100"	448.636550804144	1.031095878708	0.811768970824778	9.01160792509715	3592.38831662574	-87.5114683808587
"33"	"mid"	"LP"	4	113	"high"	"8"	"2070"	"rhyolite"	"10"	510.70492003841	0.718412372275845	0.543608810140254	6.92025446891785	333.669389927438	53.0571683993761
"35"	"mid"	"LP"	4	114	"high"	"8"	"2070"	"rhyolite"	"20"	682.217138611681	0.563412542984072	0.473325788721341	6.61919856071472	1662.60873707807	-58.9670664301553
"37"	"mid"	"LP"	4	115	"high"	"8"	"2070"	"rhyolite"	"50"	719.565808747204	0.677460721322242	0.565672390363229	7.26892745494843	3671.34684090076	-80.4004949701058
"39"	"mid"	"LP"	4	116	"high"	"8"	"2070"	"rhyolite"	"100"	467.728294650819	0.84582349503206	0.664061453328075	8.39272052591497	2243.00460480122	-79.1472432268024
"41"	"mid"	"LP"	4	117	"high"	"8"	"2070"	"andesite"	"10"	651.289345416383	0.937271659426043	0.808074808176841	9.22252807617187	326.290560207154	99.6041028593946
"43"	"mid"	"LP"	4	118	"high"	"8"	"2070"	"andesite"	"20"	745.954828861319	0.831130474541592	0.697014265485454	8.39275532502394	2339.13704210468	-68.10982787951
"45"	"mid"	"LP"	4	119	"high"	"8"	"2070"	"andesite"	"50"	970.540249269638	0.918729380237222	0.80789958432366	8.4910979952131	3580.84242093496	-72.8963150236522
"47"	"mid"	"LP"	4	12	"med"	"0"	"hist"	"rhyolite"	"100"	182.179651821469	1.20227770283455	0.758207136621842	6.53682293210711	3135.9709873473	-94.1906461329997
"49"	"mid"	"LP"	4	120	"high"	"8"	"2070"	"andesite"	"100"	859.275643461055	0.903722025992719	0.763157430334368	8.81540632247925	3091.68528929226	-72.2068851432883
"51"	"mid"	"LP"	4	13	"med"	"0"	"hist"	"andesite"	"10"	427.700809224565	0.97252225719103	0.801588277242802	7.44782478159124	334.577673520268	27.8330394029284
"53"	"mid"	"LP"	4	14	"med"	"0"	"hist"	"andesite"	"20"	350.590535803999	0.947035251905474	0.775810973007571	7.44576782650418	1251.83415697522	-71.9938512741077
"55"	"mid"	"LP"	4	15	"med"	"0"	"hist"	"andesite"	"50"	993.793008929656	0.795150834377423	0.611008405652889	8.23598583539327	2768.09220916296	-64.0982693553346
"57"	"mid"	"LP"	4	16	"med"	"0"	"hist"	"andesite"	"100"	255.096969001121	1.56267724826321	0.921719704646813	8.35382546078075	3282.98382801615	-92.2297220344435
"59"	"mid"	"LP"	4	17	"high"	"0"	"hist"	"rhyolite"	"10"	320.054157908669	0.759979345289326	0.610811034562411	7.43108790261405	328.074298292781	-2.4446109999615
"61"	"mid"	"LP"	4	18	"high"	"0"	"hist"	"rhyolite"	"20"	310.836501428629	0.669745771268146	0.523511344566941	6.20538604259491	1474.91045605609	-78.925059473793
"63"	"mid"	"LP"	4	19	"high"	"0"	"hist"	"rhyolite"	"50"	654.641837800586	0.688371513183493	0.549042273890869	5.91438046623679	2850.93676049738	-77.0376583980636
"65"	"mid"	"LP"	4	2	"low"	"0"	"hist"	"rhyolite"	"20"	144.697181131164	0.851339133478502	0.658903813880423	5.29971186319987	730.925400445882	-80.2035637230701
"67"	"mid"	"LP"	4	20	"high"	"0"	"hist"	"rhyolite"	"100"	1466.61499277476	0.56292884637436	0.483785649544971	6.93226337432861	3243.74470792615	-54.7863619109401
"69"	"mid"	"LP"	4	21	"high"	"0"	"hist"	"andesite"	"10"	755.942145649419	0.921857811260388	0.805215079282575	8.15314483642578	316.787569988019	138.627464353481
"71"	"mid"	"LP"	4	22	"high"	"0"	"hist"	"andesite"	"20"	633.755537189276	1.14012581336686	0.950072432965874	8.97989791234334	2322.18552398997	-72.7086604131284
"73"	"mid"	"LP"	4	23	"high"	"0"	"hist"	"andesite"	"50"	879.894693340452	0.930415752669548	0.776817975265364	7.53431143760681	3259.06647885749	-73.0016340860616
"75"	"mid"	"LP"	4	24	"high"	"0"	"hist"	"andesite"	"100"	1332.71146815833	0.850525324992661	0.734930829249601	8.07084083557129	3152.39411622777	-57.7238308719759
"77"	"mid"	"LP"	4	25	"low"	"4.5"	"2030"	"rhyolite"	"10"	220.36196210303	0.820525676894531	0.658167254676421	6.6211040019989	325.617707760896	-32.3249452192435
"79"	"mid"	"LP"	4	26	"low"	"4.5"	"2030"	"rhyolite"	"20"	174.816001398761	0.462423244036288	0.350127398967743	6.89383093516032	1336.13385089927	-86.9162807842117
"81"	"mid"	"LP"	4	27	"low"	"4.5"	"2030"	"rhyolite"	"50"	255.087907668355	0.83926688235346	0.64076025535663	6.26705360412598	2614.90387219423	-90.2448456946792
"83"	"mid"	"LP"	4	28	"low"	"4.5"	"2030"	"rhyolite"	"100"	155.963830564882	0.963765271292988	0.747852649539709	6.36027924219767	3184.57825213333	-95.102527926252
"85"	"mid"	"LP"	4	29	"low"	"4.5"	"2030"	"andesite"	"10"	401.245967792571	0.799947166515797	0.651772082203402	7.25784487194485	326.502575304198	22.8921295394794
"87"	"mid"	"LP"	4	3	"low"	"0"	"hist"	"rhyolite"	"50"	181.890435819256	0.9018382691349	0.79813324441997	7.08578395843506	2495.10166897336	-92.7100992283775
"89"	"mid"	"LP"	4	30	"low"	"4.5"	"2030"	"andesite"	"20"	195.35042776798	0.797083500392341	0.636635900433384	8.47251272201538	1593.38820344277	-87.7399351052121
"91"	"mid"	"LP"	4	31	"low"	"4.5"	"2030"	"andesite"	"50"	363.385149121584	0.816239490707681	0.677447230033167	7.88245385033744	2619.82527970872	-86.1294128300805
"93"	"mid"	"LP"	4	32	"low"	"4.5"	"2030"	"andesite"	"100"	455.168574476601	1.05477558430911	0.8496605583667	8.0313462477464	3340.66675252054	-86.3749182963798
"95"	"mid"	"LP"	4	33	"med"	"4.5"	"2030"	"rhyolite"	"10"	545.361896883659	0.709228929279543	0.576092998338182	7.17675334757025	341.225221933077	59.8246148963215
