"distance"	"species"	"replicate"	"rid"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"
"1"	"mid"	"LP"	3	1	"low"	"0"	"hist"	"rhyolite"	"10"	92.0387576937653	0.98696355238652	0.862285328026001	6.59989976882935	327.122138559277	-71.864100027248
"3"	"mid"	"LP"	3	10	"med"	"0"	"hist"	"rhyolite"	"20"	350.873993908956	0.892641971304699	0.750988911484417	6.96378576755524	791.83042297314	-55.6882403442513
"5"	"mid"	"LP"	3	100	"low"	"8"	"2070"	"rhyolite"	"100"	238.842893614759	0.893215543865748	0.677478286076565	5.36177927797491	2549.18636980307	-90.6306225216005
"7"	"mid"	"LP"	3	101	"low"	"8"	"2070"	"andesite"	"10"	177.468433815637	1.0934173764333	0.762740554610888	7.28326251771715	331.973740226456	-46.5414241215053
"9"	"mid"	"LP"	3	102	"low"	"8"	"2070"	"andesite"	"20"	176.38700162938	0.63987440509517	0.584194586652776	5.49479269981384	1427.4176337967	-87.6429296196784
"11"	"mid"	"LP"	3	103	"low"	"8"	"2070"	"andesite"	"50"	293.367067292624	1.06362445359106	0.842026566993445	6.75198312239213	4487.42199027776	-93.4624586694048
"13"	"mid"	"LP"	3	104	"low"	"8"	"2070"	"andesite"	"100"	512.667127309456	0.923759762227403	0.716713941872936	7.79308633804321	3455.48422901829	-85.1636675692453
"15"	"mid"	"LP"	3	105	"med"	"8"	"2070"	"rhyolite"	"10"	331.679363437334	0.758538585712585	0.62853482440114	6.7884726524353	331.26318445494	0.125633937582973
"17"	"mid"	"LP"	3	106	"med"	"8"	"2070"	"rhyolite"	"20"	512.055492643631	0.610982861044949	0.508667118776412	7.05758434534073	1139.0063358159	-55.0436659970962
"19"	"mid"	"LP"	3	107	"med"	"8"	"2070"	"rhyolite"	"50"	295.638186751857	0.914781150078862	0.617078244612359	6.48456805547078	4580.78078109008	-93.5461179899226
"21"	"mid"	"LP"	3	108	"med"	"8"	"2070"	"rhyolite"	"100"	296.775405290397	0.703319936849426	0.583636179114833	6.50350213050842	2311.44813623405	-87.1606288439627
"23"	"mid"	"LP"	3	109	"med"	"8"	"2070"	"andesite"	"10"	239.635954146679	1.051321351949	0.862692554142665	7.32015568869455	335.534921263372	-28.5809199100974
"25"	"mid"	"LP"	3	11	"med"	"0"	"hist"	"rhyolite"	"50"	125.889557096985	0.86617139931923	0.734030205756426	6.27909564971924	2294.52965919039	-94.5134918351239
"27"	"mid"	"LP"	3	110	"med"	"8"	"2070"	"andesite"	"20"	678.97991995797	0.881269259840804	0.811426847888406	8.71502606074015	1580.3222875991	-57.0353512517051
"29"	"mid"	"LP"	3	111	"med"	"8"	"2070"	"andesite"	"50"	392.754999780203	1.49593763839728	1.28226057935487	8.27582168579102	3487.3872155814	-88.7378436777711
"31"	"mid"	"LP"	3	112	"med"	"8"	"2070"	"andesite"	"100"	409.90625391151	1.01513768841269	0.836619401023588	8.96725967195299	3070.12978604412	-86.6485691981225
"33"	"mid"	"LP"	3	113	"high"	"8"	"2070"	"rhyolite"	"10"	164.064308331365	1.08246345284764	0.845254278940256	7.33151412010193	320.325535843362	-48.7820076849595
"35"	"mid"	"LP"	3	114	"high"	"8"	"2070"	"rhyolite"	"20"	618.941575576002	0.683120739678419	0.5851422676933	7.32324780358209	1303.66495679072	-52.522956734246
"37"	"mid"	"LP"	3	115	"high"	"8"	"2070"	"rhyolite"	"50"	415.161322634964	0.966025941326144	0.765284201941069	8.34166656840931	4519.55536881801	-90.8141113725632
"39"	"mid"	"LP"	3	116	"high"	"8"	"2070"	"rhyolite"	"100"	433.574164237367	0.684580407316866	0.574126787634209	7.4155319077628	2888.60175782208	-84.9901716959326
"41"	"mid"	"LP"	3	117	"high"	"8"	"2070"	"andesite"	"10"	289.374050826462	1.19485291413554	0.953367613524467	7.30605667287653	339.979820010885	-14.884933224214
"43"	"mid"	"LP"	3	118	"high"	"8"	"2070"	"andesite"	"20"	741.974663739397	0.863889719844551	0.733044799759581	8.82334609826406	1956.031768387	-62.0673510660182
"45"	"mid"	"LP"	3	119	"high"	"8"	"2070"	"andesite"	"50"	601.526952894944	0.98862942182225	0.874232617305948	8.52009497748481	4121.29951608699	-85.4044349228452
"47"	"mid"	"LP"	3	12	"med"	"0"	"hist"	"rhyolite"	"100"	156.347917932219	1.11000818725638	0.824117595595973	5.29395747184753	2992.47656228694	-94.7753001676734
"49"	"mid"	"LP"	3	120	"high"	"8"	"2070"	"andesite"	"100"	903.781027784722	0.642779688147163	0.559890086558603	8.05129501819611	2683.73214987854	-66.3237246747733
"51"	"mid"	"LP"	3	13	"med"	"0"	"hist"	"andesite"	"10"	428.556172333998	1.12449210344911	0.973139908808617	9.08100455999374	328.067636649708	30.6304324042744
"53"	"mid"	"LP"	3	14	"med"	"0"	"hist"	"andesite"	"20"	474.946313286462	1.18549616020001	0.99370848396971	8.00054308084341	1239.89121554828	-61.6945174439001
"55"	"mid"	"LP"	3	15	"med"	"0"	"hist"	"andesite"	"50"	288.42143601062	1.24905467487271	1.06227105171146	7.79632115364075	2508.81870228957	-88.5036955541106
"57"	"mid"	"LP"	3	16	"med"	"0"	"hist"	"andesite"	"100"	419.767649880008	1.0548039494732	0.847971818403692	8.08309161663055	3438.64237344712	-87.7926342930741
"59"	"mid"	"LP"	3	17	"high"	"0"	"hist"	"rhyolite"	"10"	488.680730832788	0.71153065815126	0.588418692031077	7.27313486735026	330.849342973541	47.7049119822099
"61"	"mid"	"LP"	3	18	"high"	"0"	"hist"	"rhyolite"	"20"	693.174770024266	0.866710599319239	0.744187279899673	7.27726987692026	1152.71984553614	-39.8661545813964
"63"	"mid"	"LP"	3	19	"high"	"0"	"hist"	"rhyolite"	"50"	367.054244168822	0.705327601242063	0.624314669711688	6.57154273986816	3303.20907498248	-88.8879499953914
"65"	"mid"	"LP"	3	2	"low"	"0"	"hist"	"rhyolite"	"20"	270.872999076031	0.744124754412999	0.549157600800196	7.15057480335236	530.995598830261	-48.9877129541672
"67"	"mid"	"LP"	3	20	"high"	"0"	"hist"	"rhyolite"	"100"	701.105072508792	0.844926039236568	0.705507755765448	7.22196547190348	3110.30747542734	-77.4586571248084
"69"	"mid"	"LP"	3	21	"high"	"0"	"hist"	"andesite"	"10"	812.318593260551	0.793409151557199	0.693013560107518	8.8483341217041	338.108373496044	140.253911744678
"71"	"mid"	"LP"	3	22	"high"	"0"	"hist"	"andesite"	"20"	574.465681323463	1.08884845617483	0.915374696373465	8.03356909751892	1517.89009034508	-62.1536707448389
"73"	"mid"	"LP"	3	23	"high"	"0"	"hist"	"andesite"	"50"	1136.60357499622	0.825821727413685	0.708632284514258	7.36852927207947	3821.69774462949	-70.2591975884683
"75"	"mid"	"LP"	3	24	"high"	"0"	"hist"	"andesite"	"100"	895.397955257399	0.859286367033037	0.724356189311489	7.43636759122213	3241.24939552572	-72.374913312952
"77"	"mid"	"LP"	3	25	"low"	"4.5"	"2030"	"rhyolite"	"10"	342.65440127149	0.872503877246089	0.708045507128211	6.96942154566447	341.919446946926	0.214949553506293
"79"	"mid"	"LP"	3	26	"low"	"4.5"	"2030"	"rhyolite"	"20"	206.849694031071	0.825852365441058	0.633295898374758	6.32333108357021	1319.69910417254	-84.3259957230351
"81"	"mid"	"LP"	3	27	"low"	"4.5"	"2030"	"rhyolite"	"50"	320.304848865756	0.725236031804478	0.592601819123541	6.66165631158011	1995.47269647465	-83.948422374727
"83"	"mid"	"LP"	3	28	"low"	"4.5"	"2030"	"rhyolite"	"100"	293.288311306564	0.733828976132518	0.570035364435	7.4327141898019	2592.58702805476	-88.6874265691817
"85"	"mid"	"LP"	3	29	"low"	"4.5"	"2030"	"andesite"	"10"	242.657972173997	0.806065951005417	0.654972977674844	6.7656253973643	328.641571711628	-26.1633362723442
"87"	"mid"	"LP"	3	3	"low"	"0"	"hist"	"rhyolite"	"50"	123.109609227921	0.89422748741223	0.677986786865136	7.33331382274628	2147.62023047748	-94.2676266743609
