"distance"	"species"	"replicate"	"rid"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"
"1"	"mid"	"LP"	8	1	"low"	"0"	"hist"	"rhyolite"	"10"	61.0647297608805	0.884474511643881	0.61786912754178	6.04459770520528	334.042335880089	-81.7194639116639
"3"	"mid"	"LP"	8	10	"med"	"0"	"hist"	"rhyolite"	"20"	197.802963800812	0.655582489081857	0.511140091128128	6.22536697387695	1563.25571741426	-87.3467301864091
"5"	"mid"	"LP"	8	100	"low"	"8"	"2070"	"rhyolite"	"100"	159.2027258609	0.806339839712275	0.693932843479243	6.65909957885742	2881.6281408483	-94.4752508623811
"7"	"mid"	"LP"	8	101	"low"	"8"	"2070"	"andesite"	"10"	454.89113113498	0.949343373439174	0.739345934095345	7.56262969970703	329.398075238666	38.0976894917759
"9"	"mid"	"LP"	8	102	"low"	"8"	"2070"	"andesite"	"20"	171.514649461642	1.18919099428251	0.897628787307092	7.14852750301361	1315.79309992614	-86.9649225648569
"11"	"mid"	"LP"	8	103	"low"	"8"	"2070"	"andesite"	"50"	203.655628407767	1.19893794421675	0.949271930138702	7.3050080537796	2821.26408967645	-92.7814050037718
"13"	"mid"	"LP"	8	104	"low"	"8"	"2070"	"andesite"	"100"	285.246964316314	1.12443431892643	0.883269551023841	7.13704390959306	3832.47495901493	-92.5571082037903
"15"	"mid"	"LP"	8	105	"med"	"8"	"2070"	"rhyolite"	"10"	199.62382612189	0.863278303841485	0.719427324308638	6.46264390945435	329.511096687315	-39.4181779828436
"17"	"mid"	"LP"	8	106	"med"	"8"	"2070"	"rhyolite"	"20"	389.706405092189	0.676168051284839	0.535927363826583	7.36751413345337	1094.51220157477	-64.3945125023289
"19"	"mid"	"LP"	8	107	"med"	"8"	"2070"	"rhyolite"	"50"	289.870340160948	0.684795219685057	0.539938447827643	7.53821873664856	2309.04260464124	-87.4462974577299
"21"	"mid"	"LP"	8	108	"med"	"8"	"2070"	"rhyolite"	"100"	227.975548612172	0.937999628302277	0.74637189292998	6.20717665553093	2670.15555000758	-91.4620873450041
"23"	"mid"	"LP"	8	109	"med"	"8"	"2070"	"andesite"	"10"	561.658748215669	1.02744491014038	0.849995477063835	8.51661289655245	332.155465830895	69.095139473519
"25"	"mid"	"LP"	8	11	"med"	"0"	"hist"	"rhyolite"	"50"	194.542775793407	0.96390427228134	0.721708751557504	7.45276430674962	2155.75658948152	-90.9756613180435
"27"	"mid"	"LP"	8	110	"med"	"8"	"2070"	"andesite"	"20"	410.319882910014	0.982126727100978	0.809290775180268	7.90109353065491	1235.7812552845	-66.7967222228541
"29"	"mid"	"LP"	8	111	"med"	"8"	"2070"	"andesite"	"50"	491.076293857665	1.07305119826641	0.89917670429656	7.46730301930354	2527.2126071939	-80.5684613767841
"31"	"mid"	"LP"	8	112	"med"	"8"	"2070"	"andesite"	"100"	684.172812654223	0.919502377703002	0.759980554212915	8.555730172566	3724.47580443627	-81.6303595840441
"33"	"mid"	"LP"	8	113	"high"	"8"	"2070"	"rhyolite"	"10"	502.904711661062	0.80113747487393	0.681191203727139	7.3835850821601	328.679083138294	53.0078235764886
"35"	"mid"	"LP"	8	114	"high"	"8"	"2070"	"rhyolite"	"20"	583.383601235719	0.738712940187329	0.611542386135885	7.35601654919711	1409.50019507755	-58.6106051440722
"37"	"mid"	"LP"	8	115	"high"	"8"	"2070"	"rhyolite"	"50"	398.74653706585	0.746271835859232	0.607602843539972	6.75135623084174	2428.83398629444	-83.58279984075
"39"	"mid"	"LP"	8	116	"high"	"8"	"2070"	"rhyolite"	"100"	820.997702926034	0.768806992878522	0.59684709690569	7.31964136305309	2634.27815406748	-68.8340541541384
"41"	"mid"	"LP"	8	117	"high"	"8"	"2070"	"andesite"	"10"	636.482403016119	1.05278635453333	0.836683374946006	9.43329235911369	332.475601906858	91.437326337837
"43"	"mid"	"LP"	8	118	"high"	"8"	"2070"	"andesite"	"20"	382.710242279947	0.996462905472889	0.789781956385602	7.98059251091697	1710.46130874352	-77.6253201213256
"45"	"mid"	"LP"	8	119	"high"	"8"	"2070"	"andesite"	"50"	625.533298652514	0.817217324294656	0.677239528382724	7.41268356029804	3010.89100192048	-79.2243127282416
"47"	"mid"	"LP"	8	12	"med"	"0"	"hist"	"rhyolite"	"100"	419.326914344916	0.737375546037242	0.584000185823318	6.43076532537287	2639.93461694212	-84.116011371879
"49"	"mid"	"LP"	8	120	"high"	"8"	"2070"	"andesite"	"100"	787.915654636444	1.156066637964	0.97928353886874	8.7176263862186	3293.38268427681	-76.0757940946829
"51"	"mid"	"LP"	8	13	"med"	"0"	"hist"	"andesite"	"10"	453.27818618141	0.83111127866928	0.713561943765228	9.59398682912191	317.673837304769	42.686659382197
"53"	"mid"	"LP"	8	14	"med"	"0"	"hist"	"andesite"	"20"	247.422762714616	1.57401201504979	1.31993235592995	9.17806875705719	2122.70514972532	-88.3439882007808
"55"	"mid"	"LP"	8	15	"med"	"0"	"hist"	"andesite"	"50"	400.671310064006	1.14095038480929	0.950394262071256	9.43376885520087	2708.297341945	-85.2057857954305
"57"	"mid"	"LP"	8	16	"med"	"0"	"hist"	"andesite"	"100"	323.233628188846	1.12156883250931	0.948256515955503	8.95116635731288	2969.68064961279	-89.1155425001341
"59"	"mid"	"LP"	8	17	"high"	"0"	"hist"	"rhyolite"	"10"	403.987541059451	0.783191697036325	0.684125719190228	6.40147154671805	337.306315358637	19.7687451033686
"61"	"mid"	"LP"	8	18	"high"	"0"	"hist"	"rhyolite"	"20"	416.992562060973	0.700289158592625	0.548423527726825	6.30540884624828	2009.05716553864	-79.2443655056886
"63"	"mid"	"LP"	8	19	"high"	"0"	"hist"	"rhyolite"	"50"	434.21905252488	0.924886187804264	0.717974842056748	7.13546402113778	2373.29758458844	-81.7039778178438
"65"	"mid"	"LP"	8	2	"low"	"0"	"hist"	"rhyolite"	"20"	59.1524676810061	1.73338448051611	1.54692825302482	5.22337690989176	813.413980577967	-92.7278766909101
"67"	"mid"	"LP"	8	20	"high"	"0"	"hist"	"rhyolite"	"100"	484.571010784465	0.713547516768316	0.595052907628746	7.77243447303772	3289.02308396005	-85.2670231124972
"69"	"mid"	"LP"	8	21	"high"	"0"	"hist"	"andesite"	"10"	477.82688423546	0.804556112818456	0.66857164830359	7.88824197981093	334.991123047001	42.6386705084177
"71"	"mid"	"LP"	8	22	"high"	"0"	"hist"	"andesite"	"20"	1049.85890800402	0.815185950071365	0.705979353007005	8.89537354878017	2353.76402928122	-55.3965947757039
"73"	"mid"	"LP"	8	23	"high"	"0"	"hist"	"andesite"	"50"	818.817117616267	1.07691943565826	0.9717443990136	8.14833776156108	2952.8679455069	-72.2704457928034
"75"	"mid"	"LP"	8	24	"high"	"0"	"hist"	"andesite"	"100"	464.228694223438	0.918650140983894	0.778955172611082	8.88525676727295	3291.45039081737	-85.8959231006925
"77"	"mid"	"LP"	8	25	"low"	"4.5"	"2030"	"rhyolite"	"10"	247.345605525253	0.593383839708845	0.448563471277978	6.41867709159851	331.216224670406	-25.3220141098502
"79"	"mid"	"LP"	8	26	"low"	"4.5"	"2030"	"rhyolite"	"20"	219.351435694602	0.944304667967438	0.766688133137567	7.26009511947632	855.208518061794	-74.3511165918074
"81"	"mid"	"LP"	8	27	"low"	"4.5"	"2030"	"rhyolite"	"50"	314.603531816816	0.833104727957396	0.644982637162658	6.02533483505249	2098.05017566598	-85.0049567228795
"83"	"mid"	"LP"	8	28	"low"	"4.5"	"2030"	"rhyolite"	"100"	244.314063149925	0.983536773818619	0.688234369982691	6.70044521490733	2630.88368818241	-90.7136121506491
"85"	"mid"	"LP"	8	29	"low"	"4.5"	"2030"	"andesite"	"10"	353.517431195502	0.875451208683372	0.753473459057651	9.37772560119629	332.979959654153	6.16778005579688
"87"	"mid"	"LP"	8	3	"low"	"0"	"hist"	"rhyolite"	"50"	248.7040904607	0.510500152145895	0.393466967734553	7.6701248884201	1771.45083552818	-85.960429413411
"89"	"mid"	"LP"	8	30	"low"	"4.5"	"2030"	"andesite"	"20"	263.192799315205	1.25812458651466	0.993315925837582	7.96288919448853	1067.96322440209	-75.3556308586791
"91"	"mid"	"LP"	8	31	"low"	"4.5"	"2030"	"andesite"	"50"	459.988712260613	1.12173976972604	0.91167941631838	8.34440183639526	2535.96092142554	-81.8613643304077
"93"	"mid"	"LP"	8	32	"low"	"4.5"	"2030"	"andesite"	"100"	302.588162633391	0.967845744174985	0.773061318875669	8.14049398899078	3375.68046958049	-91.0362320912739
"95"	"mid"	"LP"	8	33	"med"	"4.5"	"2030"	"rhyolite"	"10"	557.486200711677	0.761523013662378	0.638391391036735	6.87877143513073	336.302082034421	65.7694764597435
"97"	"mid"	"LP"	8	34	"med"	"4.5"	"2030"	"rhyolite"	"20"	215.894450179431	0.821984370325351	0.685877011257869	6.56284170150757	911.196745579388	-76.3064945933105
"99"	"mid"	"LP"	8	35	"med"	"4.5"	"2030"	"rhyolite"	"50"	386.081816456205	0.960227878593697	0.75889987635021	7.23632327715556	2555.6941947953	-84.8932702025749
"101"	"mid"	"LP"	8	36	"med"	"4.5"	"2030"	"rhyolite"	"100"	527.059179737043	0.810163503381828	0.66726726302995	6.94349853197734	2551.14061793933	-79.3402536876712
"103"	"mid"	"LP"	8	37	"med"	"4.5"	"2030"	"andesite"	"10"	456.642380063529	0.927995433923075	0.787382403694427	7.92181226942274	330.362156684652	38.2247847774577
"105"	"mid"	"LP"	8	38	"med"	"4.5"	"2030"	"andesite"	"20"	249.563217180248	1.48392581331652	1.24010457394656	8.8462061882019	1420.05877714279	-82.4258529860026
"107"	"mid"	"LP"	8	39	"med"	"4.5"	"2030"	"andesite"	"50"	704.450830934404	1.11194851574369	0.913469378672938	8.27235322249563	2665.12179189063	-73.5677809142572
"109"	"mid"	"LP"	8	4	"low"	"0"	"hist"	"rhyolite"	"100"	185.297572290559	0.803912571621645	0.639238146692514	6.74199237823486	2011.77126357654	-90.7893319859269
"111"	"mid"	"LP"	8	40	"med"	"4.5"	"2030"	"andesite"	"100"	677.213001387895	1.00511502640263	0.844853696274272	9.19339649493878	3350.44176855571	-79.7873519920979
"113"	"mid"	"LP"	8	41	"high"	"4.5"	"2030"	"rhyolite"	"10"	859.001295383472	0.616099837679554	0.517069441691423	7.06070316754855	336.706123741952	155.118999867612
"115"	"mid"	"LP"	8	42	"high"	"4.5"	"2030"	"rhyolite"	"20"	511.188844055468	0.873373336882201	0.724402161493043	7.64734788374467	1670.43565492723	-69.39787279159
"117"	"mid"	"LP"	8	43	"high"	"4.5"	"2030"	"rhyolite"	"50"	341.016973726831	0.992295207714358	0.803276006276755	7.24915161132813	3121.84552206205	-89.0764302295912
"119"	"mid"	"LP"	8	44	"high"	"4.5"	"2030"	"rhyolite"	"100"	671.609449494179	0.602067942224567	0.509811347810661	7.39430030186971	2766.96237903508	-75.7275539926788
"121"	"mid"	"LP"	8	45	"high"	"4.5"	"2030"	"andesite"	"10"	690.258031080455	0.972769170391473	0.843663928095175	8.94511214169589	335.37190031711	105.818683803796
"123"	"mid"	"LP"	8	46	"high"	"4.5"	"2030"	"andesite"	"20"	544.400258730024	1.25363035652695	1.04564400950693	9.13334551879338	2555.12661841382	-78.6938050425079
"125"	"mid"	"LP"	8	47	"high"	"4.5"	"2030"	"andesite"	"50"	572.394721473675	1.18294151514755	1.01803200784671	7.76041282926287	3659.11776025193	-84.3570292355317
"127"	"mid"	"LP"	8	48	"high"	"4.5"	"2030"	"andesite"	"100"	879.206210678581	1.0866276649233	0.935655228750177	7.92175541426006	3393.2546368278	-74.0895893536445
"129"	"mid"	"LP"	8	49	"low"	"8"	"2030"	"rhyolite"	"10"	132.833862631175	0.788157101555913	0.65525042990575	6.54008595148722	319.221807457892	-58.3882242604316
"131"	"mid"	"LP"	8	5	"low"	"0"	"hist"	"andesite"	"10"	166.543741422285	0.827992410177181	0.655168355527249	7.85085952281952	333.882329980788	-50.1190310275276
"133"	"mid"	"LP"	8	50	"low"	"8"	"2030"	"rhyolite"	"20"	133.218960100113	0.889115571670685	0.768019166321326	6.14546489715576	1024.95649773072	-87.0024766519298
"135"	"mid"	"LP"	8	51	"low"	"8"	"2030"	"rhyolite"	"50"	262.920071941491	0.798703609037206	0.576634179016477	7.06402423646715	3799.57525741879	-93.0802772907805
"137"	"mid"	"LP"	8	52	"low"	"8"	"2030"	"rhyolite"	"100"	205.862800263145	0.601928077909184	0.405313255318574	5.46477299928665	2786.70482035751	-92.6126800815332
"139"	"mid"	"LP"	8	53	"low"	"8"	"2030"	"andesite"	"10"	295.444156227571	0.928672923521201	0.785961233545095	7.813183705012	328.065944754939	-9.94366804873214
"141"	"mid"	"LP"	8	54	"low"	"8"	"2030"	"andesite"	"20"	444.923358116036	0.811627677489397	0.674486760201493	7.45417536629571	1099.45316207656	-59.5323044707336
"143"	"mid"	"LP"	8	55	"low"	"8"	"2030"	"andesite"	"50"	347.422241280811	0.870812858844592	0.702083395566882	7.21545765135023	2251.91088816658	-84.5721141495226
"145"	"mid"	"LP"	8	56	"low"	"8"	"2030"	"andesite"	"100"	309.157216290571	1.08612883793353	0.79535326072625	8.28663392861684	3035.53137075337	-89.8153839136954
"147"	"mid"	"LP"	8	57	"med"	"8"	"2030"	"rhyolite"	"10"	324.00639384058	0.993429779088486	0.786872396156901	7.47946367263794	328.346746244074	-1.32188074136343
"149"	"mid"	"LP"	8	58	"med"	"8"	"2030"	"rhyolite"	"20"	342.794957853272	0.908697381506046	0.743370359005599	7.82752907276154	1189.13981347517	-71.1728634455961
"151"	"mid"	"LP"	8	59	"med"	"8"	"2030"	"rhyolite"	"50"	290.591685602833	0.933826167843887	0.790359408978154	6.00164031982422	2866.9340329849	-89.8640260899103
"153"	"mid"	"LP"	8	6	"low"	"0"	"hist"	"andesite"	"20"	154.02271851281	0.975995929704473	0.665733047042574	8.63032182057699	1216.81286811144	-87.3421195198353
"155"	"mid"	"LP"	8	60	"med"	"8"	"2030"	"rhyolite"	"100"	265.304002474905	0.831013845398949	0.573521680897102	6.78385821255771	3085.14010661837	-91.4005849554202
"157"	"mid"	"LP"	8	61	"med"	"8"	"2030"	"andesite"	"10"	599.87715452306	0.909884627825917	0.71283258236415	8.10077135264874	327.761464360013	83.0224781593468
"159"	"mid"	"LP"	8	62	"med"	"8"	"2030"	"andesite"	"20"	478.44681556377	1.1119298074501	0.928868207620618	8.22763816515605	1391.76805489629	-65.6230925921474
"161"	"mid"	"LP"	8	63	"med"	"8"	"2030"	"andesite"	"50"	533.56594753636	0.668878485161208	0.551367328289831	8.3888612985611	3130.35995966148	-82.9551248287094
"163"	"mid"	"LP"	8	64	"med"	"8"	"2030"	"andesite"	"100"	447.572810011746	0.965343020034042	0.741381699298049	7.9013101032802	3831.94855589747	-88.3199681967828
"165"	"mid"	"LP"	8	65	"high"	"8"	"2030"	"rhyolite"	"10"	725.102121256079	0.854350432477201	0.707130132548845	7.82378025054932	332.012847182372	118.395802273815
"167"	"mid"	"LP"	8	66	"high"	"8"	"2030"	"rhyolite"	"20"	645.890812489479	0.628113072624273	0.540437699646735	6.83251746495565	1425.63470544309	-54.6945083461098
"169"	"mid"	"LP"	8	67	"high"	"8"	"2030"	"rhyolite"	"50"	1445.56827027194	0.66206093477709	0.579742075905283	8.01708772778511	3865.94331070203	-62.6076185268886
"171"	"mid"	"LP"	8	68	"high"	"8"	"2030"	"rhyolite"	"100"	755.318127723753	0.635269195939517	0.540506192573479	7.0474347634749	3357.98573607736	-77.5068095254604
"173"	"mid"	"LP"	8	69	"high"	"8"	"2030"	"andesite"	"10"	523.864516158712	1.10148710358148	0.886789331432637	8.38495896657308	336.767779116135	55.5566026932928
"175"	"mid"	"LP"	8	7	"low"	"0"	"hist"	"andesite"	"50"	438.587284448918	0.779838542424072	0.608095735603688	8.97745254304674	1395.32812779324	-68.5674447670916
"177"	"mid"	"LP"	8	70	"high"	"8"	"2030"	"andesite"	"20"	1030.00171313187	0.892460996277273	0.791669174016994	9.44298164049784	2127.18494481116	-51.5791179490834
"179"	"mid"	"LP"	8	71	"high"	"8"	"2030"	"andesite"	"50"	1656.11169629763	0.790141790619385	0.674004992119747	7.79754241307576	3392.88061671416	-51.1886245528588
"181"	"mid"	"LP"	8	72	"high"	"8"	"2030"	"andesite"	"100"	1104.07321560153	0.869404881175318	0.708751244976307	7.80368631362915	3401.71297346412	-67.5436104041075
"183"	"mid"	"LP"	8	73	"low"	"4.5"	"2070"	"rhyolite"	"10"	269.801507966158	0.810201102309098	0.639253748437533	7.22809001377651	317.078497551113	-14.9101846861544
"185"	"mid"	"LP"	8	74	"low"	"4.5"	"2070"	"rhyolite"	"20"	264.01220984992	0.777909603177478	0.619968684774543	6.57687309810093	1011.34571933271	-73.8949594779404
"187"	"mid"	"LP"	8	75	"low"	"4.5"	"2070"	"rhyolite"	"50"	162.8488352369	0.894860165960076	0.782955657781624	6.85746192932129	2513.87239167949	-93.521992771952
