"distance"	"species"	"replicate"	"rid"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"
"1"	"short"	"LP"	6	1	"low"	"0"	"hist"	"rhyolite"	"10"	1382.91280035419	1.35691244565796	0.89073547889457	6.75148179314353	327.46623768573	322.306986554558
"3"	"short"	"LP"	6	10	"med"	"0"	"hist"	"rhyolite"	"20"	1830.82576763408	1.54227997583747	0.984416797287821	7.40800347718053	1885.51359571182	-2.90042077671109
"5"	"short"	"LP"	6	100	"low"	"8"	"2070"	"rhyolite"	"100"	1550.50846689482	1.46936758751453	1.05358551525068	6.17004284404573	2859.40162643488	-45.7750722192879
"7"	"short"	"LP"	6	101	"low"	"8"	"2070"	"andesite"	"10"	1325.77277796622	1.95015961951907	1.15958996756499	7.36145815482506	322.683661514708	310.858353268621
"9"	"short"	"LP"	6	102	"low"	"8"	"2070"	"andesite"	"20"	1474.61270243419	1.93995639792511	1.14645956735679	7.43732250121332	1351.55934157964	9.10454739713667
"11"	"short"	"LP"	6	103	"low"	"8"	"2070"	"andesite"	"50"	1422.40978001001	2.09537607763426	1.26537107571033	7.82430014345381	3327.23048641689	-57.2494365564132
"13"	"short"	"LP"	6	104	"low"	"8"	"2070"	"andesite"	"100"	1370.83323639413	1.9668993042554	1.25781026230715	7.56977666662885	3163.19723694604	-56.6630490067819
"15"	"short"	"LP"	6	105	"med"	"8"	"2070"	"rhyolite"	"10"	1646.55662646888	1.51558481579498	1.00287281946338	6.6687072827512	322.644997035046	410.330747911776
"17"	"short"	"LP"	6	106	"med"	"8"	"2070"	"rhyolite"	"20"	1904.70746742519	1.52195502058796	0.933357938830435	6.62424756790781	1274.89562459945	49.4010514016482
"19"	"short"	"LP"	6	107	"med"	"8"	"2070"	"rhyolite"	"50"	1343.16238965332	1.79150447314623	1.1371174657089	7.03609744334381	2825.27736309195	-52.459096328037
"21"	"short"	"LP"	6	108	"med"	"8"	"2070"	"rhyolite"	"100"	1453.27287600328	1.72526915152726	1.10542120642838	6.99305653883741	2695.72073089047	-46.0896353487169
"23"	"short"	"LP"	6	109	"med"	"8"	"2070"	"andesite"	"10"	1564.78034383658	2.11595223246982	1.26591063474779	8.34106161112481	331.12325909058	372.567329801659
"25"	"short"	"LP"	6	11	"med"	"0"	"hist"	"rhyolite"	"50"	1434.91073823362	1.77082814650275	1.06437886910219	7.02727095239303	2798.79308519019	-48.7310889173461
"27"	"short"	"LP"	6	110	"med"	"8"	"2070"	"andesite"	"20"	2308.25934240289	1.94891630796213	1.22037412863399	7.6389401277513	1455.9574295037	58.5389308525121
"29"	"short"	"LP"	6	111	"med"	"8"	"2070"	"andesite"	"50"	1346.771508176	2.38032469127817	1.38193971225205	8.20730237186258	2839.90322233234	-52.5768520002618
"31"	"short"	"LP"	6	112	"med"	"8"	"2070"	"andesite"	"100"	1275.91879888258	2.43791465491963	1.34816236564746	8.16402232646942	3128.76601963845	-59.2197437943915
"33"	"short"	"LP"	6	113	"high"	"8"	"2070"	"rhyolite"	"10"	1838.01784829426	1.68756668903137	1.13061634120484	7.26046472395252	337.757104683511	444.18332665912
"35"	"short"	"LP"	6	114	"high"	"8"	"2070"	"rhyolite"	"20"	2289.17540739481	1.61923595617601	0.971897686759843	6.78315590877159	1497.32932814212	52.883895638056
