"distance"	"species"	"replicate"	"rid"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"
"1"	"short"	"LP"	18	1	"low"	"0"	"hist"	"rhyolite"	"10"	855.652608707715	1.54880302193843	0.929638335064276	6.8823336108347	329.96810864554	159.313729505562
"3"	"short"	"LP"	18	10	"med"	"0"	"hist"	"rhyolite"	"20"	2173.86657051441	1.32171198995245	0.917012013091085	7.38586312181809	1481.50552137929	46.7336124735145
"5"	"short"	"LP"	18	100	"low"	"8"	"2070"	"rhyolite"	"100"	1311.62930621577	1.38767517538959	1.02697251749869	6.00705859033685	3270.67293726208	-59.8972648327916
"7"	"short"	"LP"	18	101	"low"	"8"	"2070"	"andesite"	"10"	1438.62516596981	1.8880690583195	1.13560978722206	7.0509477313099	332.380788788069	332.824403364391
"9"	"short"	"LP"	18	102	"low"	"8"	"2070"	"andesite"	"20"	1627.32415108441	1.82324747682652	1.11583492508152	7.33848103445929	1194.07716598009	36.2829972339951
"11"	"short"	"LP"	18	103	"low"	"8"	"2070"	"andesite"	"50"	1774.8031791394	1.70013579055512	1.13068905335361	7.52724525294726	2761.96676821153	-35.7413275363686
"13"	"short"	"LP"	18	104	"low"	"8"	"2070"	"andesite"	"100"	1465.13058249122	1.58469693845124	1.0190296037867	7.34556785976614	3805.85049682081	-61.5032018804967
"15"	"short"	"LP"	18	105	"med"	"8"	"2070"	"rhyolite"	"10"	1657.58600287713	1.51662772268525	1.04903909570866	7.10426068305969	328.211785170599	405.035491646209
"17"	"short"	"LP"	18	106	"med"	"8"	"2070"	"rhyolite"	"20"	1762.87414388585	1.44870063763714	1.03932095435334	6.90667752909467	1051.31156852379	67.6833202131696
"19"	"short"	"LP"	18	107	"med"	"8"	"2070"	"rhyolite"	"50"	1777.14219933406	1.453753927264	0.86987365182426	6.9379337503199	2460.50750909126	-27.7733478655218
"21"	"short"	"LP"	18	108	"med"	"8"	"2070"	"rhyolite"	"100"	1298.73153295359	1.6140168801674	1.03945714991804	6.91503856125779	2624.35840420796	-50.5124174018621
"23"	"short"	"LP"	18	109	"med"	"8"	"2070"	"andesite"	"10"	1557.56810671989	1.98653702216988	1.18194373834375	8.14421505928039	328.316784800523	374.410136437658
"25"	"short"	"LP"	18	11	"med"	"0"	"hist"	"rhyolite"	"50"	1424.48325057471	1.56707534010522	0.969489258193301	6.64449835459391	3048.63632124688	-53.274739901016
"27"	"short"	"LP"	18	110	"med"	"8"	"2070"	"andesite"	"20"	1782.67936274986	1.8808328951387	1.23313993394635	8.18873556837978	1484.65384650787	20.0737375209033
"29"	"short"	"LP"	18	111	"med"	"8"	"2070"	"andesite"	"50"	2222.51760098802	1.9742086551273	1.19475681815732	8.44306404321263	3060.99735265495	-27.3923710172333
"31"	"short"	"LP"	18	112	"med"	"8"	"2070"	"andesite"	"100"	1663.19174821856	1.88733561266136	1.24247559399106	8.44063574035696	2904.6580140286	-42.7405312368666
"33"	"short"	"LP"	18	113	"high"	"8"	"2070"	"rhyolite"	"10"	1900.18499041247	1.46724944757792	1.00790787518157	7.15462591278721	324.598255759704	485.395933802909
"35"	"short"	"LP"	18	114	"high"	"8"	"2070"	"rhyolite"	"20"	2473.22173639051	1.32086916389903	0.91041674040338	6.91716144776203	1360.21912973439	81.8252428837296
"37"	"short"	"LP"	18	115	"high"	"8"	"2070"	"rhyolite"	"50"	1827.97545459063	1.7507575086518	0.993235744768063	7.31620921827342	2668.82071371	-31.5062474897568
"39"	"short"	"LP"	18	116	"high"	"8"	"2070"	"rhyolite"	"100"	2091.80874440042	1.43656763877408	0.977283500072184	7.55765731857248	2657.35716951232	-21.2823639817935
"41"	"short"	"LP"	18	117	"high"	"8"	"2070"	"andesite"	"10"	2388.5518506184	1.89930069360696	1.24556295669384	8.37563821387618	326.002364403535	632.679302798487
"43"	"short"	"LP"	18	118	"high"	"8"	"2070"	"andesite"	"20"	3292.30257302209	1.65524761544921	1.12018844600227	8.31029734514198	1836.91474801747	79.2300147067459
"45"	"short"	"LP"	18	119	"high"	"8"	"2070"	"andesite"	"50"	2211.56535269461	2.27940101103983	1.22208846814267	8.57528276638415	3021.19565118069	-26.7983405235498
"47"	"short"	"LP"	18	12	"med"	"0"	"hist"	"rhyolite"	"100"	1067.40966534592	2.05377685937224	1.05476118426568	7.11361906745217	3065.99159828587	-65.1854993359184
"49"	"short"	"LP"	18	120	"high"	"8"	"2070"	"andesite"	"100"	2187.87381258548	1.91276252828791	1.29412985069201	8.65005504048389	3649.61820003956	-40.0519809836062
"51"	"short"	"LP"	18	13	"med"	"0"	"hist"	"andesite"	"10"	2558.09051343892	1.85510062084258	1.18390254452651	8.4592645430969	321.444530114768	695.810870549137
"53"	"short"	"LP"	18	14	"med"	"0"	"hist"	"andesite"	"20"	2909.6764423386	1.561250867054	1.04734779638212	8.71551014704582	2131.71196943935	36.4948212541053
"55"	"short"	"LP"	18	15	"med"	"0"	"hist"	"andesite"	"50"	2080.35048063161	1.7623960505073	1.05426111779947	7.9705467873336	3265.17052497766	-36.2866207226393
"57"	"short"	"LP"	18	16	"med"	"0"	"hist"	"andesite"	"100"	1146.78509003749	2.57465505585457	1.37324046584524	8.33164621724023	3494.99346662148	-67.1877758573878
"59"	"short"	"LP"	18	17	"high"	"0"	"hist"	"rhyolite"	"10"	3448.651151243	1.34457785870155	0.905508074923028	7.08591017820397	336.168263017308	925.870532896033
"61"	"short"	"LP"	18	18	"high"	"0"	"hist"	"rhyolite"	"20"	2851.93356978812	1.25419114417905	0.86671495922488	7.14544416015798	2282.37225674013	24.954794791516
"63"	"short"	"LP"	18	19	"high"	"0"	"hist"	"rhyolite"	"50"	2252.07040673662	1.37889997996418	0.975876023209267	6.72042239165004	3962.98261112657	-43.172336905702
"65"	"short"	"LP"	18	2	"low"	"0"	"hist"	"rhyolite"	"20"	1593.65764144284	0.972262010305933	0.721844199847815	6.95747321844101	966.935951480223	64.8152226632186
"67"	"short"	"LP"	18	20	"high"	"0"	"hist"	"rhyolite"	"100"	1955.59790040152	1.62562715912007	1.01055559487804	7.05494081914125	4947.46561994848	-60.472733908116
"69"	"short"	"LP"	18	21	"high"	"0"	"hist"	"andesite"	"10"	3371.38568764119	1.66884550546804	1.06891897500199	8.24120166453909	325.217646772826	936.655212623257
"71"	"short"	"LP"	18	22	"high"	"0"	"hist"	"andesite"	"20"	3276.38206039556	1.72402890296798	1.12236892936238	9.07102999379558	2741.71893300362	19.5010189029917
"73"	"short"	"LP"	18	23	"high"	"0"	"hist"	"andesite"	"50"	2904.2317307217	1.64437106829803	1.0236939368045	7.80034889852194	3794.62981857872	-23.4646890586687
"75"	"short"	"LP"	18	24	"high"	"0"	"hist"	"andesite"	"100"	1939.21877702713	1.98580897317201	1.14514002295743	8.08233582516934	4409.37450940795	-56.0205472932823
"77"	"short"	"LP"	18	25	"low"	"4.5"	"2030"	"rhyolite"	"10"	1519.77159832437	1.5269904579574	1.05064420013695	6.45316295837288	341.209142938872	345.40764213831
"79"	"short"	"LP"	18	26	"low"	"4.5"	"2030"	"rhyolite"	"20"	1569.6457376945	1.46783324293161	0.970836739735339	6.88074918588002	1533.30982462615	2.36976979373431
"81"	"short"	"LP"	18	27	"low"	"4.5"	"2030"	"rhyolite"	"50"	1522.1342374353	1.43655170696148	0.96564927241942	6.74610667651699	2436.92196230825	-37.5386548696235
"83"	"short"	"LP"	18	28	"low"	"4.5"	"2030"	"rhyolite"	"100"	1481.84728635224	1.36731577823043	1.01336732398773	6.71442771994549	3114.97917365981	-52.4283404883506
"85"	"short"	"LP"	18	29	"low"	"4.5"	"2030"	"andesite"	"10"	1353.36606770554	2.09957969429408	1.27909779557654	7.66077803058186	329.5463199039	310.675521456345
"87"	"short"	"LP"	18	3	"low"	"0"	"hist"	"rhyolite"	"50"	1278.35677706288	1.47091150131928	0.996263610016216	6.83058426930354	2105.76648200882	-39.2925669591161
"89"	"short"	"LP"	18	30	"low"	"4.5"	"2030"	"andesite"	"20"	2108.68554771041	1.63446241843224	1.05748273447216	7.85451469474665	2188.56399624696	-3.64981095702635
"91"	"short"	"LP"	18	31	"low"	"4.5"	"2030"	"andesite"	"50"	2180.54157807574	1.78297827777415	1.20786827807899	7.67205006314307	2818.71749110006	-22.640648274945
"93"	"short"	"LP"	18	32	"low"	"4.5"	"2030"	"andesite"	"100"	1503.93270754717	1.76334770441401	1.08356365915604	7.76558627178466	3014.54806368859	-50.1108399742359
"95"	"short"	"LP"	18	33	"med"	"4.5"	"2030"	"rhyolite"	"10"	1511.23838637882	1.89601944980406	1.11689059747209	6.51803476985441	333.169415172069	353.594573078781
"97"	"short"	"LP"	18	34	"med"	"4.5"	"2030"	"rhyolite"	"20"	1921.61704105975	1.670455205598	0.957306986418809	7.15820187680862	1969.33617757304	-2.42310769774715
"99"	"short"	"LP"	18	35	"med"	"4.5"	"2030"	"rhyolite"	"50"	2364.32075024682	1.43923466770744	0.945428655657016	6.96355134064389	2749.74455575206	-14.0167131051863
"101"	"short"	"LP"	18	36	"med"	"4.5"	"2030"	"rhyolite"	"100"	1770.4478143986	1.5713251469488	0.953765787574321	7.02796922127406	3552.22509431853	-50.1594699831867
"103"	"short"	"LP"	18	37	"med"	"4.5"	"2030"	"andesite"	"10"	1423.91835903864	2.70895632414449	1.48648276610987	8.25964441095345	339.95112649949	318.859726602724
"105"	"short"	"LP"	18	38	"med"	"4.5"	"2030"	"andesite"	"20"	2559.89814101687	2.0437409548706	1.25736767023225	8.5774967956543	2718.57168474589	-5.83665108480847
"107"	"short"	"LP"	18	39	"med"	"4.5"	"2030"	"andesite"	"50"	2912.63596021019	1.69847658316268	1.11807414843645	8.28121399071257	3063.97058599808	-4.93916705595926
"109"	"short"	"LP"	18	4	"low"	"0"	"hist"	"rhyolite"	"100"	657.884519271442	1.79456871009542	1.10683202995172	6.76247346997261	3329.48534914181	-80.2406543269213
"111"	"short"	"LP"	18	40	"med"	"4.5"	"2030"	"andesite"	"100"	1828.98562013981	1.93061673649586	1.18133523688939	8.39409885908428	3476.12404984209	-47.3843397440635
"113"	"short"	"LP"	18	41	"high"	"4.5"	"2030"	"rhyolite"	"10"	2366.64794681247	1.81141834546419	1.12875506325531	7.24854163599737	336.720705707343	602.851920508095
"115"	"short"	"LP"	18	42	"high"	"4.5"	"2030"	"rhyolite"	"20"	3239.65720230209	1.50605417666719	1.00282815760002	7.06334784926092	2412.51012577584	34.2857452778668
"117"	"short"	"LP"	18	43	"high"	"4.5"	"2030"	"rhyolite"	"50"	3185.45229193224	1.40734709899284	0.909082250820266	7.52241101165613	2731.08802279658	16.6367493593413
"119"	"short"	"LP"	18	44	"high"	"4.5"	"2030"	"rhyolite"	"100"	2942.09952060196	1.42293089933192	0.889696217679347	7.14001295576058	3489.85123000881	-15.6955604495916
"121"	"short"	"LP"	18	45	"high"	"4.5"	"2030"	"andesite"	"10"	2249.74848839581	2.42066474615034	1.33168714229361	8.39199180561802	330.352911114965	581.013671350056
"123"	"short"	"LP"	18	46	"high"	"4.5"	"2030"	"andesite"	"20"	3998.61726492212	1.81315846102684	1.17194242604938	8.53969388583611	3104.12677367258	28.8161713895225
"125"	"short"	"LP"	18	47	"high"	"4.5"	"2030"	"andesite"	"50"	3838.12543662339	1.74123691578751	1.10284255802143	8.52780505238157	3250.34257690832	18.08372027893
"127"	"short"	"LP"	18	48	"high"	"4.5"	"2030"	"andesite"	"100"	3110.96150677572	1.92812672847258	1.17424876451662	8.71535913967243	3465.59602962828	-10.2330023413201
"129"	"short"	"LP"	18	49	"low"	"8"	"2030"	"rhyolite"	"10"	1076.80242871854	1.57397822436841	0.954525908004296	6.33378202684464	335.65325867479	220.807976949163
"131"	"short"	"LP"	18	5	"low"	"0"	"hist"	"andesite"	"10"	746.388478195734	2.05912516180368	1.02888301676329	8.14889104277999	340.210689374523	119.390072536512
"133"	"short"	"LP"	18	50	"low"	"8"	"2030"	"rhyolite"	"20"	2187.46618479648	1.18617846764459	0.90234250170703	6.30131274098935	1024.14737590597	113.589004498637
"135"	"short"	"LP"	18	51	"low"	"8"	"2030"	"rhyolite"	"50"	1789.15143352701	1.31816716721781	0.896045677564822	6.44927559179418	2595.84240447415	-31.0762690969506
"137"	"short"	"LP"	18	52	"low"	"8"	"2030"	"rhyolite"	"100"	1579.22861970557	1.42269976986253	0.915075874467588	6.56052787203184	3237.67084231621	-51.2233115527024
"139"	"short"	"LP"	18	53	"low"	"8"	"2030"	"andesite"	"10"	1149.03251019037	2.07757592140826	1.18112465878949	7.65943688866477	336.958973504948	241.000715380413
"141"	"short"	"LP"	18	54	"low"	"8"	"2030"	"andesite"	"20"	1861.45174202191	1.33030697545844	0.853559418011815	7.19243492739541	1247.16981612335	49.2540725374494
