"distance"	"species"	"replicate"	"rid"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"
"1"	"short"	"LP"	11	1	"low"	"0"	"hist"	"rhyolite"	"10"	1005.55425490611	1.71136361793695	1.02774170596363	6.57144269251054	321.197765140097	213.063901446361
"3"	"short"	"LP"	11	10	"med"	"0"	"hist"	"rhyolite"	"20"	1863.56039107815	1.69213369161593	1.05498811875365	7.17539663904721	1782.89053993826	4.52466650828037
"5"	"short"	"LP"	11	100	"low"	"8"	"2070"	"rhyolite"	"100"	951.785340899056	1.67555514270119	1.04486433445741	6.04721655050913	2745.18348309467	-65.3288988965465
"7"	"short"	"LP"	11	101	"low"	"8"	"2070"	"andesite"	"10"	1452.75063002527	1.9257402145073	1.10615878055493	7.50748912749752	330.097642183335	340.097245292777
"9"	"short"	"LP"	11	102	"low"	"8"	"2070"	"andesite"	"20"	1336.49479693747	1.82721130067461	1.09411619155762	7.49789265557831	1565.91631840385	-14.6509439086905
"11"	"short"	"LP"	11	103	"low"	"8"	"2070"	"andesite"	"50"	1465.12059603319	1.64317528427173	1.07251121544171	7.55384207326312	2203.06653396628	-33.4963073768149
"13"	"short"	"LP"	11	104	"low"	"8"	"2070"	"andesite"	"100"	1072.8266484145	2.0256633686854	1.17150104240864	7.00824056916935	3296.80598906868	-67.4586053297736
"15"	"short"	"LP"	11	105	"med"	"8"	"2070"	"rhyolite"	"10"	1514.18312645021	1.62625451745068	1.02395301101648	6.94599702451136	314.139045608088	382.010481543027
"17"	"short"	"LP"	11	106	"med"	"8"	"2070"	"rhyolite"	"20"	1553.34850515935	1.52271832945709	0.99353311399443	6.58543150441176	1385.07868803128	12.1487550550097
"19"	"short"	"LP"	11	107	"med"	"8"	"2070"	"rhyolite"	"50"	1633.72828756468	1.31097033526239	0.899452903460599	6.902199949537	1993.91842235855	-18.064436877403
"21"	"short"	"LP"	11	108	"med"	"8"	"2070"	"rhyolite"	"100"	1657.81332347221	1.49044440686109	1.05196676071201	6.28156448611253	2171.93234994182	-23.6710423546749
"23"	"short"	"LP"	11	109	"med"	"8"	"2070"	"andesite"	"10"	1514.88249026804	2.160817367662	1.18153381065919	8.14632025906737	330.809947138638	357.931360096971
"25"	"short"	"LP"	11	11	"med"	"0"	"hist"	"rhyolite"	"50"	1512.03269704893	1.57246376683975	1.06551263635197	6.91686137759959	2565.89211926738	-41.0718523317868
"27"	"short"	"LP"	11	110	"med"	"8"	"2070"	"andesite"	"20"	1765.29383065468	1.96961855478589	1.20956403753138	7.66013879844776	1811.93963841371	-2.57435770872954
"29"	"short"	"LP"	11	111	"med"	"8"	"2070"	"andesite"	"50"	1667.69867938325	1.85975456666135	1.115417841799	8.20872854505267	2431.82000997688	-31.4217881035074
"31"	"short"	"LP"	11	112	"med"	"8"	"2070"	"andesite"	"100"	1397.88755493482	2.23794274074394	1.28526912655499	8.01118119316872	3533.91591627845	-60.4436667976262
"33"	"short"	"LP"	11	113	"high"	"8"	"2070"	"rhyolite"	"10"	1926.52636886917	1.62192322577682	1.02054459588285	7.08636547632867	339.964579737942	466.684438230068
"35"	"short"	"LP"	11	114	"high"	"8"	"2070"	"rhyolite"	"20"	2342.15231515422	1.44255562810051	0.98515006580243	6.80750602613325	1737.46266402946	34.8030299380583
"37"	"short"	"LP"	11	115	"high"	"8"	"2070"	"rhyolite"	"50"	1931.54655551404	1.50510547900349	0.95627621966231	7.38105964660645	2302.13529887661	-16.0976091867151
"39"	"short"	"LP"	11	116	"high"	"8"	"2070"	"rhyolite"	"100"	1676.95892554088	1.72145792412224	1.05843546877337	6.76028892688262	2450.36621492429	-31.5629265810501
"41"	"short"	"LP"	11	117	"high"	"8"	"2070"	"andesite"	"10"	1973.80961658471	2.23180700236487	1.25730047940335	8.5157546169353	321.411889149592	514.105975297653
"43"	"short"	"LP"	11	118	"high"	"8"	"2070"	"andesite"	"20"	3089.1201844749	1.74985545835786	1.20817044286731	7.87482428740695	2933.85347331757	5.29224491166391
"45"	"short"	"LP"	11	119	"high"	"8"	"2070"	"andesite"	"50"	2140.33551177583	1.9460259185269	1.21194428702195	8.58838083374668	2930.40191123957	-26.9610252584614
"47"	"short"	"LP"	11	12	"med"	"0"	"hist"	"rhyolite"	"100"	1799.8869845773	1.27031460456035	0.890312036400698	6.73613833158444	2442.91978970236	-26.3223052936751
"49"	"short"	"LP"	11	120	"high"	"8"	"2070"	"andesite"	"100"	1694.95434363696	2.44977103726486	1.37122748212274	8.11691782747248	3295.92435210137	-48.5742340367638
"51"	"short"	"LP"	11	13	"med"	"0"	"hist"	"andesite"	"10"	1690.33914355345	2.32886632537738	1.32576228978599	8.02768330329021	329.12596727481	413.584253940701
"53"	"short"	"LP"	11	14	"med"	"0"	"hist"	"andesite"	"20"	2172.79070143956	2.0427251606698	1.22192483328226	8.24329223125938	2607.16706099598	-16.6608563775921
"55"	"short"	"LP"	11	15	"med"	"0"	"hist"	"andesite"	"50"	1656.54630149923	2.11426369836735	1.29926762505903	7.88501753225559	2820.47935872734	-41.2672070662947
"57"	"short"	"LP"	11	16	"med"	"0"	"hist"	"andesite"	"100"	1892.11478298169	1.69332057437939	1.24130480507675	7.57660642906472	2887.18374821933	-34.4650376288431
"59"	"short"	"LP"	11	17	"high"	"0"	"hist"	"rhyolite"	"10"	2382.78430207881	1.64196544086704	1.0809580260976	6.72129414956781	332.137184422859	617.409677034289
"61"	"short"	"LP"	11	18	"high"	"0"	"hist"	"rhyolite"	"20"	2520.22634728919	1.62368845460486	1.03706188818658	7.2489599079645	2218.62316497358	13.5941599762032
"63"	"short"	"LP"	11	19	"high"	"0"	"hist"	"rhyolite"	"50"	2429.7058823552	1.37600618956677	0.923445405958987	6.36695826761793	2923.85587528679	-16.9006275961916
"65"	"short"	"LP"	11	2	"low"	"0"	"hist"	"rhyolite"	"20"	1204.52084968492	1.50263312649717	1.05678488077973	6.42711995840073	1794.13878969276	-32.8635634765367
"67"	"short"	"LP"	11	20	"high"	"0"	"hist"	"rhyolite"	"100"	2791.70761302129	1.32478997108964	0.905039826310441	7.10514392550029	2678.13364856644	4.2407877782962
"69"	"short"	"LP"	11	21	"high"	"0"	"hist"	"andesite"	"10"	2763.73374356721	1.89243207703917	1.16673536193337	8.40728590032254	327.322364072157	744.346139134556
"71"	"short"	"LP"	11	22	"high"	"0"	"hist"	"andesite"	"20"	3127.00545027817	1.85986111622041	1.16684718310363	8.39037500301997	2936.21291030062	6.49791230425495
"73"	"short"	"LP"	11	23	"high"	"0"	"hist"	"andesite"	"50"	2994.21228179421	1.57001506140039	0.945766879179815	7.50412327950461	3426.34046661509	-12.6119452818939
"75"	"short"	"LP"	11	24	"high"	"0"	"hist"	"andesite"	"100"	2886.59659726757	1.72474640116003	1.13529643966494	8.56544601656985	2848.89879877212	1.32324105411175
"77"	"short"	"LP"	11	25	"low"	"4.5"	"2030"	"rhyolite"	"10"	1530.69114148599	1.51873016697193	0.979429772923696	6.672549329955	337.217962944192	353.917439071689
"79"	"short"	"LP"	11	26	"low"	"4.5"	"2030"	"rhyolite"	"20"	1421.52146108601	1.66839030596229	1.12369755882516	7.0343267935833	1460.05090874364	-2.63891124801881
"81"	"short"	"LP"	11	27	"low"	"4.5"	"2030"	"rhyolite"	"50"	1426.21915953783	1.4511733895012	0.96728445981929	6.40139203935158	2082.3654875494	-31.5096620614732
"83"	"short"	"LP"	11	28	"low"	"4.5"	"2030"	"rhyolite"	"100"	1538.43946470366	1.46334878488099	1.02201313113349	6.32645209133625	2850.4720065286	-46.0286064490343
"85"	"short"	"LP"	11	29	"low"	"4.5"	"2030"	"andesite"	"10"	1427.04891536949	2.20822421073195	1.19980283947948	7.86214832133717	331.44246770407	330.557051199496
"87"	"short"	"LP"	11	3	"low"	"0"	"hist"	"rhyolite"	"50"	1179.23256644692	1.37585433384602	0.929532014687235	6.65037781777589	1742.76258267637	-32.3354438425018
"89"	"short"	"LP"	11	30	"low"	"4.5"	"2030"	"andesite"	"20"	1794.41749874183	1.92188601186181	1.24675730134292	7.75999801133269	2162.91655200137	-17.0371368658937
"91"	"short"	"LP"	11	31	"low"	"4.5"	"2030"	"andesite"	"50"	1598.13433297529	1.73443668974909	1.08443515371405	7.30473318499719	2453.67590502128	-34.8677496606288
"93"	"short"	"LP"	11	32	"low"	"4.5"	"2030"	"andesite"	"100"	1935.73975755275	1.66262298597715	1.08071871600791	7.82572009606276	3162.80311398568	-38.7967038165274
"95"	"short"	"LP"	11	33	"med"	"4.5"	"2030"	"rhyolite"	"10"	1960.93027492415	1.67390726489524	1.03888437391826	6.96857776528313	324.765130382172	503.799512779157
"97"	"short"	"LP"	11	34	"med"	"4.5"	"2030"	"rhyolite"	"20"	1860.00534063335	1.57675991297569	1.01120768458879	7.0222372000558	1442.64167223584	28.9305152089963
"99"	"short"	"LP"	11	35	"med"	"4.5"	"2030"	"rhyolite"	"50"	1673.28698692858	1.71478735039596	1.10523609601016	7.10496657736161	2906.24081271255	-42.424351773974
"101"	"short"	"LP"	11	36	"med"	"4.5"	"2030"	"rhyolite"	"100"	1915.94946764838	1.52535631794506	1.0425446132161	6.82406229227781	3177.3803730376	-39.7003429647072
"103"	"short"	"LP"	11	37	"med"	"4.5"	"2030"	"andesite"	"10"	1819.38208758224	2.08543237428794	1.2091100780553	8.08137339148028	331.249531534682	449.248199432321
"105"	"short"	"LP"	11	38	"med"	"4.5"	"2030"	"andesite"	"20"	2246.46686904278	2.02523737980308	1.20467868012548	8.63757357097441	2013.43606971735	11.5737868626813
"107"	"short"	"LP"	11	39	"med"	"4.5"	"2030"	"andesite"	"50"	2077.89996848423	2.00523273863896	1.20719898369149	7.58502326928652	2831.61627533332	-26.6178829884134
"109"	"short"	"LP"	11	4	"low"	"0"	"hist"	"rhyolite"	"100"	989.426905647267	1.50445192041662	1.06107685775831	6.75831343291642	1954.40705292277	-49.3745735225625
"111"	"short"	"LP"	11	40	"med"	"4.5"	"2030"	"andesite"	"100"	2409.76092891242	1.75978006976867	1.07933344755502	8.23965521358507	3547.34536491551	-32.0686124123745
"113"	"short"	"LP"	11	41	"high"	"4.5"	"2030"	"rhyolite"	"10"	2072.87830216369	1.65441700099826	1.03433119534233	6.79828819993365	330.905273929748	526.42649285903
"115"	"short"	"LP"	11	42	"high"	"4.5"	"2030"	"rhyolite"	"20"	2383.62968577102	1.69391290763977	1.03868637227705	7.16346057069068	2170.04158271002	9.84258111746715
"117"	"short"	"LP"	11	43	"high"	"4.5"	"2030"	"rhyolite"	"50"	2157.33671251488	1.5581688415273	1.02356087470244	7.06193466336315	2576.28760874468	-16.261806127847
"119"	"short"	"LP"	11	44	"high"	"4.5"	"2030"	"rhyolite"	"100"	2905.84833547294	1.4422937455117	0.999927021889833	6.97876705679783	3014.04372406355	-3.58970866038873
"121"	"short"	"LP"	11	45	"high"	"4.5"	"2030"	"andesite"	"10"	2588.6528595585	2.10231812273622	1.22153705622862	8.23703375302828	326.221578135541	693.525944651936
"123"	"short"	"LP"	11	46	"high"	"4.5"	"2030"	"andesite"	"20"	3063.48567891169	2.00463258962734	1.24564628213201	8.39993453906133	3063.40500276891	0.00263354478789457
"125"	"short"	"LP"	11	47	"high"	"4.5"	"2030"	"andesite"	"50"	2264.10871817907	2.14839252986891	1.23055060108614	8.20402010735249	3324.03048330381	-31.8866439537361
"127"	"short"	"LP"	11	48	"high"	"4.5"	"2030"	"andesite"	"100"	3463.60687270685	1.90834716173896	1.23242260633128	8.50303420739144	3495.15642732186	-0.902665024328505
"129"	"short"	"LP"	11	49	"low"	"8"	"2030"	"rhyolite"	"10"	1466.27723632146	1.57857430401152	1.06814200436689	6.8699657381043	326.933889799812	348.493497330392
"131"	"short"	"LP"	11	5	"low"	"0"	"hist"	"andesite"	"10"	794.122735363018	2.40677279061906	1.2967127895781	8.40577637380169	330.341974828062	140.394135736565
"133"	"short"	"LP"	11	50	"low"	"8"	"2030"	"rhyolite"	"20"	1768.77907191454	1.30204704601508	0.918920229925062	6.21319127827883	2091.15478383805	-15.4161573507166
"135"	"short"	"LP"	11	51	"low"	"8"	"2030"	"rhyolite"	"50"	1544.24595075236	1.4142209627761	0.936072583723449	6.3653277176268	2639.89300391464	-41.5034644032
"137"	"short"	"LP"	11	52	"low"	"8"	"2030"	"rhyolite"	"100"	1932.88570836074	1.20572304126923	0.848895432290566	6.5964536468188	2680.67325146874	-27.8955125432867
"139"	"short"	"LP"	11	53	"low"	"8"	"2030"	"andesite"	"10"	1606.64920140078	1.99296638246246	1.26658791233196	7.97368784882556	329.082408658249	388.220931635783
"141"	"short"	"LP"	11	54	"low"	"8"	"2030"	"andesite"	"20"	1854.01371781317	1.76850848872533	1.05940675946166	7.63282842636108	1778.11002533331	4.26878491198168
"143"	"short"	"LP"	11	55	"low"	"8"	"2030"	"andesite"	"50"	1576.17288537183	1.96859394802869	1.21662159297906	7.80127957397037	2303.3857587978	-31.5714756266236
"145"	"short"	"LP"	11	56	"low"	"8"	"2030"	"andesite"	"100"	1921.57711071914	1.63253917627733	1.04914651218897	8.37616605384677	2954.84678739529	-34.9686380046453
"147"	"short"	"LP"	11	57	"med"	"8"	"2030"	"rhyolite"	"10"	2046.76501123001	1.41573762450649	0.965645461292429	7.23253587962819	325.622876928457	528.569168891566
"149"	"short"	"LP"	11	58	"med"	"8"	"2030"	"rhyolite"	"20"	2111.45931935468	1.42327993969193	1.00373610692753	6.75600711711041	2191.35557118576	-3.64597388400323
"151"	"short"	"LP"	11	59	"med"	"8"	"2030"	"rhyolite"	"50"	2067.68336710738	1.58501307296211	1.0170050374062	7.23108317233898	2463.38651056209	-16.0633803001717
"153"	"short"	"LP"	11	6	"low"	"0"	"hist"	"andesite"	"20"	1332.08831307033	1.81924426897776	1.12448053908891	7.73509943144662	1961.65626322797	-32.0936935771643
"155"	"short"	"LP"	11	60	"med"	"8"	"2030"	"rhyolite"	"100"	1923.02093956262	1.60082889943345	1.08493310034646	6.99016181627909	3122.25319286514	-38.409192952159
"157"	"short"	"LP"	11	61	"med"	"8"	"2030"	"andesite"	"10"	2524.62721580367	1.89037508915604	1.28576149362084	8.62433812022209	337.241041198044	648.612092654844
"159"	"short"	"LP"	11	62	"med"	"8"	"2030"	"andesite"	"20"	2028.43686527781	1.90490767801385	1.26630178169029	7.77570752282837	2387.1817830638	-15.0279681392999
"161"	"short"	"LP"	11	63	"med"	"8"	"2030"	"andesite"	"50"	2328.00368157138	1.99346899489538	1.20517107418137	8.34587325938481	3065.65547340287	-24.0617968402268
"163"	"short"	"LP"	11	64	"med"	"8"	"2030"	"andesite"	"100"	2856.43732125586	1.70175582275052	1.16102151873514	7.93546733835287	3543.46092370479	-19.3884910047384
"165"	"short"	"LP"	11	65	"high"	"8"	"2030"	"rhyolite"	"10"	3224.08920127962	1.50393468701707	1.04449008824045	7.11535225833049	332.953825112197	868.329227091229
"167"	"short"	"LP"	11	66	"high"	"8"	"2030"	"rhyolite"	"20"	3452.18201670604	1.40989607230181	0.995228355088611	7.27377412821117	2941.53850519691	17.3597425499264
"169"	"short"	"LP"	11	67	"high"	"8"	"2030"	"rhyolite"	"50"	3254.97188177705	1.60791681042291	1.01303116382633	7.6443190150065	3229.83918582738	0.778140783601642
"171"	"short"	"LP"	11	68	"high"	"8"	"2030"	"rhyolite"	"100"	2737.69587506104	1.52789118303847	1.01465460760742	7.25947974310981	3073.32701493813	-10.9207753761879
"173"	"short"	"LP"	11	69	"high"	"8"	"2030"	"andesite"	"10"	3650.51069141382	2.03073877324909	1.29913430798401	8.7178285366959	333.304786915028	995.247003561481
"175"	"short"	"LP"	11	7	"low"	"0"	"hist"	"andesite"	"50"	1014.33006999828	1.73465629669824	1.06272249968098	7.81086760228223	1516.03909528028	-33.0934094538797
"177"	"short"	"LP"	11	70	"high"	"8"	"2030"	"andesite"	"20"	3931.48502144474	1.87162359942511	1.2100539956055	8.37520823268523	3489.22148511787	12.6751350756377
"179"	"short"	"LP"	11	71	"high"	"8"	"2030"	"andesite"	"50"	3322.22141026188	2.10893640307311	1.28842425006372	8.75670655720855	3538.03829919704	-6.09990256420168
"181"	"short"	"LP"	11	72	"high"	"8"	"2030"	"andesite"	"100"	3843.5625510979	1.73182121969525	1.13564202831491	8.62404730195314	3442.35417207805	11.6550581074478
