"distance"	"species"	"replicate"	"rid"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"
"1"	"short"	"LP"	17	1	"low"	"0"	"hist"	"rhyolite"	"10"	1150.52825570363	1.55221573298443	1.10219912803662	6.91969148228677	315.151338357532	265.07167055035
"3"	"short"	"LP"	17	10	"med"	"0"	"hist"	"rhyolite"	"20"	1557.41942422372	1.64374355264006	1.01775859133805	7.26725306572058	1676.25054289961	-7.08910247213626
"5"	"short"	"LP"	17	100	"low"	"8"	"2070"	"rhyolite"	"100"	1495.14760264207	1.38990845635684	0.982959957445055	5.97023924061509	2534.82938701876	-41.0158486287502
"7"	"short"	"LP"	17	101	"low"	"8"	"2070"	"andesite"	"10"	1438.56408575266	1.77742725806929	1.06979197362097	7.23935988888596	317.822306566941	352.631566768164
"9"	"short"	"LP"	17	102	"low"	"8"	"2070"	"andesite"	"20"	1794.12705522973	1.60800425022019	1.07885446796898	7.8119178765209	1728.2734744921	3.81036807597761
"11"	"short"	"LP"	17	103	"low"	"8"	"2070"	"andesite"	"50"	1702.45962598165	1.58181830598515	0.967304718250285	7.5059582978487	2389.3708397829	-28.7486229581536
"13"	"short"	"LP"	17	104	"low"	"8"	"2070"	"andesite"	"100"	1524.13270243803	1.88636170491203	1.13724647248612	7.21039021522441	3255.9574404407	-53.1894156997418
"15"	"short"	"LP"	17	105	"med"	"8"	"2070"	"rhyolite"	"10"	1338.01405818261	1.65892981170997	1.07647192887308	6.72384030231531	332.930180332689	301.890287280523
"17"	"short"	"LP"	17	106	"med"	"8"	"2070"	"rhyolite"	"20"	2292.50699239558	1.32828375256346	0.94603416585472	6.9481564286637	949.41983841288	141.463986704544
"19"	"short"	"LP"	17	107	"med"	"8"	"2070"	"rhyolite"	"50"	1851.93870465126	1.39586625389488	0.887616857273938	6.80740760707255	2690.6800420898	-31.1720949469378
"21"	"short"	"LP"	17	108	"med"	"8"	"2070"	"rhyolite"	"100"	1705.40673925792	1.5077387060133	1.0569645037333	6.88085361321767	2055.66007261137	-17.0384850112165
"23"	"short"	"LP"	17	109	"med"	"8"	"2070"	"andesite"	"10"	1635.68545910513	2.09060651994795	1.31608496092587	7.77972604182302	337.483313840647	384.671505826645
"25"	"short"	"LP"	17	11	"med"	"0"	"hist"	"rhyolite"	"50"	1402.42231654591	1.48167253038995	0.955688074231148	7.37005624356477	2730.21267969603	-48.6332208851198
"27"	"short"	"LP"	17	110	"med"	"8"	"2070"	"andesite"	"20"	2444.13287186131	1.83848273278835	1.1506490185481	8.30450855620364	1785.0462591844	36.92266288819
"29"	"short"	"LP"	17	111	"med"	"8"	"2070"	"andesite"	"50"	2300.88411462757	1.73534083300691	1.09806408165508	8.14758309034201	3014.26094380543	-23.6667243638581
"31"	"short"	"LP"	17	112	"med"	"8"	"2070"	"andesite"	"100"	1956.89700223764	1.89390672760404	1.25427306055402	7.84215308992486	3678.27981967149	-46.7985825392584
"33"	"short"	"LP"	17	113	"high"	"8"	"2070"	"rhyolite"	"10"	2168.75738341156	1.49642597325192	0.949231542208042	6.71006631156773	340.476296670622	536.977494356861
"35"	"short"	"LP"	17	114	"high"	"8"	"2070"	"rhyolite"	"20"	3782.81235644157	1.24703872478977	0.894805180555096	7.20965543403445	1531.46556145087	147.00603471996
"37"	"short"	"LP"	17	115	"high"	"8"	"2070"	"rhyolite"	"50"	2186.30531593372	1.65580657298427	0.984337798645906	7.3394709190765	2131.29498066467	2.5810756262325
"39"	"short"	"LP"	17	116	"high"	"8"	"2070"	"rhyolite"	"100"	2252.07276271768	1.44697150838348	0.973426809029497	6.83308131092197	2200.66793801138	2.33587375080125
"41"	"short"	"LP"	17	117	"high"	"8"	"2070"	"andesite"	"10"	2372.48900116554	1.87637629468474	1.17688172937897	8.23876752751939	334.082017790083	610.151661816252
"43"	"short"	"LP"	17	118	"high"	"8"	"2070"	"andesite"	"20"	3492.37959120674	1.71833056584476	1.17821344746355	7.98793908318888	2010.08429038086	73.7429424188487
"45"	"short"	"LP"	17	119	"high"	"8"	"2070"	"andesite"	"50"	2928.58590377771	1.90838311725831	1.18772765679936	8.77945939413935	2729.85398255775	7.27994693085219
"47"	"short"	"LP"	17	12	"med"	"0"	"hist"	"rhyolite"	"100"	1633.98449129583	1.65801739503413	1.08218582324823	7.43961729552295	2826.61870415719	-42.1929640211934
"49"	"short"	"LP"	17	120	"high"	"8"	"2070"	"andesite"	"100"	2754.13897143283	1.74728208018306	1.15973663662243	7.71107997102776	3477.89266413307	-20.8101216050797
"51"	"short"	"LP"	17	13	"med"	"0"	"hist"	"andesite"	"10"	1512.60318323643	2.33224653181002	1.32264503448817	7.93358199833791	326.850820166424	362.780904899139
