"distance"	"species"	"replicate"	"rid"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"
"1"	"short"	"LP"	15	1	"low"	"0"	"hist"	"rhyolite"	"10"	641.33969260404	1.49306593680057	0.910602497493649	6.32447094848191	336.242008523107	90.737527241474
"3"	"short"	"LP"	15	10	"med"	"0"	"hist"	"rhyolite"	"20"	1863.31198405074	1.50299202468281	0.963729255569734	7.28331906840486	1278.91924405359	45.6942643340704
"5"	"short"	"LP"	15	100	"low"	"8"	"2070"	"rhyolite"	"100"	1695.07339111741	1.22954220986868	0.928527934646784	5.7421249938461	2880.25074383197	-41.1484088756024
"7"	"short"	"LP"	15	101	"low"	"8"	"2070"	"andesite"	"10"	1555.35481667041	1.68299329887242	1.07869861643155	7.42932459631482	324.421620171176	379.423910111092
"9"	"short"	"LP"	15	102	"low"	"8"	"2070"	"andesite"	"20"	1455.13985808612	1.91673041593325	1.15085142147274	7.59282281633057	1211.19124723331	20.1412131577116
"11"	"short"	"LP"	15	103	"low"	"8"	"2070"	"andesite"	"50"	1446.27698152015	1.84906425361129	1.1112321694705	7.50110977138588	2460.09783589545	-41.2105908790527
"13"	"short"	"LP"	15	104	"low"	"8"	"2070"	"andesite"	"100"	1621.32208971238	1.52022287754376	0.958693094240604	6.90915480470346	3643.3993211463	-55.4997422241854
"15"	"short"	"LP"	15	105	"med"	"8"	"2070"	"rhyolite"	"10"	1632.76378777279	1.41623097765342	0.947532883801066	6.83425038411067	332.885609212286	390.487946185607
"17"	"short"	"LP"	15	106	"med"	"8"	"2070"	"rhyolite"	"20"	1572.3788417019	1.59751470931805	1.02806504016358	7.07800160227595	1060.16535857605	48.3144897144934
"19"	"short"	"LP"	15	107	"med"	"8"	"2070"	"rhyolite"	"50"	1734.50357197425	1.55851727454717	1.01451167894135	7.10212231605284	2107.73605241976	-17.7077428654801
"21"	"short"	"LP"	15	108	"med"	"8"	"2070"	"rhyolite"	"100"	1847.46399229637	1.37883272278778	0.931802727150072	6.54997837624582	2179.57437760288	-15.2373962879745
"23"	"short"	"LP"	15	109	"med"	"8"	"2070"	"andesite"	"10"	1651.55328658216	1.90386990427091	1.09803675951073	7.68653368359745	333.229071337408	395.6210092816
"25"	"short"	"LP"	15	11	"med"	"0"	"hist"	"rhyolite"	"50"	1785.84261981539	1.66312512010303	1.10055567633631	7.34068293897262	2155.97810573582	-17.167868492528
"27"	"short"	"LP"	15	110	"med"	"8"	"2070"	"andesite"	"20"	2175.90234820776	2.09353529296838	1.32986552414647	8.40080528259277	1542.82382221165	41.0337536199424
"29"	"short"	"LP"	15	111	"med"	"8"	"2070"	"andesite"	"50"	1708.43670335409	2.27058606053399	1.24340611737979	8.37703179150093	2412.91661869249	-29.1961980733566
"31"	"short"	"LP"	15	112	"med"	"8"	"2070"	"andesite"	"100"	1614.56761552646	1.76285366547803	1.14380883442624	7.35181962185024	3066.29784513041	-47.3447232762938
"33"	"short"	"LP"	15	113	"high"	"8"	"2070"	"rhyolite"	"10"	2476.32373351563	1.36199497295686	0.867625650220671	6.988718085289	338.162901742239	632.287226291659
"35"	"short"	"LP"	15	114	"high"	"8"	"2070"	"rhyolite"	"20"	1703.40123651785	1.92557627342338	1.15061379073917	7.58998965054024	1286.17807826095	32.4389884502644
"37"	"short"	"LP"	15	115	"high"	"8"	"2070"	"rhyolite"	"50"	1951.30829946376	1.73290770514232	1.02858979610681	7.51133216102168	2328.58183752922	-16.2018586585634
"39"	"short"	"LP"	15	116	"high"	"8"	"2070"	"rhyolite"	"100"	2063.25977098102	1.43802409637381	0.9755062195736	6.68984471395344	2208.17210719339	-6.56254717375956
"41"	"short"	"LP"	15	117	"high"	"8"	"2070"	"andesite"	"10"	2436.37700672563	1.91480122419104	1.13808914733452	8.06982337773501	339.195366966521	618.281334003629
"43"	"short"	"LP"	15	118	"high"	"8"	"2070"	"andesite"	"20"	2903.30434509772	2.00291822976708	1.33700744733095	8.97867411964024	1634.12913585625	77.6667633783088
"45"	"short"	"LP"	15	119	"high"	"8"	"2070"	"andesite"	"50"	1964.71089920009	2.27330678462168	1.24460151700316	8.43715828338976	3100.52801569949	-36.6330222061599
"47"	"short"	"LP"	15	12	"med"	"0"	"hist"	"rhyolite"	"100"	999.739412365751	1.96454536807482	1.18372353495195	6.92356442177997	2816.09836823959	-64.4991302988215
"49"	"short"	"LP"	15	120	"high"	"8"	"2070"	"andesite"	"100"	2068.22036047192	1.99448596739233	1.19155482097568	8.22815882553489	3309.56042841416	-37.507702149347
"51"	"short"	"LP"	15	13	"med"	"0"	"hist"	"andesite"	"10"	1263.67969184622	2.33887387279781	1.31587193205775	8.01404176227787	324.194230642365	289.790925440696
"53"	"short"	"LP"	15	14	"med"	"0"	"hist"	"andesite"	"20"	2293.85834808182	1.81514841750239	1.10041685179831	8.38705226792229	1613.48322937077	42.1680936204334
"55"	"short"	"LP"	15	15	"med"	"0"	"hist"	"andesite"	"50"	1922.25226162592	2.08022998935499	1.21138065559677	8.17032897571723	2569.02687883274	-25.1758602658406
"57"	"short"	"LP"	15	16	"med"	"0"	"hist"	"andesite"	"100"	1437.28712898811	2.32612415925506	1.28420626414089	7.9996106592529	2814.99197685337	-48.9416971413636
"59"	"short"	"LP"	15	17	"high"	"0"	"hist"	"rhyolite"	"10"	1313.13336821308	2.00109386324252	1.09405504812722	6.73890307842273	332.971651917733	294.367917103501
"61"	"short"	"LP"	15	18	"high"	"0"	"hist"	"rhyolite"	"20"	2905.47810823301	1.28540900982614	0.820632787462259	6.90350278433379	1383.28964684024	110.041195267369
"63"	"short"	"LP"	15	19	"high"	"0"	"hist"	"rhyolite"	"50"	2681.55121237297	1.51020868624777	0.966631587753609	7.30415257681971	3415.3206211442	-21.4846420048671
"65"	"short"	"LP"	15	2	"low"	"0"	"hist"	"rhyolite"	"20"	956.007330225784	1.49600721611269	1.0038270951732	6.81281232245174	1039.65163536147	-8.04541658866362
"67"	"short"	"LP"	15	20	"high"	"0"	"hist"	"rhyolite"	"100"	1616.01049377131	1.7374511905411	1.10548695735899	7.0430499370708	3005.16957650783	-46.2256470848078
"69"	"short"	"LP"	15	21	"high"	"0"	"hist"	"andesite"	"10"	1581.23528584703	2.48519923984374	1.24958796932605	8.32854500024215	341.889287530059	362.499219343925
"71"	"short"	"LP"	15	22	"high"	"0"	"hist"	"andesite"	"20"	3260.17503990697	1.51295246426883	0.928585349386591	7.95861886260254	1900.28343726901	71.5625667185904
"73"	"short"	"LP"	15	23	"high"	"0"	"hist"	"andesite"	"50"	2953.39333633966	1.93178040532392	1.20321257140804	8.57221046784153	3126.06228824863	-5.52352883555968
"75"	"short"	"LP"	15	24	"high"	"0"	"hist"	"andesite"	"100"	1493.2184440566	2.35138682724916	1.30596425101848	8.03460335731506	2746.46415983093	-45.6312423116232
"77"	"short"	"LP"	15	25	"low"	"4.5"	"2030"	"rhyolite"	"10"	1384.01024191369	1.55630820342295	1.03817672824177	6.35002316015738	321.760135623337	330.137263347582
"79"	"short"	"LP"	15	26	"low"	"4.5"	"2030"	"rhyolite"	"20"	2265.4952276957	1.14784326361135	0.844923432083271	6.47003353619185	1706.04615869975	32.7921414167559
"81"	"short"	"LP"	15	27	"low"	"4.5"	"2030"	"rhyolite"	"50"	2155.64610698766	1.17262814284179	0.775103808727781	6.80976425426107	2298.91752575262	-6.23212521371572
"83"	"short"	"LP"	15	28	"low"	"4.5"	"2030"	"rhyolite"	"100"	1433.65134892197	1.31520351889689	0.896734483509271	6.83672158316811	2577.02568241547	-44.3679836524486
"85"	"short"	"LP"	15	29	"low"	"4.5"	"2030"	"andesite"	"10"	1450.95588598842	2.06039371235379	1.24015579723006	7.8889213327589	338.088569904472	329.16443061012
"87"	"short"	"LP"	15	3	"low"	"0"	"hist"	"rhyolite"	"50"	1417.75423305641	1.25133059746476	0.93325752575343	7.28465814321813	1587.09125934233	-10.669646454741
"89"	"short"	"LP"	15	30	"low"	"4.5"	"2030"	"andesite"	"20"	2998.27217652948	1.61065646141056	1.11133016842349	8.10719994072602	2343.32878464945	27.9492743899364
"91"	"short"	"LP"	15	31	"low"	"4.5"	"2030"	"andesite"	"50"	2317.84446716631	1.4701910321858	0.89570054229024	8.09342812847447	2000.52663278806	15.8617150692976
