"distance"	"species"	"replicate"	"rid"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"
"1"	"long"	"LPS"	6	1	"low"	"0"	"hist"	"rhyolite"	"10"	0	NA	0	0	42911.9607541933	-100
"3"	"long"	"LPS"	6	10	"med"	"0"	"hist"	"rhyolite"	"20"	0	NA	0	0	5394.05223375614	-100
"5"	"long"	"LPS"	6	100	"low"	"8"	"2070"	"rhyolite"	"100"	43155.3705770372	0.916378791075844	0.697173834811763	6.75342935331347	5829.67633133371	640.270439116543
"7"	"long"	"LPS"	6	101	"low"	"8"	"2070"	"andesite"	"10"	0	NA	0	0	43418.5408451987	-100
"9"	"long"	"LPS"	6	102	"low"	"8"	"2070"	"andesite"	"20"	0	NA	0	0	5506.40814135211	-100
"11"	"long"	"LPS"	6	103	"low"	"8"	"2070"	"andesite"	"50"	0	NA	0	0	37827.4962791274	-100
"13"	"long"	"LPS"	6	104	"low"	"8"	"2070"	"andesite"	"100"	44728.3248139229	1.30622526686634	1.01793685277562	7.1407563330894	10171.8468947238	339.726681662145
"15"	"long"	"LPS"	6	105	"med"	"8"	"2070"	"rhyolite"	"10"	0	NA	0	0	42818.601728763	-100
"17"	"long"	"LPS"	6	106	"med"	"8"	"2070"	"rhyolite"	"20"	40.4955624809589	0.429428062392515	0.270964297381314	6.68804359436035	5955.22999169265	-99.3200000245591
"19"	"long"	"LPS"	6	107	"med"	"8"	"2070"	"rhyolite"	"50"	38993.9165174838	0.57942403403027	0.543534801540756	6.79113183534733	11782.9107502243	230.936195173518
"21"	"long"	"LPS"	6	108	"med"	"8"	"2070"	"rhyolite"	"100"	39663.6807728768	1.17834960969611	0.839140524890573	6.85626076415101	3984.09309087448	895.5510543598
"23"	"long"	"LPS"	6	109	"med"	"8"	"2070"	"andesite"	"10"	0	NA	0	0	43456.5936752006	-100
"25"	"long"	"LPS"	6	11	"med"	"0"	"hist"	"rhyolite"	"50"	78223.1042769878	0.675933147611007	0.647449239741694	8.96125407361273	18322.8027679281	326.916696466918
"27"	"long"	"LPS"	6	110	"med"	"8"	"2070"	"andesite"	"20"	11.1633821134103	1.64663177728653	1.64663177728653	0	8277.07905154528	-99.8651289658599
"29"	"long"	"LPS"	6	111	"med"	"8"	"2070"	"andesite"	"50"	49168.7006063198	1.230309429854	1.15513674584389	10.6081883925611	27307.4666214048	80.0558846706753
"31"	"long"	"LPS"	6	112	"med"	"8"	"2070"	"andesite"	"100"	29258.4833193312	1.77074772334945	1.1750657577381	7.16638609272133	6699.03782449625	336.756502737486
"33"	"long"	"LPS"	6	113	"high"	"8"	"2070"	"rhyolite"	"10"	0	NA	0	0	42849.6502224397	-100
"35"	"long"	"LPS"	6	114	"high"	"8"	"2070"	"rhyolite"	"20"	5.48687212107158	0.168204411864281	0.168204411864281	0	5662.61785892874	-99.9031036128913
"37"	"long"	"LPS"	6	115	"high"	"8"	"2070"	"rhyolite"	"50"	60893.5766442608	0.979080956302558	0.92955193191868	9.21526468586136	10568.6748274975	476.170405828253
